	A	E	G	R
42	7.954597766162394	31661.789842057387	12656465.695488725	22242.141242388963
43	7.96268833914623	31719.272944780543	12679963.934709545	22330.81537985829
44	7.969399929576117	31767.478587958303	12699675.887283668	22405.901073592744
45	7.974958662174804	31807.81021871675	12716172.829922862	22469.289218651862
46	7.979555502287098	31841.48069013872	12729948.843199823	22522.655154223823
47	7.983351496717089	31869.53330747701	12741429.220838089	22567.468821725506
48	7.986481415969754	31892.86123611124	12750978.298449244	22605.012698948816
49	7.989059108817229	31912.226024816347	12758906.842343222	22636.394700143206
50	7.991180099745319	31928.27494817135	12765479.071736282	22662.56964300815
51	7.992923802317657	31941.556291231012	12770918.918231895	22684.358780127204
52	7.994356009117916	31952.532614386302	12775415.411782114	22702.46517336356
53	7.995531285766137	31961.59264393384	12779127.472611764	22717.487115329324
54	7.996494923433816	31969.062118658687	12782188.30440737	22729.93125320217
55	7.997284457591781	31975.21345826338	12784709.335697412	22740.225271347183
56	7.997930913398392	31980.27408462957	12786783.616351703	22748.72936439601
57	7.9984598333274555	31984.433143097518	12788488.557591781	22755.74570019491
58	7.99889227669027	31987.847944726294	12789888.557235388	22761.527550706043
59	7.999245664305294	31990.649516802707	12791037.263666693	22766.28728545005
60	7.9995343506279815	31992.946546642703	12791979.186503358	22770.20219406461
61	7.999770096904198	31994.828740315294	12792751.069299858	22773.41954208756
62	7.999962517323474	31996.369961475928	12793383.172557069	22776.06133063008
63	8.000119490017383	31997.631098226022	12793900.445097217	22778.228666489744
64	8.000247487799	31998.662411406072	12794323.483674338	22780.0053874536
65	8.000351825162964	31999.505351162934	12794669.276377544	22781.460920802085
66	8.000436851329331	32000.19400649064	12794951.796334695	22782.652600971047
67	8.000506133023835	32000.756466830935	12795182.558861434	22783.627857285395
68	8.000562564513357	32001.21563078077	12795370.952356149	22784.425513565995
69	8.000608504331769	32001.590228358888	12795524.65688101	22785.077435339463
70	8.000645885821244	32001.895661433213	12795649.988351885	22785.609898839233
71	8.000676294535054	32002.144599830433	12795752.142746942	22786.044575267635
72	8.000700993976142	32002.34717712321	12795835.276300535	22786.398850797268
73	8.000721069440422	32002.51211474921	12795902.966254547	22786.687715540786
74	8.00073739756595	32002.646478448547	12795958.110960681	22786.923346602005
75	8.00075067794524	32002.75592518995	12796003.031085782	22787.115520168263
76	8.000761577353478	32002.84586048484	12796039.944292612	22787.27360131896
77	8.000770454158037	32002.919202646084	12796070.0479689	22787.40265901693
78	8.000777658233163	32002.978804327795	12796094.51261	22787.507653700726
79	8.000782925531622	32003.022489413135	12796112.445047697	22787.584739496127
80	8.000787285451555	32003.05867581116	12796127.299629824	22787.648642030075
81	8.00079089381609	32003.088647083503	12796139.603124393	22787.701607230076
82	8.000793879824604	32003.113467716335	12796149.792422045	22787.74550016801
83	8.000796350556469	32003.134020433346	12796158.229821408	22787.78186929856
84	8.000798394731179	32003.151037145166	12796165.215728128	22787.81199992023
85	8.000800085838733	32003.16512463367	12796170.999195091	22787.836958666136
86	8.000801484742002	32003.17678587205	12796175.786671583	22787.85763051942
87	8.00080264183799	32003.186437723452	12796179.749266203	22787.87474960051
88	8.000803598851492	32003.19442563274	12796183.028775902	22787.88892476667
89	8.00080439032294	32003.201035821035	12796185.742690299	22787.90066089192
90	8.000805044842055	32003.206505405942	12796187.988344852	22787.910376551255
91	8.000805586070458	32003.211030799055	12796189.846367123	22787.918418712776
92	8.000806033589146	32003.214774672633	12796191.38353594	22787.925074940766
93	8.000806403600661	32003.217871738354	12796192.655153075	22787.93058352889
94	8.000806709510767	32003.2204335397	12796193.707010172	22787.935141912567
95	8.000806962410238	32003.22255242577	12796194.577019742	22787.938913651164
96	8.00080717147387	32003.224304845684	12796195.29656735	22787.942034221862
97	8.00080734429086	32003.22575407933	12796195.891632477	22787.944615826455
98	8.000807487138358	32003.226952500503	12796196.383717468	22787.94675137841
99	8.000807605264903	32003.22794351739	12796196.790640438	22787.948517760928
100	8.000807702883614	32003.22876295084	12796197.127113411	22787.94997878574
