	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
48	0.00820213985576531	0.130605008966467	0.16437568159953386	11.19493131268767	9.47837348877637	1.644777688508643e-17	-1.465581872527643e-110	0.00017454015846405727	0.0030348046923797498	6.822359191988305e-05	0.16430926285700953	5.741276844810353e-09	40.437356963732675	7.500368480783534	0.0856513807264122
49	0.007984142043342368	0.13088933445580567	0.1640913561101952	11.19495520165764	9.478373262612443	1.6570149050803813e-17	-1.1167177344100828e-118	0.00016491620998507594	0.0029506161183718146	6.659549041858639e-05	0.16402656554009284	5.670356196268798e-09	40.439845342708615	7.502241673200196	0.08377818830975028
50	0.007779021180192221	0.13116126824056537	0.1638194223254355	11.194977783068872	9.478373041355189	1.6699479406400997e-17	-3.5848084098693156e-119	0.0001561471300507972	0.0028716604366211184	6.506107931465865e-05	0.16375616623113531	5.60565792146945e-09	40.44219922568938	7.504012843784583	0.08200701772536355
51	0.007585615629223281	0.13142172979967673	0.16355896076632415	11.194999171332148	9.47837282473945	1.6836020047208818e-17	7.582932926843847e-119	0.0001481251123884498	0.0027974508131134515	6.361122240325525e-05	0.16349715458817718	5.546416041532096e-09	40.44443014746955	7.505690725489908	0.08032913602003906
52	0.007402906371063765	0.13167154769526784	0.16330914287073303	11.195019466950525	9.47837261252364	1.698002166898425e-17	-8.794622787820287e-119	0.00014076471497389268	0.00272755911014731	6.223905753194745e-05	0.16324870891187102	5.492002444350332e-09	40.44654827697559	7.507283025447419	0.07873683606252724
53	0.0072299875004002475	0.13191146056327605	0.16306923000272483	11.19503875927992	9.478372404485185	1.7131734542596922e-17	1.5934394048571816e-118	0.0001339917875549926	0.0026616028364798037	6.09380255399075e-05	0.16301009712597928	5.441878056729245e-09	40.448562672118044	7.508796612000983	0.07722324950896413
54	0.007066059641206761	0.1321421454436976	0.16283854512230328	11.19505712758514	9.478372200419976	1.7291408385037793e-17	-9.33566909413972e-119	0.00012774374699022885	0.002599249681182935	5.9702526342843644e-05	0.16278064779104653	5.3955863323903724e-09	40.450481394687	7.5102376004095275	0.07578226110041757
55	0.006910404658201447	0.13236420623339773	0.16261648433260315	11.195074643036417	9.478372000138506	1.7459292701641284e-17	-8.244797655761811e-119	0.00012196478104487212	0.0025401972902259736	5.852733953318879e-05	0.1625597622310211	5.352721357929223e-09	40.45231169102882	7.511611489254251	0.07440837225569491
56	0.006762381878299414	0.13257819458012815	0.16240249598587272	11.195091369234506	9.47837180346595	1.7635635709294264e-17	2.2934470148434154e-118	0.00011660716752321419	0.0024841809724662493	5.740786409976123e-05	0.16234689339950972	5.312935715439861e-09	40.45406005562634	7.512923209932469	0.07309665157747725
57	0.00662141952359672	0.13278461835361852	0.16219607221238236	11.195107363297332	9.478371610240563	1.7820685787778375e-17	2.253355421832996e-120	0.00011163012230990087	0.002430964138043358	5.633946041370666e-05	0.16214153806670903	5.2759320939341765e-09	40.45573233299526	7.514177198937326	0.07184266257262037
58	0.006487000395349923	0.13298393687878804	0.16199675368721284	11.195122676847262	9.478371420311614	1.80146899988211e-17	-2.2561984139493677e-121	0.00010699630082458961	0.00238033511681246	5.5320149032054505e-05	0.16194323888741446	5.241438733372911e-09	40.457333814361114	7.515377477434542	0.07064238407540466
59	0.0063586592744792406	0.13317656403849762	0.16180412652750326	11.195137356372456	9.47837123353939	1.821789329313342e-17	-6.799867311522068e-126	0.00010267340547567639	0.0023320997849845065	5.434287393113773e-05	0.16175158903502398	5.209220544342289e-09	40.45886926777944	7.5165276637854035	0.069492197724542
60	0.006235971680698848	0.13336289273274182	0.16161779783325905	11.195151444436307	9.478371049792347	1.843054267000768e-17	9.398779970095893e-126	9.863346326338149e-05	0.0022860882460150576	5.3411081566235354e-05	0.1615661921632918	5.179073432318404e-09	40.46034307498504	7.517631095412465	0.06838876609748068
61	0.006118556910551242	0.1335432698057618	0.16143742076023906	11.1951649793356	9.478370868948883	1.8652880997301783e-17	-8.457498149400613e-126	9.485090674878385e-05	0.0022421393069543914	5.251600445638663e-05	0.1613867101956437	5.150811378392646e-09	40.461759173697736	7.518690757199465	0.0673291043104812
62	0.00600606606715345	0.133718030491024	0.1612626600749769	11.195177996205201	9.478370690894415	1.8885152253064126e-17	6.948691083723775e-126	9.130387649326e-05	0.0022001181671168738	5.165826826339542e-05	0.16121280727311102	5.1242748899412315e-09	40.463121195389235	7.5197094146432	0.06631044686674645
63	0.00589818103146583	0.1338874692664232	0.16109322129957768	11.195190527186128	9.478370515521416	1.9127599531860612e-17	5.073120185998311e-126	8.797194465735724e-05	0.0021598880870173837	5.0832394894838215e-05	0.16104419439604	5.0993152590352395e-09	40.46443245095113	7.520689579257033	0.06533028225291275
64	0.0057946118064736455	0.13405186834036933	0.16092882222563154	11.195202601555101	9.47837034272939	1.9380462759268175e-17	5.0365002427553674e-126	8.483749861961374e-05	0.002121336952282596	5.0039394039663515e-05	0.16088058834646024	5.075804008962512e-09	40.46569597282962	7.521633561486682	0.06438630002326491
65	0.005695093216226414	0.13421148643272227	0.1607692041332786	11.195214246225717	9.47837017242372	1.9643981983407335e-17	1.9721175171278945e-125	8.188478220691151e-05	0.0020843572918533486	4.92763081854972e-05	0.16072173336213924	5.053626234290313e-09	40.46691454736329	7.522543478571507	0.06347638293843832
66	0.005599382196209771	0.13436655996032393	0.16061413060567695	11.195225485940165	9.478370004515357	1.9918395760419818e-17	-5.735780934999829e-128	7.909876536432161e-05	0.0020488485328985866	4.8541354735911166e-05	0.1605673948089409	5.032672474809188e-09	40.46809073480134	7.5234212757932095	0.0625985857167344
67	0.00550725215256913	0.13451731829192012	0.16046337227408075	11.195236343692795	9.478369838919496	2.020394267599143e-17	3.860639019837376e-128	7.646716928533712e-05	0.0020147248807841052	4.783398590874147e-05	0.16041734386599138	5.012852994815634e-09	40.46922692675987	7.524268774981096	0.06175108652884625
68	0.005418496212482669	0.13466396258585775	0.16031672798014313	11.195246840618488	9.478369675556456	2.0500859809267946e-17	-1.7846549568042796e-128	7.39780899925399e-05	0.0019818962585141024	4.7149344327643565e-05	0.16027138423240686	4.994081017026448e-09	40.47032531101834	7.525087634393521	0.06093222711642135
69	0.005332929919877966	0.1348066851294053	0.16017400543659557	11.195256995568037	9.478369514353522	2.0809373077190347e-17	-8.898315204345363e-129	7.162095312006113e-05	0.001950294986838317	4.648975968292593e-05	0.16012932129130564	4.9762794029819935e-09	40.4713878523684	7.5258793530733294	0.06014050843661346
70	0.005250372692003422	0.1349456676383124	0.16003502292768848	11.195266827047908	9.478369355237911	2.112972097373131e-17	-2.1200622456783336e-128	6.93859809906754e-05	0.001919845348540635	4.585231259344017e-05	0.15999097624639064	4.95937682736948e-09	40.47241647232025	7.5266453895303895	0.05937447197955299
71	0.005170661980347024	0.13508108807193903	0.15989960249406185	11.195276351795398	9.478369198142252	2.1462133362989816e-17	6.091988121585291e-137	6.72654570574518e-05	0.0018904886846831317	4.523612114916087e-05	0.1598561720202682	4.9433166192407265e-09	40.47341292251656	7.527387077602877	0.058632783907062794
72	0.00509364518254357	0.1352130925321465	0.15976759803385437	11.195285585340692	9.47836904300268	2.1806840140033684e-17	1.603816005265585e-145	6.525028133799977e-05	0.0018621589786942739	4.463991139128281e-05	0.1597247637851025	4.928032703892474e-09	40.47437881133277	7.52810563926831	0.05791422224163236
73	0.005019182674203926	0.13534183365764893	0.15963885690835194	11.195294542173048	9.478368889758475	2.2164068444738418e-17	2.9026772545588084e-154	6.333363969304312e-05	0.0018348021161853011	4.4063441141900544e-05	0.15959659914440705	4.913475154390757e-09	40.475315653293634	7.528802226710948	0.0572176347989958
74	0.004947143601515636	0.1354674525782751	0.15951323798772576	11.195303235803976	9.47836873835187	2.2534044276361506e-17	-1.208731381197251e-153	6.150891815794905e-05	0.0018083682485402154	4.3501538933671374e-05	0.15947154213986858	4.899595672375538e-09	40.476224860358684	7.529477909666321	0.05654195184362218
75	0.004877405296442714	0.13559007952369767	0.1593906110423032	11.195311678924623	9.478368588727529	2.2916993365469897e-17	3.991960833537734e-154	5.977005431127098e-05	0.0017828074406132128	4.2961681870648856e-05	0.15934945506475487	4.886349850994843e-09	40.477107756408856	7.53013370262637	0.05588615888357424
76	0.004809856330409411	0.13570983593444108	0.1592708546315598	11.195319883099812	9.478368440834059	2.3313133437497476e-17	-3.753734163493206e-154	5.8111516119201223e-05	0.0017580762670660916	4.243609535113289e-05	0.15923022425318345	4.873697329174584e-09	40.477965550421814	7.530770517663917	0.055249343846026415
77	0.004744388509601707	0.13582684077007978	0.1591538497959211	11.195327859561006	9.478368294620601	2.3722689074853555e-17	-4.7870477692888876e-155	5.652820622733997e-05	0.0017341329780927077	4.192607926362786e-05	0.15911372944572885	4.8616007732888955e-09	40.478799417625325	7.531389250454966	0.05463061105497703
78	0.004680905274829982	0.1359411997525143	0.15903949081348656	11.195335618361666	9.47836815004081	2.4145872419244385e-17	6.401598323747134e-156	5.501545730869391e-05	0.0017109390775870124	4.143090586571085e-05	0.1589998656482669	4.850026055008364e-09	40.47961040905179	7.531990699593961	0.054029161915982844
79	0.004619311978822219	0.13605301930534663	0.15892767126065424	11.195343169381237	9.478368007048305	2.4582903226910085e-17	1.0929572394531568e-155	5.3568938624101626e-05	0.0016884582745992013	4.0948703253654124e-05	0.15888852830913122	4.838941470437883e-09	40.480399559896824	7.53257565078221	0.053444210727733754
80	0.004559521727067993	0.136162395412732	0.15881829515326887	11.19535052169289	9.478367865599726	2.5033995137302842e-17	-2.408540503675004e-157	5.218458804484953e-05	0.0016666555986291967	4.048239844735512e-05	0.15877961851717634	4.828317258203765e-09	40.48116781913664	7.533144828454394	0.05287503305554949
81	0.004501452874665694	0.13626942145445028	0.1587112691115506	11.195357683833574	9.478367725653555	2.549935958857449e-17	-5.453100146357031e-158	5.0858807751720755e-05	0.0016455005372886685	4.002782166961984e-05	0.158673047062426	4.818127084115974e-09	40.48191608264303	7.533698910148151	0.05232095136179379
82	0.00444502985778218	0.13637418330210696	0.15860650726389391	11.195364663738951	9.478367587170561	2.5979202788190743e-17	-1.1365120271317872e-158	4.958817768120913e-05	0.0016249632865330628	3.9585605548437655e-05	0.1585687274406717	4.808345886034262e-09	40.48264518197345	7.534238528621095	0.05178133288884963
83	0.004390180579011208	0.13647676375064455	0.15850392681535633	11.195371468985718	9.478367450112652	2.6473731188031542e-17	-1.9988715598128182e-159	4.836953909552691e-05	0.0016050158881632769	3.915521892697343e-05	0.15846657738815093	4.798950510020066e-09	40.483355911799734	7.534764287532426	0.05125557397751787
84	0.0043368373299100755	0.13657724115110323	0.15840344941489765	11.19537810670218	9.478367314443398	2.6983148387483858e-17	-3.177887772596435e-160	4.719996519137049e-05	0.0015856321601441735	3.873616256379556e-05	0.15836651905308644	4.789919495792871e-09	40.4840490200831	7.535276754992894	0.05074310651704966
85	0.004284936254579777	0.13667568994908286	0.15830500061691802	11.195384583623518	9.478367180127822	2.750765569602573e-17	-5.1216224422042555e-161	4.60767357074507e-05	0.0015667874525376396	3.832796531575843e-05	0.15826847846104147	4.781232889576491e-09	40.484725213813206	7.535776467922999	0.050243393586944254
86	0.004234417143258006	0.13677218085764184	0.15820850970835904	11.195390906112154	9.47836704713236	2.804745188481537e-17	-1.4937701763268277e-161	4.4997321103575556e-05	0.0015484585633773885	3.793018261300557e-05	0.15817238534354602	4.7728721282692545e-09	40.48538516109693	7.5362639336436805	0.04975592786626357
87	0.0041852231568289735	0.13686678111437736	0.1581139094516235	11.195397080185385	9.478366915424767	2.8602733191543e-17	-1.149192955300594e-161	4.3959366175040665e-05	0.0015306236258726662	3.7542394477200085e-05	0.1580781728829985	4.764819922793168e-09	40.48602949402132	7.536739632056258	0.04928022945368683
88	0.004137300605047842	0.13695955468464854	0.15802113588135233	11.195403111537583	9.478366784974055	2.917369322570091e-17	-1.2339651445862199e-161	4.296067595363394e-05	0.0015132620180731905	3.716420391107589e-05	0.15798577751105322	4.7570601530387135e-09	40.486658810948775	7.537204017390257	0.04881584411968798
89	0.0040905987241417	0.13705056247011008	0.1579301280958908	11.19540900556253	9.478366655750435	2.976052294094167e-17	-1.38253420664791e-161	4.199920248817559e-05	0.0014963542726978607	3.6795235293609774e-05	0.15789513870169153	4.749577772807959e-09	40.48727367883098	7.537657519965792	0.04836234154415386
90	0.004045069481181883	0.1371398624926336	0.15784082807336727	11.195414767373062	9.478366527725242	3.0363410574228423e-17	-1.5545011035355378e-161	4.107303309113358e-05	0.0014798819981377697	3.643513296265478e-05	0.15780619878871802	4.742358724288672e-09	40.48787463524628	7.538100547745395	0.04791931376455106
91	0.004000667387082345	0.13722751007229642	0.15775318049370446	11.195420401819893	9.478366400870888	3.098254161778672e-17	-1.7417568916958011e-161	4.0180379505624685e-05	0.0014638278031105264	3.6083559863794824e-05	0.15771890278912296	4.735389857629096e-09	40.48846219035315	7.538533487822098	0.04748637368784742
92	0.003957349330380829	0.1373135579862679	0.15766713257973297	11.195425913508364	9.478366275160795	3.1618098769970877e-17	-1.9400398756407654e-161	3.9319568223491325e-05	0.0014481752298734349	3.5740196344905293e-05	0.15763319824540137	4.7286588654825895e-09	40.4890368286292	7.5389567077441	0.04706315376584524
93	0.003915074418705415	0.13739805662178478	0.1575826339442161	11.19543130681444	9.478366150569354	3.2270261894738e-17	-2.1414719414282422e-161	3.848903154341439e-05	0.0014329086905661482	3.5404739009628044e-05	0.15754903507372442	4.722154195493828e-09	40.4895990105338	7.539370556781369	0.046649304728577326
94	0.0038738038389162584	0.13748105411177378	0.1574996364542271	11.19543658589883	9.47836602707187	3.2939208055799556e-17	-2.3390735670167817e-161	3.76872996002006e-05	0.00141801341124645	3.507689970060927e-05	0.1574663654293335	4.715865118763777e-09	40.490149173977315	7.539775367044949	0.046244494464997905
95	0.003833500720428323	0.1375625964687285	0.15741809409727237	11.195441754720836	9.478365904644525	3.3625110963248614e-17	-2.52086302511204e-161	3.6912992898956584e-05	0.0014034753770632061	3.47564045108609e-05	0.1573851435736528	4.70978086026134e-09	40.49068773576103	7.540171454583886	0.045848406926060285
96	0.0037941300190432194	0.13764272769955566	0.15733796286644522	11.195446817050122	9.478365783264326	3.4328144488194357e-17	-2.679481135217229e-161	3.6164815785408194e-05	0.0013892812860432718	3.44429929341019e-05	0.1573053257602871	4.703896152089634e-09	40.49121509280463	7.54055912032026	0.045460741189686266
