	Tstar	V	Vin	Vni
67	1183.643879243377	196685.54759232223	29.799980058913114	196655.74761226377
68	1134.5156772394928	188534.2172580879	25.272203046112722	188508.9450550423
69	1087.425566944557	180719.33931852275	21.43238368960025	180697.90693483365
70	1042.2891533100742	173227.21696950233	18.1760012973779	173209.0409682055
71	999.0255113094418	166044.68444818867	15.41439762783314	166029.27005056138
72	957.5570477160443	159159.0902220212	13.07238162462119	159146.01784039708
73	917.809368048565	152558.28019681203	11.086206594597705	152547.19399021796
74	879.7111464312322	146230.58081424423	9.401806943413344	146221.17900730134
75	843.1940006888701	140164.78233799688	7.97332373475656	140156.80901426266
76	808.1923736039156	134350.12256366876	6.761875140626875	134343.36068852872
77	774.6434224649289	128776.27145164873	5.7345058989848186	128770.5369457504
78	742.486884083851	123433.31154108548	4.863213051024414	123428.4483280351
79	711.665027088623	118311.73183923827	4.124324312018191	118307.60751492693
80	682.1224678425068	113402.39969051094	3.4976947326347374	113398.90199577899
81	653.8061385896342	108696.55678196948	2.966276026100375	108693.59050594406
82	626.6651476992125	104185.79759382963	2.5155858277454164	104183.28200800256
83	600.6507427459292	99862.06430581506	2.1333752633691585	99859.93093055236
84	575.7161727552833	95717.62519060941	1.8092358024691904	95715.81595480761
85	551.8166196382883	91745.06408354259	1.5343361682455452	91743.52974737498
86	528.9091533740143	87937.2736175319	1.301216306375351	87935.97240122617
87	506.952577199038	84287.43045133325	1.1035092116017733	84286.32694212226
88	485.9074460195216	80788.99865040214	0.9358453913063665	80788.06280501145
89	465.73592263456754	77435.70649243137	0.7936551801845894	77434.91283725183
90	446.40175450984106	74221.54294847041	0.6730718465130362	74220.86987662455
91	427.87017927039653	71140.7424245322	0.5708080126885675	71140.17161652017
92	410.1078870948051	68187.77878048846	0.4840820817641063	68187.29469840735
93	393.0829378964216	65357.351903693925	0.4105272765539191	65356.941376418035
94	376.76473730656505	62644.3838750768	0.34815006481174837	62644.035725012654
95	361.12395009755625	60044.004871458	0.2952530461681465	60043.7096184125
96	346.1324527660293	57551.54544915931	0.25039274499564945	57551.29505641497
97	331.7632947217888	55162.530215155726	0.21234889489632974	55162.31786626149
98	317.99064175100176	52872.668583684106	0.1800853480380617	52872.48849833672
99	304.78973249751874	50677.84764863217	0.1527238681496726	50677.69492476467
100	292.13683242284975	48574.12463229785	0.1295191593607275	48573.99511313914
