time	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_3	species_4	species_5	species_6	species_7	species_8	species_9
675.0.	0.054242828055790004	0.851728407095771	9.475685627317539	0.524274246202425	0.99995328666822	2.51093215857255e-06	4.306661632628439	0.0009827657913510002	0.15901723420864802	4.549292669416212	0.002143248163816	0.034887209647759	7.494287535997934e-05	11.501201091046097	48.509652258176565	7.335574070025816	1.462781471405778	6.872790260373529	0.043971045905794	0.024534002003853	3.217773048155453	0.0016133305907560002	6.719099177867692e-05	49.17349964540426	4.148271592904246
690.0.	0.051915365196464	0.8320429779406301	9.471644637496814	0.528315236023149	0.9999579121204321	2.067148308848529e-06	4.01561841116247	0.000848124397984	0.15915187560201502	4.549425688696438	0.002010228883587	0.030658526361198004	7.041237039428278e-05	11.501933807662487	48.517716664106224	7.360691199942587	1.466599656549161	6.894089366112656	0.041206270552791004	0.022795846710216002	3.0750313520526	0.0015058282091790001	6.256553956680314e-05	49.121351524852145	4.167957022059386
705.0.	0.049667657455754	0.8128378726952301	9.468345832049303	0.531614041470657	0.999962205897946	1.702026781727244e-06	3.7431407531583183	0.0007323329681960001	0.159267667031803	4.549549915354646	0.0018860022253780002	0.026961997622851	6.600284143917086e-05	11.502537042076959	48.525071799151696	7.384156445431612	1.470205823830309	6.91394859374399	0.038628768213741005	0.021227034523699003	2.944752756719602	0.001405327627598	5.82717620530119e-05	49.07495245346021	4.187162127304782
720.0.	0.047498304132454004	0.7941078385341761	9.465751344026454	0.5342085294935051	0.9999661905225221	1.4017568177743031e-06	3.488154349520681	0.00063273460963	0.15936726539036902	4.549665926750897	0.0017699908291260002	0.023729095471246003	6.1734120585351e-05	11.50303377672391	48.53179206730008	7.406074997150942	1.47360265474902	6.932470453209543	0.036225607889725	0.019807335116089002	2.825575022411217	0.0013114446291260001	5.4287137476626366e-05	49.033726383364794	4.205892161465836
735.0.	0.045405930389892005	0.77584548880001	9.463823273165655	0.536136600354306	0.9999698878055421	1.154861507978091e-06	3.249635036768534	0.000547032783067	0.159452967216932	4.549774279813232	0.001661637766793	0.020899862382764003	5.7622598835060706e-05	11.503442940218527	48.53794458834778	7.426546528301078	1.476794487790925	6.949750279983227	0.033984438543887004	0.018519150430728	2.716290445459743	0.001223794971054	5.0589854457008925e-05	48.99713080868282	4.224154511200001
750.0.	0.043389142827894	0.758041778654157	9.46252424793163	0.537435625588334	0.99997331860474	9.518442021543575e-07	3.026607838716435	0.000473250293271	0.159526749706729	4.549875505172866	0.0015604124071580002	0.018422031381743	5.368117830218384e-05	11.503780100536323	48.54358961065674	7.445665156253064	1.47978697569667	6.965876539421279	0.031893587732663	0.017347183245056002	2.6158310369988023	0.0011420005295530002	4.715905525879049e-05	48.9646616597859	4.241958221345856
765.0.	0.04144650151329601	0.7406864400105551	9.461817847368449	0.5381420261515191	0.9999765026651011	7.848721259260471e-07	2.8181459129817	0.00040968982113100003	0.15959031017886802	4.549970103658321	0.001465813921707	0.016250158815594003	4.9919378378810964e-05	11.504058049976585	48.5487809870253	7.463519499968986	1.482586783563707	6.980931186075462	0.029942114661331003	0.016278139177387	2.523254195537319	0.0010656939443510001	4.397499489781382e-05	48.935855866161624	4.259313559989457
780.0.	0.03957650468939	0.7237683622356791	9.461668904773678	0.538290968746286	0.999979458528342	6.475002078801009e-07	2.623369376031091	0.000354897236565	0.15964510276343402	4.550058544515457	0.00137737306457	0.014344802136484001	4.6343554195577795e-05	11.504287294624937	48.55356668443423	7.480192810326084	1.485201327635128	6.994990055225178	0.028119828635825003	0.015300461547873002	2.437729153013795	0.000994521934289	4.1019131657224634e-05	48.910292090024974	4.276231637764332
795.0.	0.037777582895111	0.7072759132366071	9.462043713509651	0.5379161600103121	0.9999822034962671	5.344339342701279e-07	2.441444003278713	0.000307628344429	0.159692371655571	4.550141265006049	0.0012946525739780002	0.012671761916460002	4.295718966125801e-05	11.504476461180088	48.557989304518415	7.495763153198733	1.487638552764513	7.008123268493325	0.026417282241424003	0.014404097338477001	2.358524372989295	0.0009281474977110001	3.827416373154451e-05	48.887590080959896	4.292724086763404
810.0.	0.036048099779514	0.691197201622714	9.46291015301867	0.5370497205012951	0.999984753634313	4.4132853779998935e-07	2.271579814528179	0.00026681929712700004	0.159733180702872	4.550218670975344	0.0012172466046850002	0.011201397149961	3.976123315979003e-05	11.504632633457089	48.56208659735156	7.510303628457326	1.489906745387193	7.020395639874039	0.024825747012331003	0.013580291976325001	2.2849959939784332	0.000866251212197	3.5724025686057216e-05	48.867409039431315	4.308802798377299
825.0.	0.034386357452688004	0.6755202835911771	9.464237750581832	0.535722122938135	0.9999871238041661	3.646208809328257e-07	2.113029563072855	0.00023156063530900003	0.15976843936469	4.550291137974794	0.001144779605235	0.009908016028860002	3.6754450295683994e-05	11.5047616296718	48.565891955884965	7.523882611258726	1.492014378344707	7.031867072199835	0.023337177724195003	0.012821410935554	2.21657735082553	0.000808531829402	3.3353855832517746e-05	48.849445312072206	4.324479716408836
840.0.	0.032790604685946	0.6602333217201031	9.465997692733842	0.533962180786126	0.9999893277156001	3.013894428154768e-07	1.965087150180603	0.000201074747579	0.15979892525242	4.55035901291296	0.00107690466707	0.008769340150893	3.3933774287556667e-05	11.504868230315127	48.56943488246529	7.536564004996959	1.493969983749479	7.042592937229414	0.021944170173601	0.012120784647870001	2.152769561349902	0.000754706346896	3.114994439880135e-05	48.83342967888826	4.339766678279913
855.0.	0.031259046711642	0.6453247019893501	9.468162797815886	0.5317970757040801	0.9999913779907231	2.492386820423754e-07	1.82708598751181	0.000174696451579	0.15982530354842	4.5504226158464025	0.001013301733628	0.0077660372211420005	3.1294640198883945e-05	11.504956365048045	48.57274142205754	7.548407497824909	1.49578205019388	7.052624434962537	0.020639915645305002	0.011472574940190002	2.093133134962496	0.000704509695306	2.9099669276428915e-05	48.8191244355558	4.354675298010665
870.0.	0.029789855699876	0.630783116639389	9.470707459674976	0.529252413844992	0.9999932862346	2.06204067064197e-07	1.698397328238073	0.00015185635561800002	0.15984814364438102	4.550482241870596	0.000953675709436	0.0068813158876160005	2.883129397851302e-05	11.505029265840559	48.575834559535224	7.559468816912679	1.4974589408103292	7.062008929840744	0.019418154726553002	0.010871660095857001	2.037280537019287	0.0006576941616080001	2.7191425398480772e-05	48.8063204223783	4.369216883360626
885.0.	0.028381181256910002	0.6165976194760271	9.473607571004223	0.526352302515742	0.9999950631088421	1.706734439895943e-07	1.578428586007708	0.000132066667146	0.159867933332854	4.550538163095103	0.0008977544849290001	0.006100576290164	2.6537070982712784e-05	11.505089592352332	48.57873458017882	7.569799976257241	1.499008829044268	7.070790262786593	0.018273132188429003	0.010313535879258	1.984869633852462	0.0006140286396760001	2.5414551157210113e-05	48.794834110465814	4.3834023805239895
900.0.	0.027031160514651	0.60275765938025	9.476840432389483	0.523119441130479	0.999996718404298	1.4132355390733298e-07	1.466621658061712	0.00011490911163500001	0.159885090888364	4.55059063045134	0.0008452871286950001	0.005411109191227	2.4404641660250543e-05	11.50513953456389	48.58145939398808	7.579449515257951	1.500439649339935	7.079009039095916	0.0171995536901	0.009794231145358	1.9355979377917871	0.0005732977758640001	2.3759255701203054e-05	48.78450481969181	4.397242340619764
915.0.	0.025737927519113003	0.589253097386992	9.480384653417985	0.519575220101978	0.9999982611118761	1.170674452969177e-07	1.362451266520095	0.00010002467454900001	0.15989997532545	4.550639875489172	0.000796042090863	0.0048018377211360005	2.2426224110942872e-05	11.505180896781985	48.58402482532348	7.588462726265338	1.501759060289769	7.0867028928396945	0.016192545352228003	0.009310235309252	1.8891975713175322	0.000535301063145	2.221654812273238e-05	48.775192117295056	4.410746902613022
930.0.	0.024499621759905003	0.576074211299201	9.48422004978233	0.515739823737634	0.9999996994897121	9.70117370302598e-08	1.2654233288242471	8.710489447591705e-05	0.159912895105524	4.550686112048012	0.0007498055320220001	0.0042630957832030004	2.0593764790712352e-05	11.50521516643004	48.586444870095605	7.596881870149925	1.502974418118474	7.093906728951124	0.015247616303469002	0.008858436342614	1.845430871100878	0.0004998519186290001	2.0778170286310423e-05	48.766773423556764	4.423925788700814
