time	APC_PS_VIIIa_l	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_XIa_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	IX_f	IX_l	IXa_AT_f	IXa_VIIIa_X_l	IXa_VIIIa_l	IXa_f	IXa_l	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_IX_l	TF_VIIa_IXa_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VIII_IIa_l	VIII_Xa_l	VIII_f	VIII_l	VIII_mIIa_l	VIIIa_f	VIIIa_l	VIIIai_f	VIIIai_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	XI_IIa_l	XI_f	XIa_IX_l	XIa_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	alpha2M_IIa_l	alpha2M_Xa_l	alpha2M_l	mIIa_AT_l	mIIa_f	mIIa_l
145.0.	0.011484867146456001	0.21695311948994503	25.977776309697507	0.106334388455597	0.501277630424781	3.235789688804239	3362.449325278723	431.71305624190006	605.9138600684436	32.01476602261089	0.16238365652443001	0.8341597996947011	120.69710061425434	0.36432746437533403	52.1340736697388	0.004378499121696001	0.07679683413283901	0.15077688121288702	0.21174121668227003	30.413847432523756	32962.96259711301	13.582279631575346	19.44151039668588	3.283970568050235	270.5098151356154	0.000165289336992	1.036051907761132	1.4637828029018771	4.303746436308146e-06	0.000536448163484	0.000480518712884	0	0.0006350079880760001	0.000940541186637	0.0022338013022360002	4.0895632510359925e-06	0.003456543780872	2.7019685693182023e-06	1.878799687313212e-06	1.9940650453885782e-08	3.176517066984951e-06	4.275679379563792e-06	0.000177356461201	0.008693872218493002	0.009002531676450001	0.443055604246315	0.023870323994420004	0.12004932149773201	2.975841339214401	0.094495947101702	6.880747157755004	2.1752729671612314e-05	1.9027827160710432e-05	1.099195328950848e-07	1.212961325409506e-05	3.0780694302075224e-05	0.0014818378327020002	0.16314373230863202	0.148686658898939	16.433625189293593	0.00032959616542300004	0.000291895902184	6.643577483499418	20.120011335628764	55.85226778388016	96.68359765499066	0.26075061924590404	0.876427918501097	1.634066262865371	0.525531480025734	3.292474993202837	9.61450977629085	8.99682218863929	0.12188839622429301	2590.8812894151415	2.03498989149823	5.485468963904971	190.74504404676802
150.0.	0.009894310570375	0.17661992041589603	28.78407970285389	0.11524054571246001	0.557261548761961	4.010140838161415	3345.921729828907	403.3968034218397	581.3241318096615	46.98189475866794	0.15203472966056703	0.8449426910454301	139.79308048850308	0.320672817789719	47.082596163434	0.00626192283184	0.070306660183425	0.139542126525616	0.24554503619137602	36.1634394065899	33820.86978268599	12.235489104999994	17.9693801370248	3.169339905290977	267.86006616086837	0.00030424451746400004	1.402506074764376	1.09718968071816	2.61954591390769e-06	0.000266568910675	0.00045477906373700004	0	0.000656062605916	0.000980154341496	0.002332434205618	3.1368091760589798e-06	0.003022579294006	2.042448046074592e-07	1.510630698187286e-07	1.2662666676824962e-09	2.0716159102906587e-07	2.992136852459514e-07	0.000134771132234	0.00678277728497	0.009193113818181001	0.46414537753577606	0.015288462272987002	0.06126597085001	1.556053154869119	0.11194507118556701	8.3504504776315	2.457627573772511e-06	2.2500601785555393e-06	1.044156499320531e-08	1.1844893940778732e-06	3.2186467507216458e-06	0.001065634788235	0.12046438282034401	0.14837386420696	16.824549665123975	6.891102165606448e-06	5.239245961830146e-06	5.971181087390249	20.01866594410023	53.846200528264134	95.64146873646196	0.40051487135990604	0.7591149767380331	1.4752329287058972	0.49456950593513305	3.936210682331536	11.769092349497514	13.225074858428787	0.18754874135138602	2586.5873764002245	2.679457780077313	5.737586632569684	204.6112952760402
155.0.	0.008746021018055	0.149156070037334	31.397768526636018	0.12288688190155901	0.610363829773504	4.775583047591543	3327.5459348179174	378.2716317042744	560.4264151319957	63.7671545366752	0.141994703921721	0.8552292924675621	154.05290842543647	0.282120435176937	42.55594695578969	0.008386356611878	0.06450368573670501	0.12921131345723602	0.273268759427545	41.32884625110531	34745.057111904454	10.989107963224642	16.57997600348709	3.056530636474225	265.3877987458338	0.00048541445436300006	1.7142831322206251	0.7852314533250131	1.3376964245735689e-06	0.000116457083961	0.00041418514573100004	0	0.000653372132597	0.0009826229808710001	0.002343930079152	2.6804268971472315e-06	0.002776003610719	1.491064823418445e-08	1.171507769344149e-08	8.153847375430128e-11	1.371986593541543e-08	2.074332873347145e-08	0.00010647120899400001	0.005507388185369001	0.009305543356224001	0.48261951586695306	0.00824991651642	0.027563397508171	0.718357498498093	0.12042273230602601	9.220409135598198	2.878157834222606e-07	2.761579051178469e-07	1.079475408129671e-09	1.260079159568076e-07	3.578922824435615e-07	0.0008049205487660001	0.09352339078525401	0.14722669904187802	17.149964668916656	1.126640731139229e-07	7.74420517654771e-08	5.357302057548752	19.867114704753575	51.928472785375135	94.76492780060765	0.5623124412115771	0.662974006711979	1.336456936124435	0.45989225888024204	4.482512873842589	13.749468054201625	17.983347007967062	0.26382307343413003	2581.752829918603	3.340628799997888	5.8480557144287495	214.189767623219
160.0.	0.007852576333596	0.128707283839709	33.82997795595517	0.129475686726147	0.660627577225496	5.5299905459367285	3307.8880722232716	356.03514721131256	542.330211093487	81.82369959233063	0.132244879908616	0.865117818933668	164.02329914344116	0.24843319966250801	38.503756114326734	0.010702614781636002	0.059272913339451005	0.11970245413914402	0.295880402039405	45.962024561590916	35697.40769084625	9.84697181751383	15.264142222497357	2.949103799765788	263.0843583841051	0.000696114143828	1.9585909947159441	0.540712891140229	5.886245929281837e-07	4.5187061057142245e-05	0.000367531710039	0	0.0006346186071180001	0.000958589686324	0.0022949407406270004	2.429426410976363e-06	0.002637301157719	1.07914386361432e-09	9.023340522017426e-10	5.38821207129437e-12	9.32629029913149e-10	1.453118814457536e-09	8.643444027207994e-05	0.004595015217391	0.009367493049093002	0.49912310910843505	0.0038495216385400002	0.011049610634003	0.29557648958611304	0.12287192423922601	9.661654883328533	3.487353625974368e-08	3.523307447380523e-08	1.195146444510548e-10	1.4353869717987862e-08	4.1968827259608734e-08	0.000628299314012	0.07502855419354701	0.14562942944911	17.428533018506275	1.572808019438107e-09	1.0130542849458272e-09	4.799860208409977	19.67014924306742	50.12834415398225	93.99891187756613	0.742483324192853	0.582819747389508	1.214093083415778	0.42456045734315706	4.950352136148091	15.585352197556917	23.121320536323108	0.349079645514543	2576.5295998181664	4.005051699491255	5.868448908759609	220.78807883033443
165.0.	0.007121865641492001	0.112618280434085	36.088570707666484	0.135168391960085	0.7080510199461331	6.271573443305921	3287.431631440376	336.3709089580393	526.441784084426	100.68126526031969	0.12279441415466401	0.874637909998176	170.32038878786992	0.21916907062682903	34.879026100272206	0.013169889330866002	0.054525136395914005	0.110928540658264	0.31425776873654304	50.112658718403104	36652.36297814725	8.807469265064048	14.018206055132945	2.848812863779779	260.94287628247736	0.000923143529169	2.138364347933617	0.36071250853721604	2.271306711563463e-07	1.570877734995192e-05	0.00032109382810800003	0	0.000607025623518	0.0009193172680490001	0.002211219314677	2.264528455664686e-06	0.002567675847164	7.871425736201279e-11	7.019890270546295e-11	3.682552668881786e-13	6.55243183917095e-11	1.0412994371330531e-10	7.161155577613792e-05	0.003909833931285	0.009396514229431	0.5140464972688991	0.001579813780512	0.003982372945943001	0.10928584397816	0.122125888172774	9.858028345651071	4.361027791461782e-09	4.661173915331536e-09	1.4013277608051079e-11	1.730167940019554e-09	5.155726272251014e-09	0.000502374891048	0.06161222455208001	0.1438102258109	17.671091318096657	1.9889662520064162e-11	1.231997607963229e-11	4.295943681747939	19.43248287491392	48.4578410720894	93.309764250255	0.9380363767725761	0.515011741033523	1.105227891907623	0.39012592735189305	5.353087021818831	17.292001892376298	28.508655924533993	0.441984810002407	2571.0493592654657	4.6643235899011195	5.832481922932734	225.2776214697224
170.0.	0.00650282002521	0.099497858733173	38.180453668435625	0.140095803378214	0.752629447989073	6.998857762113776	3266.577431299883	318.97728591499924	512.3512302158267	119.94813367858104	0.11366739872526001	0.8837863346251861	173.54565954547328	0.19381976707030701	31.63815150197996	0.015754825322636	0.050193865179139006	0.10281469187561301	0.329158669361232	53.827635011993166	37592.65554649294	7.866007467592505	12.841145535120901	2.756343732563729	258.9572019202414	0.0011557372901280002	2.264167631872807	0.23467663083706503	7.7874582215723e-08	4.932036803284245e-06	0.00027814395140500004	0	0.000575495540924	0.0008728832148520001	0.0021105962092040002	2.133882098369761e-06	0.0025462666495570004	5.849683771254449e-12	5.5740859701414745e-12	2.616349182060267e-14	4.7804771968565645e-12	7.693815042738561e-12	6.0280024765768584e-05	0.003376264118099	0.009404079216348001	0.527647999536897	0.0005775387224470001	0.0013007606779150002	0.03658529154127	0.120027091705313	9.936511451235166	5.61353399622007e-10	6.371811143956899e-10	1.725521021175649e-12	2.187467696423353e-10	6.597893570786958e-10	0.000409288864387	0.051494431490552	0.141908106595056	17.884694613459544	2.378569076210502e-13	1.444750514780235e-13	3.842193523266228	19.158948714619598	46.91900304033586	92.67695467712969	1.146468632377729	0.456972626406681	1.007651368053328	0.35737170431839704	5.700269526382728	18.876347180823803	34.03566380560723	0.541418013834543	2565.422918180559	5.31335380172919	5.762232530154824	228.25464244232145
175.0.	0.005964839466191	0.08853111620890701	40.11244460078022	0.14436496234895901	0.794371371658751	7.710662160701135	3245.650212134152	303.57895211176043	499.76477462473343	139.30582484433478	0.10489375165745501	0.892545171100332	174.24954241472366	0.17188165082145002	28.741000198660956	0.018430435759795	0.046228507274582005	0.095298262850475	0.341220266609056	57.150720148427474	38506.65122493469	7.016464001691315	11.732965356188137	2.671766942538879	257.12129250100486	0.001386256436157	2.348646612201086	0.14996713136275602	2.3987027511668612e-08	1.409260285581054e-06	0.000239909040717	0	0.000542832547062	0.000824057952182	0.0020034944241420004	2.016352425504187e-06	0.002561077242217	4.460732271494373e-13	4.547317830586148e-13	1.9384631248891372e-15	3.632128304567773e-13	5.89072500136785e-13	5.139188075250201e-05	0.0029489015146170004	0.009397815712590001	0.540110281298933	0.000190085848755	0.00038796217676	0.011170235033864	0.11752404905591701	9.965729684237145	7.417274339118204e-11	8.967190418759615e-11	2.2163711674919361e-13	2.880779751335983e-11	8.752908306183414e-11	0.000338560923363	0.043638883157119	0.14000813797966602	18.074314431005412	2.7762800902782342e-15	1.6791128982241051e-15	3.43498062055519	18.854357218743647	45.508217854853996	92.08797088177425	1.3656473482115041	0.406827821808441	0.9196767559069121	0.32666429272969705	5.999148117116047	20.341611444114037	39.61204768678621	0.646417107148604	2559.7415352060652	5.949223076850518	5.672183718593806	230.13652048476186
180.0.	0.005488519557922	0.079197820462568	41.89159912796588	0.148064413580965	0.8333048619267981	8.406070755765683	3224.907758683043	289.93043139089474	488.4638264420114	158.5008253602495	0.096503325118427	0.9008917740201831	172.91811625423784	0.15288880508892902	26.150909413465577	0.021175048388613	0.042589310574210004	0.08832664126230201	0.35097037784317703	60.122378775601504	39386.62747497737	6.252045539665138	10.693796391722223	2.594811533740993	255.4289029982717	0.001609784934983	2.403459287494328	0.09493092757068801	6.702999034359477e-09	3.6920949674396315e-07	0.00020654250958500003	0	0.0005105006435710001	0.0007753745092860001	0.0018955167888060002	1.904701271669389e-06	0.0026049008613940002	3.506604219065649e-14	3.827312671001012e-14	1.500541232190962e-16	2.8785735049574696e-14	4.6878459088227136e-14	4.4273642004658496e-05	0.0025988514753230003	0.009382850116342	0.5515695533717431	5.686244445221919e-05	0.00010643224090200001	0.003132774588317	0.11502353578983601	9.976682299637787	1.0033205805145048e-11	1.2947015135301128e-11	2.953164562256598e-14	3.929388033611492e-12	1.198571787745291e-11	0.00028362131053700005	0.037398125419332004	0.1381616990815	18.24365090665029	3.2187088722736584e-17	1.987469213368029e-17	3.070555085265797	18.523374158968494	44.21883772569886	91.53517155073227	1.5937376448592442	0.363175506956599	0.839994136983597	0.298138183096577	6.25563685019109	21.690161604045628	45.164854848436484	0.756145670119811	2554.078999481444	6.570432507703683	5.57183419531641	231.22097021193926
185.0.	0.005060997061595	0.07114399575557201	43.52530179947502	0.151268258204996	0.869479308380605	9.084404161280142	3204.5505380752447	277.81573977606496	478.27983910334905	177.3355225084113	0.08852233495073901	0.9088043524407031	169.9712318184913	0.13642582959163202	23.834604298586964	0.023971363072754003	0.039243992388436004	0.081855044710504	0.35884248109871403	62.779711136671985	40227.63349106103	5.565793047161208	9.723430259010193	2.525028811029926	253.87346439667692	0.001823435836703	2.43801100035282	0.060165563810477	1.7146878817592422e-09	8.933470639852742e-08	0.00017772936262	0	0.00047923407598400006	0.0007281123814460001	0.0017896000603260002	1.7972335246677722e-06	0.002673312608562	2.8500346102016086e-15	3.3321715477420123e-15	1.213979422405839e-17	2.3812711980575913e-15	3.88425569439165e-15	3.847369615629959e-05	0.002306871891426	0.009362648845479	0.562131971406388	1.5595491412086583e-05	2.7045832869457513e-05	0.000812711729748	0.11267115933544201	9.981475284844073	1.385801669831154e-12	1.911752090990381e-12	4.062193909685876e-15	5.524579122424137e-13	1.6876644920824861e-12	0.00024015028569200001	0.032346032583791005	0.13639874157925802	18.395565895970066	3.833026234269583e-19	2.377972948786301e-19	2.745168124516053	18.170427714203772	43.042747155882694	91.01385378312064	1.829157051573333	0.32494092890977705	0.7675665481883751	0.27179770672186904	6.474839704354907	22.924922370189396	50.63619900528245	0.869873378816122	2548.4939276159002	7.176406840426676	5.46738853799092	231.72360708696044
190.0.	0.0046734239805310005	0.06411753986375	45.021245417669725	0.15403922248197502	0.9029647502113101	9.74519033452329	3184.7308734396597	267.04621786683356	469.0785942814947	195.65942271828817	0.08097138387290001	0.9162650094890541	165.76613023169693	0.12213018221757001	21.762055396047227	0.026805642562522002	0.036165535515195	0.07584472576807401	0.365190727620788	65.15648853883233	41026.71982725714	4.950875423202146	8.82111283871757	2.461889019260438	252.44807459922455	0.002025711719199	2.459265364566609	0.038708923714192	4.0491251146398205e-10	2.010395692408195e-08	0.000152989277634	0	0.00044939241169100004	0.000682902099739	0.0016872899728260001	1.6940100392655881e-06	0.002763606638051	2.400471798063023e-16	3.007222179456698e-16	1.027558316931146e-18	2.0575556106710948e-16	3.3554158777271576e-16	3.3678683602042945e-05	0.002059666815898	0.009339558928671	0.571883410308024	3.953688607735406e-06	6.4093529275948204e-06	0.00019634818660000002	0.11050591459354801	9.984289068188371	1.9499818823364162e-13	2.879168198914411e-13	5.746036916026818e-16	7.974981787469676e-14	2.435577097621421e-13	0.00020520436997800001	0.028190976634225002	0.134735441159183	18.532336616368447	4.797594034450122e-21	3.053460427262279e-21	2.455166262158305	17.799643403318377	41.971291225803675	90.52106963222423	2.070543514991824	0.29128201540000703	0.701557196582923	0.24757500962061302	6.661289181276761	24.049836471831302	55.98103350817765	0.9869628918629431	2543.032003599958	7.767164349983642	5.362858889576052	231.80248473556983
195.0.	0.00431951157129	0.057932891823897006	46.38735707667709	0.156430963788005	0.933849847031424	10.38813635543734	3165.561218045669	257.4576761788015	460.75017236528834	213.36115280929667	0.07386455980548301	0.923261239533774	160.60344762491175	0.109689466024201	19.90629234054885	0.029667033994111	0.033330743424744	0.070261598319812	0.370303515301453	67.2832635498172	41782.403730604026	4.400756135077882	7.985489014224848	2.404837650689546	251.14555286923718	0.0022160136597290003	2.472070127271276	0.025713859068995003	8.895811721826027e-11	4.2361146981896085e-09	0.000131811568829	0	0.00042114041739400003	0.0006400388673660001	0.001589395749055	1.5954125531967288e-06	0.002874200660748	2.096393085902896e-17	2.8145805753861115e-17	9.091530549816868e-20	1.8556000047953963e-17	3.021338854175743e-17	2.9664949408386932e-05	0.001847761607778	0.009315162697049	0.5808955574299141	9.33539855786787e-07	1.4256762650759288e-06	4.4465223758265445e-05	0.108528748137169	9.986426022835523	2.788838976558869e-14	4.411178056734416e-14	8.32763571006044e-17	1.1777588900165621e-14	3.59146055233068e-14	0.00017672115968100002	0.024727231277794002	0.133179084902901	18.65581592532767	6.386467465709907e-23	4.1609602819900466e-23	2.197059941000432	17.4148037035622	40.995816287762864	90.0549022846968	2.31672926325879	0.261526482486726	0.6412779718731001	0.22536369114804702	6.819037451383458	25.069808068372314	61.165104591375524	1.106859501749086	2537.728035906873	8.343096492353528	5.26078959248033	231.57454437252167
200.0.	0.003994650390014	0.052449984162729	47.631701355472465	0.158489806799628	0.9622391033351061	11.013101911997605	3147.121382052184	248.90743162138293	453.2024067840462	230.36143136072573	0.067209253177047	0.929786459696132	154.733974437019	0.09883655284741501	18.24318968915219	0.032547008223316	0.030719283068186002	0.06507521408965601	0.37441520394688205	69.18753354980029	42494.28621751589	3.909283041723354	7.214632804939595	2.35332760868116	249.95852640129266	0.0023942965507030003	2.479645774063129	0.017959929386167	1.831497717941032e-11	8.410777530768861e-10	0.00011371118784900001	0	0.00039453661120200005	0.000599637107071	0.0014963159573580002	1.501726421261266e-06	0.0030042871268260002	1.898471361718619e-18	2.73208762530003e-18	8.399856020529852e-21	1.7450627554782882e-18	2.8342365176836482e-18	2.6269012391387052e-05	0.0016642249925140002	0.009290514986723	0.589229843460512	2.067567431337561e-07	2.994859349524431e-07	9.497214979152123e-06	0.106728650179781	9.988262848089002	4.045454078926394e-15	6.859733892621391e-15	1.2326753150332581e-17	1.7739434885813951e-15	5.3965085704860614e-15	0.00015322213829100002	0.021806050428849002	0.13173125078599102	18.767539498881188	9.577654223143831e-25	6.134964452364729e-25	1.967569787683869	17.01932830031849	40.10797660919071	89.61402401199629	2.5667171802683297	0.23512879333201803	0.586152637209526	0.205038563061319	6.951689637165189	25.99043698871842	66.16313524092931	1.229081844883422	2532.607782914185	8.904820486610394	5.162738544686996	231.12689845533617
205.0.	0.003695358362442	0.047560844616235005	48.76237757744948	0.160256060197562	0.9882497393453741	11.620074959161208	3129.464714335838	241.2715084725528	446.35651126476614	246.60703234511908	0.061006447793398005	0.9358399303311131	148.36533534731663	0.089344048127677	16.751238347436423	0.035438900961198005	0.028313041853559002	0.06025801061345901	0.377715983902882	70.89393905442496	43162.76917488304	3.470731346223322	6.506122626012128	2.30683694028536	248.8795292792855	0.002560840771224	2.4840546819792753	0.013384477249502001	3.557456299516546e-12	1.583001823750303e-10	9.82498925727192e-05	0	0.000369578917627	0.0005617090559270001	0.0014082081216430001	1.41307914654213e-06	0.0031536218754940003	1.782569856772522e-19	2.749925395141003e-19	8.096197840042294e-22	1.709702437094485e-19	2.768027976651713e-19	2.336890061459588e-05	0.0015038693088280002	0.009266304522851	0.5969400464382411	4.323450672673807e-08	5.975561632448793e-08	1.9243323225416078e-06	0.10509155011550701	9.989907835641208	5.94100050125176e-16	1.0805861312616542e-15	1.858525346422626e-18	2.7178813368667997e-16	8.243190979022856e-16	0.00013362637453900002	0.019317611431247002	0.130389904985191	18.86880037989043	2.3335713146874834e-26	5.873934218967368e-27	1.763654362786928	16.61627067805184	39.29989953067079	89.19742759246485	2.8196587292415423	0.211639988588316	0.535690310923655	0.186467333190309	7.062424843836199	26.817718634685267	70.95724856341367	1.353213140583968	2527.6895382959997	9.453080729688216	5.069600051181299	230.5247295260623
210.0.	0.0034189245118390003	0.043180651704499	49.787420968572235	0.16176502491170303	1.012008478202277	12.209149798680958	3112.6233146173	234.44211373133777	440.1440885279716	262.0656814262155	0.055251311583037005	0.9414262953165001	141.66819063707067	0.08101884637723901	15.411313183097635	0.038337539744262	0.026095688605218003	0.05578476299571201	0.380360072409741	72.42448163324298	43788.84095796381	3.07981770680053	5.857136933713824	2.264877922487706	247.90110153272275	0.002716107424048	2.486579475812407	0.010704416763545001	6.559638761690546e-13	2.840058829747182e-11	8.504201669610351e-05	0	0.00034622996918200004	0.0005262076169320001	0.001325083472514	1.3294715692946119e-06	0.003322393100468	1.734476446157456e-20	2.868841293762072e-20	8.130653330619279e-23	1.7431050600146612e-20	2.811892790406325e-20	2.087196889896852e-05	0.001362732952354	0.009242965320827001	0.604074053645146	8.587763824268301e-09	1.1385717968635349e-08	3.719085762382392e-07	0.10360315455265301	9.991397783036868	8.817822961847562e-17	1.7212573362256201e-16	2.8472920302918877e-19	4.225901509923217e-17	1.277309225432024e-16	0.00011712977440500002	0.017179319723469002	0.12915079784391	18.96070225516798	6.750459314650235e-28	-1.8122550691114529e-28	1.5825232315101831	16.208326969808837	38.56426479810252	88.80426526876947	3.074833469856181	0.19068608020194402	0.48946625635469904	0.169517509229023	7.154022123096422	27.557787828493712	75.53561884937696	1.478892947880404	2522.9854882027407	9.988683148211955	4.98182321477734	229.8169192687109
215.0.	0.003163173940637	0.039241573529292	50.71471339337488	0.16304777447416602	1.033648438286241	12.780507654718797	3096.61238204726	228.3254148373067	434.50503409501016	276.7217890097875	0.049933961256899	0.9465548994953401	134.781795431127	0.073697122590704	14.206444737490504	0.041238942158624003	0.024052368083500003	0.05163218595198701	0.382472459607122	73.79874953576784	44373.91104211034	2.731696575320743	5.264555109817099	2.227000966218991	247.0158808929352	0.0028606497062860004	2.487999258055233	0.009140092238481001	1.1547988289119632e-13	4.882344806849638e-12	7.375332699891283e-05	0	0.000324431952847	0.000493051222235	0.001246862968212	1.250818421023517e-06	0.0035111392477660004	1.747715240848095e-21	3.099717547440813e-21	8.496451296010623e-24	1.847037794906256e-21	2.9679197077188317e-21	1.8706725713925152e-05	0.001237735719922	0.009220754452606	0.61067507512563	1.6294309942128353e-09	2.082055375716196e-09	6.89076297115074e-08	0.102249836423839	9.992751341775472	1.3207325467458401e-17	2.7680726402599622e-17	4.4230134085511494e-20	6.654571570099066e-18	2.003985180706943e-17	0.00010312473921400001	0.015328014828890001	0.128008396607303	19.044198293451124	4.377630855924007e-29	-6.371962451155862e-29	1.421638895022387	15.797853450258794	37.89433181551241	88.43375477084385	3.331630455110955	0.171952269997406	0.44710789786646005	0.154060428980235	7.228894175552604	28.216728850790204	79.89132911652875	1.60580957469681	2518.502861308773	10.51245189097258	4.899560684594362	229.0401233749463
220.0.	0.002926310326543	0.035688437395476	51.551906732568945	0.16413176621053302	1.05330625967025	13.334399698388216	3081.43381434449	222.83960950600758	429.38603066681486	290.57291293867416	0.045040308402496	0.9512389936851351	127.81887850097377	0.067239891322227	13.121600579471627	0.044140072583320006	0.022169483580448002	0.047778645246676	0.38415442646137404	75.0341421475795	44919.68132238496	2.421945690659926	4.725054494765775	2.19279543359293	246.21668308611507	0.0029950601522810002	2.488778362396091	0.008226577451630001	1.951195104391644e-14	8.081156490129097e-13	6.409687921786044e-05	0	0.00030411561001600005	0.000462138814696	0.001173411563594	1.176979365152936e-06	0.0037206979123750004	1.8219736922719242e-22	3.4657084790850265e-22	9.225371805813373e-25	2.0313758902122952e-22	3.250794050521892e-22	1.6817217980503502e-05	0.001126443549578	0.009199806761379001	0.6167824933173911	2.9684828083503966e-10	3.671003173516451e-10	1.2297512109522942e-08	0.10101891391343301	9.993982250104475	1.993498845078952e-18	4.487897743481917e-18	6.953510662309783e-21	1.0593731694764702e-18	3.1780083823216144e-18	9.114554087227909e-05	0.013714656021449001	0.126956507600436	19.12011992369113	-2.698020784937816e-29	2.1221354664569398e-29	1.278710656875273	15.386889644736494	37.2839355570731	88.0851272343276	3.589531714462201	0.15517120755671002	0.408284584108669	0.139973538085176	7.289126143756126	28.80044760506202	84.02141070804018	1.7336932547186201	2514.2448960372394	11.025201231410563	4.822770471867172	228.22176192848565
225.0.	0.002706809203038	0.032475644341228	52.30636021604866	0.16504132650928902	1.07111954657656	13.871132392190157	3067.079167549445	217.9132616752962	424.7394388912343	303.62684569979604	0.040552919622318	0.9554949052413391	120.86986594234087	0.061529155265319005	12.143479905612836	0.047038646627292006	0.020434537928817	0.044203947830461006	0.38548803839798	76.14608696762409	45428.045714689346	2.146545143377501	4.235198394321327	2.161888651248632	245.49656867915743	0.0031199399465250003	2.489189329510357	0.007690730543119001	3.1794673851894702e-15	1.2935809940383932e-13	5.5827779397846913e-05	0	0.000285205791317	0.00043335906206300005	0.001104559640637	1.107779925805231e-06	0.003952175136349	1.963041496573074e-23	4.005523560677391e-23	1.039249871277996e-25	2.315528622776906e-23	3.6900825616020715e-23	1.5159092195890864e-05	0.001026904431502	0.009180173537898	0.6224324679760831	5.217090318797809e-11	6.267556682572689e-11	2.123135826126411e-09	0.09989872534765001	9.995102380194297	3.028507969862794e-19	7.326378636836403e-19	1.1044927815128268e-21	1.702208941322429e-19	5.086525504879256e-19	8.083048502629937e-05	0.012300628367911001	0.125988687982197	19.189198485229856	-1.330440744603186e-29	1.207449416911327e-29	1.1516829729334659	14.977184634876359	36.72746408000148	87.7576011376665	3.848097870759834	0.140114098903	0.372700038916956	0.127141585773746	7.336515862679677	29.31459281238046	87.92604056688023	1.862310140627722	2510.2116492924893	11.527717841189267	4.751285835069516	227.3822400386567
230.0.	0.0025033451354820003	0.029564947213947004	52.98509183059067	0.16579804225460001	1.087224670081816	14.391054974632182	3053.53207675405	213.48387274359365	420.5224586632467	315.89922936708274	0.036451843045646005	0.9593412282832641	114.00650463302829	0.056464611398362	11.260323468758358	0.049932974220942006	0.018836013437388003	0.040889187898926004	0.38653979351370704	77.14824489761574	45901.01209244972	1.9018528695200891	3.791512452157667	2.133943913243329	244.8488959638156	0.0032358814404960003	2.489390201128524	0.007373917430982001	5.018675295341535e-16	2.0108031729368632e-14	4.8737796366530254e-05	0	0.000267624932788	0.00040659610576700004	0.001040116699395	1.043025165172386e-06	0.004206928671096	2.1833195516445577e-24	4.7800986977720504e-24	1.21274326615166e-26	2.7316126295725077e-24	4.334923926282123e-24	1.3696780264944092e-05	0.0009375317602590001	0.009161849909118001	0.627658375078556	8.883914329793366e-12	1.0402736300189339e-11	3.560372539746822e-10	0.098878624135268	9.996122418514576	4.625508202967861e-20	1.202885224227343e-19	1.7698700232112052e-22	2.756732970865386e-20	8.205447158861369e-20	7.18952638368623e-05	0.011055131281857	0.12509851400639302	19.252081765570075	-1.9951028884201873e-30	2.5880721858986323e-30	1.038720315359887	14.570224710007915	36.21982581707498	87.45037212576813	4.106955801817213	0.12658386095256202	0.34008673870920403	0.11545714700204601	7.372612677108536	29.764512414510598	91.6078734515765	1.991457100003519	2506.400669448417	12.02075012820545	4.684863266853711	226.53661366713303
235.0.	0.0023147418196640002	0.026923834924213002	53.59474311880804	0.166421082269629	1.1017549458351321	14.894548878643453	3040.7702262918715	209.49665750420058	416.6964782250473	327.41161245762333	0.032715369358674	0.9627980694331111	107.28495141292883	0.051960859259336	10.461739771464968	0.052821833910054	0.017363277898956	0.03781663213367	0.38736357832601803	78.05270128555208	46340.642055042525	1.684578441941063	3.390548465043498	2.108657966897093	244.26736033755	0.00334345842109	2.489471769237188	0.0071847723417240005	7.704821925668391e-17	3.0467861509884662e-15	4.265027706634598e-05	0	0.00025129526184600003	0.00038173319779	0.0009798803335210001	9.825086817967018e-07	0.004486561208222	2.503657330671511e-25	5.882856210544047e-25	1.4637110386560922e-27	3.330027846884407e-25	5.262602194023259e-25	1.2401455775833302e-05	0.0008570199931200001	0.009144794218153	0.632491132480657	1.471603059935877e-12	1.684668717511534e-12	5.820774075038935e-11	0.09794893676057301	9.99705204568675	7.095309807966456e-21	1.9842690572451503e-20	2.857327800252456e-23	4.4941289857989214e-21	1.332505405206307e-20	6.411390188737239e-05	0.009953303713324	0.12427975119296901	19.3093468337938	-9.868208631553118e-31	1.0362348714910311e-30	0.9381901111774901	14.167261010179038	35.75641185039854	87.16261221259695	4.365788170653388	0.11440976805240301	0.31020167008632205	0.10482072433500401	7.398753048300848	30.15523376367065	95.07148868788937	2.120957257888187	2502.8075540542195	12.505002367306956	4.623215366652514	225.69585004717538
