time	CIS	CISRNA	CISnRNA1	CISnRNA2	CISnRNA3	CISnRNA4	CISnRNA5	Epo	EpoRJAK2	EpoRJAK2_CIS	EpoRpJAK2	SHP1	SHP1Act	SOCS3	SOCS3RNA	SOCS3nRNA1	SOCS3nRNA2	SOCS3nRNA3	SOCS3nRNA4	SOCS3nRNA5	STAT5	npSTAT5	p12EpoRpJAK2	p1EpoRpJAK2	p2EpoRpJAK2	pSTAT5
139.0.2.0	25.238661757539166	0.058344132023455	424.59520810128294	453.6824642128801	489.61086008773367	533.4521812255566	586.1722466248679	1.24997e-07	3.761193259930277	-2.260992384400511e-31	0.121334984689903	26.561620908652838	0.16347909134702202	9.770460724333889	0.05626426590101401	0.00045632232758500003	0.00045932773589300006	0.00046242379065300005	0.000465612667024	0.00046889658516100006	68.52711314817773	4.63365658181727	0.019958186941838003	0.01483341288425	0.058900155553729	8.040747951819695
141.0.6.0	25.23124931405486	0.056573502553295005	416.7924852853001	443.9195652101094	477.53293863337575	518.6892628957553	568.3832801520297	1.24997e-07	3.761098386023678	-2.2151713015386644e-31	0.12136508704378701	26.561378307704377	0.163721692295483	9.717945396406918	0.055961850238273006	0.000449145729854	0.00045193166169500004	0.00045480293600900004	0.00045776161689	0.00046080981171200004	68.65339613271823	4.562503969902937	0.019978125696797	0.014841403967643002	0.058936997268090006	7.963382387970351
144.0.	25.209138158568333	0.054905459990659	409.543174857284	434.8187300263944	466.23822314576483	504.83705764460547	551.6249806165014	1.24997e-07	3.760987276661112	-1.8524001066483393e-31	0.121399966972073	26.561138806705124	0.16396119329473002	9.664113867488442	0.055651855135686004	0.000442500341278	0.000445079723481	0.00044773941782300005	0.000450481381793	0.00045330761441000005	68.769386778266	4.4966507861708465	0.020001809897056	0.014850738942518002	0.058980207527234006	7.8926658062384245
146.0.4.0	25.173489622162922	0.053335819763841004	402.8152845811309	426.3430608926431	455.68538633420263	491.85168631153346	535.8553056196278	1.24997e-07	3.7608618384792623	-1.4244494717185262e-31	0.12143904898193901	26.560902102793023	0.164197897206832	9.609163447848733	0.055335416822806	0.000436354671049	0.000438739757329	0.00044120038760300003	0.00044373841723400006	0.00044635574136400003	68.87572107621561	4.435781966674413	0.020028812316782	0.014861259134404002	0.05902904108760901	7.828178821692636
148.0.79999999999998.0	25.125405514441006	0.05186035844527501	396.5784280922806	418.45735063622044	445.8346642321103	479.69026037947367	521.0318225802547	1.24997e-07	3.7607238307796003	-1.14999759027788e-31	0.12148180185227901	26.560667928105875	0.16443207189397802	9.553277477279774	0.055013591078844	0.000430678881749	0.00043288128189400004	0.00043515470866500004	0.00043750091976300004	0.000439921710919	68.97300003998262	4.379599047141366	0.020058738992152002	0.014872818100814	0.059082810275150006	7.769525615104609
151.0.2.0	25.065929169052225	0.050474856898501	390.8037654070019	411.12804862349515	436.6478884820243	468.31105564155115	507.11214219201844	1.24997e-07	3.760574876348954	-8.968722229416047e-32	0.12152773563852201	26.56043604684533	0.164663953154522	9.496626124271042	0.054687357834792005	0.000425444715486	0.000427475424208	0.00042957288170100005	0.000431738752399	0.00043397473705200006	69.06179151062344	4.327819412555151	0.020091226540248003	0.014885280751453001	0.059140880720819	7.716332643241811
153.0.6.0	24.9960468041078	0.049175135121883005	385.46394201356645	404.32321899387983	428.08849789783096	457.6736410422	494.05426846400366	1.24997e-07	3.760416471345028	-7.116670305382006e-32	0.12157639888521	26.56020625256248	0.164893747437368	9.439367146919226	0.054357625555202	0.00042062542136800005	0.00042249484662000006	0.000424426971242	0.00042642337072000005	0.00042848565517200003	69.14263187972283	4.280175561997324	0.020125939755987	0.014898522541015001	0.059202667472754	7.668247421400919
156.0.	24.91668912501341	0.047957080039139004	380.5330273990908	398.0124931689024	420.121533441676	447.73897042790827	481.81687790331114	1.24997e-07	3.76024999434798	-5.701750888231131e-32	0.12162737603002001	26.559978365646774	0.165121634353071	9.381646616546172	0.054025235405211	0.00041619568467300005	0.00041791367527900004	0.000419690533532	0.00042152775017400006	0.00042342684893800005	69.21602773118562	4.236414392279778	0.020162569451458	0.014912428727170001	0.059267631443367004	7.624937374119005
158.0.4.0	24.828733108795937	0.04681666732739401	375.98645369219594	392.16701826048893	412.7136200634114	438.4694437769267	470.3595387973084	1.24997e-07	3.760076714666552	-4.61453854392595e-32	0.12168028498435801	26.559752231001685	0.165347768998158	9.323599605137934	0.053690965209225006	0.00041213155801700005	0.00041370743052000005	0.000415338546154	0.00041702631499900006	0.00041877217853600004	69.28245740399576	4.196296502977616	0.020200830506999	0.014926893687152	0.05933527615493601	7.586088750204175
160.0.79999999999998.0	24.733003919000364	0.045749978229326006	371.80095495796223	386.7594027025805	405.83293826725225	429.82894346812816	459.6428801049738	1.24997e-07	3.7598977999763683	-3.809704440596809e-32	0.12173477487698	26.559527715892326	0.165572284107517	9.265350837817657	0.053355533208249005	0.00040841039473100006	0.000409852959367	0.000411347339697	0.00041289486909	0.000414496910772	69.34237247832495	4.15959552472316	0.020240460107652	0.014941820287168001	0.059405144751829	7.551405598424952
163.0.2.0	24.630276908855343	0.044753212166805	367.95450756299937	381.7636601800311	399.4491877781808	421.78285027956446	449.62871816935893	1.24997e-07	3.7597143233585752	-2.734761646844569e-32	0.121790523948268	26.55930470795155	0.16579529204829102	9.207015311631853	0.053019601623226005	0.000405010784593	0.00040632837033800003	0.00040769453166000005	0.00040911052901700004	0.00041057765124700004	69.3961991876009	4.126097472010719	0.020281216142226003	0.014957119299514002	0.059476817251414	7.520608800388788
165.0.6.0	24.521279677803484	0.043822695858759	364.42627193071036	377.15515272051806	393.5335452662151	414.29804306081263	440.28014831088456	1.24997e-07	3.75952726979875	-2.3057675686015353e-32	0.12184723758391601	26.55908311333244	0.166016886667395	9.148698881971372	0.052683780032004	0.00040191249200100004	0.000403112970663	0.000404358962715	0.00040565165936500003	0.00040699227877400004	69.44433975930161	4.0956001212671485	0.020322875745328	0.014972708862862002	0.059549908009142005	7.493435157324275
168.0.	24.40669415281084	0.042954889544836006	361.1965359265293	372.91053364217913	388.05861773837677	407.34288538471645	431.56160734510166	1.24997e-07	3.759337542198897	-1.5645442813481552e-32	0.121904646477704	26.558862854996168	0.166237145003669	9.090498817968218	0.052348628567636	0.000399096396644	0.00040018720597300003	0.00040132063543400005	0.00040249781049300006	0.000403719882198	69.48717368733858	4.067912414545007	0.020365233965400003	0.014988513981704001	0.059624063376291	7.469636527658831
170.0.4.0	24.28715867124439	0.042146390827823	358.2466600471782	369.0076909062131	382.9983929160671	400.88720193978816	423.4389121782505	1.24997e-07	3.759145966949114	-9.081129681529212e-33	0.121962504913995	26.558643871125163	0.166456128874671	9.03250432821308	0.052014660945782006	0.00039654443668100004	0.000397532602501	0.000398560655506	0.00039962965877200004	0.000400740699654	69.52505893894036	4.042853888877208	0.020408102544066	0.015004466061402	0.059698959531418	7.448979012453724
172.0.79999999999998.0	24.163270046657818	0.04139393657056201	355.55902453437886	365.4256913049713	378.32818767102304	394.9022469617871	415.87927885814065	1.24997e-07	3.758953299100066	-1.072365564345585e-32	0.12202058916132301	26.558426113652622	0.166673886347208	8.9747970581286	0.051682347328879004	0.00039423955442100005	0.00039513171178500004	0.000396061175457	0.00039702894933400004	0.00039803606034200006	69.55833309895806	4.02025413108033	0.020451308794084	0.015020502475666001	0.05977430046885401	7.431242185921391
175.0.2.0	24.03558560266458	0.040694403216144	353.1169784899441	362.1447258180623	374.024595388713	389.3606666107152	408.85132578515635	1.24997e-07	3.7587602271726883	-7.353031459595255e-33	0.12207869596923	26.558209546899892	0.16689045309993703	8.9174515603131	0.051352117034658	0.00039216564446700004	0.00039296805784800004	0.000393805340869	0.00039467844130800005	0.00039558832878200005	69.5873144544932	3.999952257597115	0.020494694564881	0.015036566163668	0.05984981612952601	7.41621836840596
177.0.6.0	23.904625163302043	0.040044805842332006	350.9047910340625	359.1460563883384	370.06543295770706	384.2364568677758	402.32506420741817	1.24997e-07	3.758567377637382	-1.012538716009779e-32	0.12213664116111601	26.557994146314197	0.16710585368563302	8.860535739141246	0.051024361096426	0.00039030750428400003	0.000391026086819	0.000391777239042	0.00039256185553	0.000393380851565	69.61230302270347	3.981796418817193	0.020538115286113	0.015052605254251	0.05992526066112801	7.403711939356844
180.0.	23.77087299098674	0.03944229621148	348.9076045204529	356.41196430345013	366.4296879418493	379.5049182470763	396.27187862472874	1.24997e-07	3.758375319091361	-1.2673477667850383e-32	0.12219425831650702	26.557779897299735	0.167320102700098	8.804111270873658	0.050699434682301	0.00038865078710900004	0.00038929111893100003	0.00038996185007000004	0.00039066382468000004	0.000391397906537	69.63358152457907	3.965643327201013	0.020581439080955003	0.015068572715036001	0.06000041079612901	7.393538687967405
182.0.4.0	23.634779665405702	0.038884160034612	347.11138979970883	353.92570031456904	363.0974663744609	375.1426083814574	390.6644992980464	1.24997e-07	3.758184566159605	-8.024328309843505e-33	0.12225139753664702	26.557566794135692	0.167533205864141	8.748234000488825	0.050377659380415	0.00038718195716400003	0.000387749302838	0.00038834500025	0.000388969845775	0.000389624654379	69.65141630740308	3.951357808448407	0.020624545941903	0.015084426024381	0.060075064337452	7.385525199285837
184.0.79999999999998.0	23.496763898548824	0.038367813631956	345.5029035045819	351.6714365798757	360.0499415164507	371.1272933442405	385.476968695878	1.24997e-07	3.757995583142137	-1.068782967405833e-33	0.12230792428782201	26.557354838975325	0.167745161024508	8.692954316408334	0.050059325356796004	0.000385888247054	0.00038638757215500005	0.00038691331775700003	0.00038746623496500003	0.000388047092498	69.6660582185229	3.93881237489472	0.020667326962821003	0.015100126864433001	0.060149038742776	7.379508273734201
187.0.2.0	23.357214282619513	0.037890800141271004	344.0696473173379	349.6342204847807	357.26930383985757	367.43789840322563	380.68460339796997	1.24997e-07	3.757808787427876	6.389397905986363e-33	0.12236371831728	26.557144040920605	0.16795595907923402	8.638317504242481	0.049744693392457004	0.00038475761731000005	0.000385193604173	0.000385654190511	0.00038614008454400004	0.00038665201118000004	69.6777434329617	3.927886820279235	0.020709683621771002	0.015115640833644	0.06022216979942	7.375334378093541
189.0.6.0	23.21649096881636	0.037450785399037005	342.7998291689542	347.7999303622249	354.73871243224056	364.05445876506735	376.26395271274464	1.24997e-07	3.757624552693182	1.2168127246375591e-32	0.12241867263698701	26.55693441516741	0.16816558483242902	8.584364080637895	0.04943399680588	0.000383778717952	0.000384155780631	0.000384555726147	0.000384979222102	0.00038542695190500005	69.68669423729959	3.918467835008993	0.020751527109862	0.01513093717731	0.060294310382653	7.372859126128913
192.0.	23.07492727599979	0.037045553597342004	341.6823263122411	346.1552331135434	352.4422479631513	360.95807075301747	372.1927550415601	1.24997e-07	3.7574432119013492	1.409302624722953e-32	0.122472692570843	26.55672598221665	0.16837401778319	8.531130108262834	0.049127443266895006	0.000382940852023	0.000383263150481	0.000383606714004	0.000383972171726	0.00038436016775	69.6931197721494	3.910448641032575	0.020792777701964003	0.015145988534817	0.060365329291021	7.371946787137829
194.0.4.0	22.93283122908214	0.036673002800539006	340.7066502054705	344.6875437123429	350.3648673097019	358.13084376536415	368.4498928343882	1.24997e-07	3.757265060117634	1.1760005269828971e-32	0.12252569486129701	26.5565187671469	0.16858123285294802	8.478647492919809	0.048825216507630005	0.00038223394097300004	0.00038250539455400004	0.000382796589051	0.000383108117171	0.00038344058579400003	69.69721673544744	3.903728645440557	0.020833364165661002	0.015160770702431001	0.060435110152973	7.372469820809397
196.0.79999999999998.0	22.790487027638306	0.036331140389948	339.8629131393773	343.38498655975906	348.49235990234405	355.5558532826689	365.0153468228825	1.24997e-07	3.7570903571529453	5.2149553656652176e-33	0.12257760683161902	26.556312798944557	0.16878720105528702	8.426944263729943	0.048527477935981	0.00038164849183500003	0.000381872792038	0.00038211539766100003	0.000382376866917	0.00038265777144000005	69.69917004867293	3.898213111919728	0.020873223205247003	0.015175262410542002	0.060503550399643	7.374308436879514
199.0.2.0	22.648156445755387	0.03601807849165	339.1417965381326	342.23635864865645	346.81130582299863	353.2170951264952	361.8701500836857	1.24997e-07	3.756919330048083	-6.825832172376964e-34	0.12262836560034102	26.556108109887866	0.16899189011198001	8.376044837288498	0.048234368156775	0.000381175566088	0.000381356188683	0.000381553765141	0.00038176882101300004	0.00038200189456200003	69.69915348800878	3.893812849205072	0.020912298937998	0.015189445114413001	0.06057056029916501	7.377350178159996
201.0.6.0	22.50608016454462	0.035732029431301	338.534520863778	341.23109448622506	345.30903566446847	351.0994411185297	358.9963423734464	1.24997e-07	3.756752175409228	-2.064360008142903e-33	0.122677917344644	26.5559047349811	0.16919526501873902	8.325970266647628	0.04794600840556101	0.000380806750144	0.00038094696665900003	0.00038110286494600005	0.000381274939637	0.00038146369739800004	69.69733028234991	3.890443915695351	0.020950542400246002	0.015203302797526002	0.060636062048355005	7.381489525606819
204.0.	22.364479039049538	0.03547130125067	338.0328170534422	340.3592327185161	343.97359214164453	349.18859624494985	356.3769250840803	1.24997e-07	3.75658906160446	-2.119806077376124e-33	0.12272621660969601	26.55570271143589	0.169397288563947	8.276738475939778	0.04766250189971501	0.000380534127356	0.00038063701596800006	0.00038075438949	0.00038088671328400005	0.000381034464104	69.69385367996867	3.888027339423664	0.020987911081114002	0.015216821786747001	0.060699988917984005	7.386627524174837
206.0.4.0	22.223555301514207	0.035234293312903	337.6288994192225	339.6113843963624	342.7936934305504	347.4710573949951	353.99581708953343	1.24997e-07	3.756430130830121	-4.51819710106626e-33	0.12277322566113401	26.55550207819641	0.16959792180342	8.228364481414534	0.047383935111297	0.00038035025149300004	0.00038041870735	0.00038050052246700004	0.00038059613450000003	0.000380705991888	69.6888674855493	3.886488852602576	0.021024368481980003	0.015229990578543	0.060762284448225005	7.392671428283666
208.0.79999999999998.0	22.08349370314176	0.035019492017137	337.3154399417585	338.9787028194814	341.7586982000872	345.93407371361826	351.8378116912585	1.24997e-07	3.756275501055147	-6.307473211768961e-33	0.12281891387811102	26.555302875505763	0.169797124494065	8.18086059962194	0.0471103789659	0.00038024812158800005	0.00038028486659600003	0.000380333912619	0.000380395671088	0.00038047056363800004	69.68250656920955	3.88575863999343	0.021059883699995	0.015242799675598	0.060822901691151	7.399534365792142
211.0.2.0	21.944462596584913	0.034825466637823	337.08554389011044	338.4528548941064	340.8585722928521	344.56560858470004	349.8885348167433	1.24997e-07	3.756125267850761	-6.0358419211167995e-33	0.122863257184463	26.555105144510716	0.16999485548912002	8.134236643437518	0.046841889971473004	0.00038022115810100004	0.00038022875020100004	0.00038024764886600005	0.00038027824070500005	0.00038032092198600004	69.67489734903836	3.885771100380634	0.021094431034136003	0.015255241433189001	0.060881802497455006	7.407135019447082
213.0.6.0	21.806614961478985	0.034650865299810006	336.9327267024767	338.02599393897873	340.08385700513014	343.35430324264274	348.134404581963	1.24997e-07	3.755979506112283	-6.940948986886384e-33	0.12290623751574802	26.554908926902357	0.170191073097474	8.088500106588068	0.046578511280935	0.00038026318032100004	0.000380244022284	0.000380235236731	0.00038023718678600004	0.000380250244709	69.66615824859235	3.886464620463426	0.021127989612448002	0.015267309914756002	0.06093895684476901	7.415397324836073
216.0.	21.67008937536156	0.03449441109667	336.85089206445434	337.69073387477727	339.4256389117002	342.28944199541763	346.5625922930684	1.24997e-07	3.755838271679365	-5.69413068879601e-33	0.12294784232002201	26.554714264590377	0.170385735409456	8.043656337302375	0.046320273692159006	0.00038036838494400003	0.000380324732703	0.000380290575997	0.000380266255721	0.000380252121417	69.6564001307126	3.887781360509544	0.021160543039271	0.015279000756133001	0.060994342205214006	7.424250183934203
218.0.4.0	21.535010932327552	0.034354898356892004	336.8343111238846	337.44012473289973	338.875521178113	341.3609190306661	345.1609849336942	1.24997e-07	3.755701602860367	-6.581501005545626e-33	0.122988064090397	26.55452119940853	0.17057880059129402	7.999708701678188	0.046067196588734004	0.000380531325765	0.000380465296323	0.00038040793951700004	0.00038035957521400006	0.000380320531461	69.64572670894285	3.889667051146827	0.021192079061344002	0.015290311037947	0.061047942949949	7.433627193390881
220.0.79999999999998.0	21.40149211175132	0.034231189060234	336.8776027837752	337.2676294208077	338.42559630131	340.5592067676463	343.918149160896	1.24997e-07	3.755569521866256	-5.594613073928196e-33	0.123026899927496	26.55432977284948	0.17077022715035	7.9566587373251085	0.045819288824734	0.000380746894426	0.00038066047334300005	0.00038058195313700005	0.000380511633778	0.000380449822977	69.63423493776038	3.8920708006999503	0.021222589251820002	0.015301239165728002	0.061099749788706005	7.443466386755621
223.0.2.0	21.26963359937234	0.034122209404658	336.9757150173075	337.1671016827903	338.0684202186281	339.87532571124063	342.82329681398255	1.24997e-07	3.755442036158961	-4.211143199308764e-33	0.12306435113008601	26.55414002582674	0.17095997417309	7.9145062978132135	0.045576549556538004	0.000381010302156	0.00038090535065800005	0.00038080757665000004	0.000380717261281	0.000380634693026	69.62201538275573	3.894944912509915	0.021252068711269	0.015311784757298	0.06114975924239101	7.45370998989095
225.0.6.0	21.139525062991915	0.034026946522788	337.1239071514732	337.1327651969095	337.79698772517463	339.3008157594627	341.86625192561405	1.24997e-07	3.755319139718822	-3.232886867731068e-33	0.12310042281226001	26.55395199846219	0.171148001537645	7.873249688428967	0.045338969024595006	0.00038131706246700005	0.00038119532418000004	0.00038108008574600004	0.00038097161051600003	0.000380870168768	69.60915257183439	3.898244711703446	0.021280515784851	0.015321948537054	0.06119797314702	7.464304188866765
228.0.	21.01124588496937	0.03394444534568	337.31773306841484	337.1591937509805	337.6047091401089	338.8277089126147	341.03741921287525	1.24997e-07	3.755200814235438	-8.277128386231088e-34	0.123135123545606	26.553765729897115	0.171334270102716	7.832885793712663	0.045106529287860006	0.00038166297473300005	0.00038152608207100004	0.00038139505489100003	0.000381270139712	0.00038115158960400005	69.59572532844959	3.90192838090798	0.021307931794892	0.015331732236756001	0.061244398187315	7.475198909673489
230.0.39999999999998.0	20.884865853639308	0.033873805610775	337.55302527604545	337.2412924426549	337.4853881633853	338.44850333015887	340.32775401699365	1.24997e-07	3.755087030225955	-2.017437322638642e-34	0.12316846502496201	26.55358125812537	0.171518741874457	7.793410197226584	0.044879204913490005	0.00038204410862100006	0.00038189358884800005	0.000381748341091	0.00038160859595800004	0.00038147459024500004	69.58180708781639	3.905956804435355	0.021334320788158	0.015341138502483	0.061289045458449	7.486347609131637
232.0.79999999999998.0	20.76044581569883	0.033814179010251	337.8258798019654	337.3742798509658	337.4332008659005	338.15613868025173	339.7287336535498	1.24997e-07	3.754977748084584	1.565125195719356e-33	0.12320046175636701	26.553398619846924	0.171701380152901	7.754817293978597	0.044656963624245004	0.00038245678933000006	0.00038229407030100003	0.000382136068495	0.00038198299947500005	0.000381835084657	69.56746619700183	3.910293420483611	0.021359689297167	0.015350170807419001	0.061331930054472	7.497707076413021
235.0.2.0	20.638038291538194	0.033764766475462005	338.1326418670815	337.5536711290205	337.4426757576441	337.94397272655095	339.2323301299962	1.24997e-07	3.754872919066909	2.290262335021681e-33	0.12323113076595	26.553217850340438	0.171882149659385	7.71710039590305	0.044439766905912004	0.00038289758357100005	0.00038272399919	0.00038255461378800004	0.000382389628709	0.00038222925083000004	69.55276619973326	3.9149040809313753	0.021384046114914002	0.015358833370163001	0.061373070682074	7.5092372446237405
237.0.6.0	20.51768805540958	0.033724815592823004	338.4698922976308	337.77526196985707	337.5086748803052	337.8057590971864	338.83098418374664	1.24997e-07	3.754772486212363	3.503957626747746e-33	0.12326049132854601	26.553038983353467	0.17206101664635	7.680251830779411	0.04422757057693601	0.00038336328629100003	0.00038318008167900004	0.000383000592337	0.00038282500617600003	0.000382653516333	69.5377661067181	3.919756918323216	0.021407402082432	0.015367131078279	0.06141248929839001	7.520901011931999
240.0.	20.39943268224958	0.033693618146256	338.83443463655897	338.03511339982146	337.6263758728186	337.73562618159497	338.5175805918016	1.24997e-07	3.7546763852080263	2.2107314847698638e-33	0.123288564714914	26.552862051008987	0.172237948990832	7.6442630349484375	0.044020325322336004	0.00038385090805400003	0.000383659244458	0.00038347084505000004	0.00038328588505	0.00038310454461300004	69.52252065222162	3.924822219667282	0.021429769888637002	0.015375069416788002	0.061450210771645	7.532664071754403
