time	ATIII	II	IIa	IIa_ATIII	IX	IXa	IXa_ATIII	IXa_VIIIa	IXa_VIIIa_X	TF	TFPI	TF_VII	TF_VIIa	TF_VIIa_ATIII	TF_VIIa_IX	TF_VIIa_X	TF_VIIa_Xa	TF_VIIa_Xa_TFPI	V	VII	VIII	VIIIa	VIIIa1_L	VIIIa2	VIIa	Va	X	Xa	Xa_ATIII	Xa_TFPI	Xa_Va	Xa_Va_II	mIIa	mIIa_ATIII
490.0.	3.3326678087182767e-06	1.3014197345888668e-06	2.183797833386556e-10	2.459721563597571e-10	8.999672145855857e-08	2.110505134479752e-12	1.070781930642062e-12	3.16567078407808e-14	6.158833182045757e-14	2.8130913926915353e-13	2.4941592399573373e-09	3.539775056072881e-12	1.871320403144729e-14	6.617935678189172e-15	4.009336588068251e-15	1.0612569505045559e-14	3.222532705896173e-15	1.135740226149324e-12	1.627080607485891e-08	9.702317914840325e-09	5.694782126200618e-10	9.550091935920022e-11	3.492762298107645e-11	3.492762298107645e-11	3.929633942989475e-10	3.6885987074877893e-09	1.59938439999774e-07	3.4675535026956917e-12	1.158104559264335e-11	4.705019816514989e-12	2.278618896922207e-11	1.780902868407187e-11	3.102454376285059e-08	6.70735606799041e-08
497.0.	3.3272617816602207e-06	1.2931191434834858e-06	2.60731026834018e-10	2.855041741991693e-10	8.999667083808863e-08	2.123615038310695e-12	1.094964564796265e-12	3.617827140270662e-14	7.038073083371995e-14	2.795984485492791e-13	2.4941003742199782e-09	3.5240730022076922e-12	1.8778276032982522e-14	6.7184389434772245e-15	4.023305973340585e-15	1.0649238473419069e-14	3.2337469658917464e-15	1.152925542853923e-12	1.573569762718823e-08	9.698947564719666e-09	5.50749416951588e-10	1.099094501950521e-10	3.923457385112295e-11	3.923457385112295e-11	3.963320337288923e-10	4.219548714902287e-09	1.5993420327435509e-07	3.358813275957833e-12	1.1700364962470088e-11	4.746700237169416e-12	2.519083443697156e-11	1.956282347250175e-11	3.3875146374399704e-08	7.243991211761259e-08
504.0.	3.321360232421547e-06	1.283992077547787e-06	3.125180879534284e-10	3.327170358138377e-10	8.99966200472509e-08	2.134673608184072e-12	1.119244226646197e-12	4.1421765290856e-14	8.057662487892889e-14	2.778972241746872e-13	2.494043206344457e-09	3.5083205969075922e-12	1.8839866600024518e-14	6.819110337937025e-15	4.0365239984262395e-15	1.068388619803043e-14	3.2443481236331343e-15	1.170158443659674e-12	1.511860670540371e-08	9.69559738116649e-09	5.291512346891297e-10	1.265343937999932e-10	4.4192373120706826e-11	4.4192373120706826e-11	3.996805160576888e-10	4.8319389369405745e-09	1.599294196148687e-07	3.258892587855661e-12	1.1815836372369969e-11	4.7866352118840004e-12	2.792292414697059e-11	2.153143350874085e-11	3.704704725201157e-08	7.829410864292931e-08
511.0.	3.314907595468611e-06	1.2739364282150788e-06	3.761437004751151e-10	3.893218419579024e-10	8.99965690942955e-08	2.1433877016142827e-12	1.143591613999173e-12	4.749384952350568e-14	9.238337798185791e-14	2.762037992292988e-13	2.4939875860329243e-09	3.4925210856910727e-12	1.889877646740282e-14	6.919916310165499e-15	4.049161301063144e-15	1.071695932676549e-14	3.2544714033967052e-15	1.1874358302708402e-12	1.4409292524426831e-08	9.692242450478741e-09	5.043252383549391e-10	1.456352976908416e-10	4.9899586726713605e-11	4.9899586726713605e-11	4.0303375332048957e-10	5.5359256256130126e-09	1.599240024642712e-07	3.169131837192775e-12	1.1927785155012319e-11	4.824978136806288e-12	3.1036781699250216e-11	2.374506826089902e-11	4.0584356781486245e-08	8.469000439274496e-08
518.0.	3.307840825585686e-06	1.2628359210808861e-06	4.546914173612031e-10	4.5746329195650664e-10	8.999651798510844e-08	2.1494454003376263e-12	1.167973631681145e-12	5.4509631971947415e-14	1.060248090053263e-13	2.7451605368500796e-13	2.493933341051566e-09	3.476677067853751e-12	1.895594696393314e-14	7.020826077859998e-15	4.0614184830767704e-15	1.0748983049956072e-14	3.2642758135095063e-15	1.204755428072911e-12	1.359781440094362e-08	9.688852428669495e-09	4.759235040330273e-10	1.674506287027728e-10	5.646533282322278e-11	5.646533282322278e-11	4.0642208738419153e-10	6.341352657821583e-09	1.599178528319594e-07	3.090947700090455e-12	1.203658208879891e-11	4.861903520361733e-12	3.459572903488675e-11	2.6237212199901848e-11	4.4537187451790824e-08	9.168849954580924e-08
525.0.	3.3000886083137848e-06	1.25055900405265e-06	5.521176324180349e-10	5.3983391621608e-10	8.999646672279741e-08	2.152527137904809e-12	1.192353300302115e-12	6.258905075090148e-14	1.217341822339856e-13	2.7283134648045593e-13	2.4938802756018762e-09	3.460790372482312e-12	1.901248446691993e-14	7.121812193041686e-15	4.073531286032052e-15	1.078057478771303e-14	3.2739482866007394e-15	1.222115930016929e-12	1.2675613770701132e-08	9.685390317049287e-09	4.4364648197454035e-10	1.9216172229794822e-10	6.400747249452667e-11	6.400747249452667e-11	4.098825142971962e-10	7.256669074921625e-09	1.599108587556655e-07	3.0259308214631287e-12	1.2142646031687469e-11	4.897608468109028e-12	3.867296779189515e-11	2.904418658533629e-11	4.896178456328237e-08	9.935821564885235e-08
532.0.	3.2915699935160974e-06	1.23695691189269e-06	6.735336518614348e-10	6.398460487563529e-10	8.999641530719422e-08	2.152321836916369e-12	1.216689534998818e-12	7.185162139425719e-14	1.3974403240988433e-13	2.7114639792436524e-13	2.493828165231636e-09	3.444861918819451e-12	1.906970459522205e-14	7.22285104893926e-15	4.085779965005167e-15	1.081246897648698e-14	3.283711179682014e-15	1.239517167490854e-12	1.163710912332871e-08	9.681810467120844e-09	4.072988193165054e-10	2.1983974657270768e-10	7.264983845698288e-11	7.264983845698288e-11	4.134606792770816e-10	8.287333372243144e-09	1.5990289437652739e-07	2.975990271495991e-12	1.2246453791299769e-11	4.932317600874558e-12	4.335282536159274e-11	3.2204679066548027e-11	5.3920813658664434e-08	1.077766900689649e-07
539.0.	3.282193918200078e-06	1.221863715412171e-06	8.255071198608297e-10	7.618149601649857e-10	8.999636373420968e-08	2.148556495019348e-12	1.2409376185259671e-12	8.24064292683396e-14	1.602667486157169e-13	2.694571679512406e-13	2.4937767517426593e-09	3.4288915254637923e-12	1.912917695653902e-14	7.323923863230457e-15	4.09849877800588e-15	1.0845542284089971e-14	3.2938299041292302e-15	1.256960334798978e-12	1.048208322834352e-08	9.678056449668993e-09	3.668729129920237e-10	2.5036902577278613e-10	8.25153880573063e-11	8.25153880573063e-11	4.1721300749896024e-10	9.433427647372213e-09	1.598938211712208e-07	2.94350036279699e-12	1.2348549753298429e-11	4.96628792254357e-12	4.873100407411036e-11	3.575812021014869e-11	5.9482534359137954e-08	1.170306700284591e-07
546.0.	3.271858340011874e-06	1.205096130187538e-06	1.0164742819999911e-09	9.112147991123331e-10	8.999631199505915e-08	2.1410352580047972e-12	1.265049772826024e-12	9.433890592171938e-14	1.8346891325477722e-13	2.6775867038091315e-13	2.493725733744879e-09	3.4128776920930962e-12	1.919279456499067e-14	7.425017682421494e-15	4.112090726761319e-15	1.0880852751099219e-14	3.3046247720705622e-15	1.274448257028651e-12	9.218764464383622e-09	9.674057933884517e-09	3.226567562534271e-10	2.833488196207648e-10	9.371661630663173e-11	9.371661630663173e-11	4.2120982478586655e-10	1.068657810933178e-08	1.598834895862463e-07	2.931502401165733e-12	1.244956442136393e-11	4.999817998094098e-12	5.4914757079220535e-11	3.974266920536579e-11	6.571971491234996e-08	1.272167231497978e-07
553.0.	3.260449810037523e-06	1.1864547594594179e-06	1.25723029027703e-09	1.0949932252092601e-09	8.99962600752653e-08	2.129692133381058e-12	1.288976333266204e-12	1.076928476457149e-13	2.094363742577443e-13	2.6604473724714214e-13	2.493674754213425e-09	3.396817318221505e-12	1.926286085877494e-14	7.526126788051489e-15	4.127046046235834e-15	1.091968896145737e-14	3.3164858800956604e-15	1.2919857359967422e-12	7.867463639634201e-09	9.66972676938857e-09	2.7536122738719723e-10	3.179804274416726e-10	1.063412159492267e-10	1.063412159492267e-10	4.2553927534867874e-10	1.2026322120400562e-08	1.598717426681488e-07	2.943934823354955e-12	1.2550238726180499e-11	5.03326005058016e-12	6.202216977303645e-11	4.4192070192200945e-11	7.270747495882899e-08	1.384413499960777e-07
560.0.	3.247843507245251e-06	1.165726969688126e-06	1.5615057362875342e-09	1.321960259429972e-09	8.999620795339322e-08	2.114654129642564e-12	1.312667569759901e-12	1.224487788515313e-13	2.381321627666998e-13	2.643077166617557e-13	2.4936233841470924e-09	3.380705348800735e-12	1.934219999786026e-14	7.62725453318426e-15	4.14396565954793e-15	1.0963632460387549e-14	3.329892005649681e-15	1.309579989880884e-12	6.464061731226112e-09	9.66495204286764e-09	2.2624216059291409e-10	3.529641633343486e-10	1.20433095131119e-10	1.20433095131119e-10	4.3031226484902216e-10	1.341662656229879e-08	1.598584219107045e-07	2.985885577908145e-12	1.2651455701604769e-11	5.067035863029689e-12	7.018034828203924e-11	4.913135819305456e-11	8.051987221317763e-08	1.508205607447898e-07
567.0.	3.233903966827893e-06	1.1426919429840169e-06	1.94661408245596e-09	1.6032586647557371e-09	8.999615559945038e-08	2.096306617304896e-12	1.336076221868072e-12	1.385014641665608e-13	2.693526560096687e-13	2.625380942037259e-13	2.493571102232362e-09	3.364534327889866e-12	1.943429287876957e-14	7.728415727584227e-15	4.1635901296471025e-15	1.1014634814690621e-14	3.3454339402575995e-15	1.327241210415464e-12	5.061933536814178e-09	9.659593996298975e-09	1.7716767378849641e-10	3.864544004601711e-10	1.359700716311562e-10	1.359700716311562e-10	4.356685417952246e-10	1.4803972787880571e-08	1.598433756050147e-07	3.06382992212545e-12	1.2754279264740979e-11	5.101656557226274e-12	7.952229139033946e-11	5.457138391491021e-11	8.922493646141458e-08	1.644786764234456e-07
574.0.	3.218486759144779e-06	1.1171283854939452e-06	2.4341342233235562e-09	1.952918465780932e-09	8.999610297287763e-08	2.075344578797481e-12	1.359160670073819e-12	1.556421881148879e-13	3.0269285095549223e-13	2.607240305386177e-13	2.49351727131224e-09	3.348293839853865e-12	1.954343959311206e-14	7.829639694605463e-15	4.186834284518968e-15	1.107510972533368e-14	3.363842386143773e-15	1.3449832639238071e-12	3.730097618829056e-09	9.653476778875922e-09	1.30553416659017e-10	4.161461162984262e-10	1.528421320034863e-10	1.528421320034863e-10	4.417839451546097e-10	1.611921750779576e-08	1.598264695047071e-07	3.185763655252443e-12	1.285999777088781e-11	5.1377454238399795e-12	9.018243921593256e-11	6.05024341592542e-11	9.887796398143871e-08	1.795460954013565e-07
581.0.	3.20144138435788e-06	1.088825139275357e-06	3.0505593314011203e-09	2.3884839798976653e-09	8.999605002007691e-08	2.052784933759897e-12	1.381888419623574e-12	1.7355436897813862e-13	3.375373740661166e-13	2.58850820249349e-13	2.493461114677477e-09	3.331969823107118e-12	1.9674943455784942e-14	7.930974086123178e-15	4.2148265157317006e-15	1.114803740761644e-14	3.386019576701441e-15	1.362824555601579e-12	2.5451323019640396e-09	9.646380260938139e-09	8.907963056874143e-11	4.3957168877340344e-10	1.7083758891481092e-10	1.7083758891481092e-10	4.488785898821087e-10	1.728568865799921e-08	1.598075987829503e-07	3.361055040191929e-12	1.297016521846666e-11	5.176060766925587e-12	1.022913601511511e-10	6.688767988559704e-11	1.095131580558569e-07	1.961557716776053e-07
588.0.	3.182615576018899e-06	1.057594534229102e-06	3.8278287872202585e-09	2.9316964451557973e-09	8.9995996671411e-08	2.02991385598916e-12	1.404239308242823e-12	1.918315680925637e-13	3.730949058596874e-13	2.5690028619981173e-13	2.4934016983764502e-09	3.315543737969564e-12	1.983530659854053e-14	8.032489538594524e-15	4.2489506715730845e-15	1.1237075518335411e-14	3.4130728926697533e-15	1.380789080610913e-12	1.5758182925444172e-09	9.63803135716703e-09	5.5153640239054666e-11	4.546347619405892e-10	1.8964667134640391e-10	1.8964667134640391e-10	4.572255431191672e-10	1.823455343437707e-08	1.597866993119402e-07	3.599742076520825e-12	1.3086626226231538e-11	5.217512542943888e-12	1.159706196587152e-10	7.3657653419804e-11	1.211340542471881e-07	2.1443822863791738e-07
595.0.	3.161861098384706e-06	1.023287668406102e-06	4.803626821043077e-09	3.6091873209970633e-09	8.999594283769554e-08	2.008154062820243e-12	1.426207598237832e-12	2.1002320077872492e-13	4.0848655706222436e-13	2.5485015840832526e-13	2.493337930777758e-09	3.298991593759969e-12	2.0032412721957668e-14	8.134285099421231e-15	4.2908854139057496e-15	1.1346662745662251e-14	3.446346276359421e-15	1.398907655574402e-12	8.63404466214676e-10	9.628095872182035e-09	3.021915631751369e-11	4.602713675088622e-10	2.088909664157832e-10	2.088909664157832e-10	4.671589779763722e-10	1.8924558735000572e-08	1.5976375535561052e-07	3.9109959595103094e-12	1.3211500856160388e-11	5.26316156667271e-12	1.3132950139766632e-10	8.070729738708498e-11	1.33703741702921e-07	2.345150684515536e-07
602.0.	3.139040905071897e-06	9.85810215459481e-07	6.021353407056629e-09	4.453131029750254e-09	8.999588840624444e-08	1.988869280072913e-12	1.4478021677236379e-12	2.277022317345674e-13	4.428774422522822e-13	2.526735114483938e-13	2.4932685925955572e-09	3.282282849930458e-12	2.0275662015197748e-14	8.236494244788947e-15	4.342633629879698e-15	1.148209518115369e-14	3.487443432906126e-15	1.4172193101172242e-12	4.059504996668687e-10	9.616172060588502e-09	1.420826748834043e-11	4.569427522808651e-10	2.2817840055680773e-10	2.2817840055680773e-10	4.790806129229459e-10	1.935768748411944e-08	1.597388008161904e-07	4.300810854027591e-12	1.3347102355841831e-11	5.314188094331959e-12	1.484651928732573e-10	8.789682334042428e-11	1.471362425230454e-07	2.564911607573307e-07
609.0.	3.1140372576747347e-06	9.451369090001515e-07	7.529686904079947e-09	5.501780917507203e-09	8.999583323669601e-08	1.973165545082875e-12	1.4690444416039668e-12	2.445345342827383e-13	4.756122510080098e-13	2.5033837311899224e-13	2.493192403648426e-09	3.265379249387665e-12	2.057601136662933e-14	8.339291011890048e-15	4.406531878941335e-15	1.1649548873208951e-14	3.5382347787162332e-15	1.4357727595839592e-12	1.57803788039756e-10	9.601786998278705e-09	5.523132581391474e-12	4.465879893736085e-10	2.471687312597096e-10	2.471687312597096e-10	4.934633400944149e-10	1.957967278142475e-08	1.597119125140639e-07	4.76988136672638e-12	1.349577764685377e-11	5.371823591995503e-12	1.6746693540186612e-10	9.505649513362717e-11	1.612905784367571e-07	2.804459882463749e-07
616.0.	3.086760210357616e-06	9.01323284102577e-07	9.381707502548706e-09	6.7998207383613045e-09	8.999577715691242e-08	1.961772204896232e-12	1.489964581718735e-12	2.603215366321363e-13	5.062995321713456e-13	2.478076064655745e-13	2.493108109573968e-09	3.248233655630596e-12	2.0945883842960858e-14	8.442895624185798e-15	4.485232025486189e-15	1.185602810181359e-14	3.6008419515443885e-15	1.454627856357839e-12	4.851579114574293e-11	9.58439553459423e-09	1.698052690101006e-12	4.3191265258967624e-10	2.656226736514195e-10	2.656226736514195e-10	5.108522730122375e-10	1.9661068002315002e-08	1.596831969738038e-07	5.313462890871885e-12	1.3659709937043248e-11	5.437262569679229e-12	1.8842233987864111e-10	1.0199386666061581e-10	1.759683830032516e-07	3.064248107866052e-07
623.0.	3.057155802982448e-06	8.545140693231003e-07	1.163354238344991e-08	8.398460501898321e-09	8.999571995933036e-08	1.9550550218281383e-12	1.510597205868641e-12	2.74998024361869e-13	5.348087650437025e-13	2.450391304271355e-13	2.493014546564845e-09	3.230788985301435e-12	2.139893607969154e-14	8.547578860619418e-15	4.581652406176141e-15	1.210923297882856e-14	3.677597934968016e-15	1.473856886011146e-12	1.119895426674657e-11	9.563380322974533e-09	3.919633993361313e-13	4.153853296433442e-10	2.834129001679145e-10	2.834129001679145e-10	5.318647161558938e-10	1.966887705615646e-08	1.596527749035986e-07	5.924283799101133e-12	1.38407739936052e-11	5.5115965491484875e-12	2.114226454167564e-10	1.085013441600244e-10	1.909150498505226e-07	3.3443037659687325e-07
630.0.	3.025213378001982e-06	8.049483578157479e-07	1.4342465427192499e-08	1.0355207343378781e-08	8.999566139813789e-08	1.9531377291990642e-12	1.530978027217208e-12	2.8859280608006895e-13	5.611943987276066e-13	2.419864986943688e-13	2.4929106460836952e-09	3.212977329722404e-12	2.194969426291649e-14	8.653664473458785e-15	4.6989007520342196e-15	1.241735277883713e-14	3.7709846952833544e-15	1.493545574620698e-12	1.827773064032709e-12	9.538051762220528e-09	6.3972057241145e-14	3.9858796915448143e-10	3.004982715834702e-10	3.004982715834702e-10	5.571902242781652e-10	1.9647244464386193e-08	1.596207682132908e-07	6.596765638758942e-12	1.404052186734922e-11	5.5958083416890935e-12	2.365646762085394e-10	1.1436308634123341e-10	2.058237718262648e-07	3.644158345010794e-07
637.0.	2.9909715880753128e-06	7.529617632974694e-07	1.756436029339462e-08	1.27332449187432e-08	8.999560118762668e-08	1.956048559863535e-12	1.5511421206027612e-12	3.011802905236741e-13	5.856012337907298e-13	2.385998692529185e-13	2.4927953860560035e-09	3.194719361653736e-12	2.2613055423121762e-14	8.761529089872554e-15	4.840168416315008e-15	1.2788783887370769e-14	3.8835479624194965e-15	1.513793684314247e-12	1.970019488865941e-13	9.507649290089505e-09	6.8950682110308146e-15	3.822216998570039e-10	3.1688462355047105e-10	3.1688462355047105e-10	5.875893097797495e-10	1.961649162352797e-08	1.595872922437756e-07	7.329213304038874e-12	1.4260280886809319e-11	5.690820259687293e-12	2.639495260574572e-10	1.1936184846568e-10	2.203419228205247e-07	3.96279346821407e-07
644.0.	2.954522763583978e-06	6.989853688033237e-07	2.1350462817623322e-08	1.560035803132138e-08	8.999553900214457e-08	1.963820475486773e-12	1.571123601353555e-12	3.1284690896686473e-13	6.08198283640287e-13	2.348274791793921e-13	2.492667733126354e-09	3.175924153475852e-12	2.3403605549883898e-14	8.871599015087146e-15	5.0085858429921285e-15	1.323174557904189e-14	4.017781059365302e-15	1.5347150502983861e-12	1.2989688924106091e-14	9.471347703742808e-09	4.546391123437145e-16	3.664832688466189e-10	3.32595231321662e-10	3.32595231321662e-10	6.238871237363737e-10	1.958302174164572e-08	1.5955245273654448e-07	8.12301116469501e-12	1.4501268940720049e-11	5.797551823353688e-12	2.936786012016866e-10	1.2328666746367102e-10	2.3407972655971328e-07	4.298607971205591e-07
651.0.	2.916015366653898e-06	6.435409971309957e-07	2.574332478540181e-08	1.902734833113573e-08	8.99954744782492e-08	1.97653198797049e-12	1.590956058278388e-12	3.236766469993833e-13	6.291500334508994e-13	2.306177996032773e-13	2.492526609782762e-09	3.156489578644511e-12	2.433468321415887e-14	8.984343189746577e-15	5.20702397875117e-15	1.375375332319766e-14	4.1759655948120435e-15	1.556436852451546e-12	4.803530426720087e-16	9.428271593308248e-09	1.6812356493520342e-17	3.513900766686847e-10	3.4765707983850905e-10	3.4765707983850905e-10	6.669590244913583e-10	1.9548210886230222e-08	1.595163454654306e-07	8.98077215640046e-12	1.476465902594109e-11	5.91695336479253e-12	3.258468776030498e-10	1.25941755813692e-10	2.466214675811186e-07	4.6494092041553915e-07
658.0.	2.875654298811599e-06	5.872322188850581e-07	3.0771991072036704e-08	2.3085902760894078e-08	8.999540721981998e-08	1.994312225771134e-12	1.610673204862412e-12	3.337475391518583e-13	6.486093773097774e-13	2.2592250927274762e-13	2.4923708879278263e-09	3.13630350127295e-12	2.541714922542277e-14	9.10026145044901e-15	5.437832780898791e-15	1.436092684185831e-14	4.3599620806117865e-15	1.579097857075064e-12	9.026645650761504e-18	9.377519078422954e-09	3.1593259777665336e-19	3.3692080175339393e-10	3.620968410142122e-10	3.620968410142122e-10	7.177068440863184e-10	1.951230992003493e-08	1.5947905681105711e-07	9.905082301898208e-12	1.505159336347145e-11	6.050014215104502e-12	3.6053325223314074e-10	1.2715681870528778e-10	2.575396034026334e-07	5.012431270606771e-07
665.0.	2.8336988691688e-06	5.307304286810883e-07	3.64464880735121e-08	2.7845902004306883e-08	8.999533680690069e-08	2.017331853627072e-12	1.6303094941279931e-12	3.4313166941807166e-13	6.667175600432119e-13	2.2070030753207361e-13	2.4921993978849033e-09	3.115245956627236e-12	2.6657888690940174e-14	9.21986740830306e-15	5.702521947616104e-15	1.5057147290543612e-14	4.570954735587316e-15	1.602845355767701e-12	7.496919979203614e-20	9.318195046869713e-09	2.623921992721271e-21	3.2304997895248763e-10	3.7594017181542754e-10	3.7594017181542754e-10	7.770256534378175e-10	1.947541252310677e-08	1.594406645174905e-07	1.0897885440978949e-11	1.5363172472285467e-11	6.1977567593349014e-12	3.977885702078563e-10	1.267989066104009e-10	2.6641215620942747e-07	5.384382261250595e-07
672.0.	2.79045827392795e-06	4.7475537703182976e-07	4.2751899087124163e-08	3.3372197038897344e-08	8.999526280886398e-08	2.045788228615424e-12	1.6499006067331411e-12	3.5189569917472466e-13	6.836051966112984e-13	2.149214295801318e-13	2.492010946423161e-09	3.093192480252065e-12	2.8058145342569148e-14	9.343665735638606e-15	6.0014047274708725e-15	1.584311948284835e-14	4.8091673146650304e-15	1.627830587564613e-12	3.5157048310131603e-22	9.249453753018273e-09	1.2304966908546071e-23	3.097528221694626e-10	3.892116769347393e-10	3.892116769347393e-10	8.457611684113074e-10	1.943759227640201e-08	1.5940123844522847e-07	1.19600858789132e-11	1.570043423396571e-11	6.361222989280652e-12	4.3762235315148613e-10	1.2478537044615162e-10	2.728435721170616e-07	5.761521693546459e-07
679.0.	2.746284507740306e-06	4.200499048734973e-07	4.9642538625529274e-08	3.972094126829621e-08	8.999518480211226e-08	2.079886505505534e-12	1.6694837728822432e-12	3.6010128347797724e-13	6.9939308383661e-13	2.085725417380457e-13	2.491804342177207e-09	3.070018650767916e-12	2.9611863620924017e-14	9.472124379278543e-15	6.333241853173765e-15	1.671543770579353e-14	5.073579725236474e-15	1.654202560209633e-12	5.473465709813725e-26	9.170549914740706e-09	1.915712998434831e-27	2.970055586079329e-10	4.0193494702475283e-10	4.0193494702475283e-10	9.246586578010285e-10	1.9398913671291593e-08	1.5936084130987268e-07	1.30911938546282e-11	1.6064327639525418e-11	6.541455262589219e-12	4.799896099584082e-10	1.210967187500036e-10	2.764887108060709e-07	6.139768077078613e-07
686.0.	2.701562752685028e-06	3.673493338104752e-07	5.703700192715357e-08	4.6935644923527874e-08	8.999510239193662e-08	2.1198172384682434e-12	1.689097901459841e-12	3.678053116396161e-13	7.141926729089134e-13	2.016614892163092e-13	2.491578427716775e-09	3.045605764756091e-12	3.1304288844281414e-14	9.605643146619974e-15	6.6949387308571645e-15	1.7665795839621042e-14	5.3616879900343795e-15	1.682100391476186e-12	-6.773196072762727e-27	9.080896087480676e-09	-2.370618625466938e-28	2.8478540183318143e-10	4.1413260018227043e-10	4.1413260018227043e-10	1.014305574008533e-09	1.935943291712766e-08	1.593195294208213e-07	1.4289020484193619e-11	1.645568338157111e-11	6.739471891754401e-12	5.247796171766544e-10	1.1578746569568202e-10	2.77078783868635e-07	6.514834480045178e-07
693.0.	2.656699472007366e-06	3.1734693176522397e-07	6.481509092875119e-08	5.5043205933790913e-08	8.999501523740202e-08	2.1657315151195558e-12	1.708783499682871e-12	3.750599883688087e-13	7.28106233612572e-13	1.9422118496311573e-13	2.4913321166703522e-09	3.019847374359423e-12	3.3111130690609197e-14	9.744521094236162e-15	7.081361004516055e-15	1.8680513554231352e-14	5.6693595771308075e-15	1.7116445547567372e-12	3.504120848989408e-29	8.980122390470846e-09	1.2264422971462941e-30	2.7307051184534934e-10	4.258263219326696e-10	4.258263219326696e-10	1.115071830714111e-09	1.931919843168512e-08	1.5927735342918708e-07	1.554947903476066e-11	1.687518402621077e-11	6.956238774896462e-12	5.718090602310141e-10	1.089925080838508e-10	2.744470505173588e-07	6.882387283467957e-07
700.0.	2.61210868283871e-06	2.706580077326644e-07	7.281771794961258e-08	6.405026003031998e-08	8.999492307726515e-08	2.217715463411782e-12	1.728582380581147e-12	3.8191278575119133e-13	7.412267688449336e-13	1.8631181925191923e-13	2.491064433008158e-09	2.9926562029494527e-12	3.4998604495607684e-14	9.88892606827484e-15	7.485336051666253e-15	1.97405559028104e-14	5.99083788608424e-15	1.742927717394183e-12	7.880336670497597e-31	8.868132858155947e-09	2.758117834674147e-32	2.618399568296228e-10	4.370369036157812e-10	4.370369036157812e-10	1.227053453663296e-09	1.9278251504455772e-08	1.592343590836122e-07	1.686655816489052e-11	1.732333752354306e-11	7.192639274453452e-12	6.208219314348183e-10	1.00926564109399e-10	2.68551092401158e-07	7.238219953221404e-07
