time	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
1035.0.	0.009122160997382	0.10090564067890101	0.194075049887098	11.194019294804878	49.2078374211547	1.3650616428960242e-15	9.081421332154153e-31	0.00016340576671000003	0.0029665554165940002	5.3709606918505595e-05	0.19402310982053	4.1050321895011395e-08	49.76398458203534	7.528680503158272	0.057339358351733004
1050.0.	0.008984607648687	0.101016229820392	0.19396446074560703	11.194032345533525	49.2078369960253	1.4606171319747251e-15	2.3480634607694128e-29	0.00015763722953700003	0.00291376320396	5.284341499513868e-05	0.19391338689814203	4.1023143111855894e-08	49.76519718489006	7.529565108436523	0.05645475307348301
1065.0.	0.008851838133039	0.101123223729809	0.19385746683619	11.194044938026389	49.20783657742668	1.5611285674619211e-15	6.637419889535038e-30	0.000152185799756	0.002862975112343	5.2007614215276905e-05	0.193807228815284	4.0997363187105455e-08	49.76636860457312	7.53041980353301	0.05560005797699501
1080.0.	0.008723590660795	0.10122679871072	0.19375389185527903	11.194057097313983	49.20783616513923	1.6667455825521371e-15	-6.0570258278292404e-30	0.000147027930045	0.002814074997988	5.120054746066845e-05	0.19370446092561003	4.097288143141123e-08	49.76750103543157	7.531246172232867	0.054773689277141005
1095.0.	0.008599622760552001	0.10132711937015901	0.19365357119584	11.194068846580993	49.20783575895484	1.7776191078769103e-15	7.880984010289495e-31	0.000142142258339	0.002766955662987	5.0420679141305864e-05	0.193604920157765	4.0949606156928636e-08	49.76859651356379	7.532045684923829	0.053974176586182004
1110.0.	0.008479709502574	0.101424339594659	0.19355635097134002	11.194080207336333	49.20783535867622	1.8939013447005954e-15	-5.8504694520346496e-31	0.000137509366201	0.002721518003675	4.966658409204657e-05	0.19350845405046602	4.0927454589547053e-08	49.769656931097856	7.5328197087476845	0.053200152762325
1125.0.	0.008363641916424	0.10151860342862601	0.193462087137373	11.194091199564527	49.20783496411602	2.015745738484942e-15	-5.705611388117375e-32	0.00013311156802	0.002677670254882	4.8936937675416066e-05	0.19341491988401902	4.090635072895381e-08	49.770684048933525	7.533569516668447	0.052450344841561004
1140.0.	0.008251225578352001	0.101610045866399	0.19337064469960002	11.194101841860812	49.2078345750962	2.14330695156362e-15	4.4815009885651985e-32	0.000128932726616	0.002635327317654	4.8230506939628754e-05	0.193324183897108	4.0886225279464805e-08	49.771679508138725	7.5342962955906945	0.05172356591931301
1155.0.	0.008142279347449	0.10169879356783801	0.193281896998161	11.194112151551959	49.20783419144742	2.276740835940892e-15	6.799623676413998e-33	0.000124958091494	0.0025944101598520002	4.754614270210874e-05	0.19323612057911702	4.086701473200311e-08	49.772644840164894	7.535001153643007	0.051018707866996006
1170.0.	0.008036634232505	0.101784965506011	0.19319572505998803	11.194122144804554	49.20783381300843	2.4162044057171863e-15	2.4012287274063822e-33	0.00012117415662900001	0.0025548452805680003	4.688277244677563e-05	0.19315061202955403	4.08486608307692e-08	49.77358147602234	7.53568512672574	0.05033473478426
1185.0.	0.007934132373979	0.10186867355446101	0.19311201701153802	11.194131836722255	49.207833439625546	2.5618558093113644e-15	-1.705294633878876e-33	0.00011756853510600001	0.002516564230533	4.623939393857584e-05	0.193067547377162	4.0831110049620155e-08	49.77449075453841	7.53634918440898	0.049670677101016004
1200.0.	0.00783462612759	0.10195002302061001	0.19303066754538903	11.194141241433304	49.2078330711522	2.7138543014244155e-15	-2.9928412444660523e-33	0.00011412984836500001	0.0024795031818100003	4.5615069471657955e-05	0.192986822252277	4.0814313124650534e-08	49.77537392980422	7.5369942352553085	0.049025626254687
1215.0.	0.007737977237826	0.102029113131023	0.192951577434976	11.19415037216947	49.207832707448496	2.8723602147403925e-15	2.563173056407752e-34	0.00011084762811900001	0.002443602540923	4.5008920678588374e-05	0.192908338306746	4.079822464797591e-08	49.77623217790236	7.537621131632224	0.04839872987777501
