time	ACA	ACA0	ADP	AMP	ATP	DHAP	DHAPCN	DPG	EtOH	EtOH0	F6P	FBP	G6P	GAP	Glc	Glc0	Glyc	Glyc0	HCN	HCN0	NAD	NADH	OAc	OAc0	PEP	Pyr	PyrCN	glycogen	lacto
14.0.31.0	0.044456560097083	0.036724448403952004	1.660457844495524	0.472843213982135	1.796698941522338	1.814268365777711	4.3572425598610405	0.00016349011296800002	19.289498744328988	17.1119365195702	0.26464972325471203	1.814948572820391	2.210641207028319	0.072199058448092	0.06534516171386201	8.983470176390304	3.202541813010269	1.585432336052925	4.240536333669596	4.262110170062382	0.692429556477256	0.287570443522743	0.007574449505893001	0.0066883516791000006	0.029364964097745003	9.387997947279507	19.33171648883946	267.48020197401354	0.075805121959858
14.0.580000000000002.0	0.044383938560535005	0.037059317915409	1.7241751657020652	0.553729700757708	1.652095133540224	1.6018023154520389	4.412973609915446	0.000144757113301	19.592945321088106	17.445157674024223	0.253451377932854	1.426489377655823	2.136207096377632	0.06345812089275	0.073582701216444	8.708032182042075	2.999425746025485	1.611616606620319	4.230432179338845	4.250752122255601	0.7241372956491271	0.255862704350872	0.007797500512976001	0.006834702884563001	0.028461622457484	9.076319154464978	19.67140295323051	272.9764152354922	0.07733163730409401
14.0.850000000000001.0	0.042136628723248006	0.036838478390025006	1.7577866701260172	0.609038195848677	1.5631751340253022	1.898228535352773	4.472523295114687	0.00013788197086000002	19.87339910520893	17.76885240277371	0.241996145477673	2.031732862586356	2.047477775597828	0.077620184819433	0.08300158328286901	8.427653386424698	3.126685092176297	1.6360804947408472	4.218518492680171	4.239498395767423	0.6476540070157101	0.332345992984289	0.007776679743323	0.006968343720309001	0.028627377519539	9.146284041411318	20.003465163045156	277.5250575931627	0.07885773001111501
15.0.120000000000001.0	0.044140811396436004	0.03670094996131	1.6644664408489191	0.477485331873197	1.788048227277881	1.8235678013546992	4.538323423676498	0.000161358369077	20.252447402296976	18.09441940339735	0.260644648031023	1.838478705144068	2.176817449720394	0.072865533926464	0.06334755919636101	8.149809778372891	3.278554921725714	1.663554928194248	4.206949541121417	4.228065124609508	0.6858426767687491	0.29415732323125005	0.007964883686544001	0.007093887328469	0.029133997053797003	9.289164945941474	20.34091204240713	282.44583800428427	0.080369126814979
15.0.39.0	0.044665093434402	0.037060633671360005	1.716861921532568	0.543085021242049	1.670053057225379	1.5565719659490411	4.5923805575804195	0.000145092262972	20.562312309768412	18.425559795609146	0.252549530865949	1.3454346661386372	2.125109860017545	0.06146518025220601	0.068558396698982	7.877633122620291	3.063786796806061	1.689741203631749	4.197170829487896	4.216899122640645	0.7334783384302961	0.246521661569702	0.008219793045034	0.007239982196376	0.028200165395415002	8.95702856710211	20.67294885042779	287.9385250638837	0.081882437145969
15.0.66.0	0.041824885106556006	0.036836171407241006	1.764619322342632	0.6213790676072211	1.544001610050144	1.87073326460896	4.648997201781162	0.000134656865148	20.82816334031381	18.746564894149866	0.237737868440851	1.9785522773476112	2.011777240223463	0.076681980689144	0.080383632310819	7.600378321507649	3.171637064251601	1.7137003209803132	4.185530674477635	4.205882407358001	0.6468049298187091	0.33319507018129	0.008178380142944001	0.007374817194974	0.028267138978148	8.999517491696148	20.99591908557489	292.4233685017465	0.083396857732089
15.0.930000000000001.0	0.043764861571870005	0.036633198020718	1.6683681720565962	0.48206951900124706	1.7795623089421522	1.828115276299602	4.713229513327969	0.00015899819352100002	21.20401769904835	19.068473804160174	0.25622336842390103	1.8528274349621352	2.139217194431709	0.07335026503351601	0.060926059802730005	7.325288913815957	3.351748363634587	1.7408313453157391	4.174049381287039	4.194665852664946	0.679554667601031	0.30044533239896803	0.008353647521452	0.007498534311271001	0.028852706064742002	9.170559599651481	21.324383198920877	297.198789610134	0.08489485807830101
16.0.200000000000003.0	0.044926496175038	0.037018602994229	1.710156784861196	0.533629780814531	1.686213434324268	1.506493307802379	4.7654478975323205	0.000144955088571	21.519087487376083	19.397034905384015	0.25103934579439	1.258995428659903	2.10881140843115	0.059290475698079007	0.06354958592633	7.05692293788238	3.1234969237480392	1.766967819822761	4.164618747280312	4.183707097854673	0.74350744935888	0.23649255064111901	0.008641727206447	0.007644297681256001	0.027877593517781	8.813557646240683	21.648078811092883	302.6734446796774	0.086393386678456
16.0.470000000000002.0	0.041408236411413	0.036783960892235006	1.771781837290444	0.634933454706688	1.523284708002863	1.842155438218572	4.819089183402474	0.000131117252631	21.7690247570653	19.714702024690133	0.23285570706587103	1.924532459567835	1.970552218917283	0.075740156100605	0.07729897315209601	6.783351779558498	3.214188486044341	1.7903704289425542	4.153253225949913	4.17294157236913	0.645172480872171	0.33482751912782804	0.008575943900966	0.007780099142081001	0.027849797372000003	8.830763583490038	21.96122549138647	307.07563449500947	0.087894536411163
16.0.740000000000002.0	0.043310684474818006	0.036508904502706004	1.671932571836846	0.486323724821534	1.771743703341615	1.8276304697805972	4.8816822729949205	0.000156407088451	22.14166145474446	20.032343433355024	0.25129196075451005	1.8573490704063902	2.09692029836885	0.073646066444571	0.058006797159536	6.511682049601632	3.422342891888099	1.8171404492690741	4.1418836381357345	4.161955095186079	0.6734460666538351	0.30655393334616304	0.008739498043616001	0.007901640238293001	0.028510480501730003	9.029121545914405	22.280047838519977	311.69631130146774	0.08937722290993001
17.0.01.0	0.045167600991167005	0.036924026688123	1.7045189253148032	0.525873176269408	1.6996078984157852	1.4495309400695842	4.931827904841217	0.00014414704853000002	22.46028098886809	20.3577158750102	0.24869985524906302	1.164799143515493	2.0855398742078792	0.05685349344498	0.058551010620067005	6.247853790046586	3.176898186038513	1.843166902701649	4.132837468228229	4.151222517174697	0.7546143581146431	0.225385641885357	0.009063542950091001	0.008047048538026	0.027474326721271	8.639971477422021	22.594567610609907	317.13765296420877	0.09085899517936001
17.0.28.0	0.040854067196724006	0.036668271335397004	1.779385238267964	0.6501017048940061	1.5005130568380252	1.812396236296015	4.982433761532497	0.00012716976667500002	22.692591001791815	20.671183996347274	0.22717063971818402	1.869734444394919	1.922229098385631	0.07480350976014401	0.073682397732633	5.978679378116773	3.253939007611543	1.865943841630171	4.1217440457668975	4.140725994257088	0.642436556089072	0.337563443910927	0.008967622177942001	0.008183484042117	0.027358709803248	8.635583447645956	22.896986663378083	321.43154916852274	0.092344889702983
17.0.55.0	0.042755731285134005	0.036312226857023004	1.674987877580907	0.49002962390625504	1.7649824985128322	1.82079179330806	5.043295566564924	0.00015353282597900002	23.06200076829592	20.98376354594676	0.24570581527916202	1.849369197779605	2.048588238882876	0.07370181831946901	0.054523075325832004	5.711295502105224	3.489941897566626	1.892333542037664	4.110515383768297	4.129986059258124	0.66752053585824	0.31247946414176003	0.009121139616280001	0.008302387195025001	0.028090034649904002	8.860343918254852	23.205369630989445	325.88507985204615	0.093809813141094
17.0.82.0	0.045366518866355	0.036763034138117004	1.7008371768499941	0.520861269377773	1.7083015537722281	1.3847089792195861	5.091057044565905	0.000142356220538	23.381605152122994	21.30514800273313	0.245145081874856	1.062879963011747	2.0522327841638752	0.054129412619531005	0.053598335770646	5.452948711688485	3.222323905544931	1.918172253576127	4.10189945234733	4.119503500931713	0.7668152943787091	0.21318470562129002	0.009484587659150001	0.008447440036302	0.026965153233967	8.429620808582602	23.509686397607222	331.27241602621405	0.095272314001343
18.0.09.0	0.040126745262752006	0.036468830531989	1.787256986609808	0.666772173441183	1.475970839949007	1.780877672411143	5.138577445258868	0.000122771889941	23.594580297857913	21.61327468965159	0.220504059721844	1.813171093263005	1.865136684784518	0.073858088577283	0.06938601895814901	5.189107153615954	3.291047948602973	1.9402483165039661	4.091072128075661	4.109296960367782	0.638335532777863	0.341664467222137	0.00935131487647	0.008583960377692	0.026773180417436003	8.409755394883682	23.800314289910958	335.425301615782	0.096740346754875
18.0.36.0	0.042072343082900004	0.03602162765399	1.677400434968961	0.49300326249929405	1.759596302531742	1.8044932900903081	5.197542851176315	0.00015026075551900002	23.960518038650875	21.91976777121771	0.23925859020554502	1.8227138617424812	1.992360912034747	0.07338848379676201	0.050416322700612005	4.927174893784959	3.553133439173616	1.966233050989812	4.080026913754046	4.09882445209638	0.6620218744980181	0.317978125501982	0.009497238299630001	0.008699680016485	0.027564155693919002	8.657961052081381	24.097300997042517	339.6973276665304	0.09818430116346001
18.0.630000000000003.0	0.045433315998849005	0.036512064485768006	1.700580640389204	0.520399226071251	1.709020133539541	1.313513058164098	5.242526252117627	0.000139139325689	24.27680772184233	22.2360461769024	0.23973337930489802	0.957489397549472	2.003785162051495	0.051215905899628	0.04876319562071801	4.6755169790603475	3.258496177239442	1.991774278864054	4.071885633331864	4.088622072886517	0.779165756366574	0.20083424363342603	0.009901483264184	0.008844316070797	0.026318862251457003	8.176248959790726	24.39014188573912	344.9965957269593	0.09962423176096201
18.0.900000000000002.0	0.039189565392806006	0.03615300640682	1.794841475785351	0.6839153914887931	1.451243132725855	1.745795823637086	5.286955148174239	0.000117945803484	24.46952519849179	22.53732479853737	0.212672798934038	1.751333146113702	1.7974406734394912	0.07283138245019301	0.06417287129695401	4.418280593740081	3.326384271887621	2.013089944203801	4.061319142613495	4.07872850997518	0.632821755731336	0.347178244268663	0.009724550952897001	0.008979952849921001	0.026066110994226004	8.149965669836012	24.66781307492714	348.9696809288193	0.10107069519150501
19.0.17.0	0.041222577110979	0.035605197624278	1.679217530425247	0.495271597817708	1.755510871757045	1.772989915143179	5.343699501209715	0.00014635336572200002	24.83098715116251	22.836407225147884	0.23162941962518802	1.76633528559857	1.925451070970874	0.07246169155479901	0.045659232645701	4.163409760311397	3.6087993212716762	2.038630035239283	4.050524498084036	4.068550708637644	0.657532783148277	0.32246721685172103	0.009866216382237001	0.009091910596441	0.026889961186215002	8.413458794338549	24.95226991058902	353.04460632335355	0.10248930193774701
19.0.44.0	0.045122238686622004	0.036125164464963	1.705403821108042	0.52671197070243	1.697884208189526	1.241395875865089	5.385450111516207	0.00013403266985100002	25.136992006935664	23.145931516475994	0.231573474251058	0.8580794333003371	1.9329211089311822	0.048399423462525	0.044082032918807	3.919973886801034	3.285617251597088	2.063714832183792	4.042878891913218	4.058666062288687	0.7889637275258251	0.191036272474173	0.01030423588138	0.009235740172106	0.025499387943239003	7.876603513116232	25.2320815943285	358.19608215073947	0.10390208349316
19.0.71.0	0.038004413669705	0.035665207453357	1.8012337918892212	0.6993296944656121	1.429436513645164	1.7024546562691931	5.426821515743379	0.00011274289235	25.31020049031841	23.43840763701511	0.20345106859091003	1.675117745997516	1.716836091861497	0.071514859979144	0.05776805798621901	3.671146341433395	3.360841121291474	2.084255089607953	4.03258498040002	4.049109476420639	0.6263635192793561	0.353636480720643	0.010084449003825002	0.009368844139848	0.025197640602161002	7.853734217839531	25.4956319245929	361.9483853159928	0.10532120708988901
19.0.98.0	0.040138066053808	0.035010685456545	1.681320668666949	0.497876172126172	1.750803159206874	1.717554790131572	5.480728007423317	0.00014126721616400002	25.664282159177475	23.728316945024567	0.22221858040703402	1.664861747913049	1.84293856452807	0.070554103559459	0.040318216733002	3.425592931986908	3.651077397113357	2.109267577877917	4.022144970049721	4.039263670889833	0.654861444460736	0.325138555539263	0.010225360517416	0.009476484079856	0.025998381193388	8.115024159276466	25.766201654891635	365.8070056857493	0.10670812250919001
20.0.25.0	0.043982355477618	0.035507802155685005	1.715703780362965	0.540850841920421	1.67344537771661	1.1771543910535551	5.518825367858838	0.0001268498383	25.950323698428157	24.028569700965484	0.21980008035995702	0.776533784331572	1.83205163489238	0.046115359324588004	0.039402009614148005	3.192347383491315	3.307392323584854	2.133681066407615	4.014958061068252	4.029741253179126	0.7915365585490031	0.18846344145099503	0.010671387350346001	0.009618075804445	0.024464503588308	7.53417054683768	26.031179765424135	370.7099632455405	0.10808681081589701
20.0.520000000000003.0	0.036523423317574	0.034910871078602	1.8054422651590691	0.7100326185200041	1.414525116320923	1.6404600730100691	5.557084832366229	0.00010711501076900001	26.106437401613356	24.309761511124858	0.19248512383198801	1.565335527702485	1.6199049494310231	0.069434670722126	0.050001757342193004	2.9545932469548983	3.392982262843125	2.153494418392068	4.005003161469398	4.020548297471322	0.620408952275321	0.35959104772467704	0.010427443544770001	0.009746207996734	0.024101595577052003	7.516916123653268	26.279540160460638	374.205376390147	0.10946904936335801
20.0.790000000000003.0	0.038662710329196	0.03414780240712	1.6871832497439732	0.5051103316008	1.7377064186552231	1.628140048721417	5.607067870225482	0.000133756193628	26.445816392583275	24.58798754512603	0.20976669820592803	1.504657066510695	1.734990870462906	0.067274586486397	0.034646921372869004	2.721527581372111	3.670225700875533	2.177786889098445	3.9950653039796222	4.011088673159268	0.6542414857385761	0.32575851426142205	0.010568399206561	0.009848994882745	0.024775785823313003	7.745643229799418	26.534486758111296	377.8143272460912	0.11081457239193
21.0.060000000000002.0	0.041580574661711	0.034487934567585005	1.7292089791997651	0.560609522966383	1.64018149783385	1.12807082980722	5.641338979430885	0.00011786024605100001	26.701862689363203	24.875049940055316	0.20398035909341403	0.720055291790143	1.6964392543655502	0.044718103397640006	0.034297956175028003	2.501114951457284	3.333160464062916	2.201287995238089	3.988206654109382	4.001976531393019	0.7817227665429061	0.19827723345709103	0.010972792420043	0.009984570229823	0.023154235382307	7.160775026936651	26.782720912128198	382.3142168881101	0.112147757477582
21.0.330000000000002.0	0.034671346176135	0.033743732750468006	1.806801102346256	0.713554555774449	1.409644341879293	1.540588606236608	5.6760446380959895	0.00010070221525	26.842998665280206	25.141817193650276	0.17918877981300102	1.390176996377667	1.501385044823523	0.06570249783339001	0.041002339621452	2.27844992093133	3.415746471758456	2.220477913414149	3.97876708901975	3.993183159109811	0.6180267097934561	0.361973290206542	0.010748603791880001	0.010104888055666	0.022665291605117002	7.128505373117861	27.014901818144022	385.52696557924514	0.113477520082779
21.0.6.0	0.036444135074009	0.032867897244942004	1.705209122769107	0.5284139358380331	1.696376941392857	1.498358853601238	5.72036871319578	0.000121522356072	27.15094778111547	25.404474402782277	0.191912681690439	1.286386860183777	1.5834679347787501	0.06246791946819501	0.029093877564384002	2.062297497247525	3.652439908273362	2.243638798307974	3.969511006945086	3.984191462089508	0.653344536760451	0.32665546323954603	0.010881073277031	0.01020214912268	0.023041224010555	7.281940030502777	27.25178599178597	388.8164669880998	0.11476666249602802
21.0.87.0	0.037815660151862	0.032838257254364005	1.743463200024176	0.583192240393227	1.60334455958259	1.095654556481063	5.751101455317003	0.00010712995371200001	27.370383632308414	25.6722083252704	0.18373486486100002	0.687985872863618	1.521997300855552	0.044322064800287005	0.028426814179024002	1.8585508130678372	3.375777565588211	2.266018005278267	3.962753177480783	3.975537837577623	0.7550060442467501	0.22499395575324602	0.011186744993363001	0.010324769114694	0.021464773119829	6.769032880075505	27.48140495917858	392.7043179328004	0.116035778220581
22.0.14.0	0.032321485734057	0.031976719634086	1.805662674096766	0.7103912989167911	1.413946026986436	1.376370967389519	5.781179850373024	9.25797424928866e-05	27.496138739552926	25.920325666244867	0.16262774306069902	1.11789464986916	1.353506827605104	0.059074105507896005	0.031343523505194	1.6568770455254191	3.41741217442208	2.284725999359331	3.954147231217909	3.967197359274924	0.624328962549756	0.35567103745024004	0.011040182546522	0.010434541285321002	0.020714098423512	6.667584272150971	27.69632047534964	395.6071499881625	0.11728991552376801
22.0.41.0	0.032922732208818	0.030963513819183	1.74492590134248	0.587175770829481	1.597898327828032	1.327244099696562	5.817406726696557	0.000102430500688	27.74125775092307	26.161188665647984	0.166141565993564	1.026199106066301	1.368258108405112	0.056232774145114	0.023956382311879004	1.463768047120353	3.582586834784397	2.306046976298466	3.945758151704312	3.958791440324381	0.6464384729572921	0.33356152704270403	0.011139314267353002	0.010525102378716001	0.020552598385247003	6.6968284451650035	27.911670962783674	398.45191472216186	0.11850073440895902
22.0.68.0	0.0326971326277	0.030379963318246002	1.765571618239008	0.622086686928311	1.542341694832675	1.069455428198222	5.844747627360966	9.256613560136122e-05	27.917360152425218	26.400344676192592	0.157224059350169	0.6675393549871721	1.29489182041472	0.044633851257099004	0.022248326581213	1.28274718113333	3.428275793668289	2.326996115496404	3.938911654848094	3.950665432166399	0.7065137027649501	0.273486297235047	0.011314727634827	0.010627168392636001	0.019163177843077	6.332788537767403	28.120137520776748	401.5041153493203	0.119679220256396
22.0.950000000000003.0	0.029125158009706	0.029394637197628002	1.807511025050517	0.714819036813076	1.4076699381364	1.143073853634968	5.86898972682669	8.064751868832881e-05	28.025299827688762	26.62278633986435	0.14091999972593502	0.7779905084842561	1.162019931459988	0.049351502656124	0.022199068288787	1.109858598354617	3.396984536748271	2.345323455771401	3.931454722845137	3.942853713727318	0.639662439389588	0.34033756061040804	0.011280366747422001	0.010722386379668	0.018022605379384	6.11082682964954	28.315915048933764	403.9953720817205	0.120827512861487
23.0.220000000000002.0	0.027854969024253003	0.02819302546276	1.798794602370355	0.692949840174339	1.438255557455301	1.1031633557762701	5.894634907806153	7.815345928141506e-05	28.17371014796425	26.832582270945682	0.13374655857699402	0.7257497984272581	1.09723481610316	0.047845376347458	0.018787751847206	0.948052293128089	3.458499000978272	2.364096193839178	3.9241358060546983	3.935171247811645	0.63332644326676	0.346673556733237	0.011322918961139001	0.010803664618001	0.017132821774397	5.9700643011005265	28.505598199979765	406.2444002434939	0.121929736300262
23.0.490000000000002.0	0.026306457509026004	0.027030271688442003	1.810630809149424	0.722838633055599	1.396530557794971	0.9759709636652071	5.916117150755973	7.051314187393105e-05	28.286067103664074	27.031746279925613	0.12336882437825701	0.5710481034843411	1.009086376852176	0.042384218045032	0.016652652960687003	0.799257156898813	3.413512136364049	2.382690315138503	3.917497096666361	3.927733744359726	0.647314244817195	0.332685755182802	0.011387339304768	0.010882493891262	0.015794040388165002	5.704246427237649	28.687431908122665	408.3600304417367	0.12298493974542801
23.0.76.0	0.023914209206982003	0.025726616587042003	1.8318489989394902	0.789690515971282	1.308460485089221	0.9009199565025241	5.933512218184875	6.110080416876121e-05	28.358808377740303	27.215254575482174	0.11092065937135401	0.49190626648865404	0.9049520036672201	0.03962819815226	0.015138836605891002	0.6636667444545471	3.35532665167712	2.3999124536525143	3.9111359468811893	3.9206023802725922	0.633255646281163	0.34674435371883405	0.011407568022297001	0.010955929408582001	0.014338991324863002	5.400928600738369	28.858207093224312	410.17467006655886	0.123991654627844
24.0.03.0	0.021555138553445003	0.024251416372198003	1.846159923495632	0.851844101922623	1.23199597458174	0.822839850530477	5.947991324358583	5.2724087524057546e-05	28.413894168687627	27.381768006040694	0.09944509512549601	0.41422504986649206	0.808289352119358	0.036626005256205005	0.013398412262647002	0.5422562350325291	3.315953756175754	2.416044299464276	3.905093711486645	3.9137704803001743	0.619406721903436	0.36059327809656105	0.011418836018571	0.011020826116234	0.012862549862034	5.083191978742669	29.01746822291905	411.70165209590635	0.12494349163392501
24.0.3.0	0.019183889570605	0.022652881748326	1.8576920560007602	0.9308240626308331	1.1414838813684	0.7252049994032941	5.958916776530837	4.4280082343300536e-05	28.44554203176327	27.530821474773344	0.08832714685253401	0.32473603032769205	0.71490100708259	0.032607502922887	0.011816429109761	0.43577788203650003	3.263270934415631	2.431131882630135	3.899511416024648	3.907270344583599	0.6114134522681071	0.36858654773188904	0.011428078613447001	0.011078034437540001	0.011296057093028	4.715867864267213	29.164101694636223	412.9721259570992	0.125835200651836
24.0.57.0	0.016760599962359003	0.0209499096764	1.8628298837771662	1.035687213874665	1.031482902348162	0.620696563510173	5.965803064518208	3.602529821237183e-05	28.45340166427087	27.66145137731059	0.07779370857173101	0.24017244671937202	0.6267595262623691	0.028182526601934002	0.010476447697386001	0.344451652130544	3.192235610631564	2.444885599319899	3.894437542503816	3.901147354890184	0.605045956983681	0.374954043016316	0.011431272571273	0.011128013113172	0.009684276273961	4.284465834932738	29.29608707654547	413.9963218860387	0.126662776883191
24.0.840000000000003.0	0.014333196759552	0.019161087446114	1.855050362359323	1.168206575950287	0.9067430616903831	0.518063883850548	5.968587969488438	2.8463489745515584e-05	28.440885155768942	27.773134080732426	0.06818168167963501	0.168990803516703	0.546621840039766	0.02375959074913	0.009362690260575	0.267983674767567	3.10992626620626	2.457067842013155	3.8898965009571063	3.895443361002288	0.5980608199243971	0.381939180075599	0.011427973092854002	0.011170883656089	0.008092592993123001	3.788990542788987	29.41117211627202	414.7950590110572	0.127422876047829
25.0.110000000000003.0	0.011930775447984002	0.017308712418649	1.827432217802222	1.329457086299636	0.7731106958981361	0.42579487956981704	5.967533316668854	2.1929322662167123e-05	28.41204437489815	27.865952799655837	0.05959651922461601	0.11539799859807101	0.47538172240151505	0.019758101105580003	0.008470700494830001	0.20551629373660601	3.026047348805079	2.467592006344403	3.885876036760273	3.890190167156674	0.585912473291343	0.39408752670865305	0.011417356055104001	0.011206685656444	0.00658599518492	3.244340223371305	29.507361279768865	415.39780522126114	0.128112948303085
25.0.380000000000003.0	0.009579710737432	0.015414599312366	1.774259088282717	1.517275495707319	0.6384654160099571	0.350840294283566	5.963209705267998	1.658824417394872e-05	28.37185719814869	27.940618410566515	0.051987049714416006	0.079305905967561	0.41263014588123603	0.01653612060351	0.007784512381556001	0.155692044445661	2.951439612447801	2.476554183531156	3.8823173151761603	3.885400282779663	0.561272363710963	0.41872763628903303	0.011398592022952	0.011235307140975	0.005223095371833001	2.681272140459079	29.583485349997705	415.83763759063174	0.128731271539185
25.0.650000000000002.0	0.007355664767131001	0.013505179251181	1.6930024984740082	1.726085422708035	0.5109120788179511	0.29527807981881105	5.956363399723934	1.2418236178438493e-05	28.326004467647707	27.998506523940854	0.045236224030807	0.056935894269849005	0.35737914050698405	0.014209944706834001	0.007279101292253001	0.11682258152072801	2.893903096440935	2.484216173544914	3.879134205914744	3.881061789406993	0.518160525827508	0.46183947417248905	0.011373618702651	0.011256706889388	0.004042312493222001	2.136711597190871	29.639617159627782	416.1479495178791	0.129276984810413
25.0.92.0	0.005382395233218	0.011621586096219001	1.584838748790184	1.948666538065547	0.39649471314426304	0.25652830219043404	5.947719322398375	9.262958723372496e-06	28.27990860856106	28.041598002853984	0.039232749922039005	0.043567621292218	0.308646861473853	0.012656286402679	0.006932209010932001	0.08709673554384001	2.855095530833638	2.490918125463673	3.876241405019984	3.8771413648003152	0.45677461453176205	0.523225385468234	0.011347623662336001	0.011271381612232002	0.003057012962696	1.640550283576732	29.677041575673712	416.3596677607081	0.12975045367884602
26.0.19.0	0.0037618138962650003	0.009818987738389	1.454088930380281	2.1772565430490562	0.298654526570658	0.22965367347807902	5.937845275052409	6.919752360481283e-06	28.237825869290038	28.072284366956833	0.033893356713952	0.035362023193556004	0.265655081400599	0.011625875997535002	0.006726955506492001	0.064761651570284	2.831440984630437	2.496974182991282	3.873568360701464	3.873592168017831	0.38459968413738604	0.59540031586261	0.011325864518349	0.011280545005914001	0.002261695977481	1.210447856096615	29.697878354587	416.4993820392841	0.13015385639253702
26.0.46.0	0.002528979216742	0.008153279301371	1.307956238656937	2.40318255151652	0.218861209826536	0.20896850002521902	5.927097144843698	5.200373100754488e-06	28.202595848046528	28.09311797338469	0.029155661428608003	0.029584173907895	0.227792127825644	0.01082464760305	0.006641603371581001	0.048241620578540007	2.8167063775673293	2.5026050672014453	3.871057042396618	3.870361133657392	0.31320863847948904	0.666791361520508	0.011310782799977001	0.011285797288578	0.0016410457555400002	0.855285097118972	29.70469186565126	416.5886329224202	0.130491478514447
26.0.73.0	0.0016619138257410002	0.006668077456780001	1.156672508978643	2.616149002357113	0.157178488664234	0.18896902246524702	5.915609429629088	3.952737053979078e-06	28.17576807652287	28.106596943379646	0.024972634728336003	0.024374737586932003	0.19458174363202502	0.009964346438819001	0.006630716989366001	0.036191572926074	2.803817728138779	2.50791097461364	3.8686554656464143	3.86739325692691	0.253152357230432	0.726847642769564	0.011301917816978	0.011288634024178	0.001175379064673	0.5796595864179931	29.700268448389764	416.6440487080853	0.130769474766874
27.0.	0.0011021106509370002	0.005388494350435	1.012168352134053	2.805631567940255	0.11220007992568201	0.165860600732633	5.9033300210580535	3.0560450823967827e-06	28.15750597421858	28.114987242414713	0.021316031199072	0.018867945083235003	0.165714131818841	0.008851499981891001	0.006617884888933	0.027501006212557	2.786402962326464	2.512871757264736	3.866318367386809	3.864634117992883	0.209906675831793	0.7700933241682041	0.011297402726902	0.011290151215	0.0008404952140090001	0.382895625960941	29.68746735484583	416.67785180040966	0.13099527059819702
