	A	E	G	R
57	7.998451964094844	31984.374481338644	12788464.531949997	22755.651612082554
58	7.998885748032783	31987.798895496002	12789868.470095908	22761.44827998291
59	7.9992402982435244	31990.60882139955	12791020.567843912	22766.220974581716
60	7.999530332096301	31992.91579512725	12791966.588504208	22770.15168533723
61	7.99976708255227	31994.805502063606	12792741.548024546	22773.381106402598
62	7.999960038172603	31996.35074948269	12793375.299994642	22776.029373366684
63	8.000117445334174	31997.615167503976	12793893.916699657	22778.202030486267
64	8.00024583728735	31998.64946334128	12794318.174828568	22779.983611993368
65	8.000350498171802	31999.494870643077	12794664.980044411	22781.443193200357
66	8.000435783310646	32000.185524156597	12794948.316103082	22782.63818042384
67	8.000505254843109	32000.74947331769	12795179.695106346	22783.615931056764
68	8.000561827523622	32001.209750719438	12795368.532966569	22784.415471831544
69	8.000607880512707	32001.585252022134	12795522.632018134	22785.06892777229
70	8.000645362321439	32001.891465879038	12795648.23617363	22785.602715786044
71	8.000675838267213	32002.1409310373	12795750.582594162	22786.03828738045
72	8.000700625023274	32002.344254163014	12795834.22163835	22786.393826696138
73	8.000720803687773	32002.509898180313	12795901.80301359	22786.683894305326
74	8.00073717353471	32002.64481276872	12795957.969841713	22786.92045843734
75	8.000750450453346	32002.754668010635	12796004.64308842	22787.113319460645
76	8.000761273765482	32002.84408054139	12796041.699552504	22787.27048580599
77	8.000770262795688	32002.91678708795	12796066.049043609	22787.398476704322
78	8.000777698012502	32002.975907508146	12796081.883382674	22787.5026947635
79	8.00078356691362	32003.02402165594	12796099.758431364	22787.58756345766
80	8.000787530893286	32003.06331811658	12796138.075482627	22787.656766750566
81	8.000791597932883	32003.09508969721	12796144.270725187	22787.71295763384
82	8.000794825251196	32003.120952506644	12796151.645881295	22787.75871708419
83	8.000797278150085	32003.14200178943	12796162.52951412	22787.795950128795
84	8.000799364274545	32003.159084053103	12796168.552645661	22787.826210699357
85	8.00080103409848	32003.172983441727	12796174.209305834	22787.850844735305
86	8.000802370961424	32003.184141116955	12796178.80695846	22787.870633849092
87	8.0008034702145	32003.19331770049	12796182.57173789	22787.886919607303
88	8.000804361613392	32003.200766352256	12796185.63284759	22787.900147220793
89	8.000805084231008	32003.2068081311	12796188.111714682	22787.91088310689
90	8.000805669768518	32003.21170808708	12796190.124610502	22787.91959513976
91	8.000806144299577	32003.215681436785	12796191.755406825	22787.926663645863
92	8.000806528761721	32003.21890299872	12796193.078551665	22787.932397778975
93	8.000806840263976	32003.221514682948	12796194.150696112	22787.937048732354
94	8.000807092604674	32003.223631701065	12796195.020101834	22787.940820583448
95	8.000807297017932	32003.225347549112	12796195.724576455	22787.943879078302
96	8.000807462584401	32003.226738100962	12796196.295616193	22787.9463588122
97	8.000807596681742	32003.227864911405	12796196.758286145	22787.948369056547
98	8.00080770528014	32003.228777915527	12796197.133212427	22787.94999851001
99	8.000807793224137	32003.229517613203	12796197.43694913	22787.95131915671
100	8.000807864436139	32003.230116848987	12796197.683026388	22787.952389407146
