	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_7	species_8	species_9
28	1.2150762514993933e-05	1.0538652570350844e-06	7.539456791041404e-06	2.092531328673206e-06	1.1756239487477125e-06	9.96042269111855e-07	3.989104541921601e-05	1.53293933289686e-07	8.299697230924825e-08	1.910141103909648e-06
29	1.1431976561746373e-05	1.0676759064199223e-06	7.638259549361902e-06	2.1199534457931867e-06	1.1910302163480427e-06	1.0090951622206788e-06	4.043386243232877e-05	1.4124518097791024e-07	7.808775186472826e-08	1.9351730412332878e-06
30	1.0755709907774046e-05	1.0806695961358545e-06	7.731217697014555e-06	2.1457534260317816e-06	1.2055251365578833e-06	1.021375920223086e-06	4.093951319058366e-05	1.3496559805057829e-07	7.346877929826567e-08	1.958724231152649e-06
31	1.0119447459683746e-05	1.09289465082371e-06	7.818676953282776e-06	2.1700272217170582e-06	1.219162617222373e-06	1.032930216306027e-06	4.1418774037950904e-05	1.2553598247101735e-07	6.912293833649684e-08	1.9808822625527095e-06
32	9.520631630985649e-06	1.1044002115805327e-06	7.90098887845888e-06	2.1928724063143177e-06	1.23199747697242e-06	1.0438044953157283e-06	4.1868099569719345e-05	1.1839027833462682e-07	6.5032802923279e-08	2.0017362041533344e-06
33	8.957244296094654e-06	1.1152250543795376e-06	7.978430879709136e-06	2.21436597253037e-06	1.244072971776891e-06	1.0540354056833722e-06	4.2290852973970207e-05	1.1165550783605326e-07	6.118461008767055e-08	2.0213563377858934e-06
34	8.42719506420122e-06	1.1254093436875142e-06	8.051290297620848e-06	2.2345876700338704e-06	1.2554339065183175e-06	1.0636609081504972e-06	4.268888136303571e-05	1.0502813622169834e-07	5.756409831532765e-08	2.039815461939965e-06
35	7.928511211747207e-06	1.1349909831296953e-06	8.119838298496122e-06	2.2536127594169504e-06	1.2661225640305547e-06	1.0727168266638864e-06	4.30632611354398e-05	9.888845909274183e-08	5.415780496399506e-08	2.057182277307656e-06
36	7.459336797616636e-06	1.1440056324903546e-06	8.184329995975829e-06	2.2715120459512207e-06	1.2761787240635462e-06	1.081236864443384e-06	4.3415650051345336e-05	9.294917973005392e-08	5.095306081199463e-08	2.0735214175973478e-06
37	7.017925662624058e-06	1.1524868422196247e-06	8.245005413314748e-06	2.2883521466615097e-06	1.2856398133304353e-06	1.089252731108656e-06	4.3747013434107125e-05	8.753437519028305e-08	4.793794393699979e-08	2.0888936933286254e-06
38	6.602634967571513e-06	1.1604661775923362e-06	8.302090371626247e-06	2.304195736852882e-06	1.2945410440111398e-06	1.0967942600257398e-06	4.40589487846135e-05	8.225965276733635e-08	4.510123642771874e-08	2.103356316871389e-06
39	6.2119190797201974e-06	1.1679733361724675e-06	8.355797330234628e-06	2.3191017833454266e-06	1.3029155447880974e-06	1.1038895193265095e-06	4.43522288616659e-05	7.749358336842679e-08	4.2432383245067594e-08	2.116963115351319e-06
40	5.8443238218796674e-06	1.175036258310313e-06	8.406326177182852e-06	2.3331257638749695e-06	1.3107944841097637e-06	1.1105649163431377e-06	4.4628364836892244e-05	7.279879283737583e-08	3.992145331371253e-08	2.129764730927079e-06
41	5.498481061484376e-06	1.181681231107185e-06	8.453864973006344e-06	2.346319873523062e-06	1.318207186166911e-06	1.116845295868509e-06	4.488793394817835e-05	6.860830383595221e-08	3.7559102805088245e-08	2.141808809227351e-06
42	5.173103619750336e-06	1.1879329862301413e-06	8.498590650509279e-06	2.3587332189357228e-06	1.3251812400084152e-06	1.122754032604095e-06	4.513238658227763e-05	6.442221228087486e-08	3.53365405179302e-08	2.1531401766409924e-06
43	4.866980481976994e-06	1.1938147919405514e-06	8.540669673146099e-06	2.3704120010533046e-06	1.3317426022023766e-06	1.1283131181391417e-06	4.5362111854787345e-05	6.074564409542614e-08	3.324549526182618e-08	2.1638010071197136e-06
44	4.578972291187547e-06	1.1993485396786414e-06	8.580258654455941e-06	2.381399687030832e-06	1.3379156934242373e-06	1.1335432427845318e-06	4.5578524519178535e-05	5.700517371795118e-08	3.127818514166014e-08	2.173830979113411e-06
45	4.308009674020847e-06	1.2045547762295643e-06	8.617504588181902e-06	2.391737074106234e-06	1.3437234343391717e-06	1.1384638259739839e-06	4.578273238000543e-05	5.288264720172085e-08	2.9427306014741187e-08	2.1832673338714875e-06
46	4.053083816795764e-06	1.2094528847935367e-06	8.652546143664806e-06	2.401462649129164e-06	1.349187447592225e-06	1.1430931873993153e-06	4.597311588011936e-05	5.074255346093415e-08	2.768596751973481e-08	2.192145203634248e-06
47	3.813243043124621e-06	1.2140611507430796e-06	8.685514136277022e-06	2.410612719127112e-06	1.3543281311628389e-06	1.147448609159747e-06	4.615348192518507e-05	4.7480726998506564e-08	2.6047669627929955e-08	2.2004977308185425e-06
48	3.5875947158146074e-06	1.2183967250801597e-06	8.716531265991237e-06	2.4192213387467165e-06	1.3591646176000018e-06	1.1515463012240606e-06	4.632284785223631e-05	4.4738975285912566e-08	2.450631528928652e-08	2.208356001783478e-06
49	3.375299016588059e-06	1.2224757439517446e-06	8.745712972406608e-06	2.4273205475611845e-06	1.3637149073460745e-06	1.1554015143886295e-06	4.648227732413414e-05	4.207377724681275e-08	2.30561682059656e-08	2.21574926345353e-06
50	3.175565820872679e-06	1.2263133886971313e-06	8.773167864333316e-06	2.4349404892989285e-06	1.367995935721709e-06	1.1590285970300994e-06	4.663225018240407e-05	3.9588738147130795e-08	2.1691831487868673e-08	2.2227050321549193e-06
51	2.9876517574845393e-06	1.2299239423427725e-06	8.798998123962175e-06	2.442109524018429e-06	1.3720236359478235e-06	1.1624410485004822e-06	4.6773354340913376e-05	3.7244867115240614e-08	2.0408227571543603e-08	2.229249196013033e-06
52	2.8108574422680902e-06	1.2333208427547175e-06	8.82329988712247e-06	2.448854333646536e-06	1.3758129984390292e-06	1.1656515693632531e-06	4.690610717252337e-05	3.5041233233144125e-08	1.9200579327399386e-08	2.2354061112917457e-06
53	2.644578036944279e-06	1.2365157112082133e-06	8.846156293572343e-06	2.4551979931279554e-06	1.3793769871386806e-06	1.1686711432629436e-06	4.7030965005110456e-05	3.2968135651322274e-08	1.806475540555322e-08	2.241196841666306e-06
54	2.4881355486044132e-06	1.2395215745609845e-06	8.867660538746675e-06	2.4611663683005843e-06	1.3827301339670735e-06	1.1715120823057178e-06	4.714843600206402e-05	3.101805714505073e-08	1.699612476061535e-08	2.246644998443973e-06
55	2.3409451317479447e-06	1.2423496699499225e-06	8.887893014239631e-06	2.4667817713725843e-06	1.3858849743476476e-06	1.1741850070744758e-06	4.7258959804337476e-05	2.9183220668068145e-08	1.5990692578144424e-08	2.251770949045462e-06
56	2.2024622534490137e-06	1.2450104599519372e-06	8.906928570366289e-06	2.472064976603109e-06	1.3888531796548018e-06	1.176699806090332e-06	4.736294550862375e-05	2.7456625682301174e-08	1.5044739383504218e-08	2.256593656993933e-06
57	2.0721715896241693e-06	1.2475138459294635e-06	8.924838042457586e-06	2.4770356439163782e-06	1.3916457952083489e-06	1.17906583745238e-06	4.746077947021291e-05	2.5832444551522758e-08	1.4154745207508459e-08	2.261131068605809e-06
58	1.949588460631748e-06	1.2498691404470618e-06	8.941688053525955e-06	2.4817122641326974e-06	1.3942732095032587e-06	1.1812919027677275e-06	4.755282585222411e-05	2.4304413228343304e-08	1.3317399392499226e-08	2.265400062995599e-06
59	1.8342569358831614e-06	1.2520851036891438e-06	8.957541274801336e-06	2.4861122312786783e-06	1.3967451948349182e-06	1.1833862815710684e-06	4.7639427348731586e-05	2.2866507728351264e-08	1.252958764604395e-08	2.26941651808338e-06
60	1.72574803803454e-06	1.2541699779643737e-06	8.972456672579106e-06	2.4902519110984094e-06	1.399070945790011e-06	1.1853567639359158e-06	4.772090566702987e-05	2.151378793105483e-08	1.1788379776248777e-08	2.273195373134361e-06
61	1.6236581655221143e-06	1.2561315180148459e-06	8.98648972505494e-06	2.4941467012346818e-06	1.4012591130574761e-06	1.1872106791207875e-06	4.779756386576407e-05	2.0241224286073477e-08	1.1091018917963436e-08	2.276750683694568e-06
62	1.5276075926887113e-06	1.257977019834437e-06	8.999692628494172e-06	2.4978110884500667e-06	1.4033178355763993e-06	1.1889549228063677e-06	4.7869687411399896e-05	1.9043748884790074e-08	1.0434911288638395e-08	2.280095673824387e-06
63	1.4372381489663507e-06	1.2597133652606567e-06	9.012114616246323e-06	2.501258737167499e-06	1.4052547902797979e-06	1.1905959992407114e-06	4.7937545040510695e-05	1.791710691950644e-08	9.817610336743787e-09	2.28324281692173e-06
64	1.3522147475818947e-06	1.2613469926023176e-06	9.023801748612531e-06	2.5045024311492323e-06	1.407077159328749e-06	1.1921399934785032e-06	4.800138816529593e-05	1.68573223317475e-08	9.236827184059958e-09	2.2862037824844022e-06
65	1.2722212371754302e-06	1.2628839763459404e-06	9.034797483073102e-06	2.5075542317601007e-06	1.4087917190277019e-06	1.1935926467141677e-06	4.806145455699057e-05	1.5860077666165025e-08	8.690402290892428e-09	2.288989580578738e-06
66	1.1969598803891433e-06	1.2643300371740722e-06	9.045142745959544e-06	2.5104254978596645e-06	1.4104048510002658e-06	1.1949593657505066e-06	4.811796772219015e-05	1.492172276734421e-08	8.176301895149526e-09	2.291610579997904e-06
67	1.1261507919453142e-06	1.2656905527619733e-06	9.054876009695154e-06	2.513126907239874e-06	1.4119225542332969e-06	1.196245233203e-06	4.8171137482718e-05	1.4039109849291773e-08	7.692614173999315e-09	2.294076527830999e-06
68	1.0595314818941656e-06	1.2669705665535886e-06	9.064033355579173e-06	2.5156684740504396e-06	1.4133504548668028e-06	1.1974550157942602e-06	4.822116137540911e-05	1.3208530987600909e-08	7.237546124748159e-09	2.2963965653695875e-06
69	9.968529483729678e-07	1.2681748628347083e-06	9.072649010867647e-06	2.5180596978624264e-06	1.414693889940709e-06	1.1985932353081135e-06	4.826822606849038e-05	1.2427186939104958e-08	6.809396876404962e-09	2.2985793641785393e-06
70	9.378822663279981e-07	1.2693079169936387e-06	9.080754992933322e-06	2.5203094649069494e-06	1.4159578519088778e-06	1.1996641215793459e-06	4.831250665852143e-05	1.16919786263422e-08	6.406575372628615e-09	2.300633035943009e-06
71	8.824000935470962e-07	1.270373943439932e-06	9.088381452081002e-06	2.5224261432215362e-06	1.4171470420941455e-06	1.2006716577832497e-06	4.8354167612838646e-05	1.10004062992668e-08	6.02758333605011e-09	2.302565219321602e-06
72	8.302000670209763e-07	1.271376907202613e-06	9.095556754522405e-06	2.524417605679307e-06	1.4182658836265548e-06	1.2016195913974845e-06	4.83933642379904e-05	1.0349546840572677e-08	5.671011145712583e-09	2.3043831009682734e-06
73	7.810880256653541e-07	1.2723205388646837e-06	9.102307589219107e-06	2.526291259642591e-06	1.4193185381033217e-06	1.2025114483171623e-06	4.843024185719831e-05	9.737450264994586e-09	5.335532527911146e-09	2.3060934426012663e-06
74	7.348812948466289e-07	1.2732083483101436e-06	9.108659066230081e-06	2.5280540742587055e-06	1.420308920924123e-06	1.2033505458476022e-06	4.84649382663028e-05	9.161212097039418e-09	5.019899669180697e-09	2.307702605919718e-06
75	6.914080062127169e-07	1.2740436377926608e-06	9.114634810206278e-06	2.5297126064088174e-06	1.421240715869662e-06	1.2041400050559573e-06	4.849758167407823e-05	8.619535308930485e-09	4.722938570422551e-09	2.3092165762907583e-06
76	6.505064585245429e-07	1.2748295142164647e-06	9.120257048249342e-06	2.531273025092608e-06	1.4221173888014362e-06	1.2048827623782826e-06	4.852829463840301e-05	8.109266127806914e-09	4.4435446810738615e-09	2.310640985008742e-06
77	6.120245161909611e-07	1.275568900692808e-06	9.1255466925877e-06	2.532741134374527e-06	1.4229422005533812e-06	1.2055815805419247e-06	4.855718986579929e-05	7.630038632237548e-09	4.180678790795246e-09	2.3119811302414556e-06
78	5.75819043408799e-07	1.276264547412318e-06	9.130523418358444e-06	2.534122394971692e-06	1.4237182190603627e-06	1.2062390588413333e-06	4.8584376894873154e-05	7.178009156465823e-09	3.933363164346104e-09	2.313241996736357e-06
79	5.417553717729074e-07	1.2769190418742618e-06	9.135205736788491e-06	2.5354219445648857e-06	1.4244483307692813e-06	1.2068576428060706e-06	4.860995407629695e-05	6.754269437643352e-09	3.700677905066002e-09	2.3144282743612194e-06
80	5.09706799380078e-07	1.2775348185106892e-06	9.13961106404668e-06	2.536644616908041e-06	1.4251352513751469e-06	1.207439633296903e-06	4.8634020276737966e-05	6.353512560763491e-09	3.4817575334661545e-09	2.315544375547984e-06
81	4.795541195632749e-07	1.2781141677412656e-06	9.143755786022944e-06	2.537794959807317e-06	1.4257815359220638e-06	1.207987195063817e-06	4.865665999261807e-05	5.97926719298268e-09	3.2757877682036728e-09	2.3165944517047368e-06
82	4.511763729768743e-07	1.2786594136613699e-06	9.14765652952661e-06	2.5388775879346162e-06	1.4263897770205843e-06	1.2085025246848092e-06	4.8677971612605254e-05	5.62246397519012e-09	3.0819423561177676e-09	2.3175827152771222e-06
83	4.244778774146054e-07	1.2791723946950799e-06	9.151326446826247e-06	2.5398961516237476e-06	1.4269620254977562e-06	1.2089873597141614e-06	4.8698016628646804e-05	5.292265019104279e-09	2.899567706267556e-09	2.3185124984267938e-06
84	3.9935927194798297e-07	1.27965501994891e-06	9.154779195859606e-06	2.5408544415539895e-06	1.427500411029384e-06	1.2094435045104213e-06	4.8716878645776456e-05	4.9784358087076335e-09	2.727985097799186e-09	2.319387261428014e-06
85	3.757270663371323e-07	1.2801090857308125e-06	9.158027627592308e-06	2.541756024434312e-06	1.4280069374604888e-06	1.2098726568225532e-06	4.873462366780145e-05	4.684007994545645e-09	2.566555912916726e-09	2.320210260106546e-06
86	3.534933026243898e-07	1.280536282052269e-06	9.16108383253446e-06	2.5426042559137867e-06	1.428483490058621e-06	1.2102764139352764e-06	4.875131884118888e-05	4.406785396493283e-09	2.4146793236123693e-09	2.320984557624759e-06
87	3.3258191359186674e-07	1.2809380704578066e-06	9.16395826672087e-06	2.5434020380026e-06	1.4289316992283663e-06	1.2106561572017736e-06	4.876702097891715e-05	4.1461249130796665e-09	2.271835725496796e-09	2.3217128030464277e-06
88	3.129076319636665e-07	1.2813160892605363e-06	9.166662650806367e-06	2.544152623698693e-06	1.4293533925659154e-06	1.2110134350449555e-06	4.878179423938154e-05	3.900831572605151e-09	2.137442669029331e-09	2.3223979658301182e-06
89	2.943969052677208e-07	1.2816717516870226e-06	9.169207095154246e-06	2.5448588190731834e-06	1.4297501465754586e-06	1.2113495831511297e-06	4.8795693783740245e-05	3.6700571451797927e-09	2.0109977270549163e-09	2.3230426074628244e-06
90	2.769812510377009e-07	1.282006373549472e-06	9.171601013215814e-06	2.5455232367734165e-06	1.4301234290920272e-06	1.211665845137132e-06	4.880877100482834e-05	3.4529779075960376e-09	1.8920331062868563e-09	2.323649112867064e-06
91	2.6059586036336835e-07	1.2823212000769165e-06	9.173853313483325e-06	2.5461483492983593e-06	1.4304746292126253e-06	1.2119633979093476e-06	4.882107465129282e-05	3.2487016837304433e-09	1.7801061051185355e-09	2.3242197390326563e-06
92	2.451797784004355e-07	1.282617402446921e-06	9.175972374677482e-06	2.546736482112042e-06	1.4308050534272283e-06	1.2122433483857165e-06	4.883265046219739e-05	3.0564999452454617e-09	1.6748003483590372e-09	2.3247566087304138e-06
93	2.306755203546028e-07	1.2828960851640126e-06	9.177966098533445e-06	2.547289828293995e-06	1.4311159338496806e-06	1.2125067404693258e-06	4.8843541548422533e-05	2.875709977702366e-09	1.5757231645402679e-09	2.3252617238856125e-06
94	2.170293039824211e-07	1.2831582815924407e-06	9.17984187784176e-06	2.5478104396692063e-06	1.4314084232343326e-06	1.2127545508262774e-06	4.8853788374636876e-05	2.70558122533401e-09	1.4825071737216952e-09	2.3257369574810797e-06
95	2.041903871819876e-07	1.2834049666836152e-06	9.181606687501715e-06	2.54830025207943e-06	1.4316836091739468e-06	1.2129877009148008e-06	4.886342903742928e-05	2.5454862980373677e-09	1.3948057626509135e-09	2.3261840766257982e-06
96	1.9211098296296966e-07	1.2836370586098595e-06	9.183267096209364e-06	2.548761088627135e-06	1.4319425159222075e-06	1.2132070585293683e-06	4.887249929175434e-05	2.394957314073404e-09	1.3122925039477093e-09	2.3266047455161e-06
97	1.8074616672152087e-07	1.2838554205460167e-06	9.184829279203323e-06	2.549194663213021e-06	1.4321861063811657e-06	1.213413439484548e-06	4.8881033003006505e-05	2.2533022961852576e-09	1.2346605228908167e-09	2.327000528664846e-06
98	1.7005366590056212e-07	1.284060864710887e-06	9.186299047177617e-06	2.5496025885606064e-06	1.4324152866096052e-06	1.2136076114346972e-06	4.888906202374771e-05	2.1198837640498677e-09	1.1616210605120754e-09	2.3273728982265687e-06
99	1.5999370670894505e-07	1.284254155312343e-06	9.187681867351318e-06	2.549986382063983e-06	1.432630909108423e-06	1.213790296657487e-06	4.889661588560958e-05	1.994540018381868e-09	1.0929024265140484e-09	2.327723239335525e-06
100	1.5052886993520864e-07	1.2844360113177034e-06	9.188982883288082e-06	2.55034747128861e-06	1.4328337759110795e-06	1.2139621746722726e-06	4.8903722789262547e-05	1.87670164235688e-09	1.0282490144448535e-09	2.3280528551270244e-06
