time	CIS	CISRNA	CISnRNA1	CISnRNA2	CISnRNA3	CISnRNA4	CISnRNA5	Epo	EpoRJAK2	EpoRJAK2_CIS	EpoRpJAK2	SHP1	SHP1Act	SOCS3	SOCS3RNA	SOCS3nRNA1	SOCS3nRNA2	SOCS3nRNA3	SOCS3nRNA4	SOCS3nRNA5	STAT5	npSTAT5	p12EpoRpJAK2	p1EpoRpJAK2	p2EpoRpJAK2	pSTAT5
195.0.	22.897257845305116	0.036584735661041	340.4837201477406	344.3468721088609	349.87807099979005	357.46408951272156	367.5631102084519	1.24997e-07	3.757221051638455	-3.535082043030378e-34	0.12253877768952401	26.556467156994888	0.168632843005041	8.465647604737434	0.048750355261197004	0.00038207655003600006	0.00038233587782300003	0.00038261457953000003	0.00038291323906200004	0.000383232454307	69.69789905709723	3.902240420189725	0.020843399427475002	0.015164421629526002	0.06045234961502	7.372810654019672
198.0.	22.719304512873652	0.036171123401311005	339.4875882912335	342.7921063319577	347.62871016271015	354.3579106919328	363.4077253657498	1.24997e-07	3.757004371142398	1.273982733256031e-33	0.12260313393435601	26.556210292394308	0.16888970760562202	8.401392683441664	0.048380336432976005	0.00038139850135200003	0.000381600541308	0.00038182020069700003	0.000382058021179	0.00038231455747500005	69.69939756039487	3.895878937726067	0.02089286220197	0.015182393446143002	0.060537239275135005	7.375685669915812
201.0.	22.54156298923442	0.035801103365354005	338.6761278720326	341.4695249550673	345.6685079416964	351.6089217061171	359.69029720098536	1.24997e-07	3.7567935913541053	4.040838391860255e-33	0.12266564518993	26.555955453505767	0.16914454649416102	8.338410547605507	0.048017647088441	0.000380889635014	0.00038103965709800004	0.00038120567176200005	0.00038138818121000005	0.000381587699846	69.69794691058318	3.891193863106272	0.020941061991091	0.015199869633636	0.06061983183123901	7.380357308528625
204.0.	22.3644790394135	0.035471301250172005	338.0328170516204	340.3592327161918	343.9735921386626	349.1885962411015	356.3769250790758	1.24997e-07	3.756589061603695	4.925816759622473e-33	0.12272621660992201	26.555702711437274	0.16939728856265102	8.27673847604005	0.047662501900292004	0.00038053412735500005	0.00038063701596700004	0.00038075438948800003	0.000380886713282	0.00038103446410200003	69.69385367999928	3.888027339407066	0.02098791108129	0.015216821786810001	0.06069998891828501	7.386627524155751
207.0.	22.1884522282837	0.035178568388420005	337.5423306441255	339.44275119246055	342.5217620052078	347.07036652509686	353.4359752677601	1.24997e-07	3.756391066064541	1.6017964157814272e-32	0.12278477259192601	26.5554521418164	0.16964785818352102	8.216406513350492	0.047315073882386004	0.000380317319369	0.00038037759889400003	0.000380450966944	0.00038053785448200004	0.00038063870310600005	69.68740105762643	3.886233156510709	0.0210333367062	0.01523322690339	0.060777597733946004	7.394313647269815
210.0.	22.013839428828994	0.034919968631567	337.1904611220579	338.7029261572445	341.2923808737706	345.2295017215654	350.83794915493104	1.24997e-07	3.7561998297348502	1.553718088827107e-32	0.12284125490923901	26.555203823450668	0.16989617654924802	8.157438110296358	0.046975498077306006	0.00038022563942600004	0.000380247498137	0.00038028115288000005	0.00038032700250700005	0.000380385455795	69.67885041348096	3.885675977778946	0.02107727976616	0.015249066881322002	0.060852568708431004	7.403247351793365
213.0.	21.84095810435614	0.034692765706474005	336.96404468252575	338.12384071065	340.2662750761416	343.642992532196	348.55535622268894	1.24997e-07	3.75601552398157	8.217739760648149e-33	0.12289562098817601	26.554957837134626	0.170142162865299	8.09985071775212	0.046643874976745006	0.000380246530978	0.000380233843384	0.000380231756315	0.00038024063864400005	0.00038026086851100004	69.66844276192441	3.886230616735485	0.021119693633817	0.015264328053356	0.060924833343082005	7.4132736890673
216.0.	21.67008937567281	0.034494411096337003	336.85089206319657	337.6907338731895	339.42563890967926	342.28944199282654	346.5625922897227	1.24997e-07	3.755838271678723	6.1130226234090636e-33	0.12294784232021001	26.55471426459159	0.17038573540833402	8.043656337390688	0.046320273692668	0.000380368384943	0.000380324732702	0.000380290575996	0.00038026625571900005	0.000380252121416	69.6564001307349	3.887781360497911	0.021160543039418	0.015279000756185001	0.06099434220546401	7.424250183920099
219.0.	21.501480884411688	0.034322532476728	336.83972381039354	337.38992433467837	338.7539453870091	341.1489623618017	344.8358233308502	1.24997e-07	3.755668151969127	7.006884485042472e-33	0.12299790299907301	26.55447318753926	0.17062681246066402	7.9888620320076935	0.046004734896062	0.000380580476456	0.000380509167932	0.000380446334422	0.000380392290713	0.000380347359662	69.64292684228799	3.890221336889442	0.021199803030252002	0.015293078931693	0.061061063069854	7.436045988597844
222.0.	21.33534946364545	0.034174922721939005	336.92010971598006	337.20873905671846	338.2358624906719	340.2030779396066	343.3528750262982	1.24997e-07	3.7555052046757433	1.3435122268886142e-32	0.12304579837375401	26.55423468686871	0.170865313131211	7.935470398212353	0.045697273538975	0.0003808729057	0.00038077699426	0.00038068861612400003	0.00038060806172000004	0.00038053562900900004	69.62821071274317	3.8934519223479462	0.021237457999322	0.015306559758054	0.061124979193125005	7.448541090639932
225.0.	21.17188362675655	0.034049529484947	337.0824121545485	337.1354464363684	337.8571746477179	339.43463361584963	342.0931280742359	1.24997e-07	3.755349434386562	1.7468605275661191e-32	0.123091533809025	26.553998841927523	0.171101158072394	7.883480004029835	0.045397881374487005	0.000381236542542	0.00038111884367500004	0.000381007809919	0.000380903708983	0.000380806815598	69.61242417470957	3.897382187931978	0.021273500778897003	0.015319443308633001	0.061186087716881006	7.461625571084482
228.0.	21.011245885238704	0.033944445345455	337.31773306752325	337.15919374987584	337.6047091387221	338.82770891085494	341.03741921062266	1.24997e-07	3.7552008142349003	1.7692988901015753e-32	0.12313512354576	26.55376572989817	0.171334270101743	7.83288579379086	0.045106529288311006	0.00038166297473200004	0.00038152608207100004	0.00038139505489	0.000381270139712	0.00038115158960300003	69.59572532846649	3.901928380899525	0.021307931795014	0.0153317322368	0.061244398187522	7.475198909662429
231.0.	20.853574905743717	0.033857898513873004	337.6178643558112	337.2699486079603	337.46626715959576	338.3675372611552	340.1679478144795	1.24997e-07	3.7550592893951693	1.0723818573396152e-32	0.12317658965391101	26.553535425263515	0.171564574736393	7.783679462525686	0.044823169454768004	0.00038214445941900003	0.00038199075973100003	0.00038184218982100003	0.00038169897645400004	0.000381561352502	69.5782589264467	3.907013439503487	0.021340758279402003	0.015343431484927	0.061299931186585006	7.4891693338920025
234.0.	20.69898751627321	0.033788244074377	337.97524145736105	337.4584441675484	337.43055926170723	338.0404302885538	339.4681879292739	1.24997e-07	3.754924780312662	4.8348851510300494e-33	0.12321596107150301	26.5533079993519	0.171792000648012	7.735849801931571	0.044547737329084	0.00038267387777200004	0.000382505564996	0.00038234170588100005	0.000382182508779	0.00038202818773500004	69.56015729534961	3.9125665388079813	0.021371993535591	0.015354548015949002	0.061352717064289006	7.503453209217216
237.0.	20.5475805709683	0.033733955746945	338.38289990027954	337.7161278586582	337.48714490525236	337.8337067891615	338.9228054982705	1.24997e-07	3.754797185684484	1.107597007472039e-33	0.12325327272352901	26.553083519954704	0.17201648004521503	7.689383019844636	0.04428015348709	0.00038324469249600003	0.00038306378088000004	0.000382886702329	0.00038271364804300003	0.00038254481451800005	69.5415411999324	3.9185226654809053	0.021401656256211002	0.015365090566013002	0.061402794769757005	7.51797446754677
240.0.	20.399432682485635	0.033693618146098	338.8344346358749	338.0351133989981	337.62637587180905	337.73562618033776	338.51758059021665	1.24997e-07	3.754676385207577	-1.09602362888296e-33	0.12328856471504	26.552862051009928	0.172237948989987	7.644263035018044	0.044020325322737	0.000383850908053	0.000383659244457	0.000383470845049	0.00038328588504900004	0.000383104544612	69.52252065223585	3.9248222196605713	0.021429769888738	0.015375069416824	0.061450210771815006	7.53266407174483
243.0.	20.254605830477683	0.033665919512833	339.3239619690827	338.4081358825366	337.83934329398244	337.73532614852655	338.2393343790587	1.24997e-07	3.754562242108689	-7.982791268210496e-34	0.12332188159312701	26.552643652345722	0.17245634765418902	7.600471748888397	0.043768148613082	0.000384487033422	0.000384286308836	0.00038408832771600005	0.000383893250405	0.00038370124184000003	69.5031956697306	3.931410642127707	0.021456362047076002	0.015384496186394002	0.061495018064711006	7.547459513803955
246.0.	20.113146854225896	0.033649644895633005	339.84608391613915	338.82850974165905	338.11782807257276	337.8227642485855	338.07586063546637	1.24997e-07	3.754454605470139	2.5883108336159092e-33	0.12335327167288601	26.55242837947813	0.172671620521785	7.557989295900146	0.043523508959812	0.000385148047208	0.00038493980754400004	0.000384733835441	0.000384530277397	0.000384329284186	69.48365698562014	3.938238065138872	0.021481463966552	0.015393383636998001	0.06153727525342301	7.562304344594201
249.0.	19.97508883701494	0.033643669756377004	340.395854831062	339.2900893954115	338.454254464425	337.9886632145971	338.0158614871425	1.24997e-07	3.754353312364433	3.501640260670471e-33	0.12338278642278001	26.55221628345788	0.17288371654203102	7.516794273853875	0.043286283115722	0.000385829364979	0.00038561502117200004	0.00038540251071400003	0.000385191967225	0.000384983528302	69.46398671430677	3.94525898539349	0.021505110000009	0.015401745499199001	0.061577045713580005	7.577147733232488
252.0.	19.84045238938791	0.033646953977245	340.96875015349406	339.78723240866634	338.84164663680673	338.22445975271427	338.048887207927	1.24997e-07	3.7542581898099012	7.048303404455736e-33	0.12341047990512201	26.552007410761444	0.173092589238471	7.476863955646943	0.043056340204041005	0.00038652680866200004	0.00038630764613700004	0.00038608992151500005	0.00038587375644200003	0.00038565927626300005	69.44425897481464	3.9524319577147073	0.021527337152792002	0.015409596310884002	0.06161439682130301	7.591944054253712
255.0.	19.70924683799068	0.033658536245331	341.5606371407394	340.31476499877425	339.2735879966022	338.5222565978616	338.1652798015296	1.24997e-07	3.754169056558887	4.8193939772526094e-33	0.12343640826770301	26.55180180322165	0.17329819677826203	7.438174483684897	0.042833542837977	0.00038723657788000004	0.00038701376541800005	0.00038679203143400005	0.00038657148645200004	0.00038635224442800005	69.42454047477064	3.959719308124486	0.021548184654548	0.015416951270328001	0.061649399248538	7.606652500891052
258.0.	19.581471326299614	0.033677528792419004	342.16774745642846	340.8679497373493	339.74418311468884	338.8747776277328	338.35612015354735	1.24997e-07	3.754085724729304	2.007392889345966e-33	0.12346062928286002	26.551599497993926	0.17350050200598402	7.400701048157888	0.042617748147329	0.000387955223109	0.000387729821147	0.000387505171695	0.00038728137494600004	0.000387058534279	69.4048910573624	3.9670868650860522	0.021567693565802	0.015423826102329001	0.061682126319710005	7.6212367228882485
261.0.	19.457115833132473	0.033703112468309	342.7866514971643	341.44245530527587	340.24802207746035	339.27532583921425	338.613178534604	1.24997e-07	3.7540080012897903	3.304392715678181e-34	0.123483201930507	26.551400527554097	0.17369947244581302	7.364418050297821	0.042408808718623	0.00038867962052400003	0.00038845258893800005	0.00038822601494200004	0.000387999989142	0.000387774605104	69.38536421353115	3.9745037077726533	0.021585906417399003	0.015430236936562002	0.061712653425749005	7.6356644873724715
264.0.	19.336162114467992	0.033734532127093	343.4142343468087	342.03432816880405	340.780147108534	339.717744003928	338.9288682474877	1.24997e-07	3.753935689408122	-2.705812775071787e-33	0.123504186021908	26.551204919724288	0.173895080275624	7.329299251659314	0.042206573454763	0.000389406948449	0.00038917915383500005	0.00038895155068900005	0.000388724220724	0.000388497248403	69.36600756150207	3.9819419303007892	0.021602866880931	0.015436200197300002	0.061741057491747006	7.6499073614134705
267.0.	19.218584573745957	0.033771092306786	344.04767325574505	342.6399660537484	341.3360213141691	340.19637783086523	339.29620222169956	1.24997e-07	3.753868589672017	-3.67852048058631e-33	0.123523641861166	26.551012697723586	0.17408730227632302	7.295317910399261	0.042010888359803	0.00039013466530000003	0.00038990688779900004	0.00038967906232700004	0.00038945126236300005	0.000389223563929	69.34686329561782	3.9893764209392293	0.02161861946838	0.015441732503727	0.06176741649472001	7.663940414983773
270.0.	19.104351065485808	0.033812153183841	344.6844165495766	343.2560931033225	341.9114994158282	340.7060414749729	339.7087523695417	1.24997e-07	3.753806501190952	-4.5547106531375414e-33	0.12354162994159901	26.55082388024045	0.174276119759456	7.262446905466551	0.041821597254111005	0.00039086048893000004	0.00039063342861300006	0.000390406105598	0.000390178585738	0.000389950937239	69.32796860631191	3.9967846553725543	0.021633209259234003	0.015446850580121001	0.06179180902810501	7.677741943116718
273.0.	18.993423636747874	0.033857126785086004	345.32216387830033	343.8797366130697	342.5028003426114	341.24198524098585	340.16061152857617	1.24997e-07	3.7537492225871762	-3.8644003443895374e-33	0.12355821067438501	26.550638481524025	0.174461518475889	7.230658849554508	0.041638542424812006	0.00039158237728700006	0.00039135666013900003	0.00039113048842500005	0.000390903920946	0.000390677018677	69.30935607294013	4.004146503160215	0.021646681653426002	0.015451571175186002	0.061814313909840005	7.6912932061344055
276.0.	18.885759210666865	0.033905473440716004	345.95884772307124	344.5082052437043	343.1064815650015	341.7998653417163	340.646357825788	1.24997e-07	3.75369655288364	-4.7653051911334346e-33	0.12357344414699101	26.550456511491767	0.174643488508147	7.199926191613188	0.041461565216116006	0.00039229851032100005	0.00039207469383500005	0.000391850252046	0.00039162523723600004	0.00039139970369700004	69.29105403107981	4.011444046589356	0.021659082148493002	0.015455910989902	0.061835009830988004	7.704578186887149
279.0.	18.781310216010922	0.033956698462947	346.59261608329206	345.1390686194954	343.7194150594891	342.37571557939236	341.16102130899003	1.24997e-07	3.753648292296158	-1.3903929188493733e-33	0.12358738990910001	26.55027797585114	0.17482202414877301	7.170221309667488	0.041290506563822	0.000393007273039	0.000392785851455	0.00039256365334200004	0.00039234072496300003	0.000392117114438	69.27308691580589	4.01866141117258	0.021670456139410002	0.015459886613266001	0.061853975042081004	7.717583364010119
282.0.	18.68002516646083	0.034010349035946005	347.2218162719359	345.7701382261341	344.33876480121575	342.9659208274773	341.70005270081094	1.24997e-07	3.753604242936711	2.370488624885717e-34	0.12360010678387101	26.55010287623304	0.17499712376687301	7.141516594638785	0.041125207478006	0.000393707239662	0.000393488648868	0.00039326914831400004	0.000393048778713	0.00039282758249100004	69.25547558236048	4.025784607090499	0.021680848739629003	0.015463514465332001	0.06187128707447401	7.7302975002620435
285.0.	18.58184919306216	0.034066011303565	347.8449797517943	346.39944952786124	344.9619656888059	343.56719219868245	342.2592941399712	1.24997e-07	3.753564209434414	9.660825747911813e-34	0.123611652702537	26.549931210335085	0.17516878966482602	7.113784525822837	0.040965509477675	0.000394397158804	0.00039418178091800004	0.00039396537661800005	0.00039374798150700003	0.00039352963276500006	69.23823760554632	4.032801380923932	0.021690304621905	0.015466810747022	0.06188702249413801	7.742711445065741
288.0.	18.48672453307705	0.034123307642293	348.46080794975035	347.0252452290252	345.5867038120914	344.17654379264224	342.83495178343395	1.24997e-07	3.753527999480357	-5.649966031689388e-35	0.12362208456044001	26.549762972072937	0.175337027926977	7.086997738634912	0.040811254980877	0.000395075939616	0.00039486410727000004	0.00039465114711000006	0.000394437090037	0.00039422196840300003	69.22138755909612	4.039701077062078	0.021698867877533	0.015469791396177001	0.061901256685510005	7.754817950421011
291.0.	18.394590978250925	0.034181894107687	349.06815899024684	347.64595961022076	346.2108979794769	344.7912709239426	343.42357015140203	1.24997e-07	3.753495424302101	-6.639498938035128e-35	0.12363145809277501	26.54959815173797	0.17550184826193901	7.0611290851934	0.040662287653583006	0.00039574263884500005	0.000395534639184	0.00039532542432700005	0.00039511502085500005	0.00039490345668200005	69.20493727619431	4.0464745082113	0.021706581892707	0.015472472049357	0.06191406366307801	7.766611499407756
294.0.	18.30538628531232	0.034241458043315	349.66603529287687	348.2602038737602	346.83268242729986	345.4089297379259	344.02200810500887	1.24997e-07	3.7534662990733603	-9.104570835091809e-34	0.12363982776837701	26.549436736159887	0.175663263840019	7.036151688276756	0.040518452720396	0.00039639644873600005	0.00039619252716	0.000395987315866	0.000395780837474	0.000395573115825	69.18889609226179	4.053113834464635	0.021713489240764	0.015474868008950001	0.061925515908568006	7.778088146541105
297.0.	18.219046551339815	0.034301715841971	350.253571982498	348.86675243747624	347.4503906387143	346.0273181279427	344.62741635394036	1.24997e-07	3.753440443264037	-2.1844562093749212e-33	0.12364724670005	26.549278708872805	0.17582129112709902	7.012038989153848	0.040379597239994	0.00039703668574500003	0.00039683704939700004	0.000396636060591	0.00039643373832000004	0.00039623010269100004	69.17327107104883	4.059612450424942	0.021719631589098003	0.015476994215144	0.061935684231691004	7.789245369281374
300.0.	18.13550655645779	0.034362410849647	350.8300260634989	349.46453011981225	348.0625402044589	346.6444578735634	345.2372163981743	1.24997e-07	3.753417680935488	-3.126282102228737e-33	0.12365376656998502	26.549124050283716	0.17597594971619102	6.988764789755722	0.040245570347971	0.00039766278000700003	0.00039746760102600005	0.00039727101762600004	0.000397073045479	0.000396873701281	69.15806721502229	4.065964879905149	0.02172504961965	0.015478865222366002	0.061944637652531005	7.800081930040257
