time	C3	C3_star	C8	C8_star	FL	FS	IKK	L	L_RF	L_RF_C8	L_RF_C8_FS	L_RF_FL	L_RF_FL_FL	L_RF_FL_FS	L_RF_FS	L_RF_FS_FS	NF_kB_IkB	NF_kB_IkB_P	NF_kB_star	RF	p43_FLIP	p43_FLIP_IKK_star	p43_p41
230.0.4.0	0.338291257227326	0.014210913324490001	1.044204608152401	2.516702832953988	2.884696345417537e-149	-2.026039085131488e-85	4.960133427874538	21.95408000000012	51.36045066538937	11.726357556876414	0.293765856803722	0.16175272821708903	0.46548358372427706	4.788854525412447	7.249863590428269e-05	0.000615059573965	8.536844510477252e-05	1.1281584513496669e-06	1.491296560764346	7.814692639696771e-131	0.704296006796418	0.13378694594902202	7.780176714849063
234.0.	0.33158082470848504	0.013442624015182002	0.9882690294357421	2.431333171069869	1.949928110730411e-151	2.3727491937064203e-86	4.951137059695556	21.95408000000012	51.336463564609815	11.724842513244186	0.29376601431049904	0.16140131262725302	0.46548358372427706	4.788854525412447	7.234112912724436e-05	0.000615059573965	7.189734071062991e-05	9.380829674372108e-07	1.457247905296924	1.369593403305741e-131	0.695651054207271	0.132110653355639	7.639639863794847
237.0.6.0	0.32522484445583705	0.012722417559581001	0.935645455872622	2.348585949968877	7.31802268880019e-154	-1.1465627508675271e-87	4.9422671314408735	21.95408000000012	51.313767881121485	11.723401106663772	0.29376616308992404	0.161069368756871	0.46548358372427706	4.788854525412447	7.219234970284303e-05	0.000615059573965	6.0682932636026695e-05	7.816401372085172e-07	1.423974679399288	4.1410645750702525e-133	0.687113069822969	0.13044218348129302	7.503229474839779
241.0.20000000000002.0	0.319201148620447	0.012047270854387001	0.8861043710720241	2.268473266538611	-1.5980896856859988e-157	7.19441347234055e-90	4.933521657823053	21.95408000000012	51.29228654561712	11.722029729180386	0.29376630368737705	0.16075567979722902	0.46548358372427706	4.788854525412447	7.205175224941562e-05	0.000615059573965	5.132793725131848e-05	6.526281787768217e-07	1.391459570473672	7.086933256508251e-135	0.6786812851647891	0.128782840392192	7.370810929925573
244.0.8.0	0.313489020544143	0.011414306194201002	0.8394355381855191	2.190991638793984	-2.896577065623886e-158	3.420196472756304e-90	4.9248986828134385	21.95408000000012	51.27194788459181	11.720724949000545	0.29376643660767204	0.160459119454286	0.46548358372427706	4.788854525412447	7.191883195457024e-05	0.000615059573965	4.3508000325056514e-05	5.460295391682425e-07	1.359685588118879	3.5115545792589283e-137	0.670354870498118	0.127133799442974	7.242250968907072
248.0.4.0	0.308069110497808	0.010820795549143001	0.795446076229663	2.116124258882786	-2.017948880240953e-160	-2.8919018059960864e-91	4.916396279870056	21.95408000000012	51.25268516192542	11.719483502802271	0.293766562318725	0.160178643751991	0.46548358372427706	4.788854525412447	7.179312090137921e-05	0.000615059573965	3.6957825872547886e-05	4.577780133809668e-07	1.328636070707572	-2.2401537617885452e-138	0.6621329432570291	0.12549611698708701	7.117418395895827
252.0.	0.302923353119864	0.010264161710767002	0.753958750850469	2.043843013319836	-8.031969389658118e-163	1.072771552272666e-92	4.9080125520690245	21.95408000000012	51.23443616679821	11.718302288085033	0.293766681254838	0.15991328371542102	0.46548358372427706	4.788854525412447	7.167418478891353e-05	0.000615059573965	3.146002361569156e-05	3.845727925065409e-07	1.298294689080688	-9.069805306796419e-140	0.654014575492567	0.12387073943073801	6.996184628883281
255.0.6.0	0.298034887327892	0.009741977026575002	0.714810454620809	1.974110287033041	-3.359668630789982e-166	1.6049874826759727e-94	4.899745632152405	21.95408000000012	51.2171428426787	11.717178355648327	0.293766793819627	0.159662138827316	0.46548358372427706	4.788854525412447	7.156161999941909e-05	0.000615059573965	2.6836128730993074e-05	3.2372979640623716e-07	1.268645447974163	-1.9163662611532023e-141	0.645998800464051	0.12225851166865401	6.878424118971032
259.0.2.0	0.293387979252195	0.009251960313818001	0.677850854746164	1.90688056791686	2.5533146162569008e-167	-4.972571011839131e-95	4.89159368250373	21.95408000000012	51.20075095275337	11.716108902261777	0.29376690038865605	0.15942437116544902	0.46548358372427706	4.788854525412447	7.145505097064578e-05	0.000615059573965	2.29393596005901e-05	2.730626580400886e-07	1.23967268566643	-1.969855141539577e-143	0.6380846184772431	0.12066018493854001	6.76401466154819
262.0.8.0	0.28896794856133	0.008791972433109	0.6429411885841501	1.8421018683372892	1.9505714978527073e-169	3.3070964838132944e-96	4.88355489506105	21.95408000000012	51.18520977772371	11.715091263569331	0.293767001311789	0.159199200140236	0.46548358372427706	4.788854525412447	7.135412783721211e-05	0.000615059573965	1.96487679833821e-05	2.307873145051467e-07	1.211361072234776	2.69347737698443e-145	0.630271002059776	0.11907642412963101	6.652837618317494
266.0.40000000000003.0	0.28476109840844005	0.008360010909437	0.60995318966361	1.779716979516671	8.705499230655534e-172	-8.648170270780723e-98	4.8756274911761	21.95408000000012	51.17047184238517	11.714122907255101	0.29376709691531705	0.158985897762383	0.46548358372427706	4.788854525412447	7.125852430953162e-05	0.000615059573965	1.6864506300855302e-05	1.9544541379987018e-07	1.1836956067290831	1.832564723804213e-146	0.6225569005526791	0.117507814579186	6.544778066119826
270.0.	0.28075464911679904	0.007954203910531001	0.578768128931188	1.7196645740253582	1.148356872490259e-174	-4.624147697299932e-99	4.8678097214271006	21.95408000000012	51.15649266783132	11.71320142648711	0.29376718750386405	0.15878378437930102	0.46548358372427706	4.788854525412447	7.116793576284711e-05	0.000615059573965	1.4503992458419403e-05	1.658427368230583e-07	1.156661613508419	4.750801556790277e-148	0.614941244186761	0.11595486838922801	6.439724885981067
273.0.6.0	0.27693667563782703	0.007572803827997	0.5492759577727611	1.661880170782954	-1.9397780693735053e-176	6.610769503793932e-100	4.860099865391771	21.95408000000012	51.14323054650342	11.712324533646688	0.293767273362114	0.15859222482680302	0.46548358372427706	4.788854525412447	7.108207751239549e-05	0.000615059573965	1.249879685128491e-05	1.409996169837269e-07	1.1302447379358331	6.877522844417464e-150	0.607422947703929	0.11441803029418801	6.33757080365152
277.0.2.0	0.27329604875003805	0.007214180653504001	0.521374540971551	1.606296976073065	-1.750228436438392e-178	-3.554786272855868e-101	4.8524962313863425	21.95408000000012	51.13064633763576	11.711490054345125	0.293767354756373	0.15841062494930302	0.46548358372427706	4.788854525412447	7.100068325373734e-05	0.000615059573965	1.0792111341863151e-05	1.201109588931646e-07	1.104430941586948	-1.024038227591584e-153	0.600000913575999	0.11289768310858601	6.238212391076458
280.0.8.0	0.269822379919115	0.0068768152987050005	0.49496896919232003	1.552846613139696	-9.012700684392893e-181	4.973842344764477e-103	4.844997156175582	21.95408000000012	51.11870328093595	11.710695921724705	0.29376743193597704	0.158238428447557	0.46548358372427706	4.788854525412447	7.092350364989581e-05	0.000615059573965	9.336687941518665e-06	1.025139476089393e-07	1.079206497096256	-3.331324247474862e-153	0.592674034866984	0.11139415278228401	6.141550036682359
284.0.40000000000003.0	0.266505969704236	0.006559292972162001	0.469970941840375	1.501459751989131	-2.03107806298059e-183	8.321715485359122e-104	4.837601004658312	21.95408000000012	51.10736682659308	11.709940171038049	0.293767505134578	0.15807511401805602	0.46548358372427706	4.788854525412447	7.085030504921175e-05	0.000615059573965	8.093157180825811e-06	8.766192800604326e-08	1.054557982739852	-1.093477652150206e-154	0.585441197779215	0.109907713089317	6.047487891047998
288.0.	0.263337759571173	0.006260296697845001	0.44629821225230104	1.4520666500892752	1.175291624735429e-185	-8.236190483045895e-105	4.830306169532269	21.95408000000012	51.09660447992911	11.709220934497528	0.29376757457130703	0.15792019275253402	0.46548358372427706	4.788854525412447	7.078086831978727e-05	0.000615059573965	7.028653890766817e-06	7.510324156779342e-08	1.030472276833234	-2.0080926523198692e-156	0.5783012839186951	0.108438589974853	5.955933793418315
291.0.6.0	0.260309286956425	0.00597860103678	0.42387408814924604	1.404597613754501	1.435075962837006e-187	3.562739586142134e-106	4.823111070941741	21.95408000000012	51.08638565920275	11.708536436384977	0.293767640451839	0.15777320576989	0.46548358372427706	4.788854525412447	7.07149877880965e-05	0.000615059573965	6.11569227566802e-06	6.446405208624936e-08	1.006936552006791	-1.378094618686705e-158	0.5712531723108101	0.10698696558337001	5.866799183581857
295.0.2.0	0.25741264341686504	0.0057130660550400005	0.40262698113824	1.358983389138721	8.716974551653545e-190	5.271244047858663e-109	4.816014156110967	21.95408000000012	51.07668156524655	11.70788498841122	0.293767702969356	0.157633722056113	0.46548358372427706	4.788854525412447	7.065247027082692e-05	0.000615059573965	5.3312434741795945e-06	5.5434385778813554e-08	0.98393826940878	5.084400396627906e-160	0.5642957411938131	0.10555298198974801	5.779999002843929
298.0.8.0	0.254640435694549	0.005462631566778	0.38248999979629705	1.315155490939676	2.7497076691193103e-192	-1.263422850566072e-108	4.8090138989659375	21.95408000000012	51.06746506176669	11.707264985314243	0.293767762305436	0.15750133649070303	0.46548358372427706	4.788854525412447	7.059313419030819e-05	0.000615059573965	4.655977860218358e-06	4.7756765632327476e-08	0.96146517287535	2.337156998756242e-161	0.557427869614193	0.104136744653698	5.695451587164622
302.0.40000000000003.0	0.25198574952548203	0.005226311669595	0.363400581528725	1.273046476147923	-3.937176219302867e-195	9.720178423160168e-110	4.802108799746905	21.95408000000012	51.05871056526729	11.70667490068484	0.29376781863086204	0.157375668040585	0.46548358372427706	4.788854525412447	7.053680876501112e-05	0.000615059573965	4.073641592759096e-06	4.121694266547702e-08	0.939505283099009	5.268144138835327e-163	0.55064843884528	0.10273832561661501	5.613078554974987
306.0.	0.24944211602302802	0.005003189580734001	0.34530015896806804	1.232590169456602	-1.0444583636766569e-196	-3.251184031020774e-111	4.795297384613634	21.95408000000012	51.050393943675815	11.706113283008493	0.293767872106359	0.1572563581047	0.46548358372427706	4.788854525412447	7.048333326758491e-05	0.000615059573965	3.5705427471239536e-06	3.563632476356482e-08	0.9180468918203191	6.163914585547095e-165	0.5439563336478951	0.10135776645880701	5.5328046917188445
309.0.6.0	0.247003480470765	0.004792412775792	0.328133857183711	1.193721846283525	-7.759655977308301e-199	-8.042873070858153e-113	4.788578205245175	21.95408000000012	51.042492422847936	11.70557875191256	0.293767922883283	0.157143068994402	0.46548358372427706	4.788854525412447	7.043255634375835e-05	0.000615059573965	3.1351270406935918e-06	3.08657819470988e-08	0.8970785560623641	-4.9357755326328465e-167	0.537350443389734	0.099995081033852	5.454557832778451
313.0.2.0	0.244664173365217	0.004593188426602	0.311850218413187	1.156378378744783	-3.1430283919029257e-201	1.743744444582197e-113	4.781949838435712	21.95408000000012	51.03498450021939	11.705069994608063	0.29376797110424	0.15703548253643101	0.46548358372427706	4.788854525412447	7.038433538618521e-05	0.000615059573965	2.7576269327646738e-06	2.678056944563585e-08	0.8765890924233001	-4.582806278145626e-168	0.5308296630382421	0.098650257995781	5.378268746117398
316.0.8.0	0.24241888355552002	0.004404779131102	0.29640095141239403	1.120498349357382	-2.834384814994368e-204	-1.0901041129397212e-114	4.775410885687885	21.95408000000012	51.02784986495068	11.704585762515835	0.29376801690366905	0.156933298786737	0.46548358372427706	4.788854525412447	7.033853595797131e-05	0.000615059573965	2.4297709143461537e-06	2.3276159984374632e-08	0.8565675714388851	-1.2743647872371923e-169	0.524392894040109	0.097323263133754	5.303871015703522
320.0.40000000000003.0	0.24026263333446302	0.004226498925370001	0.28174070286032604	1.086022136735322	6.323266214629191e-206	2.5351856528019212e-116	4.768959972804761	21.95408000000012	51.02106932398058	11.704124868067163	0.293768060408366	0.15683623484470302	0.46548358372427706	4.788854525412447	7.029503126120047e-05	0.000615059573965	2.144542254447907e-06	2.0264816792415542e-08	0.8370033120241771	-2.0044576330148658e-171	0.518039045099018	0.096014041527923	5.231300926549783
324.0.	0.23819075534305603	0.004057709566091	0.267826848550413	1.05289197707651	6.2630939292840155e-208	1.76887365384367e-117	4.762595749481519	21.95408000000012	51.01462473346466	11.703686181669553	0.293768101737981	0.156744023758445	0.46548358372427706	4.788854525412447	7.025370164628341e-05	0.000615059573965	1.8959784506743059e-06	1.767277102950219e-08	0.8178858760013611	-4.9881136918272945e-174	0.5117670328620351	0.094722519539255	5.160497352024801
327.0.6.0	0.236198871158691	0.0038978170705370003	0.254619302360637	1.021052004814093	3.151727121149372e-210	-2.2531688058274367e-118	4.756316888897771	21.95408000000012	51.00849893512976	11.703268628828676	0.293768141005468	0.156656413512876	0.46548358372427706	4.788854525412447	7.021443415840241e-05	0.000615059573965	1.67900423608102e-06	1.543789319754876e-08	0.7992050627189191	7.966100433112446e-175	0.505575782523857	0.093448606645258	5.091401643930456
331.0.2.0	0.23428287144484702	0.003746268500439	0.24208034122269903	0.9904482754225821	7.713497824666397e-213	1.158255760263421e-119	4.750122087311327	21.95408000000012	51.00267569712296	11.70287118741807	0.293768178317509	0.1565731660931	0.46548358372427706	4.788854525412447	7.017712211771648e-05	0.000615059573965	1.4892922950418457e-06	1.3507768926956481e-08	0.78095090376592	2.865707538450644e-176	0.499464228357188	0.092192197132705	5.02395752571723
334.0.8.0	0.232438897548068	0.0036025489758230002	0.23017444451086103	0.961028773023144	-2.538298567589936e-215	-1.3285365807198258e-121	4.744010063654078	21.95408000000012	50.99713965897585	11.702492885088603	0.29376821377489704	0.15649405661646001	0.46548358372427706	4.788854525412447	7.014166473034072e-05	0.000615059573965	1.3231468972974732e-06	1.1838106312047661e-08	0.763113657784066	5.629168266378888e-178	0.49343131417657904	0.090953171657733	4.95811098910346
338.0.40000000000003.0	0.230663324435518	0.003466178904878	0.218868146447096	0.932743405121308	-4.4717522064744675e-217	-2.947144174602593e-122	4.737979559130647	21.95408000000012	50.99187628034297	11.702132796810087	0.29376824747289904	0.15641887252727202	0.46548358372427706	4.788854525412447	7.010796672742048e-05	0.000615059573965	1.177406518643351e-06	1.039141551992939e-08	0.7456838053791981	4.820028429258608e-180	0.487475993742335	0.08973139868294401	4.893810194279596
342.0.	0.22895274487364603	0.0033367114161310003	0.208129900273982	0.9055439865307451	-2.8137730856004432e-219	2.7627105903335503e-123	4.7320293368203075	21.95408000000012	50.98687179320572	11.701790042537999	0.293768279501597	0.15634741284886802	0.46548358372427706	4.788854525412447	7.007593802989189e-05	0.000615059573965	1.0493622167308529e-06	9.135912350743636e-09	0.728652044133245	-1.1097769263649591e-181	0.48159723111040004	0.088526735800509	4.83100537380903
345.0.6.0	0.22730395475547802	0.003213729979611	0.197929953083047	0.8793842142864291	-1.0347021201480171e-221	-1.1534707994239557e-124	4.7261581812826226	21.95408000000012	50.98211315726397	11.701463784998522	0.29376830994619	0.15627948748811002	0.46548358372427706	4.788854525412447	7.004549343676188e-05	0.000615059573965	9.366891016046796e-07	8.044606296312166e-09	0.712009283716969	-5.970156108293603e-183	0.475794000933473	0.08733903094961701	4.769648740281011
349.0.2.0	0.22571393949064003	0.0030968462041400004	0.18824023030629802	0.8542196351265531	-4.7925031960828047e-225	-4.5058537548944565e-127	4.720364898167231	21.95408000000012	50.977588018262864	11.70115322758558	0.29376833888729204	0.15621491658803002	0.46548358372427706	4.788854525412447	7.001655233495441e-05	0.000615059573965	8.373887073274653e-07	7.0945408351393165e-09	0.6957466411034271	-1.4363462450907673e-184	0.47006528871816206	0.08616812353604501	4.7096943977261265
352.0.8.0	0.224179861378412	0.002985697798477	0.179034228984602	0.8300076069227611	2.6675191117285628e-226	4.3247039237173995e-127	4.714648313828058	21.95408000000012	50.97328466902691	11.700857612363926	0.293768366401198	0.15615352992463602	0.46548358372427706	4.788854525412447	6.998903842895851e-05	0.000615059573965	7.49740453028354e-07	6.266159541566727e-09	0.6798554358816451	-1.873343337526989e-186	0.464410091042383	0.08501384546108201	4.651098256768832
356.0.40000000000003.0	0.222699047890028	0.0028799466846770004	0.17028691902	0.8067072552603141	2.235039751763345e-228	-3.233006806290722e-128	4.709007274942302	21.95408000000012	50.96919201299354	11.700576218172625	0.29376839256013804	0.15609516634435802	0.46548358372427706	4.788854525412447	6.996287948868436e-05	0.000615059573965	6.722606948275512e-07	5.542776335938318e-09	0.664327185669731	7.101432918415937e-189	0.45882741573690405	0.083876022066525	4.593817953463405
360.0.	0.221268980791852	0.0027792772526430004	0.161974651701728	0.7842794262115771	-4.4244922000876813e-231	-9.273993861646024e-130	4.703440648134383	21.95408000000012	50.965299530058005	11.700308358823625	0.29376841743251303	0.156039673238884	0.46548358372427706	4.788854525412447	6.993800711408294e-05	0.000615059573965	6.036681271442565e-07	4.9101320709567305e-09	0.649153601626401	-6.385626624291302e-190	0.45331628203446206	0.082754473001983	4.53781277173766
