	E	E_M	E_P2	E_P_1	E_P_2	M	P	P2	T
56	0.00014549953726639573	1.5231554441873137e-06	5.759347123616012e-07	2.1434526447929127e-06	2.579199322619617e-07	0.014514911547248712	0.018581603764037107	0.035877435510611094	0.9310215487153699
57	0.00014582790317882525	1.3968495567345867e-06	5.748409845509622e-07	1.9640720461885876e-06	2.363342337003155e-07	0.013281019777985521	0.016987980062580815	0.03572861785838561	0.9339982102042274
58	0.0001461305507803936	1.2978196737850236e-06	5.735421883803358e-07	1.7821426749693734e-06	2.1594468247143178e-07	0.012148441089669936	0.015527742266382847	0.035574250056953305	0.9367456971377747
59	0.00014640957559839383	1.172973156780619e-06	5.720661712422979e-07	1.6471879407946653e-06	1.9819713278848575e-07	0.011109513314413582	0.014190366515037661	0.03541487942311178	0.9392816503230358
60	0.00014666617882191034	1.0744519748331648e-06	5.704174794291492e-07	1.507544736632614e-06	1.8140698719460607e-07	0.010157276624635019	0.012966316438445018	0.035251002684313845	0.9416220704314284
61	0.0001469000093405481	1.0570266929396931e-06	5.685963254611814e-07	1.31042257536687e-06	1.6394506568382984e-07	0.009284847305602093	0.01184623214925091	0.035083107180151125	0.9437827133743367
62	0.00014712285216589025	7.552400661539383e-07	5.667087764453506e-07	1.3992363764316055e-06	1.5596261507851684e-07	0.00848537965699818	0.010821137483114088	0.03491164223655876	0.9457789634754952
63	0.0001473088565209326	1.2134350163895615e-06	5.644949065477982e-07	7.853587109570109e-07	1.2785484517339323e-07	0.007754080432478104	0.00988398496311766	0.03473700909870478	0.9476222343622206
64	0.00014750257488460375	8.74870038999879e-07	5.623850946483096e-07	9.369672726816705e-07	1.2320270906737768e-07	0.007085061176001087	0.009027898295778273	0.03455951840496366	0.9493250246981418
65	0.00014767430733839351	6.96088526608246e-07	5.601363476538503e-07	9.540153965108736e-07	1.1545239083444469e-07	0.006472014176645783	0.008243943916417468	0.034379639590438174	0.9509020766238372
66	0.0001477875750963561	5.759128638756216e-07	5.576968979367624e-07	9.679920598627284e-07	1.1082308196976827e-07	0.005911299460265492	0.007527437524320362	0.03419761751612792	0.9523614330743828
67	0.00014786547566511627	6.030941685047423e-07	5.554427275969739e-07	8.789918012662043e-07	9.699563751670033e-08	0.005398188362624736	0.0068721096654626125	0.03401377543220695	0.9537137920153712
68	0.00014809468282250027	5.267520071706702e-07	5.527444776168065e-07	7.371542727850309e-07	8.866641992809835e-08	0.004929254483016503	0.006273527391560505	0.03382833675548615	0.9549669760527597
69	0.00014821432162556806	4.812420826188249e-07	5.501299735704573e-07	6.733210828204617e-07	8.098523542306657e-08	0.004500591445579255	0.005726677953550639	0.03364155725517827	0.9561293876673177
70	0.00014832372613426034	4.3972230393242034e-07	5.474616600525825e-07	6.151098953336967e-07	7.398000642181804e-08	0.004108992661531003	0.0052273486192422934	0.03345365335835451	0.9572083290870068
71	0.00014842397671706415	4.017731350300367e-07	5.447430516753841e-07	5.619272217704823e-07	6.75798744608401e-08	0.003751176307855438	0.004771288135187278	0.03326483384711346	0.9582111256865613
72	0.00014851609021032902	3.670016407530293e-07	5.419747808195991e-07	5.132155975120849e-07	6.171777058723392e-08	0.0034242521410510754	0.00435475887790281	0.03307528580166936	0.9591442192695874
73	0.00014860059476547006	3.3520104411629896e-07	5.391656311650902e-07	4.6868036188643186e-07	5.635819736308534e-08	0.0031256346611343595	0.003974423503105059	0.03288517725444972	0.9600133651760766
74	0.0001486781351199671	3.06119950137694e-07	5.363208307939582e-07	4.279656646235094e-07	5.145843447877629e-08	0.0028528915794682947	0.0036271482367983303	0.03269466333702894	0.9608239749818247
75	0.00014874932103521685	2.795208080540464e-07	5.334445191397417e-07	3.9073555591856153e-07	4.697808167184004e-08	0.0026038083145842627	0.0033100840978374448	0.03250388495899818	0.9615809719496156
76	0.00014881466198927635	2.5520442819109395e-07	5.305417318332031e-07	3.5670856506317363e-07	4.288328563713129e-08	0.002376360118386207	0.003020629904726707	0.03231297021373363	0.962288854425143
77	0.00014887464838680292	2.3297913958647731e-07	5.276166183228878e-07	3.256143159169425e-07	3.914153937173338e-08	0.0021686839966242595	0.002756395232877174	0.03212203583500841	0.9629517595838774
78	0.0001489297310749454	2.1266865115418153e-07	5.24672948702119e-07	2.972043614950865e-07	3.572296370421893e-08	0.001979074981708169	0.0025151948184563267	0.03193118788523824	0.9635734720456727
79	0.00014898031982658045	1.9411257668442982e-07	5.217143043897416e-07	2.712528899095344e-07	3.260040243686397e-08	0.0018059718314258494	0.002295029570324377	0.03174052266665801	0.9641574562514188
80	0.00014902679418222345	1.7716231999022487e-07	5.18743885722845e-07	2.4755088517867493e-07	2.9748726885867154e-08	0.0016479438589564897	0.0020940691657698914	0.03155012757320305	0.9647068861962532
81	0.00014906950283107606	1.6168130753694973e-07	5.15764610509876e-07	2.2590638161078335e-07	2.7144869267385372e-08	0.001503681615832765	0.0019106396931957697	0.03136008180441876	0.9652246663893842
82	0.00014910876563222495	1.4754418937883044e-07	5.127791639928215e-07	2.0614331410262804e-07	2.4767700301773465e-08	0.0013719863652097894	0.0017432098345930304	0.0311704570587182	0.9657134555071117
83	0.00014914487682218255	1.3463558464455852e-07	5.097900229767879e-07	1.880997103430148e-07	2.2597859854130954e-08	0.001251759844354427	0.0015903774933928314	0.030981318185853337	0.9661756893532221
84	0.0001491781063900652	1.228494246448362e-07	5.067996429697094e-07	1.716266775196288e-07	2.061786480165243e-08	0.00114199385547442	0.0014508562677703243	0.030792723797997766	0.966613604185148
85	0.00014920869229012468	1.120897026043241e-07	5.038137329962635e-07	1.56586612575355e-07	1.8817661700434065e-08	0.0010417589728794346	0.0013234607837559456	0.0306047269284339	0.9670292620072213
86	0.00014923681971761843	1.0231560778734611e-07	5.008617281724155e-07	1.4274268929409403e-07	1.7260257128773896e-08	0.000950356792294226	0.001207300899210383	0.030417370400525195	0.9674242087276882
87	0.0001492626646111102	9.349049398934119e-08	4.97989148455347e-07	1.2981659123517102e-07	1.603915521088085e-08	0.0008669586560372058	0.0011013204493659822	0.03023070109359453	0.9678002824656138
88	0.0001492866450110112	8.530823125465757e-08	4.949984434398749e-07	1.1840002521309855e-07	1.4648289082059913e-08	0.0007908395059487733	0.001004596523713992	0.030044759157778708	0.96815909145757
89	0.00014930878102118023	7.784175191851841e-08	4.920148095624554e-07	1.0798180930600673e-07	1.338060803367361e-08	0.0007213955562849929	0.0009163598387610078	0.029859577426466794	0.9685019759595088
90	0.00014932923826711187	7.102703899622777e-08	4.890374247593376e-07	9.84753439259593e-08	1.2221925207483468e-08	0.0006580368956379153	0.0008358593954412954	0.029675187376462832	0.9688302455707256
91	0.000149348157398694	6.480847851039453e-08	4.860682969475613e-07	8.980133346845275e-08	1.1164492380460205e-08	0.0006002351553035959	0.0007624227097956781	0.029491616591821673	0.9691450737004783
92	0.00014936567227619632	5.913378007766894e-08	4.831078746682107e-07	8.188743651892522e-08	1.0198632539727805e-08	0.00054750285676175	0.0006954294895162738	0.029308889882660446	0.9694475434433383
93	0.0001493819029743747	5.395574718393398e-08	4.801572222223379e-07	7.466720586897035e-08	9.316850350944903e-09	0.0004993973514385958	0.0006343165979224221	0.02912702916642907	0.9697386387871849
94	0.0001493969600816791	4.9231048862745754e-08	4.772169790269849e-07	6.808030125880434e-08	8.511589173253947e-09	0.0004555132854827172	0.0005785684415337464	0.028946053901323595	0.9700192613317423
95	0.0001494109443487912	4.492014868281326e-08	4.7428786956050795e-07	6.207130141137813e-08	7.776331555046303e-09	0.00041548125047068677	0.0005277152235701071	0.028765981212535117	0.9702902332577734
96	0.00014942394785626872	4.098694124602086e-08	4.713704706116152e-07	5.658982293706728e-08	7.104908937485022e-09	0.0003789637090959279	0.0004813277433077895	0.02858682614744428	0.9705523063480088
97	0.0001494360547534243	3.7398423138743415e-08	4.684653293300651e-07	5.158968282924315e-08	6.491811278541291e-09	0.0003456527585356799	0.0004390145329323448	0.028408601833847084	0.9708061669294389
98	0.0001494473418277083	3.4124484144383506e-08	4.6557291931094294e-07	4.702883553349301e-08	5.931933303767222e-09	0.00031526727876351074	0.0004004182185267086	0.028231319666260447	0.9710524421782776
99	0.0001494578792687891	3.113760459229649e-08	4.626936658746077e-07	4.2868802999713106e-08	5.420657745146755e-09	0.00028755077063462623	0.00036521275938363303	0.028054989452087772	0.9712917048971632
100	0.00014946773111395553	2.8412678905848243e-08	4.5982794496650834e-07	3.907452153721885e-08	4.953740635751083e-09	0.00026226912493571046	0.00033310060306423805	0.0278796195594313	0.9715244784436833
