time	species_1	species_10	species_11	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9
2680.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496402e-06	100
2720.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496401e-06	100
2760.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496401e-06	100
2800.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496402e-06	100
2840.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496402e-06	100
2880.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496401e-06	100
2920.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496402e-06	100
2960.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496402e-06	100
3000.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496401e-06	100
3040.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496401e-06	100
3080.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496402e-06	100
3120.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496402e-06	100
3160.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496401e-06	100
3200.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496402e-06	100
3240.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496402e-06	100
3280.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496401e-06	100
3320.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496401e-06	100
3360.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496402e-06	100
3400.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496402e-06	100
3440.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496401e-06	100
3480.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496402e-06	100
3520.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496402e-06	100
3560.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496401e-06	100
3600.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496401e-06	100
3640.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496402e-06	100
3680.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496402e-06	100
3720.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496401e-06	100
3760.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496402e-06	100
3800.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496402e-06	100
3840.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496401e-06	100
3880.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496401e-06	100
3920.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496402e-06	100
3960.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496402e-06	100
4000.0.	53.81980141087473	1000	20	246.18019858912498	1196.7163190703666	3.039061921084708	0.24456121854821203	1199.9968645506985	0.0030764210238820003	1.238278709496401e-06	100
