	A	E	G	R
49	12.493082794160268	49981.54181780448	19980956.073970597	49971.49626960067
50	12.49252918754319	49978.10253300529	19982527.154585347	49965.12676918823
51	12.492179329526847	49975.20736671688	19979558.041081622	49960.183162076835
52	12.491649849675293	49972.691030612674	19979608.995681778	49955.8837825217
53	12.491417288377555	49970.50544577702	19978074.40167669	49951.56423598618
54	12.491145420311618	49968.712102977464	19977722.655772436	49948.10206104414
55	12.490995873734882	49967.23559801598	19976887.826661464	49944.9092245642
56	12.49088686768212	49966.18184736241	19976529.291228473	49942.510209363834
57	12.490810725411897	49965.34214858675	19976191.04472524	49940.517865209076
58	12.490757633092441	49964.681686810465	19975918.75194566	49938.88326817993
59	12.490721900890458	49964.16909159657	19975706.335523617	49937.55780756854
60	12.490699201714484	49963.77701024267	19975543.39941139	49936.495570979096
61	12.49068612034861	49963.482002000324	19975420.45821995	49935.6545087634
62	12.490677094844356	49963.230144795525	19975315.31773232	49934.914053977445
63	12.490674856596375	49963.05473082417	19975241.746733125	49934.355985249145
64	12.49067708505555	49962.93778165073	19975192.38230048	49933.94498001154
65	12.490682052299316	49962.864612670404	19975161.195371404	49933.650440649886
66	12.490688503501499	49962.823445647475	19975143.339624878	49933.44645543329
67	12.490695476922332	49962.811577659435	19975137.759677373	49933.3341296655
68	12.490702167909244	49962.8107473673	19975136.844874803	49933.26134959727
69	12.49070837475014	49962.81724783395	19975139.05352548	49933.217937843394
70	12.490713985679399	49962.828303514994	19975143.227984615	49933.19586324759
71	12.490718953338192	49962.841877754356	19975148.51585946	49933.18887000055
72	12.490723275033933	49962.856512720464	19975154.304371938	49933.19215361886
73	12.490726977709627	49962.871197897046	19975160.166330796	49933.20208229702
74	12.49073010669376	49962.88526329076	19975165.81617739	49933.2159606323
75	12.490732717448642	49962.89829372042	19975171.074642684	49933.23183185548
76	12.49073486966703	49962.910060848335	19975175.840666078	49933.24831430034
77	12.49073662318301	49962.920469957964	19975180.069361567	49933.26446776943
78	12.490738035263579	49962.92951884263	19975183.754959796	49933.27968559779
79	12.490739158933039	49962.937266525354	19975186.917796638	49933.293608497115
80	12.490740042054377	49962.943809865974	19975189.594554394	49933.30605662377
81	12.49074072695175	49962.94926642055	19975191.831086207	49933.31697670966
82	12.490741250407266	49962.95376219442	19975193.677266587	49933.32640149773
83	12.490741643905316	49962.95742317352	19975195.1834098	49933.334419112
84	12.490741934029566	49962.96036972916	19975196.39788351	49933.34115035459
85	12.49074214294321	49962.962713170215	19975197.365618415	49933.34673225025
86	12.490742288902878	49962.96455386773	19975198.127276227	49933.351306451135
87	12.490742386771938	49962.96598050202	19975198.71888968	49933.355011368796
88	12.490742448510568	49962.967070084946	19975199.171830468	49933.35797711899
89	12.490742483628685	49962.967888493455	19975199.512995284	49933.36032255004
90	12.490742499594196	49962.96849131726	19975199.765127778	49933.36215378014
91	12.490742502193582	49962.96892487642	19975199.94721594	49933.363563796804
92	12.490742495844916	49962.96922730592	19975200.07492169	49933.36463277608
93	12.490742483865578	49962.969429636316	19975200.16101265	49933.36542886306
94	12.490742468698084	49962.96955682375	19975200.21577617	49933.36600922264
95	12.490742452098239	49962.96962870067	19975200.247403186	49933.36642122215
96	12.49074243528998	49962.969660831885	19975200.262335096	49933.366703648375
97	12.490742419091365	49962.969665270044	19975200.26557077	49933.366887893404
98	12.490742404015869	49962.969651211024	19975200.260933593	49933.366999066995
99	12.490742390352862	49962.969625554004	19975200.251300134	49933.36705701099
100	12.490742378230758	49962.969593373724	19975200.238793433	49933.367077203904
