time	Bar1	Bar1a	Bar1aex	Cdc28	Far1	Far1PP	Far1U	Fus3	Fus3PP	GaGDP	GaGTP	Gabc	Gbc	Sst2	Ste11	Ste12	Ste12a	Ste2	Ste20	Ste2a	Ste5	Ste7	alpha	complexA	complexB	complexC	complexD	complexE	complexF	complexG	complexH	complexI	complexK	complexL	complexM	complexN
13.0.2.0	0.8825157652666731	175.11022822996026	24.007256004773716	282.7238814129491	0.0005404362472410001	0.006546517181724	481.17583861927943	425.84289689875226	74.18802560984173	39.59871237294068	4.050567255411921	1623.0173870716394	0.00037461803793	199.5199083859203	143.05152327435218	1.4864508966320091	198.5135491033687	1026.7730475962478	957.8920525100741	4.329822895261662	143.05152327435218	47.672754611886354	0.8854589140865441	113.64442018339393	59.02318884595949	201.19610737217732	1.6801505329247429e-06	0.0005174837812600001	0.000100384692659	1.3497582698581162e-05	8.53653322614758e-05	26.440018447570235	14.795495311391637	0.8717169995764311	1.540955840237971	17.276118587053343
13.0.5.0	0.8800884571306741	174.58810842173224	24.53180312113774	282.7202005983013	0.000551714013319	0.006544000257787	481.17676491537605	428.0933683920637	71.93466267621639	38.962288146309746	3.39921916522333	1624.3051593884593	0.000325996419274	199.4891264333941	143.39525463021755	1.532654313369537	198.46734568663115	1019.8262034768344	959.1751601208066	3.623264059199609	143.39525463021755	47.6545689965832	0.711716114797695	113.59664402990532	59.33732966363943	202.18325999341522	1.4672685609805819e-06	0.00045241280444100005	8.775556321476399e-05	1.179936415894316e-05	7.462003675483477e-05	25.637138165982503	14.34626736761561	0.8408077578280581	1.5363399686514811	17.279799401701133
13.0.799999999999999.0	0.877673093648153	174.06754069896334	25.05478620738917	282.7165530390403	0.0005631879224240001	0.006541437629366001	481.1777104984345	430.26803487550444	69.76015712176579	38.27626938795583	2.842664932142749	1625.5477323798937	0.00028413266841100003	199.4565038342918	143.72616701425326	1.580048299843289	198.41995170015736	1012.871536997585	960.4130890108077	3.021588743604489	143.72616701425326	47.63686344077579	0.569374445106899	113.55111091460326	59.64041448818058	203.13580979876502	1.2831861572085697e-06	0.00039603807287700004	7.681317785292187e-05	1.0327938700551181e-05	6.53089208187637e-05	24.86233610990123	13.91274613503045	0.8112802561516671	1.531737915051393	17.283446960962078
14.0.1.0	0.8752697551964801	173.54852033211716	25.576209912687045	282.7129390031253	0.000574843192706	0.006538832253462	481.17867568838955	432.3702547500027	67.66106911880892	37.55045504876403	2.369113158010289	1626.747098493218	0.000248134929111	199.42194968265267	144.04487614753074	1.6286644714196692	198.37133552858097	1005.9154728631854	961.6078306916985	2.511345751896851	144.04487614753074	47.619607054180904	0.45336504648131704	113.50766998019922	59.93293907364896	204.05528343971145	1.12425673919161e-06	0.00034727586925200005	6.734734589206635e-05	9.055045080537695e-06	5.7253272891936854e-05	24.114388645973786	13.494247388084196	0.78305234271153	1.5271496392868569	17.28706099687716
14.0.399999999999999.0	0.872878524264259	173.03104260371651	26.09607887201992	282.7093587317733	0.000586664065328	0.006536187283204001	481.179660779259	434.40319764886027	65.6341564218217	36.79368717914551	1.9678454754127022	1627.9051340454334	0.00021722838140600002	199.38536526928894	144.35195853910304	1.67853514235691	198.32146485764372	998.9640064105781	962.7612606622735	2.080389783479478	144.35195853910304	47.60277065689849	0.35930484522747	113.46618240948415	60.215370291788666	204.94311872639898	9.872869191746249e-07	0.00030517505209400004	5.917362843984067e-05	7.955885280026036e-06	5.029631258486582e-05	23.392142334404564	13.090126131517483	0.756048270927351	1.522575101163133	17.290641268229113
14.0.7.0	0.8704994855212801	172.51510280823757	26.614397706241867	282.7058124379488	0.00059863388002	0.0065335060527160005	481.1806660375503	436.36985853781005	63.67635953236618	36.01386152799624	1.629197079759403	1629.0236080922364	0.000190738049919	199.34664444180387	144.6479547214236	1.72969334525945	198.27030665474118	992.0226577989225	963.8751472602306	1.717837935563281	144.6479547214236	47.586326647807255	0.283432180899847	113.42652025156976	60.488148325286055	205.80067141776374	8.694729133602864e-07	0.000268898539347	5.212972937199084e-05	7.0086389007445125e-06	4.430010557604638e-05	22.69450866567023	12.699773660477286	0.730198076610024	1.518014260463091	17.294187562053626
15.0.	0.868132725888303	172.00069625200422	27.131171022108195	282.7023003049942	0.000610735161019	0.006530792059833	481.18169170080495	438.2730705122656	61.784788249479774	35.217957012808014	1.344519235202329	1630.1041904519814	0.00016807476571700002	199.30567378781984	144.93337215792604	1.782172850527671	198.21782714947292	985.0964476848828	964.9511596720699	1.41400876009809	144.93337215792604	47.570248883529466	0.22254218008276103	113.38856538102294	60.7516886555195	206.62922136477175	7.683485254030555e-07	0.00023770819493100002	4.607255135712075e-05	6.1940670803888005e-06	3.9143048651908566e-05	22.020459288191635	12.322614894688906	0.7054370271889581	1.513467076965585	17.297699695008344
15.0.299999999999999.0	0.865778334606619	171.48781825308328	27.646403412310807	282.69882248541984	0.000622949712559	0.006528048946891	481.1827379762964	440.115516432926	59.956709453950204	34.41207963623874	1.106128084186004	1631.1484589795668	0.000148723597468	199.26233268348722	145.20868786159633	1.836008185781428	198.1639918142192	978.1898905091344	965.9908751953767	1.160348688866657	145.20868786159633	47.55451256715295	0.173923651445775	113.35220857277167	61.00638386731502	207.42997807926554	6.817421743242854e-07	0.00021095236970500002	4.087577058524629e-05	5.495186227295557e-06	3.4717799385283946e-05	21.36902167330147	11.958105956754943	0.681705133442532	1.508933510461248	17.301177514582747
15.0.6.0	0.863436403307374	170.97646414117997	28.160099455513322	282.69537909986843	0.0006352587228620001	0.0065252804797990005	481.1838050398969	441.89973952384423	58.18953599339896	33.60151686117952	0.9072436656889531	1632.1579061731238	0.000132234222904	199.21649323833245	145.47435075819263	1.891234655236818	198.10876534476378	971.3070017818648	966.9957858358622	0.9493500782748271	145.47435075819263	47.53909414593492	0.13529884583129	113.31734867811885	61.25260529047646	208.204085791809	6.077410047284314e-07	0.00018805551579500001	3.6427816617579393e-05	4.8969962850859805e-06	3.092955305352183e-05	20.739275170389732	11.60573196829566	0.658946715572289	1.50441352076615	17.304620900134033
15.0.899999999999999.0	0.8611070260806281	170.46662925753424	28.672263716385764	282.69197023626634	0.000647642875414	0.006522490525666001	481.1848930351288	443.62815304229525	56.48081655112476	32.7907989444971	0.74192256940263	1633.1339451860927	0.00011821283107500001	199.16802015934817	145.73078382334816	1.947888359017019	198.05211164098364	964.4513160920636	967.9673043113263	0.7744645284510271	145.73078382334816	47.52397121724845	0.104767040496113	113.28389188926931	61.4907044954689	208.95262805404747	5.446605576524762e-07	0.000168509423303	3.263016919599193e-05	4.386251659707897e-06	2.7694591189983072e-05	20.130347410779006	11.265005040805523	0.6371100166556111	1.499907067733667	17.308029763736183
16.0.2.0	0.8587902995441371	169.9583089548174	29.182900745639078	282.6885959491707	0.0006600824661690001	0.0065196830292820005	481.18600207240763	445.303049116892	54.82822639558297	31.9837642390486	0.604987152584155	1634.0779153083593	0.000106315238477	199.11677055119236	145.97838601901984	2.006006212379799	197.99399378762087	957.6259129472177	968.90676952589	0.6300145302340591	145.97838601901984	47.50912244208315	0.08075257414895701	113.25175108152754	61.721014658564116	209.67663193432318	4.91018824849162e-07	0.00015186573033	2.9395903754283055e-05	3.95126562025185e-06	2.4939043217105323e-05	19.541411023808635	10.935462440847013	0.616146857513101	1.495414111264843	17.311404050831754
16.0.5.0	0.8564863229118751	169.45149859702948	29.692015080059218	282.6852562593237	0.000672557525204	0.006516861988739001	481.18713222848965	446.9266068391741	53.22955891949673	31.183625979499674	0.49195374809131603	1634.9910869724	9.624097436435634e-05	199.06259366489482	146.21753405150358	2.065625964846401	197.93437403515424	950.8334479509783	969.8154515702155	0.5111059132941971	146.21753405150358	47.49452746545623	0.061957680421921006	113.22084522380408	61.9438518099513	210.37707184939347	4.4551378005919884e-07	0.00013772943753100002	2.664843305080666e-05	3.581741094920512e-06	2.259781603723714e-05	18.97168063289526	10.616664911593926	0.596012327869559	1.490934611317452	17.31474374067867
16.0.8.0	0.854195198062296	168.9461935593973	30.19961124254103	282.68195115341564	0.000685047941241	0.006514031430539	481.1882835461274	448.5008996840919	51.68271788816491	30.393038550679922	0.398961815588659	1635.874666333723	8.772814693487499e-05	199.00533060417038	146.44858397045644	2.126786219218893	197.87321378078173	944.0761872257273	970.6945562967967	0.413543027456968	146.44858397045644	47.48016684314034	0.047320240564014	113.1910988493299	62.15951597674588	211.0548730700063	4.070036939343444e-07	0.000125753221804	2.4320404719567322e-05	3.268622449420743e-06	2.061365705932614e-05	18.42041010307796	10.308195134822247	0.57666450939879	1.486468527913944	17.31804884658669
17.0.099999999999998.0	0.8519170296063721	168.4423892282725	30.70569374212173	282.67868058406094	0.0006975335874360001	0.006511195384504001	481.18945603393803	450.0279023262049	50.18571032577554	29.614161683710115	0.32270554722454703	1636.7297994690578	8.054894605659874e-05	198.9448139959967	146.67187262596437	2.1895264504754772	197.8104735495251	937.3560433689291	971.5452295136498	0.333748099869612	146.67187262596437	47.46602197416142	0.035976398168339	113.16244157955232	62.36829223145511	211.7109149336437	3.744897065650324e-07	0.00011563239364000001	2.2352724290769202e-05	3.0039641478548155e-06	1.8936324495847303e-05	17.88689001482837	10.00965631927164	0.5580642268449231	1.482015821148414	17.321319415941446
17.0.4.0	0.849651924955459	167.940081001031	31.210267074014176	282.6754444699861	0.000709994446771	0.006508357858828	481.19064966648517	451.5094969108974	48.73663997662495	28.84872142574593	0.260369043532445	1637.5575762307144	7.4505672333601e-05	198.88086763031995	146.88771899861857	2.2538870245356692	197.74611297546497	930.6746115854385	972.3685608346879	0.26868578039213104	146.88771899861857	47.45207503856353	0.027227845011571	113.13480769510105	62.57045165525588	212.34603379386755	3.471002619778273e-07	0.00010710038176900001	2.069368086886888e-05	2.780813224183178e-06	1.752184531156309e-05	17.370445341770207	9.720670902898085	0.540174823924605	1.477576451192719	17.324555530016294
17.0.7.0	0.847399994389031	167.43926428597186	31.713335719639737	282.672242696427	0.0007224107354400001	0.006505522815592001	481.19186438457166	452.9474788332721	47.33370128524893	28.09806707884399	0.20956583007086202	1638.359033791078	6.94272086118411e-05	198.81330607243183	147.09642541576804	2.3199092168892292	197.68009078311138	924.0332049552318	973.1655872206737	0.21579351962037002	147.09642541576804	47.43830893998325	0.020513492166701	113.1081357485025	62.76625222438718	212.96102573232542	3.2407710946764326e-07	9.992465893442325e-05	1.929815856876783e-05	2.5931032882966727e-06	1.6331846279017973e-05	16.870433312468894	9.440879357941979	0.522961961150407	1.47315037830183	17.32775730357534
18.0.	0.845161351122353	166.93993450221728	32.214904146660956	282.66907511572873	0.000734763022646	0.006502694147056001	481.193100095738	454.34356207157526	45.975173845708326	27.36322360050731	0.168283192131559	1639.1351599073537	6.516587000830295e-05	198.74193425059565	147.29827866555348	2.387635231084588	197.61236476891605	917.4328880735244	973.9372962408132	0.172918117928219	147.29827866555348	47.42470725261295	0.015385178662738001	113.08236821399136	62.955939627031746	213.55664905650545	3.047626528287179e-07	9.39030456237208e-05	1.81269213138042e-05	2.435558397060924e-06	1.5332947464960083e-05	16.386241438660004	9.16993908896795	0.5063934330880261	1.468737562818504	17.330924884273664
18.0.3.0	0.842936111374175	166.44208707961258	32.71497680901383	282.6659415481394	0.000747032345336	0.0064998756530200005	481.1943566749611	455.69938411685524	44.65941727576817	26.64493920391251	0.13483156278834701	1639.8868959332913	6.159458353443634e-05	198.66654702080285	147.49355101897012	2.45710821707342	197.5428917829272	910.8745085366894	974.6846290816494	0.138258536936924	147.49355101897012	47.41125417217288	0.011487035336113002	113.0574511703518	63.13974801724866	214.1336266037388	2.885884851015473e-07	8.886034571670227e-05	1.714596195392796e-05	2.30360557250588e-06	1.4496210359318213e-05	15.917285694231477	8.907523415118582	0.4904390028789	1.464337965177363	17.334058451863054
18.0.599999999999998.0	0.8407243944345011	165.9457174586262	33.21355814693988	282.66284178278835	0.0007592003164830001	0.006497071019518	481.19563396554116	457.01651053604496	43.3848664765405	25.94372809262328	0.10779900572631101	1640.6151396016419	5.860435940406785e-05	198.58692871003964	147.68250116902675	2.528372289408802	197.47162771059183	904.358725943786	975.4084833269836	0.11031487215489001	147.68250116902675	47.3979344705449	0.008538108648705	113.03333401322098	63.317900711802494	214.69264786967136	2.7506498729938773e-07	8.4645280312457e-05	1.6325909091114352e-05	2.1932950765303372e-06	1.379663495370999e-05	15.46300883098567	8.653320628779234	0.47507025213351106	1.459951545908425	17.33715821721418
18.0.9.0	0.838526322732545	165.45082109025023	33.71065258701785	282.6597755788343	0.0007712492257120001	0.006494283799091001	481.19693178016655	458.29643920165586	42.15002724242537	25.25990841705542	0.08601068443774501	1641.3207475984975	5.6102024048349696e-05	198.50285263909524	147.86537509503182	2.601472545294188	197.39852745470645	897.8860382422537	976.1097155299436	0.087843241322325	147.86537509503182	47.384733453752766	0.006317853106846001	113.00996919372137	63.490610835100036	215.23437097741893	2.637718980876218e-07	8.112769463819072e-05	1.5641486693400243e-05	2.101227779843057e-06	1.321270154241288e-05	15.022878818717256	8.407033123693878	0.460260444536347	1.4555782656401481	17.340224421168188
19.0.2.0	0.8363420219049321	164.95739343590063	34.20626454219508	282.6567426667702	0.000783162131191	0.006491517392825	481.19824990214136	459.54060421774733	40.95347218994148	24.593635653177728	0.068493098442803	1642.00453794837	5.4008190435192154e-05	198.41408062570946	148.04240685913913	2.676455082479774	197.32354491752088	891.4568053708692	976.7891435960229	0.06981624080544101	148.04240685913913	47.37163692300442	0.0046541170517790005	112.98731198066106	63.658081916895235	215.75942450187304	2.543497804412195e-07	7.819601860657672e-05	1.5071022704556541e-05	2.024489114653456e-06	1.272595399667597e-05	14.596387398473682	8.168376586314533	0.445984401706624	1.451218085102048	17.34325733323232
19.0.5.0	0.834171620864224	164.46542996731773	34.70039841181869	282.65374274986664	0.0007949229419050001	0.006488775034340001	481.19958808676057	460.7503795687185	39.79383697735357	23.944931683367667	0.054442789771655	1642.6672922268503	5.225544511188634e-05	198.3203624687102	148.21381934149412	2.753367017001503	197.24663298299913	885.071270247405	977.4475489939265	0.055388555651072	148.21381934149412	47.358631138538094	0.0034132711933380004	112.96532024387082	63.820508446926326	216.268409162069	2.464923233371892e-07	7.575496510934751e-05	1.4596003555317562e-05	1.960589194942378e-06	1.2320621873790021e-05	14.183048739039112	7.937079244822522	0.432218390034565	1.4468709651269211	17.346257250135963
19.0.8.0	0.8320152518678651	163.9749261664664	35.1930585816664	282.6507755057381	0.000806516489638	0.006486059775833001	481.2009460628169	461.92708251472885	38.669816789928	23.313709910467853	0.043199173590596	1643.3097576159303	5.078673394993195e-05	198.22143541371528	148.3798249196308	2.832256500756245	197.16774349924447	878.7295772168087	978.0856788092692	0.043867271273232006	148.3798249196308	47.34570278603782	0.0024921591574300003	112.94395425652769	63.97807639022018	216.7618993931712	2.399394235750134e-07	7.372345208586863e-05	1.4200671873867522e-05	1.907408741082163e-06	1.198327906781423e-05	13.78239818771858	7.712881170837922	0.41894001736505104	1.442536866652732	17.349224494264455
20.0.099999999999998.0	0.8298730505875891	163.4858775254361	35.68424942397699	282.64784058801354	0.0008179285901620001	0.0064833744762880004	481.20232353421994	463.0719767551083	37.58016306823351	22.699796764143546	0.034221120360621006	1643.932648815484	4.9553930263625515e-05	198.1170236009534	148.54062609716144	2.913172738904222	197.08682726109654	872.4317881223745	978.7042476546229	0.034686420278962	148.54062609716144	47.332838945407296	0.001811581970818	112.92317651456139	64.13096366641504	217.2404448084287	2.344709965013223e-07	7.203273530213765e-05	1.3871664876313742e-05	1.8631504703656052e-06	1.1702536873080422e-05	13.3939911074148	7.495533629344833	0.406128138532571	1.4382157507241842	17.35215941198899
20.0.4.0	0.8277451561793671	162.9982795463407	36.17397529748061	282.64493762809116	0.0008291460933390001	0.006480721791869	481.20372018170906	464.18627537897794	36.523680459185	22.102949968450517	0.027066908484432002	1644.5366498230544	4.851657010421424e-05	198.00683749578164	148.69641608627126	2.9961660070872833	197.0038339929135	866.177896191253	979.3039394480323	0.027385301321771003	148.69641608627126	47.320027061711635	0.001311061839061	112.90295157145684	64.27934059611586	217.70457156040248	2.299014660348703e-07	7.062473901691836e-05	1.3597690970583232e-05	1.826295622207904e-06	1.1468769382028322e-05	13.017401792798001	7.284798472811274	0.39376276886609	1.433907578494028	17.355062371911373
20.0.7.0	0.8256317113539411	162.51212774121802	36.66224054742866	282.64206623696	0.000840156922056	0.006478104168539001	481.20513566464217	465.2711436203946	35.499223971547096	21.52287393539093	0.021377171744076003	1645.1224155928555	4.764074032833528e-05	197.89057330254326	148.84737934805537	3.081287668448515	196.9187123315523	859.967837940471	979.8854090709059	0.021590123440080003	148.84737934805537	47.3072549181127	0.0009446633189950001	112.88324588695382	64.4233703169959	218.15478360982175	2.2607488491911e-07	6.945057160641944e-05	1.3369242089786111e-05	1.7955652845074418e-06	1.1273869127072582e-05	12.652222459084301	7.080447575881701	0.38182500488254	1.429612311224131	17.357933763042624
21.0.	0.8235328624479941	162.02741763192924	37.14904950562342	282.6392260070684	0.0008509501000600001	0.006475523836845001	481.20656962284215	466.32770143365155	34.505696319399824	20.95923263489749	0.016860481242423002	1645.6905735838518	4.6898105667419405e-05	197.7679123625072	148.99369209432933	3.168590190435723	196.83140980956512	853.8015033135838	980.4492839151142	0.016998555135557	148.99369209432933	47.29451061064286	0.0006776810117060001	112.86402768831007	64.56320917209587	218.59156390961405	2.2286063627181576e-07	6.846921298970801e-05	1.3178339227634911e-05	1.769886181828959e-06	1.111103084028748e-05	12.298062297570647	6.882262307373486	0.37029695147490105	1.425329910286334	17.360773992934185
21.0.3.0	0.8214487594959831	161.5441447500573	37.634406490447326	282.6364165142225	0.0008615157689730001	0.006472982808832001	481.20802167847853	467.3570259028657	33.54204543865236	20.411660270294927	0.013281223903923	1646.2417252057935	4.6265061594702475e-05	197.63852053675987	149.13552275417314	3.2581271613677902	196.74187283863313	847.6787442540165	980.9961653281769	0.013366789196940001	149.13552275417314	47.281782524675044	0.000484031532717	112.84526684293836	64.6990070725358	219.0153755109157	2.2014966772407392e-07	6.764636049813867e-05	1.3018308609223311e-05	1.748360580776624e-06	1.0974561170722431e-05	11.954546592635479	6.690033036621884	0.359161654977243	1.421060337163131	17.36358348578017
21.0.599999999999998.0	0.819379556302667	161.06230463680592	38.118315806892056	282.6336373194944	0.0008718451948820001	0.006470482876985001	481.2094914379713	468.3601534986596	32.607262163095214	19.879770062430147	0.010449466290237	1646.7764471712726	4.572200036732059e-05	197.50204757507933	149.27303240815	3.349953306739761	196.65004669326112	841.5993819113859	981.5266299645804	0.010498769343277	149.27303240815	47.26905931296106	0.00034421336825600003	112.82693474135742	64.83090783664579	219.4266625972217	2.178512100277787e-07	6.695341975696964e-05	1.288358591419718e-05	1.730239965703433e-06	1.0859712183809e-05	11.621315895411835	6.503558671495964	0.34840304155602203	1.416803553448193	17.36636268050829
21.0.9.0	0.8173254105163421	160.5818928428971	38.60078174658719	282.6308879711264	0.000881930765075	0.006468025615091	481.21097849389633	469.33808219356473	31.700378047730048	19.363161417408307	0.00821252149025	1647.2952927610952	4.525267824914347e-05	197.35812647201206	149.40637519285426	3.444124505238991	196.55587549476192	835.5632126635751	982.0412310505169	0.008237261090558001	149.40637519285426	47.256329875121914	0.00024372114007600003	112.80900418950654	64.95904950733839	219.82585145226648	2.158899331016088e-07	6.636662724595805e-05	1.2769545985998482e-05	1.714902140092576e-06	1.076253647922083e-05	11.298025249782032	6.322646225655034	0.338005860435713	1.412559520846747	17.369112028876277
22.0.2.0	0.8152864837027971	160.10290492846926	39.08180858782861	282.6281680064134	0.0008917659755650001	0.0064656123808720005	481.2124824268779	470.29177344671444	30.82046332822859	18.861425723820254	0.006447966562581	1647.7987930096117	4.4843672608863595e-05	197.20637281158488	149.53569867818862	3.5406978044413293	196.45930219555956	829.5700131215924	982.5404995686692	0.006456485288311001	149.53569867818862	47.2435833384851	0.00017182078235600002	112.79144930957413	65.08356464937715	220.21335136670376	2.1420349411491857e-07	6.586629149192667e-05	1.267235551363319e-05	1.7018314159875907e-06	1.067976180590196e-05	10.984343466737645	6.147110412835406	0.327955631518597	1.408328201175852	17.371831993589314
22.0.5.0	0.813262941419984	159.62533646297405	39.56140059560662	282.6254769535497	0.0009013454101810001	0.006463244320251	481.21400280745155	471.2221540674637	29.96662500636462	18.374150996693853	0.005057887257029	1648.2874578160447	4.4483918334717285e-05	197.04638410233437	149.66114421954626	3.639731436153123	196.36026856384777	823.6195442674867	983.024945369072	0.005056067411308001	149.66114421954626	47.23080904017288	0.00012060930732200001	112.77424544857818	65.20458062805103	220.58955548820848	2.1274043434004966e-07	6.543614031187227e-05	1.25888462598132e-05	1.690601565541753e-06	1.060868312461544e-05	10.679952443499694	5.976773266153496	0.318238597004086	1.404109556364563	17.374523046453007
22.0.8.0	0.811254953293405	159.14918302507354	40.039562021633735	282.62281433342815	0.0009106647120280001	0.006460922373075001	481.2155391978859	472.1301179667164	29.13800505215196	17.900925557999877	0.003964154676228	1648.7617769873202	4.416431379981136e-05	196.87773910460785	149.78284728687143	3.7412848313613223	196.25871516863958	817.711554858675	983.4950582115495	0.003956088167882	149.78284728687143	47.21799651035555	8.429740278035484e-05	112.75736909401381	65.32221987062914	220.95484161920794	2.1145838405478556e-07	6.506276214519134e-05	1.251640652684118e-05	1.680861224504161e-06	1.0547070165752771e-05	10.38454652410983	5.81146378058768	0.308841676653322	1.399903548454021	17.377185666574583
23.0.099999999999998.0	0.809262693092183	158.67444020253637	40.51629710437212	282.6201796613787	0.000919720548215	0.0064586472801190006	481.2170911539498	473.01652780400167	28.33377871421728	17.441340917960908	0.0031045645982460002	1649.2222212174374	4.387738743284903e-05	196.6999971523958	149.90093777239213	3.845418634750983	196.15458136524995	811.8457842156536	983.9513087447483	0.003093050831536	149.90093777239213	47.2051354565896	5.866531246901209e-05	112.7407977959513	65.43660011185322	221.30957296608415	2.103225376437657e-07	6.473513025621575e-05	1.245288869307132e-05	1.672321456429516e-06	1.049308864803961e-05	10.097831898484783	5.651017576958491	0.299752426380394	1.395710139597464	17.379820338624057
23.0.4.0	0.807286338805814	158.20110359213402	40.991610069060805	282.6175724488376	0.0009285105687320001	0.006456419591211001	481.2186582266143	473.88221653764623	27.553152930651894	16.99499399799358	0.0024296940282870004	1649.6692430079752	4.3617016779122985e-05	196.5126974722948	150.01554027865993	3.952194718746223	196.04780528125468	806.0219644946004	984.3941494263598	0.002416607674564	150.01554027865993	47.19221574917062	4.0652566813708995e-05	112.72451009503054	65.54783462461923	221.65409884336654	2.0930436411981498e-07	6.444419941742834e-05	1.2396530811381311e-05	1.664745207679501e-06	1.0445233456556591e-05	9.819526037180678	5.495276585868821	0.29095899988316004	1.3915292920601812	17.382427551165126
23.0.7.0	0.8053260727215641	157.72916879953658	41.46550512774245	282.6149922049385	0.0009370333603940001	0.0064542396742690005	481.22023996368125	474.7279888847824	26.795364833232725	16.561488815027396	0.0019003510215050002	1650.1032775339481	4.337819275757732e-05	196.3153585025658	150.126774388384	4.061676197027652	195.9383238029732	800.2398225321382	984.8240153887447	0.0018869119112570002	150.126774388384	47.17922740743481	2.8050428287932914e-05	112.70848545585122	65.65603243689979	221.98875533612994	2.083805214568526e-07	6.418256556522741e-05	1.2345890430123941e-05	1.657938405972683e-06	1.0402272220407421e-05	9.549357159342392	5.344088750193421	0.282450113054781	1.387360968219417	17.38500779506422
24.0.	0.803382081502478	157.25863143920813	41.93798647928999	282.61243843801816	0.0009452883967530001	0.006452107725104001	481.2218359113289	475.55462269738194	26.059680338483705	16.14043772822161	0.0014855128894390001	1650.5247434588866	4.3156822615483074e-05	196.1074772156605	150.23475491742025	4.173927437476315	195.8260725625245	794.4990813366394	985.2413252538092	0.0014724826998040001	150.23475491742025	47.16616058694976	1.9272652698563282e-05	112.69270420530657	65.76129853587638	222.31386592355133	2.0753194630061358e-07	6.394417982193582e-05	1.22997889703752e-05	1.6517424785163559e-06	1.036319787629072e-05	9.287063731519702	5.197307744822386	0.27421501094203804	1.383205130564233	17.387561561984583
24.0.3.0	0.8014545562659601	156.78948713430182	42.40905830943283	282.60991065703195	0.0009532759848460001	0.006450023777805	481.2234456155708	476.3628702599919	25.345392819576574	15.731462332685158	0.0011606646348920001	1650.934043702678	4.2949565839667844e-05	195.88852844802486	150.33959215215623	4.289014074491229	195.71098592550968	788.7994612889956	985.6464819006861	0.0011484891490880001	150.33959215215623	47.15300556754095	1.3185587518094911e-05	112.67714747545288	65.86373406016743	222.62974206633442	2.0674309372260937e-07	6.372410917334162e-05	1.225726516571555e-05	1.64602808891104e-06	1.0327188949628431e-05	9.032393995218879	5.054792712467687	0.26624343703886	1.379061741695336	17.390089342970786
24.0.599999999999998.0	0.799543692662891	156.32173151655505	42.87872479078269	282.60740837287517	0.0009609972096160001	0.006447987715541	481.22506862362206	477.15345951440304	24.651821853547887	15.334194070566651	0.0009064639842400001	1651.3315661654474	4.275369799249875e-05	195.6579642414659	150.44139207243205	4.407003020624652	195.59299697937624	783.1406811056784	986.0398731894754	0.000895375128468	150.44139207243205	47.13975274210543	8.982949723012163e-06	112.66179715054491	65.96343648097078	222.93668376049743	2.060013046443423e-07	6.351833695837713e-05	1.221753623803207e-05	1.640689914486938e-06	1.029357642619561e-05	8.78510552122815	4.9164080144366675	0.25852560472338004	1.374930764324872	17.392591627127555
24.0.9.0	0.797649690957219	155.8553602261842	43.346990082859264	282.6049310996071	0.0009684538767940001	0.006445999281646001	481.22670448516936	477.9270952160623	23.978312038743052	14.948274617654102	0.000707671873098	1651.7176844104715	4.256699809527914e-05	195.41521320088282	150.54025656103596	4.527962477476409	195.4720375225245	777.5224586081654	986.421872644046	0.000697760216504	150.54025656103596	47.126392606166924	6.094041817928938e-06	112.64663581790228	66.0604997728705	223.2349800598116	2.052962813372444e-07	6.332359715040626e-05	1.2179965641681591e-05	1.6356423070752789e-06	1.0261816221557521e-05	8.544964788909333	4.782022995362336	0.25105217066466	1.370812161276205	17.395068900395636
25.0.2.0	0.7957727561059911	155.3903689117792	43.81385833211549	282.60247835557664	0.0009756484549660001	0.006444058090823001	481.2283527535442	478.6844600266632	23.324231877793448	14.573356093217912	0.000552297884022	1652.0927583088974	4.2387655777697044e-05	195.159679873711	150.6362836007318	4.651961945785699	195.3480380542152	771.9445113352929	986.7928400966603	0.0005435635930700001	150.6362836007318	47.112915748132586	4.116843308855067e-06	112.6316467223028	66.15501457500133	223.5249095690055	2.0461965396900678e-07	6.313723717626088e-05	1.214403635653948e-05	1.630815700131581e-06	1.0231466381124683e-05	8.31174678878832	4.6515117609587175	0.24381421004120601	1.366705895483673	17.39752164442603
25.0.5.0	0.7939130978397451	154.92675323019844	44.27933367196249	282.60004966444984	0.000982584017494	0.0064421636403660006	481.2300129867966	479.42621554700196	22.688972721793856	14.209101132045967	0.000430919134498	1652.4571346488192	4.221419494819543e-05	194.89074415702186	150.72956745969626	4.779072234655927	195.22092776534495	766.4065570286617	987.153122296975	0.00042330732328900005	150.72956745969626	47.099312840215035	2.769498563003777e-06	112.61681372362864	66.24706834320908	223.8067409096848	2.039646235019996e-07	6.295710472264928e-05	1.2109328846540942e-05	1.6261536434175441e-06	1.0202168258996002e-05	8.08523464690527	4.524752967941112	0.236803193427731	1.362611929992321	17.399950335552845
