time	_101	_105	_11	_129	_13	_147	_15	_153	_174	_181	_19	_198	_21	_25	_27	_5	_75	_79	_84	_9	_96	_99	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27	species_28	species_29	species_3	species_30	species_31	species_4	species_5	species_6	species_7	species_8	species_9
583.0.	0.006352232408095001	0.0038046695006710004	6.106492727264823e-05	0.0030990008811170003	1.019459839322145e-07	0.082839619859968	0.011926043747354	0.004712122582202	0.009785770243786001	0.00010643026437800001	0.007505869534922001	0.00046691524077300005	0.177893979050841	0.0005795241664060001	1.7433504800527253e-05	0.083922356895826	0.049850414744923	0.00592483010219	0.44730445430390703	0.025532187451319	8.103166552604949e-05	0.061816028958540006	0.0017821663036260002	0.00010348793840900001	1.019310091918561e-07	6.769158428377701e-06	9.480570250841029e-20	1.0255492077806689e-19	0.000199999999969	0.000103363360503	0.129867923693111	0.029553264467526003	0.023964580958621	0.000113419906457	0.008238509143935	1.019607591136864e-07	5.594591396469699e-05	8.133132325441093e-05	0.01175185891509	1.715326300430217e-05	1.019434078507625e-07	0.027709795417635002	0.089510133367943	8.214346950442736e-07	0.085558900865116	0.010489040381761001	0.00019999999995000002	0.0034117186378800003	0.005585580038023	0.005821572500287001	0.00011054834207200001	9.948340537268006e-06	0.00020272272872200002
594.0.	0.006432483347286	0.0040478012373560005	6.192481871155387e-05	0.00299743243929	9.775431606882027e-08	0.081972181114837	0.011982195500388001	0.004784697172127	0.011145695139459	0.00011714323318800001	0.007279331144135001	0.000493429610282	0.180912992570073	0.0006621673183850001	1.9937633732584072e-05	0.08353261039233201	0.049856546133993006	0.005929426593794001	0.447313823458289	0.028334196533682004	7.569086596743647e-05	0.068348261705987	0.0018073730716000002	0.00011528229406500001	9.773741194402085e-08	7.13661930857946e-06	9.334093192758218e-20	9.494860988812151e-20	0.00019999999997900002	0.000100560406672	0.128393665832012	0.032029247113046	0.027486025268192	0.00011640126289600001	0.007847914736528001	9.776844697169928e-08	5.682896567789689e-05	7.943493028497458e-05	0.011797411113353001	1.9642304195125574e-05	9.774931136005887e-08	0.031599804505468	0.08826831129948601	7.886413082303144e-07	0.09010796594143301	0.011730895243605	0.000199999999967	0.003239179144022	0.005584793941508	0.005700087038457	0.00011315654882300001	9.854013508822745e-06	0.00020412628790800002
605.0.	0.0062733333610250006	0.004467070630161001	6.156091534376624e-05	0.002636749473139	9.728405579010298e-08	0.08478956661976801	0.012243139916393002	0.0041626153520950004	0.012045478154667002	0.000147071798631	0.006419301170594	0.0005156858806	0.17224431056956302	0.00073298584462	2.2718291365013352e-05	0.08837265053111201	0.049861650192636005	0.005930047113650001	0.44731442972276303	0.028325197506975004	6.381808515809071e-05	0.077831464188546	0.0018442370180160002	0.00014371981608000002	9.726731508004972e-08	7.98521180085535e-06	6.464611991736083e-20	6.386005968785688e-20	0.000199999999986	0.00010046545235100001	0.12136635207332401	0.031306597197002003	0.030188122196205	0.00011731685850800001	0.006872328002776	9.729540588899178e-08	5.65222380712773e-05	7.985045436476123e-05	0.011830345481576	2.2005165636291853e-05	9.727688311267935e-08	0.034227731017878	0.08798379030969901	7.86708363242975e-07	0.102446706136636	0.012015418166337001	0.000199999999978	0.002828961723573	0.005951918946091	0.004837777542422	0.00011376269742800001	1.0640511666568432e-05	0.000204771887094
616.0.	0.006052882442527	0.0048474069595760005	6.024687771075965e-05	0.002229075180758	1.006781890788214e-07	0.089728299165875	0.012604619016247001	0.003275443256676	0.012151539179714002	0.00018892789204100002	0.005436391660669	0.000525649405691	0.15750932045187402	0.000763935615924	2.474244826023326e-05	0.095936359551753	0.049863910646318	0.00592719697872	0.447307461154541	0.025843469544254	5.2511394893194085e-05	0.084842645643201	0.0018796114999800001	0.00018099407756900002	1.006634744262727e-07	8.867712999937976e-06	3.707166329472637e-20	3.685498886033655e-20	0.00019999999999100002	0.00010309410405600001	0.11280043530155301	0.028171258932227	0.031041294524455	0.00011593623219300001	0.005839525753064001	1.006866839109431e-07	5.5313648905552254e-05	8.242274743504734e-05	0.011841105604588	2.3322896718244073e-05	1.006706351098025e-07	0.034687531981529005	0.088663856772888	8.158163051990267e-07	0.115764048397926	0.011335322595206001	0.00019999999998500002	0.002399794172869	0.006490756758555	0.0037871592497330003	0.000112378525674	1.187520644816229e-05	0.00020451677722800002
627.0.	0.005874555954948	0.005039938170062001	5.872087466869781e-05	0.0019223874558790001	1.063012575216186e-07	0.094619007174168	0.012929694001442001	0.002531128004269	0.011516645515621001	0.000230478393714	0.004693021216187	0.0005228419773960001	0.14331848430351302	0.0007469412848130001	2.5281168389679405e-05	0.102966668824956	0.049863006901334	0.005922620016682	0.44729686055742	0.022289466112491003	4.484336365555289e-05	0.08737832707416601	0.0019021920410900001	0.00021567238207600002	1.062891563001298e-07	9.367098108123773e-06	2.1840633520036018e-20	2.2307087392643876e-20	0.000199999999994	0.000107131721279	0.105793388751895	0.024179110271146	0.029954850393214	0.000113167926959	0.005084572494873	1.063077844335083e-07	5.3902812387399485e-05	8.593819032509107e-05	0.011830752935121001	2.3212489509631523e-05	1.0629465629287289e-07	0.033104875595139	0.089908924598379	8.620784022657499e-07	0.12545394094769902	0.010090208507619	0.00019999999999	0.0020878782988550003	0.006977556410542001	0.002956104596989	0.00010986568222600001	1.297117378751239e-05	0.000203617793996
638.0.	0.005735881999924	0.005032294862923	5.753046272475327e-05	0.0017524234438070002	1.120056866290541e-07	0.09804204899030101	0.013124706163169	0.002066706302819	0.010453121629723	0.000258392715434	0.0042787460488510004	0.0005107800624260001	0.13301460632853102	0.0006940737637480001	2.429004091382208e-05	0.107468360732065	0.049859717994515	0.005917836911124	0.44728612619386804	0.018912171125043002	4.095234027273334e-05	0.08652236899175801	0.001906975153689	0.000236977613796	1.119957703311009e-07	9.40691867386807e-06	1.526088220239504e-20	1.6124585594073162e-20	0.000199999999996	0.00011102712176400001	0.101389954699775	0.020567502869455002	0.027566844550467002	0.00011015917375900001	0.004682664892495	1.1201114237350939e-07	5.277214085589236e-05	8.90756361978119e-05	0.011807840878687002	2.191100795210876e-05	1.120003614697828e-07	0.030267411098784003	0.091254809927426	9.081043058797593e-07	0.13044920724668602	0.008744277152667	0.00019999999999300002	0.0019229587876980001	0.007283482847588001	0.0024577911235080002	0.00010715365799500001	1.3616576100265962e-05	0.00020247842270400003
649.0.	0.005622439422194	0.004879404506594001	5.685560430219987e-05	0.0017106606321930001	1.162070505424289e-07	0.099533675356386	0.013160597675681	0.001866443518822	0.009313197537578	0.000264005680917	0.004173724503809	0.0004936463622210001	0.127537666558421	0.0006259110569430001	2.2280527433504102e-05	0.10894645653609301	0.049855205766699	0.005913811058797001	0.44727746591079304	0.016387561316913	4.034384172293686e-05	0.083719865762143	0.0018950659631540002	0.000238965804883	1.1619855638524461e-07	9.12766043751359e-06	1.3379666672709528e-20	1.461458913496684e-20	0.00019999999999700002	0.00011375692768200001	0.09970131115064801	0.017980143542103002	0.024713347881345	0.00010768489727500001	0.004611894375066	1.1621214278204519e-07	5.2075139778061466e-05	9.10302659872096e-05	0.01178226519556	1.9970022856752244e-05	1.1620282916024108e-07	0.027083423161970002	0.09237531751023101	9.413935671039036e-07	0.131188103220859	0.007623736280602001	0.00019999999999500002	0.0018957491458900001	0.007371901534758	0.0022654501445290003	0.000104880160705	1.3789854019651831e-05	0.000201437222828
660.0.	0.005544072395928	0.004643965672801001	5.667342127405912e-05	0.0017890117554280002	1.1815564124845639e-07	0.09918173481200501	0.01305031366589	0.0018995869047790002	0.008364663858029	0.000246145507484	0.004357714894351001	0.00047516279515900006	0.12711398875997001	0.0005612055831950001	1.992651326146023e-05	0.107718238073885	0.049850594515262005	0.005911148438634	0.44727217039451406	0.015005552645051	4.282014634822118e-05	0.079754790312849	0.0018707643725560002	0.00022174174908	1.181477991446413e-07	8.686933424933597e-06	1.47814126036955e-20	1.662277152799322e-20	0.000199999999998	0.00011490002459700002	0.100765821608534	0.0167009337265	0.022100210955075	0.00010611623197400001	0.004855401226142001	1.1816099139574069e-07	5.1809465435777963e-05	9.154946359136616e-05	0.011761567329224001	1.7944344720267603e-05	1.1815227130027199e-07	0.024291164025036	0.09308951239827301	9.561956885140106e-07	0.128098235126055	0.006909526590438001	0.00019999999999700002	0.001999742003763	0.007261205547046	0.0023504937444240002	0.00010340490754700001	1.3581658310677832e-05	0.00020071064843700003
671.0.	0.005534146360607	0.004375607042444001	5.693376234673519e-05	0.001989816089502	1.177089349234861e-07	0.09720579420589101	0.012824381767228001	0.0021737463200440003	0.007780967028781001	0.00021053214595100002	0.004834943644257001	0.000458705534854	0.13202754682842802	0.000513319843981	1.7803756172246332e-05	0.10425835849884801	0.049846859387083005	0.005910338414133001	0.44727114506050303	0.014942651425469002	4.8620277424167046e-05	0.074853291299661	0.0018395180528170002	0.00019049052471500002	1.1770097322174139e-07	8.180755962330879e-06	2.012678549021213e-20	2.316162964337692e-20	0.000199999999998	0.00011441737359200001	0.10476514958857201	0.016934642676261002	0.020242322293819	0.000105626809845	0.005422072656757	1.1771524049852299e-07	5.1965381605390524e-05	9.07194438516431e-05	0.011750487532951001	1.626894075926348e-05	1.177062269955609e-07	0.022430691619714	0.093289357168989	9.515338832484088e-07	0.121183115017248	0.006709686481527001	0.000199999999998	0.0022394540092900003	0.006990565073198	0.002733578865723	0.000102949358233	1.3068671729344043e-05	0.00020043082844700002
682.0.	0.005640317969172	0.004112031701658	5.764598810643392e-05	0.002311335314526	1.1500965282951409e-07	0.09375894902322	0.012524045884415	0.002729665016905	0.007682724466967001	0.000167758177309	0.00560084346731	0.00044787361239000004	0.142479635323638	0.000491417388807	1.634733468867509e-05	0.09892009722245701	0.049844864170201	0.005911868639439001	0.447275199744023	0.016404831792938	5.80257108542344e-05	0.069170910833717	0.0018078811860150002	0.000153993044548	1.150006972679586e-07	7.652950157367787e-06	3.2138471112740947e-20	3.7476623221772764e-20	0.00019999999999900002	0.000112433555501	0.11173287777525101	0.01893380162309	0.019533537009466	0.000106371928833	0.0063026761754680005	1.150178259386827e-07	5.2589751775042745e-05	8.875548843470623e-05	0.011752096212437	1.5281149642388455e-05	1.1500749937451819e-07	0.021931155995881	0.09288011359694101	9.286211441112781e-07	0.11045335965430801	0.007118952966315001	0.000199999999998	0.002611192724191	0.006600628911348	0.0034711386629050003	0.00010371469589600001	1.2283887340980732e-05	0.00020069822013600003
693.0.	0.005891989277322001	0.0038955659234470004	5.8844256676595933e-05	0.002701417190557	1.103662416619259e-07	0.08915232479018301	0.012212962848800002	0.0035537831446170003	0.008160313969329001	0.000130699699279	0.006534681999986001	0.00044687082176900005	0.157333215464511	0.00050244586311	1.5906222573242812e-05	0.09227889949218701	0.049845365108378004	0.0059160235491440005	0.447284680149636	0.019485673758445003	6.981494401716578e-05	0.063772350032299	0.0017845422549240002	0.00012292194572400002	1.1035530605155869e-07	7.154496587315342e-06	5.436852503546021e-20	6.295458278873779e-20	0.00019999999999900002	0.000109169179144	0.12052745693549001	0.022754643643706003	0.020289764651301	0.00010849153264200001	0.007332015544095001	1.103772561478717e-07	5.373882210306803e-05	8.5926260302954e-05	0.011768594873257002	1.5271811367721633e-05	1.1036449045209879e-07	0.023136774724044	0.09180958263213601	8.90059834279452e-07	0.097601649664927	0.008189522492429	0.00019999999999900002	0.0030430080217780002	0.006142762476901001	0.004524390466808001	0.00010583479922500001	1.128396996805052e-05	0.00020157646781800002
704.0.	0.006215971456638001	0.0038017558163610005	6.035731098935971e-05	0.003009608969206	1.0459757466277809e-07	0.084589511595392	0.011988085873196	0.004395265729702	0.009202005099022	0.000110320167948	0.007283642641624	0.00045908388552900006	0.172179355347182	0.000549514758867	1.6727736744538363e-05	0.08614225747676901	0.049848717668546004	0.005922086201087	0.447297866581404	0.023603244814332004	7.882402260220357e-05	0.061514734255725005	0.001778988708753	0.00010670401612	1.045839283343402e-07	6.836098795626906e-06	8.267624584076111e-20	9.189420281077392e-20	0.00019999999999900002	0.00010518110290300001	0.127705225460881	0.027478603672620002	0.022586754377768	0.00011176107669	0.008063409211308001	1.0461141716732769e-07	5.524119734072704e-05	8.273733577189463e-05	0.011799757831317	1.6428206016788843e-05	1.045955205533067e-07	0.026047590364902003	0.090259287568013	8.428952325598828e-07	0.08800271271544101	0.009739864721154	0.00019999999999900002	0.0033430529157070002	0.005732633850673001	0.005501335295136	0.00010899325092200001	1.031630158241994e-05	0.00020295559564600002
715.0.	0.006407102522455001	0.003928011457402	6.156697809791593e-05	0.003054148365029	9.952731141297517e-08	0.08222953506307	0.011946639088825001	0.00477924499127	0.01053922594514	0.000111354137732	0.007408171537547001	0.00048235840777200004	0.179975087371884	0.0006241879709660001	1.8759903039226514e-05	0.083510564024438	0.049854188842112006	0.005927632817391001	0.44730955845492204	0.027147612712916002	7.837145909424576e-05	0.06520853539949001	0.0017951240626020001	0.000109728511528	9.951124193636423e-08	6.948607623189069e-06	9.520022515333174e-20	9.943245903660867e-20	0.00019999999999900002	0.000101732541433	0.12927447118155702	0.031014648245484003	0.025893001156491003	0.00011510391276200001	0.008047587808924	9.954185387255802e-08	5.646440513834179e-05	8.021835486030052e-05	0.011838880592222	1.858612179105371e-05	9.952347152024664e-08	0.029858230378194003	0.08880024176024201	8.024445191894253e-07	0.087725124404675	0.011198950979639001	0.00019999999999900002	0.0033264443608270002	0.005571339474746	0.00578614239741	0.00011203552183200001	9.865044140962301e-06	0.00020439698259300002
726.0.	0.006342843038293001	0.0042779812878430004	6.175435541559949e-05	0.002796964258834	9.736263088930404e-08	0.083457796873767	0.012119521901987	0.0044460660520710005	0.011661363520304	0.000132728553935	0.0068019954823560005	0.000506760937527	0.176283060322696	0.000701453313586	2.144550561785398e-05	0.08610299270782	0.049859737553725005	0.00592997021621	0.44731407657187805	0.028396020803995004	6.888139109690111e-05	0.073716832211094	0.001827269259569	0.00013086208874700002	9.734576744985006e-08	7.596649833159794e-06	7.675315469991528e-20	7.66859076911811e-20	0.00019999999999900002	0.00010040347669300001	0.12449655142328	0.031685560908246	0.029007114079787004	0.00011697419397200001	0.007301128362619	9.73751960956883e-08	5.6690211404749705e-05	7.958439376764316e-05	0.011872479281437	2.104376242604198e-05	9.735635579859523e-08	0.033091936857230005	0.08808416985489201	7.865135009436807e-07	0.09698894941856501	0.011915038816007001	0.00019999999999900002	0.0030089328824760004	0.00578212959449	0.005220223729234	0.00011354715830600001	1.0270824709724301e-05	0.00020531254993900002
737.0.	0.006138584594118	0.004685652985727	6.0822513865838784e-05	0.002399827845226	9.910279753017326e-08	0.08756928505599801	0.012442146210028001	0.0036469757548990003	0.012118635616422001	0.00016935325677500002	0.0058482232915960004	0.0005219409518110001	0.16381186166317402	0.0007506081376920001	2.383608507998785e-05	0.092626851063971	0.049863187192514	0.005928513718464001	0.44731025875045904	0.026931658634807003	5.7133411734024055e-05	0.08201369746252	0.0018637109573930001	0.000164464444364	9.908720006308052e-08	8.492172767737021e-06	4.737500816977238e-20	4.694731149021699e-20	0.00019999999999900002	0.00010187682963500001	0.116412859972117	0.029530237795393002	0.03068649830611	0.00011657040498600001	0.006272368693167001	9.911246045825685e-08	5.584073077930724e-05	8.124689176479413e-05	0.011888050409169001	2.2843613701837793e-05	9.909534494019598e-08	0.034506039480599	0.088357413560411	8.023840126607002e-07	0.11017156385143301	0.011641779239976	0.00019999999999900002	0.002579620198192	0.006256989677642001	0.0042248454071700005	0.000112997270828	1.1340378372361261e-05	0.000205372393165
748.0.	0.00594396747112	0.004960607421867	5.9358373696356496e-05	0.002049528407979	1.0383433533436579e-07	0.09254165221020601	0.012786942261327	0.002834683355511	0.011796127926847	0.00021128967322700003	0.0050011061584630005	0.000524335130048	0.149254031262463	0.000754304056634	2.50374766289517e-05	0.09997909146859801	0.049863570552173005	0.005924604821045	0.447301138560376	0.023785607600495	4.7992445859911366e-05	0.086400214388927	0.0018920651169900002	0.00020061529077500001	1.0382115572525159e-07	9.167024702457979e-06	2.743672278948329e-20	2.770733617626767e-20	0.00019999999999900002	0.00010536448834900001	0.10872037272182901	0.025859260250497004	0.030423691161341002	0.00011435383291500001	0.00539902846716	1.038416659771122e-07	5.449063696343553e-05	8.440545570647481e-05	0.011882019122358001	2.334674416638272e-05	1.038273334791368e-07	0.033785733760619004	0.08937599751609	8.418210111821936e-07	0.12143233365493201	0.010623155847298001	0.00019999999999900002	0.002217871772973	0.006770909801891001	0.0032965389861470003	0.00011093612207900001	1.2514643704328272e-05	0.000204672242994
759.0.	0.005793078815937	0.0050357112267080005	5.801987279670915e-05	0.0018244105018400002	1.0955229289298589e-07	0.096598470561535	0.013038730969610002	0.0022580431130320004	0.010907350526741001	0.000245433896656	0.004454070724861	0.000516036648537	0.13735264561469102	0.000716404738448	2.4699076931404964e-05	0.10556974091718001	0.049861239195418	0.005919893599874	0.44729048668180205	0.020322884941763	4.26033826655962e-05	0.08687889242961101	0.001904505205241	0.00022798223215200002	1.09541486128123e-07	9.396253739344356e-06	1.780624676963588e-20	1.8549603371651797e-20	0.00019999999999900002	0.00010935208375300001	0.103262190558408	0.022081165012877	0.028574490330525	0.000111425019596	0.004854103720574	1.0955820191481931e-07	5.323890283053043e-05	8.773147837700087e-05	0.011860067659711001	2.2535075214449913e-05	1.0954646183917408e-07	0.031467290672983005	0.09068588597098001	8.88323071584844e-07	0.12833207489662501	0.009313220890348	0.00019999999999900002	0.001993392167288	0.007154060475477001	0.002665072845981	0.00010829765758600001	1.335114078615208e-05	0.00020356830845900001
770.0.	0.005671205709679001	0.00494270926538	5.713402122727383e-05	0.0017296472293100002	1.1440745948758271e-07	0.098896635662904	0.013142149036478002	0.0019520347608520002	0.009796427923707001	0.000260878080655	0.0042212975669610004	0.000501012168137	0.129891721784088	0.0006545066302370001	2.3113477799058663e-05	0.10831056749539301	0.04985721313087801	0.005915553479363	0.447281010045226	0.01744925290226	4.063622201617697e-05	0.08487334122335201	0.0018996970663370002	0.00023840237412	1.143983778080611e-07	9.24490695635113e-06	1.417604815448807e-20	1.526760536485193e-20	0.00019999999999900002	0.00011258167112500001	0.10044628703546801	0.019073227463561	0.025912912220199	0.00010872592969600001	0.004645395428995	1.144127183593286e-07	5.2366311885533174e-05	9.01929104277654e-05	0.011831764267090001	2.084780407577977e-05	1.14402796351068e-07	0.028426387359488003	0.09190089910448	9.271332404903601e-07	0.13083096205129402	0.008098168946679	0.00019999999999900002	0.0019087560111370001	0.007333746116515	0.002349007116935	0.00010584165326000001	1.371744485148494e-05	0.000202431038454
781.0.	0.005577500498365	0.004742542958353	5.674892667288964e-05	0.0017555336065110002	1.1731230473099969e-07	0.09932319631908601	0.013094318118351001	0.001886210290962	0.008767052759562001	0.00025319880134300004	0.004279218883707	0.000483123377961	0.127305861368145	0.0005883467010260001	2.090276139692294e-05	0.10822549774265801	0.04985262690822	0.0059123110633500005	0.44727432533548106	0.015591044387528001	4.1748952721450214e-05	0.081443703423535	0.0018807339608860002	0.00022940905119400002	1.1730418826788739e-07	8.871398769110137e-06	1.417621486570989e-20	1.5740943809935598e-20	0.00019999999999900002	0.00011439528164300001	0.10030843102141	0.017243880936052003	0.023200739828012	0.00010678112695300001	0.004750600240079001	1.1731755011694751e-07	5.192275910691594e-05	9.13184892243109e-05	0.011805631856082001	1.8847830392312954e-05	1.173085803305617e-07	0.025471127984809	0.09278551821981	9.497815957651188e-07	0.12941472560739	0.007213527182994001	0.00019999999999900002	0.001954916269428	0.007307379054377	0.002314692695766	0.000104031955268	1.366832918132604e-05	0.000201524145721
792.0.	0.005535263904864	0.0044899848930940005	5.6817308722199316e-05	0.001900127323228	1.178930045253745e-07	0.09806272296903101	0.01291902205144	0.0020503063147	0.008027742499228	0.00022519220690300003	0.004622008134677	0.00046579698567500005	0.12983002194773102	0.000533386203594	1.86846812818743e-05	0.10575096386662701	0.049848500156113	0.005910682001114001	0.44727145383161604	0.014953092886522001	4.599444387737697e-05	0.077024884732054	0.0018525583664060002	0.000204051037743	1.1788510367032401e-07	8.397667391132394e-06	1.7605717017646148e-20	2.0051392903618898e-20	0.00019999999999900002	0.000114610381955	0.102968439902197	0.016810710871710002	0.021022514017643	0.00010582891793000001	0.005168127630745	1.1789887675443e-07	5.189441770183499e-05	9.106632038677383e-05	0.011787425192013002	1.701703498541033e-05	1.1789000323313079e-07	0.023212175857106002	0.093208429973008	9.534794513293091e-07	0.12426808506688701	0.00679061173194	0.00019999999999900002	0.00213190121905	0.007106692032783001	0.0025599636478490003	0.00010313424037900001	1.3290643010901843e-05	0.00020100840706000002
803.0.	0.005586072605633	0.004226596246852001	5.732002072375874e-05	0.0021656858730350003	1.1618913922557138e-07	0.09529762560785601	0.012651889418471	0.002472592873977	0.007716041107209	0.000185335752998	0.005254041691291	0.00045241900654200003	0.137745969265953	0.0005002401188710001	1.694341694319052e-05	0.101288923733233	0.049845722506491004	0.005911143554448	0.44727322465831004	0.015721834499148	5.36860543877194e-05	0.071748819752059	0.001821062702153	0.000169546588041	1.1618064760865968e-07	7.886309701829905e-06	2.620095281089786e-20	3.037184023576681e-20	0.00019999999999900002	0.00011329244518700002	0.10856907905466501	0.018000411625374	0.019810036614178003	0.000106020369453	0.00590324398256	1.161964332095972e-07	5.230142905538718e-05	8.960539058504668e-05	0.011780724997269001	1.572439474666305e-05	1.1618672058423389e-07	0.022110980306593003	0.09307351391954001	9.386485032090602e-07	0.115327402446892	0.006925542616357001	0.00019999999999900002	0.00244248832865	0.006771801325838001	0.0031285289349280002	0.00010334912514600001	1.2634390354501081e-05	0.00020099227226600002
814.0.	0.0057713160945700006	0.003989943135182	5.8289709892286784e-05	0.002527987980197	1.124260756478203e-07	0.09122064507690801	0.012344328425478002	0.003175726714003	0.007934592337384	0.00014554082229300001	0.0061190330044620005	0.00044685359629400006	0.15066991200030302	0.000496599177236	1.605437056113615e-05	0.095243809433514	0.049845087700235005	0.005914098659871	0.44728024944870204	0.01806750745163	6.447484581008163e-05	0.06616175791987901	0.0017938018987620002	0.00013576666230700002	1.124160632719731e-07	7.37763927451194e-06	4.334263801836313e-20	5.039628472747063e-20	0.00019999999999900002	0.00011061221346600001	0.11661832339802301	0.020998216325089	0.01990930234335	0.000107511062842	0.006877011656105001	1.124357602489959e-07	5.320547260399111e-05	8.717393624449072e-05	0.011788021775064	1.5273755633445553e-05	1.124241311730086e-07	0.022548200558048	0.092302485947218	9.07174551472525e-07	0.10332163176336101	0.0076966020626300004	0.00019999999999900002	0.0028524361668820003	0.006346087160326	0.004042543463630001	0.000104852976079	1.173485982268639e-05	0.000201558563748
825.0.	0.006072522525583	0.003837527829856	5.967540489417561e-05	0.0028825616024920004	1.0713542110042389e-07	0.08655897422073501	0.01207769125462	0.004031179750740001	0.008727716503674	0.000117837514576	0.006973576611004	0.000453041526606	0.16580346758684703	0.0005275858929050001	1.6313236234788843e-05	0.088768670205777	0.049847160356789	0.005919367529890001	0.447291918158619	0.021769962840250002	7.514467188661146e-05	0.062293058399282	0.001780127790566	0.000112885564194	1.0712300623336449e-07	6.969173820734711e-06	6.954595596012436e-20	7.886735192718121e-20	0.00019999999999900002	0.00010693522785300001	0.124748731633637	0.025400187445171002	0.02152474830767	0.00011028526438200001	0.007770836753004001	1.0714804995022109e-07	5.456531317751958e-05	8.413744769434035e-05	0.011810383565101001	1.5906990019271434e-05	1.071335622981046e-07	0.024711388548837	0.090950254433644	8.636181777115894e-07	0.09188532187122701	0.009048877132578001	0.00019999999999900002	0.003223885906805	0.005909132955615	0.0050890812263180004	0.00010757683170800001	1.0736676070095942e-05	0.000202691295192
836.0.	0.006336895807571001	0.0038612376666740003	6.1065209924477e-05	0.003050427130092	1.0166346182897949e-07	0.08311319408169901	0.011953116459389	0.004643980236016	0.009953229416553001	0.00010974315095300001	0.007391409756276001	0.000471741363464	0.177060284247213	0.000590698061606	1.7821172688790935e-05	0.084437993756832	0.049851749669474005	0.005925295481489	0.44730460203221806	0.025667493221631	7.910342856246344e-05	0.063269827097451	0.001786943061804	0.00010760147532000001	1.0164842462698579e-07	6.874990356903246e-06	9.099467740500273e-20	9.76561127685321e-20	0.00019999999999900002	0.00010318370443100001	0.12891821852551602	0.029579472754768	0.024424554015238003	0.00011367217603	0.008095048702767001	1.0167786025783909e-07	5.5959128042653944e-05	8.127134342141097e-05	0.011844311605840001	1.7639940414920343e-05	1.016605130899588e-07	0.028183908238612002	0.089414800626228	8.194206045272036e-07	0.08731369151403101	0.010584375137566	0.00019999999999900002	0.003350606351299	0.005627195565005	0.005707146140186001	0.00011074883816100001	1.002874942352575e-05	0.000204102987025
847.0.	0.006380876687857	0.004118388249938001	6.172845873318065e-05	0.0029179232568070004	9.814597769722108e-08	0.082770961438498	0.012034259927002001	0.004618955254295	0.011194863804868001	0.000122409659435	0.007088263443706001	0.000496258359732	0.17837403620785203	0.00066825109451	2.0253305078909852e-05	0.08475633100233401	0.049857363887510005	0.005929103461733001	0.447312410532307	0.027974739527128003	7.311383174309439e-05	0.069936808940202	0.001812656111674	0.000121004351179	9.81293725866474e-08	7.2917474899145455e-06	8.56044791323624e-20	8.701292220441411e-20	0.00019999999999900002	0.00010086556499500001	0.126763248070765	0.031525062457296	0.027686063916594002	0.00011625589880500001	0.007642789273336	9.815947605068317e-08	5.6647804081673256e-05	7.976606817190109e-05	0.011879035076937002	2.000983226874805e-05	9.81407392088009e-08	0.031739926322374004	0.088352381868671	7.921346687234752e-07	0.092710070300743	0.01164682118106	0.00019999999999900002	0.003153672079622	0.005676537094777	0.005491442080761	0.000112981559233	1.005629250951551e-05	0.00020524319822100003
858.0.	0.006222198361578	0.004514412318801	6.125591346233497e-05	0.002566993963293	9.821017713528859e-08	0.085744396291713	0.012297886017755002	0.003988804750331	0.011951512846947001	0.00015256083024300002	0.006250099910406001	0.000515653039453	0.169269933156134	0.000730776307029	2.281578384321827e-05	0.089745221135878	0.049861772131254006	0.005929201631041	0.44731202630126404	0.027635832803108003	6.191495508011934e-05	0.07866839839001001	0.001847819648133	0.000149451913696	9.81939771962406e-08	8.109278186307233e-06	5.872299730212558e-20	5.831372314064911e-20	0.00019999999999900002	0.00010114168677300001	0.11984237692201401	0.030517191547502	0.030025293805743	0.00011682970715	0.006703110456896	9.822103134954418e-08	5.623576064420038e-05	8.045354011256211e-05	0.011900928218613	2.2134447466973815e-05	9.820312513824131e-08	0.033968565447108	0.08820723283301801	7.944147122999901e-07	0.10463104065447301	0.011791967936669001	0.00019999999999900002	0.002759192969611	0.006050456943381	0.0046437013534160005	0.00011330017801100001	1.0869127603609281e-05	0.00020564640674400003
869.0.	0.006019436786348	0.004852319592609	5.9975468334290566e-05	0.002191250392711	1.017517788084149e-07	0.09045611275493301	0.012639428859832	0.0031620773483550003	0.011955719919734	0.00019256773819500002	0.005343854925219001	0.000523336902803	0.15527823522713202	0.0007541133529780001	2.4557669111459953e-05	0.09690339476217001	0.049863446099711	0.00592623810864	0.447304956665841	0.025124569471604002	5.1626483166185924e-05	0.08476097451768001	0.001880053582732	0.00018491286408100002	1.017375857562661e-07	8.900642126848978e-06	3.460540209878112e-20	3.4657428510273146e-20	0.00019999999999900002	0.00010384234345200001	0.11186486016970501	0.027409427299886	0.030584812184705	0.00011532914543100001	0.005752871589452001	1.0176003237236978e-07	5.50575715993279e-05	8.303772545442952e-05	0.011902291034200001	2.320244576340317e-05	1.0174454134109389e-07	0.034141288076021	0.088931609097345	8.245255255310045e-07	0.11687820351639	0.011067561561529	0.00019999999999900002	0.002364453876935	0.006557772453613	0.0036699995377050005	0.00011183188885900001	1.2030212213953141e-05	0.00020523001481000003
