time	A1	A1_2	A2	A2_2	A3	A3_2	CREB_n	DUSP_c	DUSP_n	DUSP_n_ERK_n	DUSP_n_pERK_n	DUSP_n_ppERK_n	DUSPmRNA	ERK_c	ERK_n	Elk1_n	F	FOSn	FOSn_2	FmRNA	Fn	Kin	Kin_2	MEK	PreDUSPmRNA	PreFOSmRNA	PreFmRNA	RSK_c	RsD	RsT	c_FOS_c	c_FOSmRNA	pCREB_n	pDUSP_c	pDUSP_n	pDUSP_n_ERK_n	pDUSP_n_pERK_n	pDUSP_n_ppERK_n	pERK_c	pERK_n	pElk1_n	pMEK	pRSK_c	pRSK_n	pc_FOS_c	ppERK_c	ppERK_n
1760.0.	181.23033009333645	1.122069906664307	21.03383777447448	4.353182225525575	12.737382550283463	0.35523744971652305	996.5421578901752	23.21948649271843	32.69503347935141	87.2548520898203	0.61784110991424	0.06456373716355701	38.42537145888888	210.59746729496183	1546.8236848537158	1509.2336270744775	0.000570994102544	8.711321537517962	0.053268867521232006	0.000767474392379	0.00012129982978400001	79.05146720065858	3.614272799341662	584.8298781157873	10089.977104904614	4.8331425379689446	0.048621786642655006	352.87016916678874	243.77147470691173	3.632025293088928	0.501214236673159	31.6091244400754	3.4578421098236842	0.000311777625978	0.002323605433622	0.006201250331487	4.3909692257289865e-05	4.588539880081578e-06	188.25770670671366	1.738471939955165	0.7663729255267251	52.49132188420721	0.10819921693281401	0.09242599682296	0.003617046660257	164.28392380836388	19.494673150789136
1815.0.	181.2068550895289	1.145544910471779	21.003937498022083	4.383082501977977	12.728279752887387	0.36434024711259405	996.5680587594666	24.18122939614132	34.12856309077844	91.01685147576669	0.6174467588333871	0.06666862281902601	38.16301081009201	210.8457121534629	1545.7337767899342	1509.2423518983762	0.000675308377411	9.033789459765446	0.05586159501774401	0.0008842135838750001	0.000143489325652	78.94991142543678	3.715828574563502	584.9030752706087	10020.519281879933	4.041282040581154	0.056260901254130004	352.8709100029993	243.83518545941246	3.568314540588255	0.519589310617346	30.764915814154122	3.431941240531992	0.00032617442411000003	0.002403312838869	0.0064094432800380005	4.348043314558471e-05	4.694802985836476e-06	188.28081707012834	1.664387096799243	0.757648101627434	52.418124729385816	0.10758737007848801	0.091874860482931	0.003737827696246	163.45321724010157	19.284704019830638
1870.0.	181.18391149740262	1.168488502598024	20.976257228644467	4.410762771355595	12.71928257473687	0.37333742526310804	996.5850432931928	25.12807519744955	35.539978282263135	94.70974136291204	0.617385947436192	0.06889296859936901	37.90169261737967	210.86301311748406	1544.56597943577	1509.2485034055003	0.0007955226160980001	9.339444906846884	0.058605780219770004	0.001019991772527	0.000169059508864	78.8492252228235	3.816514777176786	584.9197218581884	9951.531004644909	3.380075701938519	0.065347664303418	352.8713867389544	243.8945156071397	3.508984392861057	0.5370117632496241	29.918048923319414	3.414956706805825	0.00034122413389700004	0.002487858418016	0.006629898366311	4.3218179484162225e-05	4.822647863329236e-06	188.2554317907718	1.598131629658009	0.7514965945037401	52.40147814180631	0.107194826414716	0.091515129783692	0.0038580287679230003	162.91990535161875	19.136721424341847
1925.0.	181.1614871895502	1.190912810450404	20.950632130295727	4.436387869704337	12.710389786355748	0.38223021364422705	996.5944473361881	26.06013800868038	36.92943644078543	98.33448710683982	0.617610577749905	0.07122816019606701	37.641669420014296	210.68243000919028	1543.3356985605335	1509.252491385353	0.000934279942376	9.628524941083842	0.06149710587109301	0.0011786685822320001	0.00019857149841200002	78.74941882690752	3.916321173092789	584.887672458271	9883.012589614542	2.8280075840116723	0.07616506459561001	352.87163762244455	243.9499033809238	3.4535966190769782	0.553495682527932	29.0735804921436	3.40555266381091	0.000356933562144	0.002576956224058	0.006861859110901001	4.3097254705897945e-05	4.9703503282018066e-06	188.18973279569857	1.538562442709018	0.747508614651048	52.4335275417238	0.10698984355275401	0.09131900891788701	0.00397744617924	162.64147931356882	19.04096871922738
1980.0.	181.139570319704	1.212829680296636	20.926909607068747	4.460110392931318	12.701600172671718	0.391019827328255	996.597367822721	26.9775368960105	38.297107106096604	101.89206338240132	0.6180793119006001	0.07366669190444701	37.38310487845353	210.33231418034583	1542.0555424649658	1509.2546445950425	0.001094757625614	9.901328913782617	0.06453124644662	0.0013648339811310002	0.000232699869784	78.65050189394421	4.015238106056093	584.8135207720443	9814.963659732197	2.3671033382954	0.08904292143789101	352.8716946091962	244.00172940201978	3.401770597980949	0.5690586075523101	28.235584225397652	3.402632177277987	0.00037330969416000004	0.002670357737887	0.007104664387308001	4.309705513348616e-05	5.136585121777885e-06	188.0900501356217	1.4847434527581331	0.7453554049615111	52.50767922795057	0.10694589873633101	0.09126328428553801	0.004095875756621	162.58215087255903	18.989577810816822
2035.0.	181.11814931602186	1.234250683978806	20.904948394131882	4.482071605868183	12.69291253284546	0.39970746715451205	996.5947109594896	27.88039443959611	39.64316810088114	105.38344369661503	0.6187566337075391	0.07620198846393901	37.12610425327985	209.83699240442849	1540.735883354356	1509.2552291535021	0.001280766413267	10.15820478778482	0.06770374730012	0.001583919299964	0.000272253784687	78.55248351207929	4.113256487921029	584.7028336058028	9747.383341381184	1.9823487854044881	0.10436384562398701	352.87158450401495	244.050326022687	3.3531739773137152	0.583720752609419	27.4073175539438	3.405289040509824	0.00039036013237200005	0.0027678474767280003	0.007357738097165001	4.320092577024867e-05	5.320335583892268e-06	187.96130797903663	1.4359019312511951	0.744770846501921	52.618366394192094	0.107040742088223	0.09132849391975101	0.004213118530799	162.71170203931567	18.976150329942726
2090.0.	181.09721287454252	1.255187125458116	20.88461771620883	4.502402283791234	12.684325680101837	0.40829431989813403	996.5872301814409	28.768835718432864	40.967802898198265	108.80959413246181	0.619612003571533	0.07882824710219001	36.8707343836826	209.21736885691277	1539.3852993005335	1509.2544623717865	0.0014968646229390002	10.399537849673143	0.07100990428268601	0.0018423201690890001	0.00031820126603700004	78.45537221120257	4.210367788797749	584.5603382018372	9680.270401853626	1.661203437912269	0.122569442638692	352.87132989511565	244.09598486326394	3.307515136736786	0.59750436723445	26.591360818640503	3.4127698185588082	0.00040809334244200005	0.0028692385318550002	0.007620578263413001	4.339530378627064e-05	5.52082489416766e-06	187.80736493672526	1.39139515492234	0.745537628217619	52.76086179815743	0.10725562159479402	0.09149824677952201	0.004328983976867	163.00452323406174	18.995439821517994
2145.0.	181.0767499528055	1.275650047195146	20.865796508575084	4.521223491424978	12.675838441563158	0.416781558436814	996.5755560697958	29.642987582199062	42.27119881282351	112.17146977141002	0.6206191182109361	0.081540300779274	36.6170367938165	208.4914445452229	1538.0109228217614	1509.2525232360379	0.0017484884709300002	10.625741406875385	0.074444651451378	0.002147531067688	0.00037169693480200005	78.35917597291812	4.30656402708219	584.3900723492592	9613.623347077268	1.393193646055356	0.144166630320432	352.8709499143509	244.13896295128595	3.2645370487147822	0.610433209229971	25.789733408815618	3.424443930203891	0.000426518776301	0.0029743683416380002	0.007892746476171001	4.366906255387586e-05	5.737463332552395e-06	187.631272830656	1.35068471011258	0.747476763965717	52.93112765073553	0.10757465258618201	0.091758668538053	0.004443291671224	163.43881738383695	19.043108969707582
2200.0.	181.05674976363045	1.295650236370161	20.848372695922063	4.538647304077993	12.667449658084445	0.42517034191552705	996.5602199687528	30.50297812019187	43.55354574533222	115.47001278698197	0.621755274056911	0.084333501867017	36.365036300179746	207.6747595997226	1536.6187164176388	1509.2495604133596	0.002042100043403	10.837249132458487	0.07800246224411701	0.0025082907139280003	0.000434113510721	78.26390224061636	4.401837759383945	584.1955048928746	9547.440492245092	1.169572448161581	0.16973390675262	352.87046085344423	244.17948776355308	3.2240122364476	0.622532111496499	25.003990638915038	3.439780031246772	0.00044564691931400004	0.0030830948600450003	0.008173858200142001	4.401300670357433e-05	5.969807539503322e-06	187.43547298746006	1.313316529154707	0.7504395866438961	53.12569510712012	0.107984306682011	0.092097952184597	0.004555871960828	163.99594583126319	19.115542952429497
2255.0.	181.0372017690528	1.315198230947805	20.832242524788136	4.554777475211923	12.659158184090716	0.43346181590925703	996.5416726684507	31.348936268056313	44.8150353001911	118.70615156061106	0.6230008261527651	0.087203624563555	36.114746672134814	206.7807666332037	1535.213690941758	1509.2456984097673	0.0023853541793050002	11.034508776749906	0.08167726783702	0.0029347369708090003	0.000507077350277	78.16955792963465	4.496182070365643	583.9796327335476	9481.720013629101	0.983035262209169	0.19992736714428702	352.86987666256454	244.21776139811683	3.185738601883905	0.633826626780657	24.235304530215714	3.458327331549097	0.00046548929319400003	0.0031952931875040003	0.008463574178133001	4.441948144047762e-05	6.217528838883165e-06	187.221944904757	1.278905256241156	0.754301590236768	53.34156726644724	0.10847299832561201	0.09250599437580301	0.004666566046837	164.65989301052983	19.2097050542608
2310.0.	181.01809567441023	1.33430432559042	20.817309945575552	4.5697100544245	12.650962887416226	0.441657112583744	996.5202992258498	32.180991512556425	46.05586015916472	121.8808004059069	0.6243387319282141	0.090146783927341	35.8661743608813	205.8211442448325	1533.8000792064583	1509.2410423393223	0.002787285321569	11.217977011885022	0.085462395145857	0.0034385693095150003	0.0005925082505550001	78.0761494374934	4.589590562506907	583.7450591634087	9416.459987105185	0.827482297899911	0.23548623328606702	352.8692093535619	244.2539640497184	3.149535950282332	0.644342737140659	23.484531147146384	3.47970077415	0.000486058435225	0.0033108526735750004	0.008761592994590001	4.488206874986734e-05	6.480388459152353e-06	186.99231871516858	1.247121908091768	0.758957660682351	53.576140836586134	0.10903075038149801	0.09297410133016501	0.004775225746337	165.41682922965484	19.323024288946574
2365.0.	180.99942142257655	1.352978577424105	20.803486040468684	4.583533959531376	12.642862649145679	0.449757350854292	996.4964307605449	32.999273667287355	47.27621363086173	124.99485964112955	0.6257541678274591	0.09315936931314	35.61932096120776	204.80605953185463	1532.3814744810045	1509.235681642238	0.0032585150956970003	11.388115214613315	0.089350525918351	0.004033216176584	0.0006926636848260001	77.9836826541948	4.68205734580555	583.4940573697631	9351.658417142398	0.6978200418741101	0.277237628503094	352.8684693263745	244.2882569229145	3.115243077086297	0.654106617161756	22.752266703948028	3.5035692394549223	0.000507367866855	0.0034296744677860002	0.009067644762805001	4.5395349930522684e-05	6.75821804415477e-06	186.7479601761382	1.217684063720542	0.764318357767056	53.8271426302314	0.10964892343874201	0.093494750794942	0.004881713099696001	166.25475373386595	19.453307409069012
2420.0.	180.98116918833918	1.371230811661471	20.790688493842605	4.596331506157453	12.634856363457324	0.457763636542646	996.4703538779582	33.80391270050478	48.476289322864105	128.04921584797108	0.6272342083008461	0.09623799008061501	35.37418484087825	203.7443877129949	1530.960941414869	1509.229693002369	0.0038114809862700005	11.545386025527653	0.093333677476591	0.004734003877976001	0.0008101875534180001	77.89216297257217	4.773577027428167	583.2286221350223	9287.313258846849	0.589795409994582	0.326100307763786	352.86766563373214	244.32078468779582	3.082715312204963	0.663144441805488	22.038894293999086	3.529646122041521	0.000529432059618	0.0035516694776650004	0.009381485845069001	4.595471907827739e-05	7.050904248502422e-06	186.49003482478673	1.190348006795714	0.7703069976359981	54.09257786497231	0.11031999627410101	0.094061399060315	0.004985899925633	167.16320305461335	19.59866960044071
2475.0.	180.9633293729157	1.389070627084958	20.778841102005213	4.608178897994846	12.626942937467993	0.46567706253197605	996.4423182280428	34.595038601767186	49.65628090032391	131.0447422192288	0.628767556406978	0.09937943162373701	35.13076222246896	202.6438959826426	1529.541105251058	1509.223142650999	0.004460685999631	11.69025055035539	0.09740320488564501	0.005558322854562	0.0009481634310770001	77.80159529867849	4.864144701321854	582.9505121203666	9223.422434874983	0.49985720417222906	0.383087039635197	352.86680619639264	244.35167756104548	3.051822438955273	0.671482231312104	21.344622789919452	3.557681771956824	0.000552266402988	0.0036767566859330003	0.009702894490652	4.655623576587429e-05	7.358376507862194e-06	186.21955633656282	1.16490239086619	0.776857349006244	54.3706878796279	0.11103738732920201	0.09466832409363701	0.0050876673827350005	168.13301224433135	19.757479570402083
2530.0.	180.94589259860615	1.406507401394454	20.767873319350265	4.619146680649794	12.619121291079983	0.473498708919982	996.4125425951972	35.372781277808706	50.81638190591992	133.98229893711465	0.6303443180942601	0.10258061999733901	34.88904790434174	201.51139768978163	1528.1242239064604	1509.2160881973562	0.005222968626930001	11.823166091981253	0.10154982358811601	0.00652578651929	0.00111017217002	77.711984062202	4.953755937798335	582.6612846161668	9159.983848505375	0.42504038710316605	0.44930533669452904	352.865897978736	244.38105307814604	3.022446921854727	0.679145726849933	20.669519208046907	3.5874574048025982	0.0005758871766200001	0.0038048617777120004	0.010031667269781	4.7196508159806714e-05	7.68059729295656e-06	185.9374229079682	1.141163095684073	0.783911802649447	54.65991538382778	0.11179530905470601	0.095310497618804	0.005186905567963001	169.15611886456892	19.92831578489926
2585.0.	180.92884970357778	1.423550296422837	20.757719838216463	4.6293001617836005	12.611390356829816	0.48122964317015005	996.3812198277468	36.1372704706383	51.95678562407389	136.86273355023445	0.6319558120753871	0.10583859364672901	34.6490357432418	200.35288196754183	1526.712246485974	1509.208580091986	0.006117791763359	11.944584321126337	0.105763650908177	0.007658377200249001	0.001300353577698	77.62333322689905	5.04240677310129	582.362324245259	9096.995393797146	0.362869422615886	0.525956245848888	352.864947132572	244.4090176094769	2.994482390523817	0.6861602916639671	20.013535618020512	3.618780172253142	0.0006003115280600001	0.003935916031212	0.010367616186164	4.7872599736188925e-05	8.017554318395255e-06	185.64444455985117	1.118969026407341	0.791419908018932	54.95887575473537	0.11258864860984001	0.09598348040287201	0.005283513164952	170.2254015156874	20.109931386878966
2640.0.	180.91219173677763	1.440208263222961	20.74832019994845	4.638699800051609	12.603749079738789	0.488870920261178	996.3485208475896	36.88863569266068	53.07768497720645	139.68688133195113	0.6335944095614751	0.10915048097223701	34.41071897898143	199.17362307446587	1525.3068610213452	1509.2006628036693	0.007167548509855	12.054949809719346	0.110034264260307	0.008980573232496	0.001523471732707	77.53564630103304	5.130093698967321	582.0548667936366	9034.454963511189	0.311277544436006	0.6143309409683091	352.8639591154223	244.43566766286682	2.967832337133894	0.692550833355508	19.376531500244354	3.651479152410479	0.0006255574561730001	0.004069855429617001	0.010710566360147	4.858195449514524e-05	8.369254299526533e-06	185.34136355839934	1.098178660400058	0.799337196335771	55.266333206357764	0.11341286972785102	0.09668333617548701	0.0053773971441570005	171.3345462893032	20.301225910932185
2695.0.	180.8959099529711	1.456490047029505	20.739618434841997	4.647401565158068	12.596196417165372	0.49642358283459603	996.3145979280639	37.62700617491017	54.179272445531275	142.45556561271272	0.6352533984449721	0.112513482662265	34.17409045414493	197.97827296172835	1523.9095336173934	1509.1923757715388	0.008397882001951	12.154698864406017	0.11435077346218	0.010519450909675002	0.0017849833353900002	77.4489263478099	5.216813652190454	581.740019098789	8972.360455292783	0.268539331086036	0.7158049074513481	352.8629387882556	244.4610910071748	2.942408992825989	0.6983417436561391	18.75829230525751	3.685402071935932	0.000651643800088	0.004206619956991	0.011060354186983002	4.932233666561389e-05	8.735717942457904e-06	185.02886962199773	1.078667192983721	0.807624228465976	55.581180901205244	0.11426393161775901	0.09740656054043001	0.005468472510652	172.47793582707507	20.501222346684315
2750.0.	180.87999580790162	1.472404192098979	20.731562728827583	4.655457271172474	12.588731338659358	0.503888661340611	996.2795873873716	38.352510825426	55.261740004212264	145.16959808403521	0.636926867860725	0.115924857908774	33.93914276370257	196.7709399502783	1522.521540719752	1509.1837541798159	0.00983801560123	12.244258608786087	0.11870190423491901	0.012304754884316002	0.002091108316532	77.3631759958006	5.302564004199754	581.4187757343366	8910.709776487207	0.23321439545532202	0.8318295708040001	352.86189049664193	244.48536764515453	2.918132354846164	0.703556852667639	18.158544844730798	3.720412612628412	0.000678590233182	0.004346153046107	0.011416825887435	5.0091781862569254e-05	9.116975922425594e-06	184.7076111817137	1.060324164711264	0.8162458201888271	55.902424265657565	0.11513822161730401	0.09815002198307601	0.005556662092190001	173.65055672349442	20.70904843419499
2805.0.	180.86444095356947	1.487959046431129	20.724105114906553	4.662914885093511	12.581352825817788	0.51126717418218	996.2436118132772	39.065278195494514	56.325279073468245	147.8297790749943	0.638609609572907	0.11938191377314801	33.705868357579405	195.5552558780229	1521.143995852097	1509.1748295917685	0.011521088977045001	12.324046272164942	0.12307608981027601	0.014368930724862	0.002448901754487	77.2783974493412	5.387342550659146	581.0920330792451	8849.500847868285	0.204100357895097	0.9639212968448561	352.86081813847824	244.50857065882317	2.894929341177503	0.708219395045796	17.576970039948623	3.756388186723038	0.0007064172615420001	0.004488401151020001	0.011779836380305001	5.088855730877944e-05	9.513065659127297e-06	184.37820365984894	1.043051478843764	0.8251704082371971	56.22916692074917	0.11603249898228402	0.09891091266881101	0.005641896358744	174.84792185746522	20.92392132555691
2860.0.	180.84923723362581	1.503162766374825	20.717201187500912	4.669818812499155	12.574059872142616	0.5185601278573531	996.2067819102664	39.765436452003016	57.37008047836957	150.43689780347776	0.6402970334117061	0.12288199710162001	33.47425961144156	194.3344336464533	1519.7778718872119	1509.1656304713406	0.013484494832211001	12.394468650167564	0.12746156754104102	0.016747113718101	0.002866325984876	77.19459249890222	5.471147501098128	580.7606012417612	8788.731606493107	0.18019357295944302	1.113647776525096	352.8597252208005	244.53076694651546	2.872733053485169	0.7123519860274441	17.013213466863284	3.793218089733853	0.000735146226289	0.004633313421527	0.012149248417714	5.171112928477126e-05	9.92402873870913e-06	184.04123550083997	1.02676173639552	0.8343695286656451	56.56059875823316	0.11694384772820901	0.09968670719573301	0.005724113264602	176.06600491502678	21.145134938198286
2915.0.	180.83437667887912	1.518023321121497	20.710809838015248	4.676210161984815	12.566851482900068	0.525768517099899	996.1691980412315	40.453113354546126	58.396334415942086	152.99173260513112	0.6419850944194531	0.12642248849882	33.24430887584222	193.11131674443632	1518.4240196944925	1509.1561826146662	0.015770210320175	12.455921708734234	0.13184647752744402	0.019477068654026	0.003352321634998	77.11176253141865	5.553977468581691	580.4252142151938	8728.40000784661	0.160656331742417	1.282611899515832	352.85861490768934	244.55201786755376	2.851482132446954	0.7159766055509911	16.46689406432567	3.8308019587682383	0.0007647993091880001	0.004780841460531001	0.012524931933867	5.255813635903212e-05	1.034990886376535e-05	183.69727251389014	1.0113768313247	0.8438173853404911	56.89598578480029	0.117869636859928	0.100475127835283	0.005803258104601	177.30118490591408	21.37204947187057
2970.0.	180.8198515029116	1.532548497089035	20.704893010035065	4.682126989965009	12.55972667498173	0.532893325018235	996.1309515208628	41.12843623622664	59.404230427797614	155.49505114301056	0.643670229829662	0.130000797958813	33.016008510492185	191.88842204110193	1517.083183833722	1509.1465095088827	0.018425116596414	12.50879030803092	0.13621896050489601	0.022599076237509	0.003916876184473	77.02990854057299	5.6358314594273455	580.0865385692649	8668.504027403333	0.144789472225028	1.472433313088914	352.85749006087616	244.57237980781764	2.8311201921830573	0.719114589012897	15.937611311552816	3.869048479137159	0.000795399541021	0.00493093914863	0.012906763566599	5.3428367269204995e-05	1.0790750237244652e-05	183.34686095355804	0.996826759823326	0.8534904911244721	57.23466143072923	0.11880748665668601	0.10127411508731601	0.005879283377039001	178.55019890686097	21.604082673948305
3025.0.	180.80565409780155	1.546745902199013	20.6994154727031	4.687604527296953	12.552684476767284	0.539935523232684	996.0921257062699	41.79153198732611	60.39395737696042	157.9476106008179	0.645349304323319	0.133614361827606	32.78935090819004	190.66797690807743	1515.7560158294928	1509.136632631998	0.021501299475230003	12.553448026858469	0.140567252564392	0.026155762913796003	0.004571088551241	76.9490311370236	5.7167088629767395	579.7451809226687	8609.041661706144	0.132009505909187	1.6847279516489282	352.85635327434085	244.5919046773474	2.811595322653187	0.721786623446075	15.424951130326004	3.907874293730106	0.0008269708122210001	0.005083562523003	0.013294626318214	5.4320742560446375e-05	1.1246596305223361e-05	182.99052966299826	0.9830486067683831	0.8633673680094811	57.5760190773255	0.11975523994264702	0.10208180260768401	0.005952148646953001	179.81010160690371	21.84070252468047
3080.0.	180.79177702995054	1.5606229700500172	20.69434461092392	4.692675389076145	12.545723927988893	0.546896072011074	996.0527969212488	42.442527041200165	61.36570342788412	160.35015786229687	0.647019562291765	0.13726064083209702	32.56432851146794	189.4519515437179	1514.4430854544241	1509.12657170471	0.025056323852021	12.590257071408569	0.144879774665633	0.030191872234972	0.0053272281337630005	76.86913055857124	5.796609441429061	579.4016943963846	8550.010929041078	0.121829515946361	1.921085902999141	352.85520690393963	244.61064034934563	2.792859650654968	0.7240127481090121	14.92849072518243	3.9472030787512242	0.0008595378853470001	0.005238669700020001	0.013688409328201001	5.523429927475345e-05	1.171748879837543e-05	182.62879152699514	0.9699856794511751	0.8734282952980301	57.919505603609586	0.12071093748080301	0.10289649574987501	0.006021820404668	181.07823050249672	22.08142108153822
3135.0.	180.77821303601084	1.57418696398976	20.68965023114644	4.697369768853635	12.538844079597247	0.5537759204027191	996.0130352434095	43.081547361894714	62.31965602889712	162.70342967904025	0.6486785860553711	0.140937118960118	32.34093382402815	188.24208722003246	1513.1448903656221	1509.1163449028604	0.029153474422583002	12.619568254840729	0.149145215325083	0.034753977383054004	0.006198786710882	76.7902066802574	5.875533319742916	579.0565842105613	8491.409869771598	0.113843204710544	2.183048045992047	352.85405309290525	244.62863104848853	2.774868951512164	0.725812358643604	14.44780253959543	3.986964756590168	0.0008931264090290001	0.005396220832903	0.014088007735398	5.6168178128783305e-05	1.2203467023597561e-05	182.26214442262386	0.9575867643194821	0.883655097147869	58.26461578943312	0.12167279679324101	0.10371665310773501	0.006088271915738	182.35217580748503	22.325789274414024
3190.0.	180.764955018912	1.5874449810886029	20.685304381568073	4.7017156184319955	12.5320439936292	0.560576006370767	995.9729051777364	43.70871843308808	63.256001896495604	165.0081528286197	0.650324259169149	0.14464130301654002	32.11915941839014	187.03992104978227	1511.8618643727166	1509.1059690374855	0.033861955299864	12.64172103627168	0.153352605288914	0.039890136044318	0.007200521613562	76.7122590243872	5.953480975613128	578.7103125584382	8433.236546383612	0.10771157128731901	2.472081947357741	352.85289379389917	244.6459176952561	2.757582304744656	0.72720421410072	13.982457476687207	4.027094822262765	0.00092776293305	0.005556178097352001	0.014493322611299	5.7121612730854665e-05	1.2704567366366151e-05	181.89107180996118	0.9458054869147071	0.894030962522927	58.61088744155614	0.12263919384197601	0.10454087056201601	0.006151483059543001	183.62975431643127	22.57339248460722
3245.0.	180.75199604398355	1.600403956017023	20.681281185689194	4.70573881431087	12.525322743076986	0.567297256922981	995.9324662356601	44.32416524804999	64.17492700103895	167.26504426464123	0.6519547340925851	0.14837072271306	31.898997940730098	185.8468077710968	1510.5943845633956	1509.095459708058	0.039257041401968	12.657043609483596	0.15749138341055102	0.045649490436222004	0.008348488639245	76.6352867704718	6.030453229528503	578.3633028672195	8375.48904328331	0.10315178497226501	2.7895575409199003	352.8517307881745	244.6625382119887	2.740961788012068	0.7282064462502591	13.532027508424049	4.067533764338779	0.0009634749242540001	0.005718505699335	0.014904260949548002	5.8093920476242436e-05	1.322082297157123e-05	181.51604307046762	0.9345997587445811	0.9045402919506721	58.957897132774534	0.12360864710922201	0.10536786742572801	0.006211440154806001	184.9089865986115	22.823846772916916
3300.0.	180.73932933517108	1.613070664829504	20.677556688226485	4.70946331177358	12.51867941175904	0.5739405882409261	995.8917734351636	44.92801230037595	65.07661655350661	169.4748112600523	0.6535684036201711	0.15212293117570402	31.68044211359911	184.6639389653706	1509.3427774706354	1509.0848314334528	0.045420174962162004	12.665853033058497	0.161551453326283	0.052081816858959004	0.009660063279707	76.55928876508406	6.10645123491625	578.0159435368256	8318.165466382581	0.09992789236700601	3.136723128860482	352.85056570230216	244.67852779554343	2.724972204457296	0.7288365706906891	13.096087776707105	4.108226564835639	0.0010002907830380001	0.005883169900272001	0.015320735699400002	5.908449482960682e-05	1.3752263576218512e-05	181.1375136739875	0.9239312976876721	0.91516856655566	59.305256463168874	0.12457980369975201	0.10619647435701601	0.006268135771229	186.1880770113949	23.07679564774258
3355.0.	180.72694827134333	1.625451728657232	20.674108712467525	4.71291128753255	12.512113094192346	0.5805069058076201	995.8508777346016	45.52038357530776	65.96125499305326	171.63815154478604	0.655163875566187	0.155895505775468	31.463484737007278	183.49236005751584	1508.107324432474	1509.0740977643218	0.052439001182979006	12.668455394802734	0.16552323084786502	0.059237030616927006	0.011153948975184002	76.48426353162189	6.181476468378429	577.6685912320888	8261.263942501326	0.09784305534769801	3.514682242009759	352.84940002283577	244.69391916072573	2.709580839274908	0.7291114993551651	12.674218272621605	4.149122265398065	0.001038239860162	0.006050139055713001	0.015742665833114	6.0092798758491797e-05	1.4298915471849182e-05	180.7559252348587	0.913765210830997	0.92590223568662	59.6526087679054	0.125551427155178	0.10702562276749501	0.006321568527144001	187.46539611139994	23.33190728439444
3410.0.	180.71484638268868	1.637553617311943	20.67091672821692	4.716103271783161	12.505622895466322	0.5869971045336421	995.809826410641	46.101402541492774	66.82902597515937	173.7557534386293	0.656739950276763	0.159686049204795	31.248118688224842	182.33298539293625	1506.8882662684634	1509.0632713798796	0.060407337905755004	12.665146004293273	0.16939768226148103	0.067164653475828	0.012850171287701	76.41020927997486	6.255530720025481	577.3215737914924	8204.782618611403	0.09673306699446901	3.924371875140123	352.84823510922257	244.70874275808362	2.694757241916956	0.7290475540798751	12.266005165784897	4.190173589358899	0.001077352473672	0.006219383664267	0.016169976439036	6.111835912557061e-05	1.4860801578051183e-05	180.3717055019554	0.9040696305111731	0.9367286201289071	59.99962620850203	0.12652238672416102	0.10785433550156501	0.0063717428737450005	188.73946511425783	23.58887212299915
3465.0.	180.7030173471974	1.649382652803186	20.667961729547528	4.719058270452543	12.49920793111823	0.593412068881734	995.7686633888941	46.67119214306699	67.68011236022201	175.82829598002917	0.6582956006075581	0.163492190736606	31.034336920558115	181.18661164053475	1505.6858073753554	1509.0523641715752	0.069425075170923	12.656209608198102	0.17316635393589402	0.07591325194161701	0.014770057100081	76.33712391608881	6.328616083911529	576.9751928053338	8148.719660943683	0.096460934127073	4.366542575612244	352.8470722052174	244.7230269691562	2.680473030844298	0.7286604809575981	11.87104184377087	4.231336611106401	0.0011176599256930001	0.006390876424104	0.01660259883357	6.216076188217681e-05	1.5437941611228433e-05	179.98526831549273	0.894815395852353	0.9476358284336971	60.34600719466065	0.127491647876324	0.10868171860078801	0.006418668866875	190.00894211253558	23.84740078534843
3520.0.	180.69145498722938	1.6609450127711889	20.665226121628663	4.721793878371399	12.492867327010066	0.5997526729898991	995.7274295343401	47.22987479197273	68.51469620246452	177.85644905141652	0.659829954059275	0.167311587613963	30.822132461293634	180.05392973380438	1504.500119327172	1509.0413873156801	0.07959800167472	12.641920623728444	0.176821393801169	0.085529855531665	0.016936198188024002	76.26500505142445	6.400734948575906	576.6297259078749	8093.073253976696	0.09691234973980901	4.841740811820675	352.845912449011	244.7367982818492	2.66670171815115	0.727965465247365	11.488929711593995	4.272570465660814	0.001159194518895	0.006564592294784	0.017040470686338002	6.3219647933551e-05	1.60303523350077e-05	179.597013554257	0.8859757733404681	0.9586126843286171	60.69147409211933	0.128458263883202	0.10950695399859801	0.00646236192774	191.2726098091582	24.10722226146661
3575.0.	180.68015326616307	1.6722467338374951	20.662693615957174	4.724326384042886	12.486600219206935	0.6060197807930311	995.6861629074397	47.77757236044216	69.3329587390739	179.84087350151037	0.6613422768079751	0.171141926527721	30.611498408958795	178.9355355311084	1503.3313440506486	1509.0303513364845	0.09103755635229001	12.622543386193042	0.180355565367488	0.09605936483112501	0.019372398773981	76.19385001230536	6.471889987694992	576.2854288211386	8037.841599323419	0.097991907491963	5.350293984552841	352.8447568822525	244.75008144825355	2.653418551746864	0.7269771466511551	11.11927879288364	4.313837092561479	0.001201989572408	0.006740508562522	0.017483536153793	6.429470956864336e-05	1.663804788042056e-05	179.20732708994905	0.8775262109976071	0.9696486635244891	61.03577117885516	0.129421368318499	0.11032929301608001	0.006502842594125001	192.52936456271044	24.368082325103053
