	A	E	G	R
47	12.493406438819687	49986.489893730206	19984865.123512622	49983.4921270417
48	12.492658161457337	49981.70172855205	19982914.962605964	49975.43636368142
49	12.492073807336968	49977.62350360275	19981249.49747487	49968.01138876869
50	12.491627401889751	49974.21969976556	19979855.98589598	49961.38911044834
51	12.491294227082578	49971.43182333041	19978711.87366352	49955.6355087605
52	12.491051652888364	49969.18972391705	19977789.599027954	49950.746586019224
53	12.490879879348995	49967.41948212027	19977059.74981095	49946.67865143663
54	12.49076242419982	49966.0466471412	19976492.418937616	49943.35715783305
55	12.490686041090209	49965.0014989412	19976059.401174963	49940.69171748455
56	12.490640148814128	49964.22226014641	19975735.617650185	49938.589182046526
57	12.49061629602848	49963.65554764798	19975499.3357156	49936.96060138087
58	12.490608004133348	49963.256460052195	19975332.224176187	49935.72449905573
59	12.490609978837414	49962.98576399475	19975218.231651224	49934.80640264284
60	12.49061832897194	49962.811440608915	19975144.22441734	49934.141081561356
61	12.490630318069401	49962.708169925456	19975099.78623577	49933.67326871879
62	12.49064377980109	49962.652982751686	19975075.442452468	49933.34944422523
63	12.490657696345414	49962.633786680686	19975066.194146175	49933.140166476085
64	12.490671232753723	49962.63950231131	19975067.453121033	49933.017445283855
65	12.490683815213156	49962.66116611754	19975075.498815775	49932.957573552085
66	12.490695105867363	49962.69197393011	19975087.49870027	49932.94153282056
67	12.490704239438177	49962.72768359371	19975101.742136844	49932.96431726592
68	12.490711968264536	49962.762023440686	19975115.52833708	49932.997262825236
69	12.490718425162097	49962.79393121431	19975128.39940281	49933.03545808259
70	12.490723754452912	49962.822813099265	19975140.09343852	49933.07542409049
71	12.490728101645175	49962.84841123682	19975150.489715274	49933.11478318248
72	12.490731606560848	49962.870701238695	19975159.566157166	49933.15199115298
73	12.490734399047197	49962.88981408158	19975167.366861198	49933.18612321955
74	12.490736596586487	49962.90597758569	19975173.977691624	49933.216705041814
75	12.490738303266241	49962.91947343691	19975179.508295175	49933.243581028255
76	12.490739609694389	49962.93060639138	19975184.07915899	49933.26681313873
77	12.490740593542565	49962.93968289963	19975187.81257639	49933.28660433877
78	12.490741320480325	49962.94699690582	19975190.826596517	49933.3032417474
79	12.490741845326163	49962.95282101977	19975193.231214993	49933.31705532682
80	12.490742213290611	49962.95740163196	19975195.126214713	49933.32838867899
81	12.490742461224894	49962.96095685128	19975196.600193117	49933.337579141225
82	12.49074261881775	49962.96367639978	19975197.73041675	49933.344944911674
83	12.49074270970478	49962.965722805304	19975198.58322898	49933.350777392654
84	12.490742752470668	49962.967233398835	19975199.214805115	49933.35533732254
85	12.490742761536042	49962.96832275464	19975199.672103506	49933.35885358309
86	12.490742747928676	49962.96908531466	19975199.993903868	49933.36152382786
87	12.490742719943968	49962.969598017866	19975200.21185707	49933.363516285855
88	12.490742683702882	49962.96992281605	19975200.35149583	49933.364972261945
89	12.490742643617326	49962.970109002694	19975200.43317464	49933.36600898615
90	12.490742602773683	49962.9701953147	19975200.472921114	49933.366722567065
91	12.49074256324517	49962.97021179069	19975200.483190954	49933.36719088259
92	12.490742526343322	49962.970181385725	19975200.473525684	49933.36747630085
93	12.49074249281801	49962.97012135324	19975200.45111684	49933.36762816773
94	12.490742463014632	49962.970044411886	19975200.421283305	49933.36768502979
95	12.490742436995934	49962.96995971813	19975200.387869984	49933.36767658333
96	12.490742414635095	49962.969873667345	19975200.353576798	49933.36762535588
97	12.490742395685666	49962.96979054601	19975200.320227016	49933.36754813609
98	12.490742379833108	49962.96971305642	19975200.288983513	49933.367457173816
99	12.490742366731867	49962.96964273386	19975200.260521088	49933.367361174925
100	12.490742356031264	49962.969580274206	19975200.23516199	49933.367266116315
