	Tstar	V	Vin	Vni
61	1526.41388172651	253497.14255186362	80.100565116402	253417.0419867442
62	1463.0716085910924	243007.64102583876	67.9303453130688	242939.7106805227
63	1402.3551388729732	232948.84436592457	57.609229193913166	232891.23513672766
64	1344.1560382964528	223303.52955031698	48.85626994859871	223254.6732803654
65	1288.370287106729	214055.0985882168	41.43320691300877	214013.6653813008
66	1234.8981100232245	205187.5647393807	35.13797997477775	205152.42675940294
67	1183.6438112441253	196685.53768526367	29.799229378989512	196655.73845588168
68	1134.515614597533	188534.2079068286	25.27163121554054	188508.9362756101
69	1087.4255088843158	180719.33048663364	21.431941617409027	180697.89854501322
70	1042.2890984165656	173227.20852017985	18.17564199059575	173209.03287818623
71	999.0254587220562	166044.67629313658	15.414093956935899	166029.2621991766
72	957.5569973580645	159159.08235643947	13.072126565663064	159146.01022987076
73	917.8093197562808	152558.27260992327	11.085990096214685	152547.186619824
74	879.7111000034546	146230.57348669713	9.401620753595894	146221.1718659405
75	843.1939564491292	140164.7753145388	7.9731690202958045	140156.80214551545
76	808.1923320217136	134350.11591685287	6.761751605635679	134343.35416524418
77	774.6433791266544	128776.26450393327	5.734393019881124	128770.53011091033
78	742.4868489952041	123433.30589513617	4.8631279621473125	123428.44276717097
79	711.6649853488134	118311.7251038982	4.124240088571631	118307.60086380657
80	682.1224222422155	113402.39231012829	3.4976164395787075	113398.89469368565
81	653.8060859475413	108696.54823819676	2.9661999533708188	108693.58203824033
82	626.6651007420752	104185.78995339507	2.5155251627410635	104183.27442822927
83	600.6506984633522	99862.05708521442	2.133324436605295	99859.92376077473
84	575.7161316970428	95717.61848198225	1.809194047917288	95715.80928793125
85	551.816590465337	91745.05929820199	1.5343109781407067	91743.52498722076
86	528.9091222862196	87937.26851327998	1.3011927495301578	87935.96732052737
87	506.9525554770196	84287.42687812053	1.1034937477157145	84286.32338436974
88	485.9074255788493	80788.99528425913	0.9358324903726727	80788.05945176567
89	465.73590478195746	77435.70354873176	0.7936451401288231	77434.90990358854
90	446.40173423553983	74221.53960669386	0.6730612742449963	74220.86654541653
91	427.8701591291568	71140.73910286587	0.5707985294470096	71140.16830433335
92	410.10786643653995	68187.77537215532	0.484073254079795	68187.29129889816
93	393.0829252162206	65357.34979925744	0.41052473548314505	65356.93927451888
94	376.7647293670377	62644.382546640336	0.3481509400139787	62644.03439569725
95	361.12394274018095	60044.0036400517	0.2952540165209936	60043.7083860321
96	346.13244651296156	57551.54440052396	0.2503940798444461	57551.29400644105
97	331.76328873298354	55162.529211784204	0.21235001630092595	55162.31686176484
98	317.9906359447866	52872.66761197969	0.18008624425552167	52872.48752573237
99	304.78972681435437	50677.84669869744	0.15272452498473385	50677.69397416939
100	292.13682767011255	48574.12383637437	0.12952005650535647	48573.9943163148
