time	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27	species_3	species_4	species_5	species_6	species_7	species_8	species_9
920.0.	0.08114709774677101	2.194193118115401	0.983393359359723	95.1919376585569	2.259343097501867	0.033055156898991	0.49221030424169304	29.468418608333018	2.276005689995965	7.7239943100040325	4.567072951674975	1022.4569174251806	1.528635583668248	101.9801492052999	0.004614576041617	0.038690001448506005	64.4095159453871	0.022365644426968003	0.333341966819723	29.139067908019655	1.65631144431802	0.30633615880007603	0.626432396838933	1095.3063191195015	2.123964280764407	224.0896801835284	9.476361299086223
960.0.	0.05900292028095801	2.177818062582068	0.9826737070597371	95.33107317942658	2.256657037999567	0.032767988035751004	0.430299642542862	29.622359703802903	2.285205674467807	7.71479432553219	4.581549363304956	1025.1594400583642	1.5231261815207562	101.9093553460351	0.004591430629530001	0.035255375319438	64.34659317791761	0.022117456463117	0.29063517792646804	29.23597864286344	1.206927165825645	0.30517075276272604	0.6256983233993121	1095.8539986857431	1.711188046984174	225.6094648950327	7.68276801346639
1000.0.	0.043880647959228004	2.165852878117017	0.9821337804766591	95.43300290413951	2.254724333930089	0.032558969289381005	0.38526320392219704	29.7362550051236	2.291998362924115	7.708001637075878	4.592224466375381	1027.1274034051996	1.519103564426014	101.85696572155042	0.004574764728897	0.03291010242754	64.29953566592592	0.021936922913944	0.25970293380639	29.307496446548416	0.8987740834012061	0.304329661323678	0.6251713641044551	1096.2333936545	1.4100203144361672	226.731248364289	6.358643574260779
1040.0.	0.033542609702281005	2.157100173554262	0.9817307282970781	95.5077020630126	2.253333129951612	0.032406595532862	0.352424981288921	29.820414351563915	2.297009957820527	7.70299004217947	4.600092759355497	1028.560281009156	1.516165476047611	101.81826485472885	0.00456274639071	0.03130562908191	64.26446423026853	0.021805337697908003	0.23722113883289403	29.360251057793366	0.687485074909429	0.303721866881122	0.624792996243218	1096.496324222058	1.189941806439998	227.55785728040817	5.382643864759331
1080.0.	0.026469577172311003	2.150692072843398	0.9814309434738011	95.56245955384836	2.252331184763225	0.032295383046844005	0.32843966225186805	29.882540132312855	2.300705318252027	7.699294681747968	4.605889990988013	1029.60359947314	1.514018821893522	101.78971378161606	0.004554068461244	0.030206365999267	64.23839266927257	0.021709284586264	0.22083918678142903	29.399150046473757	0.5426183613099981	0.30328217824136705	0.624521203113312	1096.6786344640823	1.028934009584129	228.1662153717576	4.664068196739793
1120.0.	0.021627460997085002	2.14599759188176	0.981208560785998	95.60260680656425	2.251609144592905	0.03221413827036	0.31089831143427804	29.928365517199815	2.3034288399259752	7.69657116007402	4.610159881841782	1030.3633826114901	1.512449944034816	101.76867142005845	0.004547795507118001	0.029452383558818	64.21904906898818	0.021639089283976003	0.208879396384427	29.427822619462074	0.443293875345504	0.30296379271733703	0.6243258542070661	1096.8051174176042	0.9110418159058671	228.6135517013329	4.135462879449406
1160.0.	0.018311066180485003	2.142556890722005	0.9810439220318151	95.63204640631731	2.251088468274923	0.032154743843518005	0.29805771170460404	29.962146504471683	2.305435305461778	7.694564694538216	4.613303913686551	1030.9168100489278	1.511303017554116	101.75317465131806	0.004543256531821	0.028934761995312003	64.20471880007673	0.02158774699263	0.20013584869851	29.448950672986495	0.37519321116943805	0.302733044777913	0.624185355022681	1096.8929246530001	0.8246655402440181	228.9422759071198	3.746843774239768
1200.0.	0.016038819298331	2.140034252289687	0.9809222152763781	95.65363660973644	2.250712735413655	0.032111299162904006	0.28865173229838004	29.98703625105441	2.30691299950752	7.693087000492473	4.615618349494678	1031.320039043349	1.510464345647407	101.74176851170576	0.0045399692958650005	0.028579142371895003	64.19411515327316	0.021550169965031	0.19373706702119903	29.46451491459341	0.328499055399816	0.30256567980295	0.6240842308994401	1096.953924591221	0.761351081003222	229.18372717975586	3.461268090315634
1240.0.	0.014481518483074001	2.13818424809648	0.98083234798616	95.66947165912966	2.250441401358447	0.032079507196947	0.281758235278983	30.005367339046902	2.308000948713477	7.6919990512865155	4.617321694681329	1031.6139232429148	1.509850936226968	101.73337694248711	0.004537586660173	0.028334667872786	64.1862765144021	0.021522654159946003	0.189050726917318	29.475977473607045	0.29648084667669905	0.302444199542285	0.6240113906932191	1096.9963328475785	0.714925541317154	229.36101711074315	3.251483085219801
1280.0.	0.013413949653962	2.136827275359778	0.9807660494016661	95.68108646637322	2.250245315291701	0.03205623433424	0.276704253877951	30.018863321576646	2.308801739887281	7.691198260112714	4.618575034679095	1031.8281834335376	1.5094021874012151	101.72720536429844	0.004535858393828	0.028166507414227004	64.18048642181803	0.021502498148623	0.18561665095013602	29.484417206997414	0.274524461075553	0.302355965124254	0.6239588818589771	1097.0258390121735	0.680875524173665	229.4911647983765	3.097411849079268
1320.0.	0.012681949683075	2.13583180386784	0.9807171724244481	95.6896062515132	2.250103505608042	0.032039192944203	0.27299792964839004	30.02879657877769	2.309391029629492	7.690608970370499	4.619497079069676	1031.984444402718	1.509073831946997	101.72266773633392	0.004534603904497001	0.028050780030687002	64.17621230387952	0.021487729107404003	0.183099197821352	29.490629858169324	0.259466742491172	0.302291838018087	0.623920999077711	1097.0463853504532	0.655897670678631	229.5866896781115	2.984278603815801
1360.0.	0.012179944229611	2.135101455561969	0.9806811591510881	95.69585603538654	2.250000874729857	0.03202671160769	0.270279377841745	30.036105737714614	2.30982458810198	7.690175411898012	4.6201752800379605	1032.09844398086	1.50883352446524	101.71933220929448	0.004533692719094	0.027971098403034002	64.17305899024406	0.021476904862526	0.18125315755482702	29.49520214282954	0.24913920723582403	0.302245204393766	0.62389364647723	1097.0607049972389	0.637572455896366	229.65679417485484	2.901216917307905
1400.0.	0.011835608531361001	2.134565581083141	0.9806546360385031	95.70044080832497	2.249926545930969	0.032017568343569	0.26828506458648604	30.041482808725068	2.310143509973005	7.68985649002699	4.620674043638729	1032.181639021793	1.508657623938893	101.71688077276127	0.0045330304834050004	0.027916209551187003	64.17073367709209	0.021468970358614	0.179899170016825	29.49856651494879	0.24205522059283702	0.30221127351833704	0.623873881406633	1097.0706940031464	0.624126748597577	229.70823883492096	2.840239651752868
1440.0.	0.011599381993603	2.134172375748838	0.9806351095387611	95.7038042560127	2.249872677386202	0.032010869303304004	0.26682189732850403	30.045437733198245	2.310378065761948	7.689621934238048	4.621040790438688	1032.2423726700304	1.508528846778694	101.7150793694333	0.004532548903037	0.027878381614336003	64.16901965579757	0.021463153302494	0.17890592463316302	29.50104162904315	0.237195553683783	0.302186572480356	0.6238595880466711	1097.0776686038357	0.6142606043891781	229.74598832984572	2.795478342171449
1480.0.	0.011437295372763001	2.133883844599228	0.9806207384844531	95.70627179279114	2.249833610995073	0.032005960394559003	0.265748335176071	30.048346132653446	2.310550546125338	7.6894494538746585	4.6213104265580185	1032.2867227397662	1.508434554129293	101.7137558028009	0.004532198505546	0.027852299317466002	64.16775668566584	0.021458888132960003	0.17817722545441803	29.502862220052968	0.23386138844620002	0.30216858184170203	0.623849243822411	1097.0825431898834	0.6070207111339101	229.7736874900049	2.762622446118819
1520.0.	0.011326061286913	2.133672116566345	0.9806101645275611	95.70808210387973	2.249805261114958	0.032002362815070004	0.26496059298164204	30.050484592865754	2.310677361075012	7.689322638924982	4.6215086405978525	1032.3191184040807	1.508365501555767	101.7127834288161	0.004531943425818001	0.027834306946756003	64.16682637134171	0.021455760541608002	0.17764256722166802	29.50420115873473	0.231573558540584	0.302155472614187	0.623841752141417	1097.085953476218	0.601707810600082	229.79401164744914	2.7385064347479133
1560.0.	0.011249712445236001	2.133516744487889	0.98060238618484	95.70941026944352	2.249784675284088	0.031999725982706	0.264382552560472	30.052056714570323	2.310770588469946	7.689229411530047	4.621654333846832	1032.342788574631	1.508314925965694	101.7120691299848	0.0045317576448480005	0.027821889079182004	64.16614129219714	0.021453466942278003	0.17725025616140502	29.505185724879812	0.230003482874603	0.30214591618974	0.6238363225445991	1097.0883417892264	0.5978089150842031	229.80892424115459	2.720806010891611
1600.0.	0.011197298914041	2.133402726320446	0.9805966654747981	95.71038471970134	2.249769718307718	0.031997793141667	0.263958377881837	30.053212333594058	2.310839115739006	7.689160884260988	4.621761411002942	1032.3600880083695	1.5082778785958362	101.71154445451118	0.004531622274002001	0.027813314161152004	64.16563693464455	0.021451784835025002	0.17696238119950602	29.505909609715086	0.22892582216668703	0.30213894686185905	0.623832384764692	1097.0900161563357	0.594947646152137	229.81986610913862	2.707814755333445
1640.0.	0.011161310381431	2.133319054390907	0.9805924588250601	95.71109966823748	2.249758844885287	0.031996376216299	0.263647105754995	30.054061693265893	2.310889481351457	7.689110518648535	4.621840099277486	1032.3727345692912	1.508250737608607	101.71115909156258	0.0045315235922970005	0.027807389729286	64.16526571275419	0.02145055112161	0.17675113399437	29.506441765236435	0.22818602495640203	0.302133862301425	0.623829527048676	1097.091191270417	0.5928478332495121	229.8278945178975	2.698279984144155
1680.0.	0.011136594926178	2.133257651498819	0.9805893660046481	95.71162423026841	2.249750935831352	0.03199533741746	0.263418681528981	30.054685889757817	2.310926494778105	7.689073505221885	4.621897919818237	1032.3819819162438	1.50823085183669	101.71087606908243	0.0045314516266480006	0.027803294222471003	64.16499254150379	0.021449646230918003	0.176596113931131	29.506832926671716	0.22767807926961	0.30213015145118305	0.6238274518556141	1097.0920169075548	0.59130682247368	229.83378524120957	2.691282161757969
1720.0.	0.011119617907796002	2.13321259056239	0.9805870924157001	95.71200911022916	2.2497451800075132	0.031994575783081	0.263251052709984	30.055144567373603	2.310953693110739	7.689046306889251	4.621940402908725	1032.3887452412275	1.5082162803207342	101.71066822075389	0.004531399124026001	0.027800461369544	64.16479156248693	0.021448982493061	0.176482353329753	29.50712041845314	0.227329259714657	0.3021274422461	0.6238259440069871	1097.0925976548656	0.5901759003575671	229.83810749106928	2.6861463346669163
1760.0.	0.011107953904491001	2.133179522158486	0.9805854212713631	95.71229150692515	2.249740989137878	0.031994017326247	0.26312803759880504	30.05548158584053	2.310973677281482	7.689026322718507	4.621971614402698	1032.393692859209	1.508205601837012	101.71051558749657	0.0045313608067690005	0.027798500685128003	64.16464372390818	0.021448495622422	0.176398869796648	29.50733169442514	0.22708966975953002	0.30212546368174503	0.623824847769008	1097.093006615885	0.589345933401484	229.8412789115403	2.682377095236612
1800.0.	0.011099938364056	2.133155254527913	0.980584193080799	95.71249871149695	2.249737936299839	0.031993607822025004	0.26303776196968504	30.055729192791034	2.310988359566278	7.689011640433712	4.621994543132002	1032.3973129500907	1.5081977755766252	101.71040350677973	0.0045313328326440005	0.027797142774931	64.16453499314743	0.021448138476763003	0.17633760468404402	29.507486944974985	0.22692507114089902	0.30212401827469104	0.623824050347352	1097.0932949394735	0.588736832306842	229.84360593556173	2.67961083089128
1840.0.	0.011094428727697002	2.133137445415928	0.9805832905299531	95.71265074666607	2.249735711474772	0.031993307525125005	0.262971512232392	30.05591109488765	2.310999145739546	7.6890008542604455	4.622011385947236	1032.3999622128556	1.508192039218064	101.71032120797966	0.004531312403098	0.027796201694152003	64.16445503729256	0.021447876483266	0.176292644504243	29.507601016546303	0.22681196675943502	0.30212296205535705	0.6238234699896741	1097.0934984503788	0.5882898215179571	229.84531339813725	2.677580668210227
1880.0.	0.011090640601566	2.133124375956221	0.9805826273436781	95.71276230279337	2.249734089402044	0.03199308730084	0.262922894033742	30.05604471776795	2.311007069106167	7.688992930893827	4.622023757402068	1032.4019013472848	1.5081878343421842	101.71026077993385	0.004531297478834	0.027795549032016004	64.16439624960476	0.021447684285751	0.17625964978444	29.50768482457223	0.22673422855211503	0.30212219002447305	0.623823047402123	1097.093642266963	0.5879617667267191	229.84656626489243	2.676090738913657
1920.0.	0.011088035383213	2.133114784748637	0.9805821400837701	95.71284415814988	2.249732906313288	0.031992925790681005	0.262887214902913	30.056142868715554	2.311012889105229	7.688987110894765	4.6220328439773155	1032.4033209389152	1.508184751844819	101.71021641218168	0.0045312865731900005	0.027795096062456	64.1643530315368	0.021447543286735003	0.17623543604383102	29.50774639330179	0.226680784671378	0.30212162557522104	0.6238227395515531	1097.0937440199891	0.5877210122766321	229.8474855747912	2.67499729002326
1960.0.	0.011086243171640002	2.133107746103064	0.9805817821108871	95.71290422084058	2.249732043081445	0.031992807335708	0.262861031257939	30.0562149596759	2.311017163837415	7.688982836162582	4.622039517495919	1032.404360349479	1.508182491978348	101.71018383741044	0.004531278601936001	0.027794781445364004	64.16432126342707	0.021447439845298	0.17621766634951802	29.507791620894913	0.226644033033598	0.30212121279563203	0.623822515186652	1097.093816098342	0.5875443264576641	229.8481601374292	2.674194818553825
2000.0.	0.011085009875033	2.133102580691185	0.980581519140657	95.71294829318857	2.249731413007327	0.031992720454823	0.262841816001328	30.05626790671815	2.311020303403442	7.6889796965965544	4.622044418515291	1032.4051215074387	1.5081808350970571	101.71015992179785	0.004531272774038001	0.027794562748769003	64.16429791442668	0.021447363955685	0.17620462572563803	29.507824842270505	0.226618752985624	0.30212091086416404	0.623822351598695	1097.093867217343	0.5874146597690191	229.84865511534616	2.6736058946037753
2040.0.	0.011084160915515002	2.13309878997907	0.9805813259738531	95.71298063252193	2.249730952961372	0.031992656729589	0.26282771459625903	30.05630679143667	2.311022609124614	7.688977390875383	4.622048017636222	1032.4056789786562	1.508179620235739	101.71014236404855	0.004531268512163	0.02779441060229	64.16428075512428	0.021447308278309003	0.176195055615876	29.507849243100218	0.226601358596168	0.302120689967323	0.623822232277021	1097.093903515068	0.587319499762845	229.84901832085853	2.673173691867904
2080.0.	0.011083576319157	2.133096008110617	0.9805811840909471	95.71300436260013	2.249730616954709	0.031992609986892004	0.262817366067545	30.056335347229485	2.311024302378295	7.688975697621702	4.622050660570753	1032.4060873228063	1.50817872942187	101.71012947430435	0.004531265394808	0.027794304663337002	64.1642681458927	0.021447267429149	0.176188032408954	29.507867164266994	0.22658938626871702	0.30212052832464803	0.623822145210841	1097.0939293195004	0.587249663691163	229.8492848360471	2.67285650541436
2120.0.	0.011083173617130002	2.13309396659697	0.980581079882869	95.71302177546708	2.249730371470387	0.031992575699834006	0.262809771644463	30.05635631677491	2.311025545795425	7.688974454204573	4.62205260126753	1032.4063864686123	1.508178076185189	101.71012001174253	0.004531263114133001	0.027794230832645	64.16425888104546	0.021447237458585	0.176182878296284	29.507880325737116	0.226581143094421	0.30212041001975903	0.6238220816583291	1097.0939476859076	0.587198412443361	229.84948040246223	2.672623728077896
2160.0.	0.011082896106613001	2.133092468403585	0.9805810033499511	95.7130345529174	2.249730192070862	0.031992550548572	0.26280419836422103	30.056371714790423	2.311026458841383	7.6889735411586155	4.622054026256654	1032.40660564252	1.5081775971405782	101.71011306529275	0.004531261445249	0.027794179331242	64.16425207411501	0.021447215469176002	0.17617909585508001	29.50788999115345	0.226575465482816	0.30212032341843403	0.6238220352538011	1097.0939607736557	0.587160800272571	229.84962390818194	2.672452897424227
2200.0.	0.011082704789972002	2.133091368933685	0.9805809471452741	95.71304392898526	2.249730060931428	0.031992532098348	0.262800108330752	30.056383021148584	2.311027129267153	7.688972870732844	4.622055072539687	1032.4067662408418	1.5081772458215061	101.7101079660284	0.004531260223818	0.027794143371616002	64.16424707342046	0.021447199335306002	0.17617632004175102	29.50789708883096	0.226571553459906	0.3021202600144	0.6238220013597	1097.0939701107393	0.5871331975645521	229.84972921260746	2.672327528458884
2240.0.	0.011082572838605	2.133090562072754	0.980580905871371	95.71305080916405	2.249729965045909	0.031992518563452005	0.26279710680058604	30.056391322794255	2.31102762152454	7.688972378475457	4.62205584073506	1032.4068839299905	1.508176988161782	101.71010422282629	0.004531259329715	0.027794118238985	64.16424339994053	0.021447187497547003	0.176174282961699	29.507902300692805	0.226568856892776	0.302120213586896	0.6238219765959641	1097.0939767796779	0.587112940601025	229.84980648535674	2.672235523023256
2280.0.	0.011082481789965001	2.133089969947067	0.9805808755632541	95.71305585788046	2.249729894920731	0.031992508634148	0.262794904085006	30.056397418026254	2.3110279829497022	7.688972017050293	4.622056404736342	1032.4069701826177	1.508176799184705	101.7101014751171	0.004531258675114	0.027794100655713003	64.16424070160764	0.021447178811825	0.176172788015062	29.507906127633667	0.226566997353909	0.30212017958558	0.623821958498032	1097.0939815483114	0.587098074523513	229.84986318865117	2.672168002437605
2320.0.	0.011082418934585002	2.133089535407833	0.980580853308432	95.71305956267697	2.2497298436239572	0.031992501349766	0.26279328759139803	30.056401893117904	2.3110282483064752	7.688971751693521	4.622056818807844	1032.4070334014007	1.50817666057669	101.71009945818847	0.004531258195787	0.027794088341346	64.16423871968833	0.021447172438772002	0.17617169092309	29.507908937554216	0.22656571445063703	0.30212015468129	0.623821945268169	1097.0939849619263	0.5870871646965391	229.84990479812956	2.6721184507736133
2360.0.	0.011082375520337001	2.133089216515585	0.9805808369676731	95.71306228130443	2.249729806092491	0.031992496005650004	0.262792101305367	30.05640517860864	2.3110284431242523	7.688971556875742	4.622057122797172	1032.4070797413315	1.508176558908971	101.71009797770637	0.0045312578447530005	0.027794079707861002	64.16423726405887	0.021447167762563002	0.17617088580397802	29.507911000657117	0.226564828951678	0.302120136437839	0.623821935594558	1097.0939874082228	0.5870791582688131	229.84993533174074	2.6720820861024333
