	Tstar	V	Vin	Vni
41	3558.5934291149247	585893.1889808634	2163.046673865523	583730.1423069984
42	3411.5327994054614	562218.8549927644	1834.4004967666103	560384.4544959983
43	3270.475444583609	539440.3954876792	1555.6877373271557	537884.7077503526
44	3135.187606821127	517532.0716866414	1319.3216731149919	516212.75001352694
45	3005.4428834364826	496467.7401433622	1118.8682910390557	495348.8718523237
46	2881.02227849751	476221.05282734305	948.8711331295493	475272.18169421406
47	2761.714197970353	456765.6272198427	804.7027835007782	455960.9244363425
48	2647.314399152186	438075.19001245353	682.4388968138167	437392.75111564033
49	2537.625903156236	420123.69766098785	578.7513821305067	419544.94627885794
50	2432.4588779855094	402885.43668147334	490.81780614488633	402394.6188753291
51	2331.6304983922705	386335.1062850229	416.2445677935101	385918.86171723006
52	2234.964787780796	370447.88564413035	353.00174117744456	370094.8839029536
53	2142.292446491558	355199.4878372965	299.3678210903022	354900.12001620687
54	2053.4506701114756	340566.202272358	253.88286185335025	340312.31941050536
55	1968.2829608142852	326524.92718493124	215.30873731347063	326309.61844761844
56	1886.6389342309537	313053.1936116325	182.59543799223678	312870.59817364096
57	1808.3741239011138	300129.182071608	154.85248947262684	299974.32958213607
58	1733.3497849940713	287731.73303443106	131.32471302717693	287600.40832140454
59	1661.432698672485	275840.35211930284	111.37166933012199	275728.98044997343
60	1592.494978213487	264435.2108486167	94.450225269876	264340.76062334765
61	1526.4138777805188	253497.14367368302	80.09976960428429	253417.04390407956
62	1463.0716045564543	243007.64189554713	67.9296748333109	242939.71222071466
63	1402.355134793623	232948.84502151416	57.608664117717815	232891.23635739728
64	1344.1560342081686	223303.53002463514	48.85579372382912	223254.67423091215
65	1288.370283038456	214055.0989096274	41.432805585165795	214013.6661040431
66	1234.8981059982025	205187.56493233473	35.13764177792409	205152.42729055765
67	1183.6438072808292	196685.53777080946	29.798944394044142	196655.73882641626
68	1134.515610710469	188534.20790305414	25.27139107988786	188508.93651197507
69	1087.4255050846878	180719.3304090582	21.431739281433966	180697.8986697776
70	1042.2890947128367	173227.20838209416	18.17547151140118	173209.0329105836
71	999.0254551204204	166044.6761059019	15.413950325007196	166029.26215557774
72	957.5569938628416	159159.08212974714	13.072005558277857	159146.01012418972
73	917.8093163702499	152558.2723520222	11.085888154100372	152547.186463869
74	879.7110967281312	146230.57320459114	9.40153487673995	146221.1716697153
75	843.1939532849995	140164.77501415828	7.973096680209664	140156.80191747894
76	808.1923289684288	134350.11560320412	6.761690671297226	134343.35391253367
77	774.6433761831944	128776.26418122789	5.734341695343562	128770.5298395334
78	742.4868461600134	123433.30556690326	4.863084733900421	123428.4424821702
79	711.6649826199148	118311.72477308157	4.124203681183986	118307.60056940123
80	682.1224196173044	113402.39197917042	3.497585778285492	113398.89439339298
81	653.8060834240645	108696.5479091115	2.9661741325431676	108693.58173497982
82	626.6650983172954	104185.78962783025	2.5155034192984873	104183.27412441182
83	600.6506961344021	99862.05676450601	2.133306127606794	99859.92345837927
84	575.7161294609693	95717.61816720101	1.8091786316686702	95715.8089885702
85	551.816588319137	91745.05899019334	1.534297998271178	91743.52469219595
86	528.9091202268702	87937.26821269875	1.3011818215692574	87935.96703087808
87	506.9525535015016	84287.42658546046	1.1034845477802164	84286.32310091358
88	485.9074236841671	80788.99499987837	0.9358247456309517	80788.05917513363
89	465.735902965154	77435.70327287461	0.7936386207645261	77434.90963425474
90	446.40173249370935	74221.5393395095	0.6730557866840132	74220.8662837237
91	427.8701574594538	71140.73884442425	0.5707939106497313	71140.16805051449
92	410.1078648361872	68187.77512246084	0.4840693667310657	68187.29105309499
93	393.0829236825139	65357.34955826057	0.4105214639390398	65356.93903679751
94	376.76472789735016	62644.3823142475	0.3481481868863644	62644.034166061494
95	361.1239413319654	60044.003416133695	0.29525169979970206	60043.70816443477
96	346.13244516375255	57551.544184923165	0.2503921304724951	57551.29379279356
97	331.7632874403974	55162.52900432049	0.21234837613157875	55162.31665594522
98	317.990634706522	52872.66741245563	0.1800848643311158	52872.48732759216
99	304.7897256281916	50677.846506902606	0.15272336408667098	50677.693783539384
100	292.13682653391277	48574.12365208893	0.12951907993258116	48573.994133009866
