time	A20	A20_mRNA	BAR	BAR_Casp8	Casp3	Casp6	Casp8	FADD	FLIP	FLIP_mRNA	IKK	IKKa	IkBa	IkBa_N	IkBa_NFkB	IkBa_NFkB_N	IkBa_mRNA	NFkB	NFkB_N	PARP	PIkBa	RIP	TNFR	TNFRC1	TNFRC2	TNFRC2_FLIP	TNFRC2_FLIP_FLIP	TNFRC2_FLIP_pCasp8	TNFRC2_FLIP_pCasp8_RIP_TRAF2	TNFRC2_pCasp8	TNFRC2_pCasp8_pCasp8	TNFRCint1	TNFRCint2	TNFRCint3	TNFR_E	TNF_E	TNF_TNFR_E	TNF_TNFR_TRADD	TRADD	TRAF2	XIAP	XIAP_Casp3	XIAP_mRNA	cPARP	pCasp3	pCasp6	pCasp8
15660.0.	0.14886596115962802	0.000394333527241	0.048894648528164004	0.16820423668165702	8.330868618054021e-05	0.000153814007258	0.007087005970901001	0.30855993942654103	0.043544061817919005	0.000977944761633	0.623151603227044	0.016848396772954	0.0035081142541400004	0.0018172619297170001	0.009256524387077001	0.0008312825030420001	0.000377257010068	0.001050925133532	0.0048612710886450005	1.575557231466677	0.0014069820537250001	0.19510132350886403	0.00028000000000000003	2.8838382031650723e-05	0.000131104196424	1.941443844942813e-06	0.00027603717026100004	1.1004597605764862e-05	8.341781442928668e-05	0.000113975161231	2.292898651141668e-05	2.9044087523521252e-05	2.9406622335840623e-05	2.924149801262815e-07	0.00011600521158900001	0.259742552918988	0.00021062937898200002	9.674039045138165e-06	0.29033812912203605	0.33049205355961503	5.330015633120538	0.216926899412952	0.0014324850991480002	0.09111237992460601	0.547467950475387	0.063847869423371	2.896896215106024
16200.0.	0.149224561524265	0.00039353531823700004	0.043195435977625006	0.169383497507093	9.690859712749133e-05	0.000177690692627	0.008045862819976001	0.308571382669382	0.043899866067431	0.000977797075864	0.623235861019362	0.016764138980637	0.0035040283960390004	0.0018189774494870002	0.009275255625641	0.0008295985737300001	0.00037646594828900004	0.001048406345729	0.004846742403589	1.561588563191477	0.0014028333326970002	0.194037785627339	0.00028000000000000003	2.8689475205479804e-05	0.000127248152288	1.9014382334270001e-06	0.00028177908926600004	1.076140979620859e-05	8.456810071780344e-05	0.00011048830173200001	2.2204546533222514e-05	2.8912816941581915e-05	2.9283596001342955e-05	2.912144170754044e-07	0.00011606907324800001	0.259594925743586	0.00021060727208800002	9.682486798820538e-06	0.29036365458366303	0.33049145919647105	5.008795331319526	0.23775341968291203	0.001438518129914	0.10508103541751901	0.522222999777851	0.063824277961827	2.893914275139071
16740.0.	0.149557546772801	0.00039263261701	0.037870913713015	0.17017449075219102	0.00011368326852300001	0.000205629161056	0.009182622204559001	0.30858237238777403	0.044217195353821	0.0009773922549140002	0.6233296988269781	0.016670301173021002	0.0034996573246660004	0.001821176106468	0.009296690625026001	0.0008277453926670001	0.00037559527756300003	0.001045628838658	0.0048299379373310004	1.54542752423911	0.001398283451856	0.19279859527624102	0.00028000000000000003	2.8523733298829764e-05	0.000123599589802	1.861699292616972e-06	0.000287165890993	1.0522528176313031e-05	8.558267250479e-05	0.000107203751128	2.1525214236891504e-05	2.8769366979072993e-05	2.9152532400580875e-05	2.899332976806678e-07	0.00011613303279000001	0.259447300598725	0.00021058618204300002	9.692079238480243e-06	0.290387840556324	0.33049102923884704	4.660183716005843	0.26012908395044204	0.001443944735663	0.12124206162748101	0.49504090460419603	0.063796668321525	2.891342186921123
17280.0.	0.14986535093132702	0.000391605258169	0.032942883939663	0.170566499502106	0.000134790157901	0.00023867989539400002	0.010536664361925002	0.308592943637843	0.044482655754954005	0.00097671081617	0.6234357256892471	0.016564274310752	0.003494895769703	0.0018238753419980002	0.009321287345427	0.0008256746911920001	0.00037462469237900005	0.001042491325688	0.004810549284517	1.526579688952519	0.001393172999291	0.19133913342108402	0.00028000000000000003	2.8336559245729405e-05	0.000120158354929	1.8219399239419171e-06	0.00029219087654400004	1.028618901936025e-05	8.646414648853364e-05	0.000104123427151	2.0890648041016423e-05	2.8610495460886123e-05	2.9010768682866364e-05	2.8854525786943414e-07	0.000116197088735	0.259299677485867	0.00021056605164500002	9.703146906480257e-06	0.290410757428963	0.330490764657182	4.282464047029293	0.28413357784939003	0.001448756162079	0.140089884211426	0.46581442329252803	0.06376399793730801	2.889133611011132
17820.0.	0.150148212824013	0.000390429276157	0.028436663930045004	0.17054560998658003	0.00016198749787000002	0.000278312623265	0.012152351310495002	0.308603133065107	0.044678673860255	0.0009757270818320001	0.623557490608304	0.016442509391695	0.003489667375163	0.001827190888425	0.009349841747268	0.00082333006387	0.00037353100320600005	0.001038867374593	0.004787963321956	1.5043750808038219	0.0013873104461990002	0.189597490220927	0.00028000000000000003	2.8121701078789123e-05	0.00011692677348900001	1.781786135391717e-06	0.000296841442092	1.0050196466200981e-05	8.721371831869247e-05	0.000101252340328	2.030118820097351e-05	2.8431946754223145e-05	2.8855125739401883e-05	2.87018844475503e-07	0.00011626123976900001	0.25915205640659	0.00021054682830500001	9.716151772005103e-06	0.290432471893316	0.33049067045942804	3.874129712041439	0.309790898706567	0.0014529361599680002	0.162294479697111	0.43449092631697905	0.06372480729366001	2.8872410636217953
18360.0.	0.15040613455048402	0.00038907149473500004	0.024376965622915	0.170098868012366	0.000198082561013	0.00032665469613300005	0.014076170805817	0.308612979631924	0.044781061347309005	0.0009744037588920001	0.6236999687662871	0.016300031233711	0.003483902425369	0.0018313503382230002	0.009383599786158001	0.0008206367898230001	0.00037228358300200003	0.0010345882403840002	0.004761177559497	1.477877885602414	0.00138044539492	0.187485014465817	0.00028000000000000003	2.7870395743074415e-05	0.000113910461813	1.740709418922376e-06	0.000301097194283	9.811560448244386e-06	8.783074567680874e-05	9.859990952943943e-05	1.975810267739746e-05	2.8227958447523522e-05	2.8681562762351512e-05	2.853140939944144e-07	0.000116325484695	0.259004437362554	0.00021052846303300002	9.731761866949982e-06	0.29045304713736003	0.33049075731007205	3.434184849079348	0.337024529676471	0.001456455354417	0.188791662275017	0.40111868001802803	0.063676982552151	2.8856144092479523
18900.0.	0.15063879666159002	0.00038748335551700005	0.020781320164773003	0.16922074028907602	0.000247876655721	0.00038692920855	0.016352314834841	0.30862252578987703	0.044754619198477	0.000972685114489	0.623870405310858	0.016129594689141002	0.003477522673943	0.001836724582757	0.009424447074183	0.0008174882661940001	0.000370839078306	0.0010294101348840002	0.004728656775708001	1.445726062169822	0.001372220302121	0.184869183695336	0.00028000000000000003	2.7569882295883434e-05	0.00011111971015800001	1.697902572361626e-06	0.00030492671668500004	9.565833886797376e-06	8.831203818246276e-05	9.618227668428954e-05	1.926402822444902e-05	2.799045928262804e-05	2.8484692584131894e-05	2.833777427605656e-07	0.000116389822404	0.258856820355474	0.00021051090986000002	9.750988847465862e-06	0.29047254302900605	0.330491044317116	2.962560743918652	0.36560195324634304	0.0014592640277520002	0.22094347312349302	0.36590447847786	0.063617319074417	2.884198543585529
19440.0.	0.15084542044656601	0.00038559230266300005	0.017652248302736002	0.167920629013032	0.000320407454046	0.000464345063128	0.019018646198307003	0.308631819316448	0.044544356833711	0.0009704871216160001	0.624079917171213	0.015920082828785	0.0034704397371420003	0.0018439064692880001	0.0094752873991	0.0008137247415010001	0.00036913401797100003	0.001022951534442	0.004688038457596	1.405816326740531	0.001362081387498	0.18153928069222303	0.00028000000000000003	2.7200576249773702e-05	0.00010857196679300001	1.652024107048973e-06	0.000308281771693	9.305749162594448e-06	8.865058858626226e-05	9.4026720506687e-05	1.8823820657676993e-05	2.7707656261666392e-05	2.8257012776925074e-05	2.811356411749005e-07	0.00011645425186400001	0.258709205387107	0.000210494125466	9.775468733791909e-06	0.290491016290347	0.33049156421201303	2.460598144041524	0.39508190569719903	0.001461281634206	0.260853196007934	0.329268504464767	0.063540634242298	2.882929499795281
19980.0.	0.15102454753159902	0.00038328697104100004	0.014970987297908002	0.16622863692498602	0.000435157364659	0.000568161019566	0.022107563499671003	0.30864091627857504	0.044055467358246	0.0009676807799010001	0.6243469113763831	0.015653088623615002	0.0034625818724810004	0.001853897005018	0.009540857577459	0.0008090932729380001	0.00036707222277300005	0.001014558137677	0.004635493032457001	1.3545993464275	0.0013490911233350002	0.177128051450054	0.00028000000000000003	2.6730029256959102e-05	0.00010629667410700001	1.6005947229838342e-06	0.00031108598726300004	9.017995311045085e-06	8.88330993597559e-05	9.21810836919409e-05	1.84463820159546e-05	2.7361277519219723e-05	2.7987543047975353e-05	2.7847933449474957e-07	0.00011651877210900001	0.25856159245924704	0.000210478068942	9.808115224802998e-06	0.290508520662823	0.330492374066701	1.9314742355370471	0.424788103683557	0.001462379114553	0.31207016381525304	0.29186963745202205	0.06343770902970601	2.881727122778206
20520.0.	0.15117366121870401	0.000380387167323	0.012695436293595002	0.164197011019751	0.000643636073767	0.000717456329491	0.025659261587314002	0.308649886160325	0.04309845612260901	0.0009640594060400001	0.6247056410378341	0.015294358962164	0.0034540048709130002	0.00186856971737	0.009629686084594	0.0008031575544830001	0.000364499552425	0.001002957006757	0.004564201268482	1.285192268521085	0.0013314555958200002	0.17089741505033101	0.00028000000000000003	2.609777032811293e-05	0.00010434586421300001	1.5382836771635321e-06	0.000313209660643	8.674049873862014e-06	8.883447313632478e-05	9.073751203818221e-05	1.8149277490814024e-05	2.6920399637907934e-05	2.7659087562841415e-05	2.752391617357328e-07	0.000116583382232	0.25841398157371803	0.00021046270160600001	9.854943905536016e-06	0.290525107063872	0.330493581075955	1.3804350582452591	0.45382866813660905	0.0014623444827380002	0.381477229254977	0.25456963587693104	0.06328953007427701	2.880478992220928
21060.0.	0.151288450410164	0.00037657198791400003	0.010760997870986002	0.16189870384969202	0.0011406549750110002	0.0009630691381160001	0.029764517464953004	0.308658821829744	0.041186712211952005	0.0009592630441870001	0.6252336464816071	0.014766353518391001	0.003445342794823	0.0018920329276520002	0.009759814656658001	0.0007950443752290001	0.000361143976914	0.00098511442369	0.004460028358107	1.180617235739579	0.001304986896089	0.16095140577247202	0.00028000000000000003	2.5166452681177065e-05	0.000102821770819	1.4503538492333939e-06	0.000314400341381	8.195016342538995e-06	8.86026316706105e-05	8.99107915571035e-05	1.7974000778550294e-05	2.632449615390896e-05	2.7241709642924873e-05	2.711203489593696e-07	0.00011664808138300001	0.258266372732376	0.00021044798685600002	9.931918326959715e-06	0.29054082373529805	0.330495421120096	0.814994017393283	0.48110838749827506	0.001460804011228	0.48605224960869003	0.21831402471514802	0.06304538763789701	2.878995685569749
21600.0.	0.151361072951943	0.00037115592503300003	0.009067793379383	0.159439498302305	0.0037607320189530003	0.001554625920529	0.034741780675079	0.308667863204098	0.036093688205026	0.0009525520267810001	0.6261982774975821	0.013801722502416002	0.003440371831488	0.0019362050772420002	0.00998359120363	0.0007823858794790001	0.000356430571796	0.0009500562166490001	0.004283968418584	0.9677481900142211	0.0012549626810570002	0.13867136822227202	0.00028000000000000003	2.345754564278121e-05	0.000101969350528	1.2641163855131069e-06	0.00031398909641900004	7.190378138451609e-06	8.799429874185357e-05	9.050971641602268e-05	1.8077837036160043e-05	2.541486792383799e-05	2.6671884049813863e-05	2.655001863401403e-07	0.000116712868763	0.25811876593710104	0.000210433890046	1.0113939670523251e-05	0.290555716383717	0.330498648167999	0.25062404366538704	0.5040794154003341	0.001456988460795	0.6989212829450311	0.183897452407864	0.062456015572316004	2.876808731324223
22140.0.	0.15137370128829902	0.00036158363921000005	0.006990799436258001	0.15744369444588602	0.07873947415868701	0.009932828837646	0.04538519670993801	0.308677292229807	0.003934288961047	0.0009413713840700001	0.6307334843810161	0.009266515618983001	0.003492989371723	0.002084568929913	0.010744141030542002	0.0007464245325790001	0.00034825421110400005	0.0007547590119860001	0.0037546770529050004	0.052848853126731	0.000995485508814	0.013933140034830002	0.00028000000000000003	1.538508272006279e-05	0.000102184259543	1.415641823972106e-07	0.00030832875847400004	8.636823563160576e-07	8.620891894859034e-05	0.000100531414598	2.00141908142583e-05	2.3054342514396623e-05	2.56919749929717e-05	2.5589937132473237e-07	0.000116777743622	0.2579711611898	0.00021042037837400003	1.143082332712513e-05	0.29056982831392203	0.330510680752501	0.006818709612623	0.45404404368522105	0.0014482717502650002	1.6138206074821602	0.150530498561985	0.054085522143311006	2.868285681694542
22680.0.	0.15124500535990001	0.00033197954846200003	0.003204789889487	0.157195688583671	0.19495597808800802	0.036475720505961005	0.098373981226751	0.308688265025915	0.000289699853115	0.0009103441301970001	0.6368856523903761	0.0031143476096220004	0.0038058704738120003	0.0030041665723270004	0.013181224653319001	0.000566502516217	0.000323619606412	0.00036636648469	0.001885907888206	0.000272671325383	0.000433229625511	0.000690571351611	0.00028000000000000003	5.085540973153038e-06	0.00010569302063100001	1.088834209675103e-08	0.000299153285022	6.3997411367055e-08	8.364282394705244e-05	0.000105442763321	2.0612151783485183e-05	1.655659962403123e-05	2.2979317815041453e-05	2.293005480002232e-07	0.000116842705256	0.257823558492403	0.00021040742077900002	1.1334411571942412e-05	0.290583200555027	0.33052931353667203	0.002556151550975	0.379964046702616	0.00141895988319	1.66639677697168	0.102351340619762	0.027588965243305	2.815335715792964
23220.0.	0.150771266067975	0.00027644827917400005	0.0014741330247740002	0.154937241443098	0.29888930481414705	0.055478442886621	0.20619813893903802	0.30870311238193704	0.00017514130411300002	0.0008507972902090001	0.638966352226312	0.001033647773687	0.004253120116818001	0.005025955410762	0.015037547150913001	0.00026824948647300004	0.000277103926986	0.00019091855154200002	0.0005032862724210001	0.000173739566651	0.000166907134102	0.000438081890617	0.00028000000000000003	1.665603857830025e-06	0.00010859773775400001	7.0225911487259076e-09	0.000290242623472	3.9671971693491676e-08	8.115137280874775e-05	0.00010840526510300001	2.039847476960766e-05	1.029407559103343e-05	1.8432371241238033e-05	1.842470840437391e-07	0.00011690775300300001	0.25767595784686304	0.00021039498784800002	1.11875290916581e-05	0.290595871980076	0.33054023814459604	0.00159339260884	0.332188365188886	0.0013595509353800002	1.666495696456999	0.042049807461646	0.008681037357664	2.709710018454352
23760.0.	0.14986003081675	0.00021957494329	0.000885998658854	0.151630210642503	0.35502958038097004	0.061704076829773004	0.333643293189586	0.30872289714294604	0.00013786634705300002	0.000782941139037	0.639635007505013	0.00036499249498500005	0.0046788642978660006	0.007010207548324001	0.015582067681900002	0.000122223546088	0.00022819156786000003	0.000122651378006	0.00017305877853500003	0.000145284166796	6.093091367889527e-05	0.00036584607903300005	0.00028000000000000003	5.719477470177744e-07	0.00011018811507	5.8754220798434144e-09	0.00028159722819200004	3.165180413347413e-08	7.87341126078878e-05	0.000110031583285	1.9759532927736532e-05	6.018502249703629e-06	1.3583840597439271e-05	1.359579770076333e-07	0.00011697288624500001	0.257528359255155	0.000210383051723	1.1140312633090011e-05	0.29060787941932803	0.33054646007230204	0.001300395479686	0.301434439722914	0.001289736858614	1.666524139621735	0.013767135373328	0.002571737369714	2.585864236919131
24300.0.	0.14858223760820102	0.00017272132468700003	0.000629145838776	0.148100924123824	0.379025159486616	0.063063238789656	0.45806484842542705	0.308747039556013	0.000121376856667	0.00071822263984	0.6398495136437751	0.000150486356224	0.0048255577987880004	0.008095210272313	0.015701798762628002	8.673906261393884e-05	0.000186408648567	0.00010022747301100001	0.000111236013494	0.000135866733367	2.4486735015924053e-05	0.000342003640543	0.00028000000000000003	2.2209372658771608e-07	0.000110484034204	5.438847241831434e-09	0.00027320931499500003	2.7935234442357028e-08	7.638885032962446e-05	0.00011035551088	1.8897497227134583e-05	3.419853610268979e-06	9.432799173492923e-06	9.450285760643761e-08	0.00011703810440000001	0.257380762719276	0.000210371586025	1.112515076601711e-05	0.29061925776762304	0.330550023707591	0.0011921957237540002	0.28153691991102103	0.0012210410780300002	1.666533544858221	0.007554206718230001	0.0013317106003110002	2.465691830637935
24840.0.	0.147039469134314	0.00013581814635000002	0.000489820864625	0.144565361669926	0.392222174905958	0.06340798182134101	0.5739646164700261	0.30877424808207105	0.000110523425204	0.0006584986189	0.6399188341448641	8.116585513489636e-05	0.004689226049647	0.008362327622386001	0.015730620679356003	7.746919614793665e-05	0.000152176413415	9.410125321282102e-05	9.781011407522789e-05	0.000131228364699	1.2553629573688031e-05	0.000330283432425	0.00028000000000000003	1.0956186538024319e-07	0.000109737699696	5.15128419411208e-09	0.000265071236458	2.5265768026187292e-08	7.411344455654621e-05	0.00010963168239300001	1.792730493096642e-05	1.921501857263983e-06	6.2827465725125625e-06	6.299128113830114e-08	0.00011710340692500001	0.25723316824124004	0.000210360565768	1.1120243267011861e-05	0.290630040086062	0.33055210747573804	0.001134751354364	0.268555376551928	0.0011555721277920002	1.666538171068003	0.005725449369124	0.001103652128713	2.354485108537472
25380.0.	0.145317997605375	0.000107113274878	0.000402864118191	0.141087451223418	0.40049742279945105	0.063575260309187	0.6809575933810971	0.308803193356599	0.00010220040483500001	0.0006038067609400001	0.6399416948605781	5.8305139420397006e-05	0.004362778937180001	0.008066953794664001	0.015731232075118	7.551376354623861e-05	0.00012444066275	9.379788548829481e-05	9.945745330856211e-05	0.000128483832454	8.619451527624963e-06	0.00032335398037300003	0.00028000000000000003	7.292171092983386e-08	0.00010824226205300001	4.91104059936724e-09	0.00025717555675	2.30455020088681e-08	7.190581530965816e-05	0.00010815361662000001	1.692019102738049e-05	1.0804837339811179e-06	4.063177582152595e-06	4.076190957823563e-08	0.00011716879331100001	0.257085575823083	0.000210349967287	1.1118579815298651e-05	0.29064025769837504	0.330553371831867	0.001099154067254	0.259979083157851	0.001093626645133	1.666540903479299	0.004747400226299	0.001049706756754	2.252548985588163
25920.0.	0.14348570542483402	8.495806016102526e-05	0.00034344334282300005	0.13768969601518502	0.40584583051445805	0.063706070497191	0.7795673184157601	0.30883279415839404	9.542767073677758e-05	0.000553899668574	0.639949548204447	5.0451795551516755e-05	0.0039311074495290005	0.007429787540468	0.015719049212918	7.608884576133315e-05	0.00010211175912300001	9.579493976323973e-05	0.00010906811712100001	0.000126771783721	7.274872272095788e-06	0.00031903370378500004	0.00028000000000000003	6.078295519406686e-08	0.00010624850674300001	4.695476377454602e-09	0.00024951505839300003	2.1122525021678462e-08	6.97639441117606e-05	0.00010617285499200001	1.592288745555142e-05	6.152438064080459e-07	2.5744784783457327e-06	2.583930380247747e-08	0.00011723426308300002	0.25693798546685803	0.00021033976816900001	1.1117936358656641e-05	0.29064994028225805	0.330554181766314	0.0010757744324500001	0.254214563870838	0.0010351972822310001	1.666542603444902	0.004113018579635	0.0010288113118720001	2.159308466848532
26460.0.	0.141594976542212	6.800803712293029e-05	0.00030024209435	0.13438068580404902	0.409366322879742	0.06382411391774301	0.8704282686473511	0.308862274457238	8.971830476313523e-05	0.000508487232945	0.6399524645751831	4.753542481614343e-05	0.003456301951502	0.006613499291357	0.015698517776465002	7.760942288528974e-05	8.425510313954913e-05	9.87951945979102e-05	0.00012507866297300002	0.000125670288385	6.778156905390663e-06	0.00031625547140100004	0.00028000000000000003	5.669347501354303e-08	0.000103945136245	4.4963019438456196e-09	0.0002420827378	1.942861019394321e-08	6.768587245364045e-05	0.000103879073509	1.4964064323378962e-05	3.599821748941953e-07	1.6100364509185629e-06	1.6165129972551303e-08	0.00011729981579600001	0.25679039717463503	0.00021032994718500001	1.111761295756039e-05	0.290659115955823	0.330554737673597	0.0010597289649880001	0.250251236262711	0.000980211903032	1.666543692894809	0.0036661812631340004	0.001017332528478	2.074084936570043
27000.0.	0.139685934449256	5.521139721974446e-05	0.000267390240747	0.131163420636726	0.41172844825897703	0.06393463469393701	0.95415762051195	0.30889112364825405	8.479767991834879e-05	0.000467295203474	0.6399537050270131	4.6294972985975244e-05	0.0029803824507490004	0.0057305205766370005	0.015670640819851003	7.94130837654256e-05	7.01078700147744e-05	0.00010223334335700001	0.000147713754387	0.00012494235964700002	6.565485197340963e-06	0.00031442028471500005	0.00028000000000000003	5.5325044490382996e-08	0.00010146432078600001	4.310080798861926e-09	0.00023487179947100003	1.792493656575264e-08	6.56697000908932e-05	0.00010140534774100001	1.4059308152638242e-05	2.2060656794662237e-07	1.000971512519408e-06	1.0052223006058229e-08	0.00011736545103500001	0.256642810948501	0.00021032048422700003	1.11173896826819e-05	0.29066781135956304	0.33055514928481605	0.0010482465649350001	0.24744809847182803	0.0009285931360540001	1.6665444088157	0.0033344199320690005	0.001010116434047	1.996220025310138
27540.0.	0.137789246106668	4.5765136769367485e-05	0.00024154356601900002	0.12803833963261801	0.413349124763674	0.064039556033786	1.031334011197221	0.30891903106732704	8.050217012065165e-05	0.00043008482863	0.639954345708732	4.565429126675689e-05	0.00253038167669	0.004855430091951001	0.015635002952895	8.113867748414189e-05	5.906391491533704e-05	0.000105802358882	0.00017805695945900002	0.000124448111557	6.451262523312601e-06	0.000313174756981	0.00028000000000000003	5.491900570237328e-08	9.8894467583416e-05	4.1354535667851996e-09	0.00022787565001300002	1.6585944624408604e-08	6.371358333749665e-05	9.884081196889565e-05	1.321545585639202e-05	1.4474761723542898e-07	6.237432234337528e-07	6.26434510748374e-09	0.00011743116841400001	0.25649522679056	0.000210311360251	1.111719755802529e-05	0.290676051734016	0.33055547668498103	0.0010396846319100002	0.24539849712917502	0.000880280047384	1.6665448910934102	0.003078681935194	0.00100533350698	1.925096404847757
28080.0.	0.135928422772493	3.9071643781456136e-05	0.000220656386498	0.125004600075656	0.41449023939706703	0.064139902074586	1.10249408012957	0.308945824887198	7.673108857559763e-05	0.00039666171123600003	0.639954753023118	4.5246976881261464e-05	0.002122871722139	0.00403592818493	0.015590400322816	8.253915050741567e-05	5.0653871360553594e-05	0.00010929747783100001	0.000217763947694	0.000124102699619	6.3723730585478885e-06	0.00031230464684000003	0.00028000000000000003	5.4876521885362345e-08	9.629284231292002e-05	3.9720488198647356e-09	0.00022108789224200003	1.539300248103752e-08	6.181573339974533e-05	9.624326907045154e-05	1.2433910576353471e-05	1.0356716546110971e-07	3.936504712498677e-07	3.952961154627663e-09	0.00011749696757500001	0.25634764470293103	0.000210302557216	1.111701509904971e-05	0.29068386099332905	0.33055575286111705	0.001033045804716	0.24384444873657302	0.0008352393375560001	1.666545224572316	0.002875897733005	0.001002053085551	1.860141535778929
28620.0.	0.134121677833825	3.4701269832620696e-05	0.00020340939602700003	0.12206067611600001	0.41531689445597403	0.06423630893229601	1.168132987879626	0.308971424553943	7.342173458281501e-05	0.00036688030304500005	0.6399550582825501	4.494171744919013e-05	0.001767451583615	0.0033013107360430004	0.015535127420448002	8.34335764599527e-05	4.452599638091025e-05	0.000112562606467	0.000268877248224	0.00012385385179600002	6.305988602125277e-06	0.00031167801293900004	0.00028000000000000003	5.498308526924208e-08	9.369566126036462e-05	3.820021465039093e-09	0.000214502319406	1.433167005678712e-08	5.9974414750310626e-05	9.364931083386868e-05	1.171293387042153e-05	8.127935679500416e-08	2.5503177514709157e-07	2.5599855194411033e-09	0.00011756284818200001	0.25620006468774703	0.000210294058033	1.111683574753964e-05	0.290691261794953	0.330555996032444	0.001027716604541	0.242622371328087	0.0007934722554280001	1.66654546152434	0.002711510435584	0.000999731119644	1.800827403778036
29160.0.	0.132383407415145	3.2358809173501334e-05	0.00018891194393600002	0.11920467070297401	0.415933178697097	0.06432919871742701	1.228706266584616	0.30899580701481	7.053551289419883e-05	0.000340643772485	0.6399553124724601	4.46875275394296e-05	0.0014692409025850001	0.0026685581496670003	0.015467325899214	8.372178019954415e-05	4.042703257168912e-05	0.00011547146034300001	0.000333481667076	0.000123669107695	6.242937443324001e-06	0.0003112129472	0.00028000000000000003	5.5155592446426204e-08	9.112538796639293e-05	3.6798342413895435e-09	0.00020811290955100002	1.339035647598834e-08	5.818794354687912e-05	9.108165262249933e-05	1.1049124935861441e-05	6.927170007799998e-08	1.723821017633339e-07	1.7291919259895592e-09	0.00011762880992500001	0.256052486747157	0.000210285846518	1.1116657607395021e-05	0.290698275605692	0.330556216372824	0.0010233179473520002	0.24162871093705202	0.0007550168274530001	1.6665456344097591	0.002575860693217	0.000998035609865	1.7466687454226002
29700.0.	0.130725322690133	3.184785346125052e-05	0.00017654230656300002	0.116434482989826	0.416404462672798	0.064418864551933	1.284632221352486	0.30901898405148803	6.804917406054836e-05	0.00031789478384300004	0.6399555377421431	4.446225785603328e-05	0.0012304833698310001	0.002146329044671	0.015385678377597	8.344359793348314e-05	3.8178889374692354e-05	0.00011792216269000001	0.00041295662619800005	0.00012352828050200002	6.1790950272419115e-06	0.00031085852438000005	0.00028000000000000003	5.535815574537794e-08	8.859570562898264e-05	3.5521046394751185e-09	0.00020191382003900002	1.255944187598829e-08	5.645468609592426e-05	8.85541411050965e-05	1.0438327543735452e-05	6.285376391246444e-08	1.235460320993228e-07	1.2381699119613562e-09	0.000117694852517	0.255904910883322	0.00021027790733700003	1.1116480211780491e-05	0.290704922764259	0.33055641966946003	0.001019616153308	0.24079814407431702	0.0007199407346690001	1.6665457634152712	0.002462278060929	0.000996761312613	1.6972205826316622
30240.0.	0.12915720109401702	3.3024175218686044e-05	0.00016585302511500002	0.11374790700147501	0.41677148035340406	0.064505519006449	1.3362945236717811	0.309040987640602	6.594759173945481e-05	0.00029858912836500004	0.6399557450914171	4.4254908582489613e-05	0.0010513140080240001	0.001737101881948	0.015290664680674	8.286346057407e-05	3.7644347851143215e-05	0.000119839447629	0.0005066331353570001	0.000123418868439	6.112823120865391e-06	0.000310583212038	0.00028000000000000003	5.557316399939355e-08	8.611477783915452e-05	3.4374094626461443e-09	0.00019589938222100002	1.183039450604004e-08	5.4773057360788644e-05	8.607504401873444e-05	9.876161756330215e-06	5.9473113034404214e-08	9.492869137404004e-08	9.503815544408015e-10	0.00011776097569200001	0.255757337098416	0.00021027022596700003	1.111630351077936e-05	0.29071122254057	0.330556609312731	0.001016467726848	0.24008967450648303	0.00068831638026	1.666545861042537	0.002366003770794	0.000995781165926	1.6520754698191782
30780.0.	0.127687154758378	3.5730492548789364e-05	0.00015651390774500001	0.111142690478016	0.41705942215518205	0.06458932353230701	1.384044817984809	0.309061860771477	6.421575003925349e-05	0.000282643998658	0.6399559407487551	4.4059251244401605e-05	0.0009297505158130001	0.0014378126769710002	0.015186285340471001	8.251394549620692e-05	3.8675635903480966e-05	0.00012118310896200001	0.000610018291233	0.000123333169048	6.044545355132526e-06	0.000310367586038	0.00028000000000000003	5.579083525162651e-08	8.368732990990418e-05	3.3359774836076294e-09	0.00019006409625900003	1.119464142507991e-08	5.3141519513312034e-05	8.364915447815986e-05	9.3583207828364e-06	5.774103275774273e-08	7.829779822314663e-08	7.831138614545034e-10	0.00011782717920400001	0.25560976539462904	0.00021026278865100002	1.111612755900751e-05	0.29071719319190104	0.33055678737781	0.001013782912734	0.239477611045422	0.0006601692860360001	1.6665459349939011	0.002283549598959	0.000995016802795	1.6108606801464131
31320.0.	0.12632129718169602	3.971670857252662e-05	0.00014827606652400001	0.10861657136427601	0.41728406016027303	0.064670407267814	1.428205244960632	0.30908165182249203	6.282928317048988e-05	0.00026986276769300004	0.639956128632574	4.387136742568704e-05	0.0008611600091920001	0.001239777688974	0.015081400097476001	8.307708884584159e-05	4.104904063038909e-05	0.00012195988022800002	0.000713563583543	0.00012326637457600001	5.976896585813561e-06	0.00031019952615200005	0.00028000000000000003	5.6005179921602934e-08	8.131595267269138e-05	3.247274697738931e-09	0.00018440262609700002	1.06422339519144e-08	5.155858052762033e-05	8.127911281467713e-05	8.880725939873723e-06	5.690171502939122e-08	6.872113143282049e-08	6.867932818516288e-10	0.00011789346282800001	0.255462195774159	0.000210255582355	1.111595242056658e-05	0.29072285201610504	0.330556955212891	0.001011499612741	0.238945486367849	0.0006354009257490001	1.666545990077001	0.002212299258647	0.0009944197403440002	1.573235456201676
