time	s1	s10	s11	s12	s13	s14	s15	s16	s17	s2	s3	s4	s5	s6	s7	s8	s9
14.0.7.0	0.298455973855278	13.547974567954373	0.609380523415868	0.567414701619232	0.7847427112217831	0.21293514339783	0.10389139791924201	0.13272475458763602	0.167241962621394	3.27360491854557	61.11485299773437	0.558817993410444	7.066798504953543	3.570922856693028	0.031891169762851	7.153025753410214	0.8053240688973791
15.0.	0.29738530648489103	13.739031889144464	0.6073940860610201	0.562097814719673	0.777382799302688	0.211871915560911	0.10324334550200501	0.13173097361163202	0.167023312210819	3.261410493808396	61.04112562450103	0.5580390897802591	7.009483062568587	3.539663558667691	0.031718124683919005	7.161324710869141	0.8000738925229091
15.0.299999999999999.0	0.2963309319645	13.929579014740948	0.6054104856154281	0.5569843416350131	0.770316524408667	0.210820860044956	0.10262676732960001	0.130760023918806	0.16679859754064502	3.24941432267696	60.96490096587046	0.557241573098156	6.953672210490819	3.509354485405574	0.031552719912523	7.169153140845661	0.795083034501296
15.0.6.0	0.29529226408901005	14.119639637635558	0.603430295042933	0.552064310604244	0.7635287482296	0.209781899378394	0.10203890782192701	0.12981127015486202	0.166568079423976	3.237609061166344	60.88628610371893	0.5564262558680351	6.899317317287958	3.479959616092582	0.031394244323866005	7.17652263488686	0.7903293542749401
15.0.899999999999999.0	0.294268741178561	14.309235062272483	0.601454051410223	0.547328257388737	0.757005145444069	0.20875494896291102	0.101477281134892	0.128884092951701	0.166332008534287	3.225987697768334	60.805383898375986	0.5555939191659001	6.846371279813134	3.451444309651103	0.031242064043783	7.183444437693246	0.7857928042106801
16.0.2.0	0.293259824932017	14.498384440614034	0.599482257657415	0.5427671989742251	0.7507321591673991	0.20773991765656502	0.10093964364650901	0.12797788865042	0.166090625815064	3.214543531877527	60.72229316727083	0.5547453138605131	6.794788479717055	3.4237752527510112	0.031095613592832003	7.189929459807475	0.781455224009154
16.0.5.0	0.29226499934634204	14.68710498456384	0.5975153842840331	0.538372608646798	0.7446969588669831	0.206736708322854	0.100423969295303	0.127092069019922	0.165844162871527	3.20327015502993	60.63710885395615	0.553881161792885	6.744524740866217	3.396920409687387	0.030954388065341003	7.195988289758048	0.777300155626493
16.0.8.0	0.291283769696343	14.875412157216354	0.5955538709547921	0.5341363923715611	0.738887400608449	0.20574521834769002	0.099928427473516	0.126226060972119	0.16559284234533903	3.192161434324569	60.54992218847115	0.553002156913466	6.695537287678858	3.370848974068046	0.030817936221657002	7.201631205686621	0.7733126766495231
17.0.099999999999998.0	0.290315661570063	15.063319845062008	0.5935981280293341	0.5300508664061571	0.733291989503553	0.204765340126099	0.099451363208719	0.12537930627462401	0.165336878273173	3.181211497568387	60.46082083981663	0.552108966376836	6.647784704386009	3.34553132225431	0.03068585438617	7.206868186485404	0.769479250272578
17.0.4.0	0.28936021995564704	15.250840513062487	0.591648538019781	0.5261087360847141	0.7278998442376541	0.203796961520351	0.09899127939523801	0.12455126126172401	0.165076476429926	3.170414719806367	60.36988906117571	0.551202231594297	6.601226895221258	3.320938968499031	0.030557781056388	7.211708922469243	0.765787590210226
17.0.7.0	0.288417008376035	15.437985344317108	0.589705456979712	0.522303075711111	0.72270066356132	0.20283996629109502	0.09854682086173801	0.123741396544361	0.16481183465732602	3.159765710986266	60.27720782840951	0.550282569245226	6.555825045539767	3.297044521726768	0.030433392139468003	7.216162825605473	0.7622265390477451
18.0.	0.287485608068191	15.624764365867714	0.587769215827968	0.518627309503496	0.7176846946368981	0.20189423450301303	0.09811676008367201	0.12294919671975602	0.16454314317863503	3.14925930457034	60.18285497227862	0.549350572248262	6.511541583864299	3.273821643901943	0.030312396742488004	7.220239039322942	0.7587859586817821
18.0.3.0	0.28656561720393703	15.81118656203307	0.585840121610494	0.5150751935350251	0.712842703136901	0.200959642906364	0.097699984369237	0.12217416008126	0.16427058490010701	3.138890546951971	60.08690530478122	0.5484068106936041	6.468340144853803	3.251245009931913	0.030194533451421004	7.223946447920432	0.755456631639242
18.0.599999999999998.0	0.285656650149726	15.99725997652364	0.583918458703203	0.511640798618583	0.708165944996729	0.20003606529574702	0.097295484365432	0.12141579832895001	0.163994335699813	3.12865468756814	59.98943073995194	0.5474518327377671	6.426185533188103	3.2292902690531022	0.030079567041448003	7.227293685593399	0.752230172184246
18.0.9.0	0.28475833676294504	16.182991804461178	0.582004489958738	0.5083184940859891	0.7036461397296541	0.199123372847326	0.09690234374682301	0.12067363628145401	0.16371456470442702	3.118547169622824	59.89050040942872	0.5464861654621991	6.385043688360571	3.207934007649523	0.029967285567994002	7.230289145096888	0.749098946232694
19.0.2.0	0.28387032172252	16.36838847531421	0.5800984577997961	0.505102932414708	0.6992754452170571	0.198221434435659	0.09651972996397401	0.11994721158940001	0.16343143455452203	3.108563621354081	59.7901807730655	0.545510315697157	6.344881650369191	3.187153713454351	0.029857497793848	7.232940986061422	0.7460559991925211
19.0.5.0	0.28299226389180604	16.553455727658736	0.578200585261568	0.501989034657576	0.695046433891781	0.197330116931263	0.09614688594136	0.11923607445089301	0.163145101658893	3.098699847790686	59.68853572484426	0.544524770812241	6.305667526295195	3.166927741086483	0.029750030912982003	7.23525714297775	0.7430949909364171
19.0.8.0	0.28212383571187905	16.73819867658142	0.5763110769856891	0.49897197663333803	0.69095207023697	0.19644928547992302	0.09578312262609301	0.11853978732933701	0.162855716438414	3.088951822953931	59.585626694319856	0.5435299994749461	6.267370457757393	3.147235278875353	0.029644728536316	7.237245332865453	0.74021013719353
20.0.099999999999998.0	0.28126472262351604	16.922621874460653	0.57443012016799	0.49604717583801505	0.686985689527137	0.19557880376474202	0.09542781229908501	0.117857924673922	0.16256342355987902	3.079315682467577	59.48151274381396	0.542526452378554	6.229960589229439	3.128056316928605	0.029541448908793	7.238913062639593	0.737396156718361
20.0.4.0	0.28041462251625304	17.106729365786258	0.5725578854622081	0.49321027903920306	0.683140977742227	0.194718534251851	0.09508038256951101	0.11719007264303001	0.162268362160289	3.06978771654457	59.37625066155961	0.54151456294065	6.193409037206455	3.109371616398534	0.029440063330687	7.240267636188866	0.734648223659596
20.0.7.0	0.279573245203029	17.290524736612664	0.570694527841698	0.49045715051738703	0.679411952589363	0.193868338420662	0.09474031098168101	0.116535828830804	0.161970666061998	3.060364363323452	59.26989505098526	0.5404947479734941	6.157687860206898	3.09116267990459	0.02934045475932	7.241316161177966	0.7319619246095761
21.0.	0.278740311919051	17.474011159180062	0.5688401874211101	0.48778386092026005	0.675792945570531	0.19302807697948202	0.09440712017085301	0.11589480199709101	0.16167046397911602	3.051042202530816	59.16249841631508	0.539467408327431	6.122770029594899	3.073411723070417	0.0292425165701	7.242065555586294	0.729333219867299
21.0.3.0	0.277915554843568	17.65719143218444	0.56699499023986	0.48518667669778504	0.6722785850379871	0.192197610067276	0.09408037351110601	0.115266611800951	0.16136787971555702	3.041817949448888	59.054111244653186	0.5384329295084791	6.08862940120801	3.056101647135344	0.029146151458322004	7.242522553994418	0.726758408494757
21.0.599999999999998.0	0.27709871664337404	17.840068017129042	0.56515904900917	0.48266205008747104	0.668863780182341	0.19137679744232902	0.09375967120436801	0.114650888537873	0.161063032355089	3.03268844916949	58.94478208470883	0.5373916822711721	6.055240687774834	3.03921601260142	0.029051270465334	7.242693713629257	0.7242340967885731
21.0.9.0	0.27628955003688804	18.022643071146387	0.563332463824343	0.48020660962092504	0.6655437059014161	0.190565498658497	0.093444646764963	0.11404727288086801	0.16075603644373002	3.023650671117449	58.83455762231189	0.536344023187714	6.022579432106824	3.022739013878359	0.028957792114590004	7.242585420178262	0.7217571698268751
22.0.2.0	0.27548781737778	18.204918476640728	0.5615153228438561	0.47781715112425205	0.662313788500837	0.189763573229722	0.09313496385881101	0.113455415625533	0.16044700216482302	3.01470170382806	58.72348275286006	0.5352902951944221	5.990621981048294	3.006655454890003	0.028865641644845	7.242203893382538	0.719324765785456
22.0.5.0	0.274693290257135	18.386895868065896	0.5597077029367921	0.47549062918636	0.659169692180065	0.18897088078343502	0.0928303134607	0.112874977439207	0.16013603550709302	3.005838749964453	58.61160065083149	0.5342308281164131	5.959345460168577	2.9909507256070853	0.028774750329196002	7.241555192418191	0.7169342527479441
22.0.8.0	0.273905749123242	18.568576656121763	0.55790967030005	0.47322414907053706	0.6561073062601841	0.188187281203457	0.092530411296805	0.112305628614299	0.15982323842599702	2.997059121561872	58.4989528364907	0.533165939171456	5.928727749180136	2.975610779472281	0.028685054870043	7.240645221074901	0.7145832077623321
23.0.099999999999998.0	0.27312498291812304	18.749962049624187	0.556121281046708	0.471014959046034	0.6531227331121741	0.187412634762948	0.09223499554309801	0.11174704882585701	0.159508708998636	2.988360235486778	58.38557923990822	0.532095933453833	5.89874745806646	2.960622111684657	0.028596496861188002	7.239479732740165	0.7122693979210051
23.0.4.0	0.272350788729987	18.93105307527784	0.554342581766827	0.46886044311755204	0.6502122767467351	0.186646802247961	0.091943824753325	0.111198926893442	0.159192541572511	2.979739609099603	58.27151826240957	0.531021104399063	5.869383903903508	2.945971738311748	0.028509022309309004	7.238064335197355	0.7099907632637721
23.0.7.0	0.27158297146083005	19.11185059555813	0.552573610061977	0.46675811413174306	0.647372432028906	0.18588964507209002	0.091656675992957	0.11066096054735002	0.158874826908374	2.9711948561106962	58.156806835562925	0.529941734230261	5.840617088358599	2.931647176198606	0.028422581207983	7.236404495245288	0.7077454013234511
24.0.	0.27082134350846204	19.292355324888245	0.550814395054631	0.464705607240923	0.644599874482738	0.185141025382719	0.091373343157989	0.11013285619921001	0.15855565231742802	2.962723682619693	58.04148047780994	0.52885809438691	5.81242767585061	2.917636423644196	0.028337127158205	7.234505543146684	0.7055315531516261
24.0.3.0	0.270065724462258	19.47256784427822	0.549064957873596	0.46270067370522205	0.641891450653293	0.184400806159312	0.09109363545966301	0.109614328716995	0.15823510179309902	2.954323883329179	57.92557334883946	0.527770445936745	5.784796972355573	2.9039279418165362	0.028252617030073004	7.232372676912552	0.7033475906784601
24.0.599999999999998.0	0.269315940811994	19.65248861457668	0.547325312116529	0.46074117501544304	0.639244168995018	0.183668851304186	0.090817376058119	0.10910510120443401	0.157913256137618	2.945993337924037	57.809118301798755	0.526679039971474	5.757706904841776	2.890510636879045	0.028169010660928	7.230010966429202	0.701192005275033
24.0.9.0	0.268571825669147	19.832117988470593	0.545595464290593	0.458825077319756	0.6366551912572951	0.18294502572619	0.09054440082979401	0.108604904784867	0.15759019308362002	2.937730007608438	57.692146933432966	0.525584117986963	5.731140001318744	2.877373842801446	0.028086270585787002	7.227425357434279	0.699063397399825
25.0.2.0	0.267833218500082	20.011456221355143	0.5438754142322171	0.456950446138332	0.6341218243396031	0.18222919541766502	0.090274557254922	0.108113478389499	0.157265987410969	2.9295319317928312	57.57468963223925	0.524485912248551	5.705079371484534	2.86450730482957	0.028004361796386	7.224620675347981	0.696960467222794
25.0.5.0	0.267099964870573	20.190503481183487	0.542165155506913	0.455115441350794	0.63164151259027	0.18152122752506902	0.090007703412914	0.10763056855007201	0.156940711058995	2.921397224923812	57.45677562471796	0.523384646142079	5.679508687956096	2.85190116358932	0.027923251525604	7.22160162896526	0.6948820061311191
25.0.8.0	0.26637191620113804	20.369259857395324	0.540464675790028	0.45331831244221005	0.629211830524254	0.18082099041362001	0.089743707074681	0.10715592919592601	0.156614433234351	2.913324073450069	57.33843301979984	0.522280534511219	5.654412168067537	2.8395459398009093	0.027842909054376003	7.218372814014616	0.692826889030263
26.0.099999999999998.0	0.26564892953268804	20.547725369013307	0.538773957229302	0.45155739399406203	0.626830475936737	0.18012835372629002	0.089482444882061	0.10668932145542101	0.156287220514644	2.905310732918042	57.21968885152434	0.521173783981666	5.62977455622145	2.8274325195803813	0.027763305538576002	7.214938716588825	0.6907940673625941
26.0.4.0	0.264930867302033	20.72589997198764	0.5370929767900341	0.449831101407388	0.6244952633906681	0.179443188437469	0.08922380160556001	0.10623051346170101	0.155959136948035	2.897355525191239	57.10056912004117	0.520064593272715	5.605581106778624	2.815552140306234	0.027684413853618	7.211303716452713	0.6887825627735661
26.0.7.0	0.264217597126791	20.90378356586111	0.5354217065836471	0.44813792684594006	0.622204118057556	0.178765366901594	0.08896766947250101	0.105779280162761	0.15563024414895102	2.889456835787494	56.98109883100376	0.518953153496732	5.58181756747177	2.803896377029756	0.027606208454804004	7.207472090232853	0.6867914613624041
27.0.	0.26350899159927504	21.08137599981972	0.533760114180387	0.44647643538784604	0.6199550698920131	0.178094762897052	0.08871394755850501	0.10533540313577601	0.155300601390083	2.881613111328745	56.86130203342041	0.517839648447012	5.558470163329056	2.792457129408512	0.027528665251651003	7.203448014493863	0.6848199084605341
27.0.3.0	0.26280492808897205	21.258677078187617	0.532108162906867	0.44484526137489205	0.617746248121617	0.177431251665604	0.08846254123595501	0.10489867040565601	0.154970265690814	2.873822857098215	56.74120185602601	0.51672425487449	5.535525581093595	2.781226609143102	0.027451761494662	7.199235568705777	0.6828671038866011
27.0.599999999999998.0	0.262105288553214	21.43568656541932	0.530465812129145	0.44324310494908203	0.6155758760346941	0.1767747099476	0.08821336167374301	0.10446887626777801	0.154639291902213	2.866084634700102	56.62082054223452	0.5156071427537391	5.512970954125236	2.770197327898106	0.027375475673166002	7.194838738106775	0.680932297632026
