time	ATIII	II	IIa	IIa_ATIII	IX	IXa	IXa_ATIII	IXa_VIIIa	IXa_VIIIa_X	TF	TFPI	TF_VII	TF_VIIa	TF_VIIa_ATIII	TF_VIIa_IX	TF_VIIa_X	TF_VIIa_Xa	TF_VIIa_Xa_TFPI	V	VII	VIII	VIIIa	VIIIa1_L	VIIIa2	VIIa	Va	X	Xa	Xa_ATIII	Xa_TFPI	Xa_Va	Xa_Va_II	mIIa	mIIa_ATIII
490.0.	2.036677182054788e-06	6.703115163895983e-21	3.6798072608485354e-08	5.370881383377549e-07	8.996056965581131e-08	2.5077587185322868e-11	6.691127864410543e-12	2.666057253511787e-12	4.938649723316861e-12	2.0617238859512363e-13	2.416057108854771e-09	1.0735022789433578e-11	2.656228119880117e-13	6.280125083109703e-14	5.69221619241825e-14	1.431758609706594e-13	4.361716778295813e-14	1.348666556847438e-11	8.443817550486463e-51	3.1110392010997455e-09	2.955336142669948e-52	1.1577288529403891e-10	5.76622407729132e-10	5.76622407729132e-10	6.96416697128885e-09	1.2466269917362161e-08	1.5195321241253208e-07	3.09645754838487e-10	1.1434341609429511e-10	7.045622557675559e-11	7.53373008263787e-09	3.038188690128436e-23	2.067915165395193e-13	8.261135822622405e-07
497.0.	2.033130674499857e-06	8.704790607112493e-22	3.325866572375795e-08	5.406276546456769e-07	8.995985841055251e-08	2.5559187561376106e-11	6.86784436482176e-12	2.688210738737404e-12	4.970241904982461e-12	1.994841376493049e-13	2.4111776649705422e-09	1.051832509502732e-11	2.618103954784683e-13	6.366521742995565e-14	5.610487730628637e-14	1.4085146314964782e-13	4.292020210453832e-14	1.3716838611854469e-11	1.2161293328415961e-52	3.005460508129827e-09	4.2564526649450995e-54	1.1095675391829541e-10	5.813847934379843e-10	5.813847934379843e-10	7.069738976007824e-09	1.220492785874538e-08	1.5166281489372218e-07	3.2699332168627373e-10	1.211432947371852e-10	7.510549641760487e-11	7.795072141254673e-09	4.08249286493267e-24	8.358042975696713e-14	8.261135960501386e-07
504.0.	2.029929291570601e-06	1.0544637938964861e-22	3.006468088629859e-08	5.43821684692246e-07	8.995915740873878e-08	2.603331547015808e-11	7.0475979457211155e-12	2.708394685179364e-12	4.997988119155488e-12	1.9304819510273642e-13	2.4060556557748433e-09	1.0305376515974109e-11	2.580326669906467e-13	6.451533997421709e-14	5.529504071245423e-14	1.385520668039223e-13	4.223094306871757e-14	1.3942949231373179e-11	8.847370307755228e-55	2.9003583958478052e-09	3.096579607713959e-56	1.06344874939807e-10	5.859487422558576e-10	5.859487422558576e-10	7.174834652347299e-09	1.1943356818235181e-08	1.513708156449577e-07	3.451079836275354e-10	1.2831007429576672e-10	8.000139499378541e-11	8.056643181764877e-09	5.1117460833186875e-25	3.2871895971967685e-14	8.261136015495634e-07
511.0.	2.027038375456648e-06	1.191388959722478e-23	2.7181518978837504e-08	5.467048647566894e-07	8.995846655638937e-08	2.6499991484477527e-11	7.230355149667175e-12	2.726637202239009e-12	5.0219671069358454e-12	1.8684874537536801e-13	2.4006814887282572e-09	1.009614429037919e-11	2.542896940986274e-13	6.535190814202891e-14	5.4492666990574945e-14	1.3627786245185672e-13	4.154945077551475e-14	1.416504538178682e-11	1.0486259699794381e-56	2.795590642124679e-09	3.670190894927597e-58	1.0192875434448121e-10	5.903226413463435e-10	5.903226413463435e-10	7.2795962066207015e-09	1.168183275675926e-08	1.510774320631936e-07	3.6402199272207244e-10	1.358603951517123e-10	8.51534658899572e-11	8.318167243240793e-09	5.963217966862195e-26	1.258003219146752e-14	8.261136036844453e-07
518.0.	2.024426907869964e-06	1.255646078053731e-24	2.4578197027035862e-08	5.493081937972733e-07	8.995778575951682e-08	2.6959227740745308e-11	7.41608144436389e-12	2.742969811272188e-12	5.042263739656531e-12	1.808725235654911e-13	2.3950452853381373e-09	9.890593127382986e-12	2.5058143195503293e-13	6.617519185253795e-14	5.369774679653715e-14	1.340289632158204e-13	4.0875761762612434e-14	1.4383175253468972e-11	2.937575224516404e-58	2.691063379813481e-09	1.028151328580628e-59	9.770023805471641e-11	5.945145283943543e-10	5.945145283943543e-10	7.3841174927100874e-09	1.142062924100498e-08	1.507828768328675e-07	3.8376893993251715e-10	1.438115850784488e-10	9.057153940839424e-11	8.579370758995076e-09	6.482795349267365e-27	4.684655047113811e-15	8.261136044910401e-07
525.0.	2.022067097398926e-06	1.23446138298498e-25	2.222694911493648e-08	5.516594443998651e-07	8.995711492440426e-08	2.741102894883966e-11	7.604741231452092e-12	2.7574270340922487e-12	5.058968130567547e-12	1.751083231833213e-13	2.389136879590963e-09	9.688685786055166e-12	2.46907741314935e-13	6.698544319104495e-14	5.2910250437787533e-14	1.318054152940293e-13	4.020989214927322e-14	1.4597387148374428e-11	1.15957125585417e-59	2.586726920654707e-09	4.058499395489151e-61	9.365149917243156e-11	5.985321056629079e-10	5.98532105662908e-10	7.48844818766848e-09	1.1160017144237739e-08	1.504873576038205e-07	4.043837496795904e-10	1.521816868906163e-10	9.626573326066306e-11	8.83998285576232e-09	6.567206250483654e-28	1.6975678158739321e-15	8.261136047876343e-07
532.0.	2.019934018947763e-06	1.1324007367807689e-26	2.0102871915777668e-08	5.537835225918141e-07	8.995645395783116e-08	2.7855393334484172e-11	7.796297860667392e-12	2.770046016883497e-12	5.072174824342837e-12	1.69546597021388e-13	2.382945818057427e-09	9.490383539815618e-12	2.4326840827654294e-13	6.778289812631826e-14	5.213013209423891e-14	1.296072093117208e-13	3.955184104752373e-14	1.480772937430665e-11	6.028966409688522e-61	2.4825720359512243e-09	2.110138243390752e-62	8.977502564041185e-11	6.02382753518361e-10	6.023827535183611e-10	7.5925975106458e-09	1.090026437884495e-08	1.501910767174017e-07	4.259026597532323e-10	1.60989485872781e-10	1.0224645256826701e-10	9.099735621155112e-09	6.201907703421256e-29	5.986296786202941e-16	8.261136048937821e-07
539.0.	2.01800529778148e-06	9.693535837048524e-28	1.8183611394118843e-08	5.557027834696736e-07	8.995580276724508e-08	2.8292313527439107e-11	7.990713648618639e-12	2.780866186345305e-12	5.081982058030772e-12	1.6417913156142872e-13	2.3764613619977803e-09	9.295646547547264e-12	2.3966316447506014e-13	6.85677780577499e-14	5.1357334144442024e-14	1.2743429185258379e-13	3.890159402799753e-14	1.5014250158333458e-11	4.122307841903783e-62	2.3786265774864952e-09	1.4428077446661672e-63	8.606360831383787e-11	6.060735434417855e-10	6.060735434417856e-10	7.696537601645071e-09	1.0641635653005191e-08	1.498942309764618e-07	4.4836318394634733e-10	1.702545366508702e-10	1.0852438784388809e-10	9.358364346994867e-09	5.4599126705875035e-30	2.0545237324066292e-16	8.261136049307588e-07
546.0.	2.016260831918248e-06	7.746661969837607e-29	1.644908632893139e-08	5.574373086591408e-07	8.995516126087916e-08	2.872177740460369e-11	8.18794990159864e-12	2.7899289352204023e-12	5.088491087666584e-12	1.5899878008751572e-13	2.3696724918342113e-09	9.104434148381694e-12	2.360917067152872e-13	6.934029122151979e-14	5.059179137771816e-14	1.252865766150861e-13	3.825912647117801e-14	1.521699757912999e-11	3.643294896196132e-63	2.274952340332587e-09	1.2751532136685059e-64	8.251032943330244e-11	6.096112505438098e-10	6.096112505438101e-10	7.800206658447503e-09	1.0384392243843319e-08	1.49597011455314e-07	4.718040544618876e-10	1.799971891108569e-10	1.1511051058666e-10	9.615607756156735e-09	4.48378672167698e-31	6.863394685391599e-17	8.261136049432973e-07
553.0.	2.014682547610147e-06	5.78069472832097e-30	1.488124426831933e-08	5.590051507619266e-07	8.995452934781899e-08	2.914376889381897e-11	8.387966941956176e-12	2.797277334648018e-12	5.091805575285388e-12	1.539992431675064e-13	2.3625679143980983e-09	8.916705093912871e-12	2.3255371530695534e-13	7.010063397807676e-14	4.9833434932693574e-14	1.231639547961714e-13	3.762440668259331e-14	1.5416019517223128e-11	4.064265981405656e-64	2.171642084643461e-09	1.4224930934918239e-65	7.910855149020996e-11	6.130023655998559e-10	6.13002365599856e-10	7.903511914599709e-09	1.012879177934668e-08	1.492996033460759e-07	4.962651408283669e-10	1.9023861290377623e-10	1.220160660846801e-10	9.871208220653373e-09	3.43482807088167e-32	2.2320632114507254e-17	8.261136049474372e-07
560.0.	2.013254183473629e-06	4.030395224798437e-31	1.3463845859709001e-08	5.604225491844589e-07	8.995390693802186e-08	2.9558268741707013e-11	8.590724137643352e-12	2.8029558710338592e-12	5.092031031528633e-12	1.4917488774267192e-13	2.355136073402012e-09	8.732417729081977e-12	2.2904887061826276e-13	7.084899199788362e-14	4.9082195856761085e-14	1.210663044458495e-13	3.699739869330045e-14	1.561136362156329e-11	5.5897990473374594e-65	2.068816646714884e-09	1.956429666567897e-66	7.585190647514912e-11	6.162531066222878e-10	6.162531066222878e-10	8.006332528172864e-09	9.875088021206296e-09	1.490021858381102e-07	5.217873417592181e-10	2.010008200042175e-10	1.292525629764262e-10	1.012491197879376e-08	2.4566882329198412e-33	7.067911809918787e-18	8.261136049487677e-07
567.0.	2.0119610995079983e-06	2.6262038397517897e-32	1.2182273956019509e-08	5.617041210926203e-07	8.995329394229483e-08	2.996525524716303e-11	8.796179934613754e-12	2.807010205350108e-12	5.089274309442209e-12	1.445205979736861e-13	2.347365163628545e-09	8.551530130994238e-12	2.2557686757286592e-13	7.158554135827884e-14	4.833800822631954e-14	1.189934986529192e-13	3.6378064702471094e-14	1.580307729051922e-11	9.290975676027974e-66	1.9666220810417204e-09	3.2518414866094374e-67	7.273428549962151e-11	6.19369429985586e-10	6.193694299855861e-10	8.108522439556258e-09	9.623530640625811e-09	1.487049320275521e-07	5.48412446117904e-10	2.12306684711601e-10	1.368317590809367e-10	1.037646935937424e-08	1.640525329731524e-34	2.1796231622494473e-18	8.26113604949184e-07
574.0.	2.010790107801148e-06	1.60056604570005e-33	1.102336436324935e-08	5.628630306867882e-07	8.995269027223665e-08	3.036470496098557e-11	9.0042918917903e-12	2.80948695297561e-12	5.0836431454258e-12	1.400316524200844e-13	2.339243149368907e-09	8.374000213347291e-12	2.221374279765224e-13	7.231044956122826e-14	4.760081180240751e-14	1.169454125107712e-13	3.576636714588533e-14	1.599120766523581e-11	1.832132708458026e-66	1.8652267853181203e-09	6.412464479602396e-68	6.974982878136859e-11	6.223570411202298e-10	6.2235704112023e-10	8.209913246334301e-09	9.374364979045838e-09	1.4840800885415558e-07	5.76182958933535e-10	2.2417996040048373e-10	1.447656429658583e-10	1.062563502095422e-08	1.0239938740994199e-35	6.5475413409133885e-19	8.26113604949311e-07
581.0.	2.0097293221887387e-06	9.126714116178799e-35	9.975255521396665e-09	5.639111395290662e-07	8.995209584014965e-08	3.075659335144802e-11	9.215016718352544e-12	2.810433482362468e-12	5.075245743621377e-12	1.357036232049703e-13	2.3307577876821343e-09	8.199785802873224e-12	2.187303106791099e-13	7.302387647946918e-14	4.68705542222732e-14	1.1492192887744119e-13	3.516227039405269e-14	1.617580163326946e-11	4.216853252206471e-67	1.7648185697458861e-09	1.475898638272104e-68	6.689291598346045e-11	6.252214047905557e-10	6.252214047905558e-10	8.310317133877319e-09	9.127831785681917e-09	1.481115770629179e-07	6.051418882639425e-10	2.366452922393586e-10	1.5306641068459823e-10	1.0872168214318141e-08	5.974267580381936e-37	1.916430118564157e-19	8.261136049493486e-07
588.0.	2.008768024523094e-06	4.874032949810473e-36	9.027254784351348e-09	5.648591402662375e-07	8.995151055892723e-08	3.114089543526257e-11	9.42831031311484e-12	2.809897730974024e-12	5.064190400325782e-12	1.315322936376254e-13	2.321896657078498e-09	8.028844693153546e-12	2.153553196597096e-13	7.372597523688781e-14	4.614719274518241e-14	1.129229429881317e-13	3.45657420971802e-14	1.6356905840481728e-11	1.1160738445434558e-67	1.6656016410145552e-09	3.90625845590167e-69	6.415815689727892e-11	6.279677549714213e-10	6.279677549714213e-10	8.409529891279084e-09	8.884166923825582e-09	1.47815791188137e-07	6.353324886730171e-10	2.49728225008629e-10	1.6174643708102181e-10	1.111583307617447e-08	3.262548666902854e-38	5.466999911733299e-20	8.261136049493595e-07
595.0.	2.007896545535556e-06	2.438590016877718e-37	8.169719285315401e-09	5.657166757653101e-07	8.995093434192268e-08	3.1517586373268696e-11	9.644127805782516e-12	2.807928037081942e-12	5.050585165284498e-12	1.275135913975748e-13	2.312647192255453e-09	7.861134680305264e-12	2.12012310176498e-13	7.441689302777705e-14	4.543069558255854e-14	1.1094836600690039e-13	3.397675420302522e-14	1.6534566709300398e-11	3.3517926913888244e-68	1.5677934801896113e-09	1.17312744198596e-69	6.154038245953743e-11	6.306011043380963e-10	6.306011043380964e-10	8.507334033401793e-09	8.643601038032816e-09	1.475207995577505e-07	6.667979571916967e-10	2.634552050605402e-10	1.7081824103524782e-10	1.135639896196724e-08	1.667559639755859e-39	1.5204763927249952e-20	8.261136049493627e-07
602.0.	2.0071061585518398e-06	1.144441800580565e-38	7.393949647603642e-09	5.664924454030318e-07	8.995036710280365e-08	3.188664203021291e-11	9.862423599884499e-12	2.804572986139996e-12	5.034537536972245e-12	1.2364353487886011e-13	2.302996725528066e-09	7.696613584319903e-12	2.08701193153499e-13	7.509677187876869e-14	4.472104284915483e-14	1.0899812761949582e-13	3.339528367850471e-14	1.6708830461621808e-11	1.1284696856416561e-68	1.471621602728119e-09	3.949643899745363e-70	5.903463609352515e-11	6.331262533833628e-10	6.331262533833629e-10	8.60350204080676e-09	8.406359174699193e-09	1.472267443159638e-07	6.995810779350882e-10	2.7785357538000975e-10	1.802944440103139e-10	1.159364082530086e-08	7.990931625866392e-41	4.124106064349048e-21	8.261136049493636e-07
609.0.	2.006388984553153e-06	5.039640866698879e-40	6.692095032964233e-09	5.671943000176741e-07	8.994980875539746e-08	3.224803949811878e-11	1.00831514171898e-11	2.799881270568911e-12	5.0161541891943084e-12	1.199181906850974e-13	2.292932535594383e-09	7.535239259236016e-12	2.054219379902258e-13	7.576574935663083e-14	4.4018227175083824e-14	1.070721777756851e-13	3.282131296810601e-14	1.687974314481315e-11	4.213079905587664e-69	1.377320198088454e-09	1.474577966955521e-70	5.6636165364836954e-11	6.355477991754003e-10	6.355477991754004e-10	8.697799720102238e-09	8.172660349118844e-09	1.469337614623383e-07	7.337238120648144e-10	2.9295156263021073e-10	1.901877212608059e-10	1.1827339650881211e-08	3.589508824244117e-42	1.091323340926005e-21	8.261136049493636e-07
616.0.	2.005737907273832e-06	2.085353962241111e-41	6.057068217154693e-09	5.678293268334844e-07	8.99492592135309e-08	3.26017575829287e-11	1.030626434342232e-11	2.793901561892969e-12	4.99554072655132e-12	1.163336405843881e-13	2.2824419042554e-09	7.376969594819428e-12	2.021745739804148e-13	7.642395922469099e-14	4.332225401862076e-14	1.0517048768827051e-13	3.225483022206424e-14	1.7047350659462118e-11	1.7271274498515572e-69	1.285126656007908e-09	6.044946074479791e-71	5.4340413941951505e-11	6.378701437696046e-10	6.378701437696047e-10	8.789989677632685e-09	7.9427170530403e-09	1.466419809056462e-07	7.69266830599589e-10	3.087782550053889e-10	2.0051074508514152e-10	1.205728294695976e-08	1.514501820087245e-43	2.8184865556634094e-22	8.261136049493636e-07
623.0.	2.0051464971949163e-06	8.111017852123927e-43	5.482469551011464e-09	5.684039254996277e-07	8.994871839086784e-08	3.294777725429791e-11	1.053171487509455e-11	2.7866823942648363e-12	4.972801466502643e-12	1.128859564940583e-13	2.2715121816642613e-09	7.2217625119969e-12	1.9895919051764742e-13	7.707153205033258e-14	4.263314171797297e-14	1.0329305019031989e-13	3.169582932586815e-14	1.72116987877069e-11	7.705436189045692e-70	1.1952779964906832e-09	2.696902666165698e-71	5.2143013852141215e-11	6.400975022870917e-10	6.400975022870919e-10	8.879834889465821e-09	7.716734697979284e-09	1.46351526530936e-07	8.062489886890358e-10	3.253635696724241e-10	2.112761195480351e-10	1.228326530202077e-08	6.000429812011807e-45	7.107074478674733e-23	8.261136049493636e-07
630.0.	2.004608943437208e-06	2.970355195049403e-44	4.962518809355874e-09	5.689238762412832e-07	8.994818620074806e-08	3.3286082058615436e-11	1.0759454967286418e-11	2.778272058501914e-12	4.9480392459389596e-12	1.095711822854246e-13	2.2601308606053513e-09	7.06957595392691e-12	1.9577593624987483e-13	7.770859576577372e-14	4.1950921316845464e-14	1.014398795425962e-13	3.114430976009981e-14	1.737283322115248e-11	3.71124945737686e-70	1.10800723081334e-09	1.2989373100817589e-71	5.003977802334019e-11	6.422339106722193e-10	6.422339106722194e-10	8.967102340368951e-09	7.494910991227521e-09	1.4606251627836498e-07	8.447067414637589e-10	3.427382085688038e-10	2.2249630617349938e-10	1.250508900877253e-08	2.2376462657211032e-46	1.750502462339513e-23	8.261136049493636e-07
637.0.	2.0041199926810036e-06	1.024487235563376e-45	4.491994053724448e-09	5.693944009969149e-07	8.99476625560297e-08	3.361665849549454e-11	1.098943608220067e-11	2.7687185058357312e-12	4.9213552503366734e-12	1.063853213851005e-13	2.2482856601957043e-09	6.920367874285019e-12	1.9262501732551823e-13	7.833527618413971e-14	4.127563619452953e-14	9.961101077190385e-14	3.060027631657694e-14	1.7530799587537218e-11	1.9157166108915172e-70	1.023539691237418e-09	6.705008138119577e-72	4.802669310275298e-11	6.442832331410753e-10	6.442832331410754e-10	9.051566694083974e-09	7.277435243592459e-09	1.457750622324752e-07	8.846735034291676e-10	3.6093360134628564e-10	2.341835402167618e-10	1.2722564756407591e-08	7.850863505543241e-48	4.213307259382039e-24	8.261136049493636e-07
644.0.	2.003674894346067e-06	3.3342103441832573e-47	4.066176741332912e-09	5.698202183093062e-07	8.994714736893746e-08	3.3939496358110005e-11	1.122160923833074e-11	2.75806926064633e-12	4.892848863713939e-12	1.0332432931123101e-13	2.2359646192545764e-09	6.774096224084097e-12	1.895066948514371e-13	7.895169747265901e-14	4.0607341526440105e-14	9.780649860833057e-14	3.006373869328603e-14	1.7685643475452522e-11	1.052859119797755e-70	9.420893773645833e-10	3.68500691929174e-72	4.6099912543159324e-11	6.462491693324811e-10	6.462491693324812e-10	9.133013946964735e-09	7.064487610497679e-09	1.454892707206862e-07	9.261789556507018e-10	3.799818343142784e-10	2.463497372699751e-10	1.2935512389502371e-08	2.5985264945347915e-49	9.914579893181962e-25	8.261136049493636e-07
651.0.	2.003269351357166e-06	1.024176243495109e-48	3.6808024045778445e-09	5.702055926460611e-07	8.9946640550919e-08	3.425458903785259e-11	1.145592506008195e-11	2.746371341517241e-12	4.86261753774425e-12	1.003841104223127e-13	2.223156199397904e-09	6.63071893813403e-12	1.86421281660643e-13	7.955798258463476e-14	3.994610359624211e-14	9.602641607681137e-14	2.953471098718778e-14	1.783741045653814e-11	6.124214632876412e-71	8.638553767982222e-10	2.143475121506507e-72	4.425574994805262e-11	6.481352611726865e-10	6.481352611726866e-10	9.211245007312206e-09	6.8562382710951845e-09	1.452052424198762e-07	9.692483075984393e-10	3.99915564353554e-10	2.5900639014556354e-10	1.314376172890487e-08	8.109082510800833e-51	2.2820457009407403e-25	8.261136049493636e-07
658.0.	2.002899475899924e-06	2.9756122067974433e-50	3.332016304966576e-09	5.705543787456723e-07	8.994614201251082e-08	3.456193379382139e-11	1.16923338276902e-11	2.733671190003519e-12	4.8307566785069655e-12	9.756051827802432e-14	2.209849397680897e-09	6.4901939220664424e-12	1.8336913846547082e-13	8.015425365165591e-14	3.929199897592985e-14	9.427085278615097e-14	2.901321110061951e-14	1.798614610467571e-11	3.750001595389905e-71	7.890184265335693e-10	1.312500558386322e-72	4.249067266694338e-11	6.499448994645469e-10	6.499448994645469e-10	9.286079133984719e-09	6.652846553517809e-09	1.449230724700116e-07	1.013901523498576e-09	4.2076791694607795e-10	2.721644562144335e-10	1.3347153446482241e-08	2.393138625892243e-52	5.1403335530795116e-26	8.261136049493636e-07
665.0.	2.0025617496406196e-06	8.178580373026403e-52	3.0163335345016934e-09	5.708700615161371e-07	8.994565166321524e-08	3.48615319876872e-11	1.1930785527286429e-11	2.7200146065565418e-12	4.7973595494680774e-12	9.484935911496349e-14	2.1960338683335963e-09	6.352479040701446e-12	1.803506694525042e-13	8.074063233731598e-14	3.864511358605895e-14	9.253991294798569e-14	2.8499260074124664e-14	1.81318960117856e-11	2.4054503082997867e-71	7.177376887203098e-10	8.419076079048326e-73	4.080129563235886e-11	6.516813302116172e-10	6.516813302116173e-10	9.35735716063882e-09	6.4544600181714785e-09	1.446428505938658e-07	1.060152526209702e-09	4.4257236770702284e-10	2.8583423565462394e-10	1.3545539981828569e-08	6.674069622927018e-54	1.133699102514258e-26	8.261136049493636e-07
672.0.	2.0022529879434995e-06	2.1315898593310433e-53	2.730603097768618e-09	5.711557919528703e-07	8.99451694113903e-08	3.515338928443667e-11	1.2171229900956839e-11	2.705446693095264e-12	4.762517189388314e-12	9.22463980279002e-14	2.181700052813636e-09	6.2175321084111134e-12	1.773663173591069e-13	8.131724015349896e-14	3.800554164476561e-14	9.083371314914311e-14	2.7992881356059032e-14	1.827470579989842e-11	1.6092730001439398e-71	6.501478195245034e-10	5.6324555005031696e-73	3.918437543027746e-11	6.533476606872399e-10	6.5334766068724e-10	9.424944426873539e-09	6.261213514972607e-09	1.443646612219469e-07	1.108008394942206e-09	4.653626071131627e-10	3.000252413864719e-10	1.373878648502745e-08	1.7648380047706712e-55	2.449490359930619e-27	8.261136049493636e-07
679.0.	2.001970307671369e-06	5.268677697772094e-55	2.4719755605773614e-09	5.714144194900613e-07	8.994469516415348e-08	3.543751581946142e-11	1.241361649665154e-11	2.690011801754625e-12	4.726318343951084e-12	8.974736751723409e-14	2.16683931704327e-09	6.085310882032475e-12	1.7441655805998342e-13	8.188419874008397e-14	3.7373384511734094e-14	8.915237989457166e-14	2.7494100017575728e-14	1.8414621129226352e-11	1.1184030260742679e-71	5.863564121041728e-10	3.914410591259508e-73	3.763680459594638e-11	6.549468652583489e-10	6.549468652583491e-10	9.48873333526336e-09	6.073228234408558e-09	1.4408858362182278e-07	1.1574685763065581e-09	4.891723884985632e-10	3.147460618275092e-10	1.39267717655915e-08	4.420848562974571e-57	5.1875223503416875e-28	8.261136049493636e-07
686.0.	2.0017110982008807e-06	1.2381991853950712e-56	2.23787389707139e-09	5.716485211535673e-07	8.994422882730082e-08	3.571392633239858e-11	1.265789471779454e-11	2.673753489379016e-12	4.688849409990221e-12	8.734797811704756e-14	2.1514440943138263e-09	5.9557730567972185e-12	1.715018946858677e-13	8.244163010872021e-14	3.67487494318662e-14	8.749604693438003e-14	2.700294192050177e-14	1.855168770200441e-11	8.045145645507709e-72	5.264418935972892e-10	2.815800975927389e-73	3.6155606127246264e-11	6.564817909733855e-10	6.564817909733856e-10	9.548645454380846e-09	5.8906107760745134e-09	1.438146920310992e-07	1.20852413106139e-09	5.14035359828797e-10	3.300042179841762e-10	1.410938922392555e-08	1.052927883537395e-58	1.0774417183101762e-28	8.261136049493636e-07
693.0.	2.001472995323849e-06	2.766833950770324e-58	2.025967207651566e-09	5.718604278429871e-07	8.994377030524248e-08	3.598264026807352e-11	1.29040138724486e-11	2.656714477361413e-12	4.650194391277547e-12	8.504393085379994e-14	2.13550803194351e-09	5.828876265670167e-12	1.6862285129658862e-13	8.298965685114551e-14	3.613174818339962e-14	8.586485238827572e-14	2.65194328453957e-14	1.8685951261911242e-11	5.970590294181321e-72	4.704519509562509e-10	2.0897066029632318e-73	3.473792820798132e-11	6.57955162923381e-10	6.579551629233811e-10	9.604633092974622e-09	5.7134522615646565e-09	1.435430557933685e-07	1.2611570412030172e-09	5.399848802600978e-10	3.4580601679458633e-10	1.4286547738435401e-08	2.381764814082722e-60	2.1959464497298081e-29	8.261136049493636e-07
700.0.	2.001253857740979e-06	5.8975906920513e-60	1.8341470156415222e-09	5.720522480349972e-07	8.994331950095607e-08	3.6243681844859505e-11	1.315192322188789e-11	2.638936616458973e-12	4.610434864904394e-12	8.283093130444263e-14	2.1190261393819443e-09	5.7045780824200266e-12	1.657799661371031e-13	8.352840231238432e-14	3.552249563652714e-14	8.425893568355222e-14	2.604359758759899e-14	1.881745758891838e-11	4.557892438935013e-72	4.1840255108315383e-10	1.595262353627079e-73	3.338103913369105e-11	6.593695893849467e-10	6.593695893849468e-10	9.65668027984817e-09	5.5418275210343035e-09	1.432737394965008e-07	1.3153396034928431e-09	5.670538230243176e-10	3.621564030291443e-10	1.445817247896575e-08	5.139532751259736e-62	4.3943725413068815e-30	8.261136049493636e-07
