time	Delay01_mSHP1	Delay02_mSHP1	Delay03_mSHP1	Delay04_mSHP1	Delay05_mSHP1	Delay06_mSHP1	Delay07_mSHP1	Delay08_mSHP1	ERK1	ERK2	Epo	EpoR	JAK2	MEK1	MEK2	Raf	SHP1	SOS	actSHP1	mSHP1	mSOS	pERK1	pERK2	pEpoR	pJAK2	pMEK1	pMEK2	pRaf	pSOS	ppERK1	ppERK2	ppMEK1	ppMEK2
28.0.799999999999997.0	0.097469115861401	0.10153922741165601	0.137457547986423	0.226477907408439	0.38229493366642303	0.598575703541065	0.843836765968862	1.068823173032158	6.616630300928778	19.8817649800125	50	0.8525836566871421	1.583269136775369	23.894694882832365	10.838512806406333	3.771838807889109	0.8348147729367421	1.979315503068754	6.400103133276715	0.10770771891010401	4.719236858111735e-05	0.350022644320839	1.03067091887843	0.14741634331285602	0.41673086322463204	0.071764041490241	0.132643060557871	6.119211089825447e-05	0.530737304562663	0.033347054750381	0.087564101109095	0.033541075677378004	0.028844133035803004
29.0.4.0	0.100126224119784	0.10094991861945801	0.129570373216852	0.206206707242673	0.346083610941646	0.54740517055196	0.7846803774141261	1.013200778883312	6.6297013652454275	19.91963430464033	50	0.8583657425079531	1.591976262805864	23.89720164441329	10.843011598606504	3.77183704440009	0.9008402315649481	2.001015420259572	6.558483076812006	0.11155353063322301	4.8824352993125316e-05	0.339041581805257	0.9982931714245441	0.141634257492045	0.40802373719413704	0.07009485691490701	0.129314466813718	6.295559991713151e-05	0.5090357553874341	0.031257052949312004	0.08207252393514801	0.032703498671781	0.027673934579784003
30.0.	0.103060784286071	0.101098008944435	0.12335468312119101	0.18882011544385602	0.31366818734914603	0.499919086530673	0.727675779508797	0.9570469177521581	6.641698317273677	19.954404292582126	50	0.8633060359652901	1.5995232722212	23.899617300659905	10.847328316768575	3.7718351441800992	0.9679772098195811	2.021620166657285	6.700909655273328	0.11556957197075	5.054265490533511e-05	0.32890859724689003	0.9684203926085021	0.13669396403470802	0.40047672777880106	0.068444290302065	0.12607578683509602	6.485581990875801e-05	0.48842929068780905	0.029393085479428004	0.07717531480938501	0.031938409038003004	0.026595896396334
30.0.599999999999998.0	0.10625038220037301	0.101880868951046	0.11859550980227801	0.17402967256526902	0.284817660789062	0.456115800623888	0.6731568948591911	0.9009839973323571	6.65268499948313	19.986257016765684	50	0.867508436038381	1.606027943477884	23.901941430714356	10.851464259573392	3.77183311084679	1.0359382598212	2.041136661686808	6.8275672747818135	0.119763678273512	5.2337908755770894e-05	0.31958282851591	0.9409310292692401	0.13249156396161701	0.39397205652211703	0.06681653749074	0.12293133935309601	6.688915321811588e-05	0.46891100040443406	0.027732172000955003	0.072811953965097	0.031242031794879003	0.025604401073521
31.0.2.0	0.10967914776458201	0.10321407302241901	0.11510441048635602	0.161565928025417	0.259290658537008	0.415942513773837	0.621378749988165	0.8455626824148781	6.662722203438194	20.01536611255863	50	0.871061531836903	1.61159375757701	23.90417383804068	10.85542099737014	3.771830950169935	1.104438195232792	2.059579129562552	6.938780283763099	0.12414335699143601	5.419987669118125e-05	0.311024083244184	0.915705678012767	0.128938468163094	0.38840624242299004	0.065215507608553	0.119884877165985	6.904983007382285e-05	0.450466670560755	0.026253713317616	0.068928209428626	0.030610654350751002	0.024694125463881
31.0.799999999999997.0	0.113336221550698	0.10502868648478801	0.11271734688033201	0.151179836434396	0.236841996101287	0.37930490608903306	0.5725246086521371	0.7912611360464441	6.671868215076254	20.041898321957547	50	0.874040987884916	1.6163119442453442	23.906314558491626	10.859200389475449	3.771828669834121	1.173196493877422	2.076967510887912	7.034993317127014	0.128715450756435	5.611783175459043e-05	0.303192582402174	0.892626306312696	0.125959012115081	0.38368805575465703	0.06364484568440701	0.11693960607285502	7.133016588629341e-05	0.43307637128033205	0.024939202521568	0.065475371729781	0.030040595823955	0.0238600044517
32.0.4.0	0.11721449137620601	0.10726884067782701	0.111292468661164	0.14264337691225	0.21722802261541302	0.34607595727922	0.526713557074557	0.7384860326532791	6.680179194549999	20.06601456094578	50	0.8765115837908871	1.6202632192391122	23.908363866535424	10.862804597008623	3.7718262791637223	1.241939398020692	2.0933261451938012	7.11675197167178	0.133485883057597	5.808086126466487e-05	0.296048821643971	0.871575823953962	0.12348841620911101	0.379736780760889	0.0621079417586	0.11409819878938	7.372083628510965e-05	0.41671577394493303	0.023771983806025	0.062409615100279	0.029528191705963002	0.023097204202000003
33.0.	0.12130955529473	0.10988958666324701	0.11070788332172	0.13574955334927302	0.20021086675524202	0.31610388584501903	0.484008259232283	0.6875750232793371	6.68770941293962	20.08787057374705	50	0.878528944050832	1.62351925932001	23.91032227877182	10.866236090363824	3.771823788816188	1.310401725202929	2.108682684782806	7.184684196593198	0.138459464463007	6.007802041978216e-05	0.289553537411298	0.8524379657760941	0.121471055949166	0.37648074067999104	0.06060792960453001	0.11136280608304101	7.6211183820056e-05	0.401357237196773	0.022737049649078002	0.059691460476878004	0.029069791623647003	0.022401103553138003
33.0.6.0	0.125618873166016	0.112855012064645	0.110859474434258	0.13031191448558202	0.18556170316181503	0.28921917230398003	0.44442264843550605	0.6388003468856951	6.69451136858729	20.10761723935551	50	0.880140996941651	1.6261439546561691	23.912190554089058	10.869497650693498	3.771821210453994	1.378328405740629	2.123067204799604	7.239482705940861	0.143639743380997	6.209875603388056e-05	0.28366776250896103	0.835097440147149	0.11985900305834701	0.37385604534383204	0.059147678087608006	0.10873506710427801	7.878954601325545e-05	0.38697069644435905	0.021820868903746002	0.057285320497364005	0.028661767823329003	0.021767282202224
34.0.199999999999996.0	0.13014107400784802	0.116136600740164	0.111658812384836	0.12616371381201502	0.173063162226603	0.26524066764034104	0.40792937089490305	0.592373303914105	6.700635806018252	20.12540059662407	50	0.881389200671679	1.628194472850307	23.913969690029266	10.872592365038468	3.77181855640678	1.445475766186687	2.1365114785119372	7.281888638289039	0.149028889903444	6.413307000461643e-05	0.27835295412792305	0.819440292646579	0.11861079932831901	0.371805527149694	0.05772977800379701	0.10621612060166301	8.144359322781191e-05	0.373524388418057	0.021011239853820002	0.055159110729373004	0.028300531966933003	0.021191514359863002
34.0.8.0	0.134875391714432	0.11971181363866801	0.113031188416643	0.123156811620414	0.16251100234836702	0.24398081144926703	0.374466836637986	0.548449332471813	6.706131660688492	20.141361655250066	50	0.882309571781951	1.629722163519702	23.915660915209486	10.875523615134071	3.7718158393393093	1.5116125790525512	2.149048391153803	7.312676627751931	0.15462760489791202	6.61717671903545e-05	0.27357117589752	0.805354430407881	0.11769042821804601	0.37027783648029905	0.056356527065909004	0.10380661833375901	8.416066069891891e-05	0.36098543707900504	0.020297163413982	0.053283914342071005	0.027982557724585	0.020669766532162
35.0.4.0	0.139821205931736	0.123562867583205	0.11491379014730801	0.12116040410480201	0.15371515939104302	0.225250007508625	0.34394577641314705	0.50713345967612	6.711045952486294	20.15563605925215	50	0.8829335468927221	1.630773328188299	23.91726567789179	10.878295060253405	3.771813071938513	1.576520900704011	2.160711469104288	7.332641379457033	0.160435049082954	6.820648087033771e-05	0.26928531493656505	0.792730250861956	0.11706645310727501	0.36922667181170205	0.05502991538404901	0.10150674160631301	8.692806149519132e-05	0.34932032441484	0.019668732577135	0.051633689885919	0.027704406724138	0.020198198140272003
36.0.	0.144977669252214	0.12767568977513302	0.11725402849400401	0.12005964917790501	0.14650027900825802	0.20886021607172803	0.316255234649488	0.46848593040413905	6.715423649816764	20.168353666471322	50	0.8832887044793921	1.631389876082397	23.918785631033085	10.880910614776607	3.7718102666358373	1.6399967188990212	2.1715345046819152	7.342585795385984	0.166448788882108	7.022984801959001e-05	0.265459315221553	0.7814613196950101	0.11671129552060601	0.368610123917604	0.053751613412940005	0.099316221452905	8.973336416960839e-05	0.33849526547006503	0.019117034961673003	0.050185013833692005	0.027462755553957004	0.019773163770478
36.0.6.0	0.150343405381846	0.13203902677012602	0.12000801883280401	0.11975424477384601	0.140705828357647	0.194627831907972	0.29126795858896204	0.43252784738680305	6.719307524393926	20.17963810273432	50	0.8833993695518381	1.63160988343473	23.92022261435359	10.88337442146087	3.7718074353736633	1.70185043108933	2.181551259856918	7.343310649639931	0.172664757270713	7.223547344235608e-05	0.262058409738806	0.771445046254536	0.11660063044816	0.36839011656527104	0.052522963900299	0.09723436257969001	9.256462634503032e-05	0.328476504669638	0.018634065867259002	0.048916851011169	0.027254421746082003	0.019391215959427003
37.0.199999999999996.0	0.155916266010136	0.136643688339585	0.123139214194887	0.120157003310547	0.136185873433767	0.18237592185324902	0.26884516788454205	0.39924668678255504	6.722738014228478	20.189606341670185	50	0.8832871204835091	1.631468071108821	23.92157863410589	10.885690821564747	3.7718045894245202	1.761907173592951	2.190795234712649	7.335605775761109	0.179077228836652	7.421788397739458e-05	0.25904933601644203	0.7625833109390731	0.11671287951648901	0.36853192889118	0.051344978877679005	0.09526007084733001	9.541057548755309e-05	0.31923054740337303	0.018212649755071003	0.047810347390768004	0.027076387016407	0.019049107587905
37.0.8.0	0.16169313669197102	0.141481908522159	0.126617184735134	0.12119245558945702	0.132808597792984	0.171935897155533	0.24884070862321003	0.36860158178128405	6.72575310907948	20.198368351791547	50	0.882971214126247	1.630996213072269	23.922855841318622	10.887864323084107	3.771801739266145	1.82000702039903	2.199299488812505	7.3202426997683	0.18567880894092	7.617245024177484e-05	0.256400522446459	0.754783007412237	0.11702878587375101	0.369003786927731	0.050218342247787005	0.093391883773925	9.826073386333624e-05	0.310724338737252	0.017846368474054002	0.046848640796245004	0.026925816433563003	0.018743793141946002
38.0.4.0	0.167669784180593	0.14654680815833002	0.13041653534005201	0.122795508638009	0.13045562818747	0.16314869484028502	0.23110461115445302	0.340528292818555	6.72838826896286	20.206026841722938	50	0.8824689426822571	1.63022348632197	23.92405650931336	10.889899568352078	3.771798894511255	1.876005068784199	2.207096505603147	7.297968630639218	0.192460437258817	7.809527195634358e-05	0.254082236117109	0.7479564722431381	0.11753105731774101	0.36977651367803105	0.049143418056736006	0.091628003338522	0.000101105488753	0.302925399124896	0.017529494920023002	0.046016686033943	0.026800072629873002	0.018472428309376003
39.0.	0.17384073937937503	0.15183194517377102	0.134515951820115	0.124910174731077	0.129021222864274	0.155865539312795	0.215486082713907	0.314943806264946	6.730676382470945	20.21267712324046	50	0.8817959335565251	1.6291767712421992	23.925183011259058	10.891801302163884	3.771796063887419	1.929771427198329	2.214218091679268	7.269501704374115	0.199411406167277	7.998304861003732e-05	0.252066686395166	0.742021784948072	0.118204066443473	0.37082322875780205	0.048120264136328	0.089966330247347	0.00010393611258800001	0.295801925272121	0.017256931133881	0.045301091811486005	0.026696724604564	0.018232367588744
39.0.6.0	0.180199211453928	0.1573309407559	0.138897365438053	0.127488382915319	0.12841136922214702	0.14994835101540602	0.20183597409755502	0.291750523815817	6.732647767954129	20.21840710096051	50	0.8809664015323171	1.6278809100076241	23.926237798446525	10.893574341423971	3.771793255259381	1.981191119102808	2.22069530418284	7.235527367716018	0.20651939446702702	8.183294824250599e-05	0.250328081921649	0.736902931496711	0.11903359846768101	0.37211908999237703	0.047148650480996	0.08840449879211401	0.000106744740627	0.289322862868917	0.017024150124215	0.044689967542802	0.026613551072444	0.018021159783897
40.0.199999999999996.0	0.18673702971205203	0.163037171301392	0.143545225374332	0.13048887964664202	0.12854282927874	0.14526986363608102	0.19000876504308	0.270840022206204	6.7343302172911095	20.22329738779334	50	0.8799933610473111	1.626358929484593	23.927223379846275	10.895223547099624	3.771790475684352	2.030163914687063	2.226558400828344	7.196695782284163	0.21377051683022902	8.364248425584885e-05	0.24884264177092902	0.7325298334378001	0.12000663895268701	0.373641070515408	0.04622808149946	0.086939911470979	0.00010952431565600001	0.28345795668740004	0.016827140937954	0.044172778768881	0.026548538654248003	0.017836541429381
40.0.8.0	0.19344461066152802	0.168943517570113	0.148445868970703	0.133876221475735	0.129342164047436	0.141713505508707	0.179864115979069	0.25209637738793	6.735749079216597	20.227421537213935	50	0.8788888050487411	1.6246322340998791	23.92814230337471	10.896753799027993	3.771787731489999	2.076604100705607	2.231836808061366	7.153620128514354	0.221149389178797	8.540940827578168e-05	0.24758856408478003	0.7288382523444971	0.12111119495125701	0.37536776590012105	0.045357821154431	0.08556977264126	0.00011226851000900001	0.278177782530358	0.016662356698616	0.043740210441591	0.026499875470853	0.017676428330734
41.0.4.0	0.200310948236455	0.175042163848734	0.15358698009743701	0.137619859924129	0.13074476147173	0.139173094766106	0.17126803485105502	0.23539905908847203	6.7369273770944815	20.230846377319736	50	0.8776638558280331	1.622720773306725	23.928997139146905	10.89816997388433	3.771785028364998	2.120440197110754	2.236559103696279	7.106875690650734	0.228639209954371	8.713162419769852e-05	0.24654595742165203	0.7257695849599171	0.122336144171965	0.377279226693275	0.044536919967264006	0.084291120609814	0.00011497163500900001	0.27345376467952304	0.01652666548386	0.043384037720374004	0.026465940885836002	0.017538905505848003
42.0.	0.20732362557997003	0.181324441102574	0.15895712666035802	0.141693316637715	0.132693886994685	0.137552391746761	0.16409370723093702	0.220625410938346	6.737885954650254	20.23363242762981	50	0.8763288923400541	1.620643187559598	23.929790464854655	10.899476926398586	3.771782371453	2.161614627735259	2.240753011063919	7.056999608410931	0.23622185696244102	8.880712583449912e-05	0.24569674132643302	0.7232705681492351	0.123671107659944	0.37935681244040204	0.043764242903751006	0.083100857722887	0.000117628547007	0.269258181810247	0.016417304023306	0.043097004220993	0.026445292241612003	0.01742221587853
42.0.6.0	0.214468847019561	0.187780709082976	0.16454536902272301	0.14607344545276302	0.13513977110514	0.136764546298142	0.158222036226143	0.207652738357248	6.738643642471992	20.235834377524757	50	0.8748936577665061	1.61841693609201	23.93052485328361	10.900679473718574	3.771779765442342	2.2000833510224282	2.2444454022552582	7.004491187231928	0.243877999180927	9.043395824588411e-05	0.24502452326123403	0.721292914636191	0.125106342233492	0.38158306390799	0.043038497253908	0.081995778175129	0.00012023455766500001	0.265564163786497	0.016331834266769003	0.042872707839095005	0.026436649462515	0.017324748106293
43.0.199999999999996.0	0.22173148900225903	0.19440027317157	0.17034093190586702	0.150739777042373	0.13803874423697501	0.136731472093649	0.15354193614449801	0.196360031399562	6.739217437968762	20.237501604880016	50	0.8733673504600201	1.6160584092602912	23.931202861880195	10.901782382670204	3.771777214645651	2.2358154557171632	2.247662308493705	6.949812666651179	0.25158722263488603	9.201020098013654e-05	0.244514459124155	0.719792900757778	0.12663264953997802	0.383941590739708	0.042358259752979	0.08097259340368901	0.000122785354357	0.262345681305315	0.016268102907078003	0.042705494362245	0.026438878366841	0.0172450239261
43.0.8.0	0.22909516879854602	0.20117133239779703	0.17633293310858902	0.15567394122501801	0.14135242612884302	0.137383174973711	0.149950420712119	0.186629353052639	6.739622691823981	20.238678714470023	50	0.8717587008829291	1.613583027757822	23.931827024201034	10.902790359561198	3.771774723065401	2.268792725519994	2.250428936026054	6.893390354914893	0.259328169167832	9.353397014645563e-05	0.244153104229333	0.718730926431376	0.128241299117069	0.386416972242178	0.041722002344729	0.080027955058263	0.000125276934606	0.259577530003799	0.016224203946679002	0.042590359098646	0.026450973454239003	0.017181685380535
44.0.4.0	0.236542329760477	0.20808095558000403	0.182510163118686	0.16085916172223003	0.14504697410033002	0.13865705768566902	0.14735252311222602	0.178346925326323	6.739873294673041	20.239406077748985	50	0.870076036714559	1.611005330608761	23.932399843024385	10.903708042114799	3.771772294443309	2.299009175961114	2.2527696862072633	6.8356160469355896	0.26707868669733004	9.500343543943894e-05	0.243928260946657	0.718071065543695	0.12992396328544	0.38899466939123806	0.041128116145722	0.079158475636133	0.000127705556697	0.257235310357298	0.016198444380296002	0.042522856707365005	0.026472040829890003	0.017133482249072
45.0.	0.24405434185242703	0.215115082932287	0.18886091036165	0.16627981807459202	0.149092392587051	0.140497219254782	0.14566108139851502	0.17140394612530302	6.739981858647786	20.239720358289173	50	0.868327337928918	1.6083390535096491	23.93292378487498	10.904539993098474	3.7717699322930702	2.326470566161986	2.254708178681578	6.776848651915626	0.274815989335761	9.641684789654786e-05	0.243828828318244	0.7177806223790011	0.13167266207108	0.39166094649035005	0.040574933318667	0.078360746940796	0.00013006770693600001	0.255295404470525	0.016189313033965	0.042499019331872	0.026501281806339	0.017099259960729002
45.0.6.0	0.25161161607999905	0.22225855076818601	0.195372827430344	0.171921069502101	0.15346190462460302	0.14285376357075702	0.144796419085535	0.16569716959330902	6.739959889456945	20.23965501016285	50	0.8665202833294711	1.605597198794811	23.933401275705304	10.90529069522452	3.771767639917284	2.351193887703886	2.256267276744022	6.71741596604972	0.282516825591542	9.777257420164368e-05	0.243844657982931	0.7178297068045101	0.13347971667052702	0.39440280120518806	0.040060746695801	0.07763135656475101	0.000132360082723	0.25373495068177604	0.016195452560119002	0.042515283032689005	0.026537977598871002	0.017077948210724
46.0.199999999999996.0	0.25919373133889	0.229495137136793	0.20203283416106602	0.177768535676554	0.15813138470725302	0.145682128605159	0.14468594704429702	0.16112928157300202	6.739817945722791	20.239240739631214	50	0.8646622897603421	1.6027920980519021	23.93383469748554	10.90596454693635	3.77176542041044	2.373206832500235	2.257469114111861	6.657616534512825	0.29015765274390504	9.90691336634003e-05	0.243966419732761	0.718190837968623	0.13533771023965602	0.397207901948098	0.039583827104813	0.076966902614681	0.000134579589567	0.252531816754475	0.016215634544443	0.042568422400204003	0.026581475409613003	0.017068550448960003
46.0.8.0	0.266779572102642	0.23680762636423702	0.208827053866177	0.183808029620419	0.163078851505382	0.148942444957595	0.145263709318562	0.157609100225892	6.7395657833029485	20.238505923455605	50	0.862760544986871	1.599935468202688	23.934226385476475	10.906565858749454	3.771763276650494	2.392547241355987	2.2583351224533352	6.597721555277316	0.297714815405769	0.00010030523450900001	0.244185479059831	0.7188385834281391	0.137239455013127	0.40006453179731205	0.039142438438224	0.07636400689497201	0.00013672334951400002	0.251664572312155	0.016248737637217	0.04265549311629	0.026631176085265003	0.017070134355560002
47.0.4.0	0.274347475275443	0.244177890559676	0.21574077940539702	0.190025338228089	0.16828401824653302	0.152598930127698	0.14646989218515902	0.15505162986533	6.739212483245465	20.237476979836064	50	0.860822035047293	1.5970384616874211	23.934578625990014	10.907098849881123	3.7717612112819703	2.409262534776495	2.258886059116919	6.537976785077824	0.30516472625233304	0.00010147980677	0.244493788171727	0.719749238032731	0.139177964952705	0.402961538312578	0.038734850572726	0.07581932674854501	0.00013878871803700002	0.25111246107631	0.016293728582805003	0.042773782131229	0.026686523437219	0.017081823370317002
48.0.	0.281875384459908	0.25158698619402403	0.22275846608323302	0.196406046198901	0.17372789809628503	0.15661932298623102	0.14825031274834802	0.15337799381042402	6.738766562826316	20.23617869032675	50	0.8588535667172471	1.594111711245655	23.934893654477467	10.907567644972406	3.771759226693621	2.4234091275447582	2.25914203458386	6.47860441498331	0.312484046894557	0.00010259202970000001	0.24488379118592102	0.720900544637583	0.141146433282751	0.405888288754344	0.038359350289805	0.075329565727174	0.000140773306386	0.25085537338643804	0.016349645987759003	0.04292076503569801	0.026746995232684003	0.017102789300404
48.0.6.0	0.289341009834342	0.259015263883732	0.22986374860666903	0.20293539946057101	0.17939246157187702	0.160974361330604	0.15055590060486101	0.15251526968363302	6.738236069787198	20.23463447303438	50	0.856861785596238	1.591165369669065	23.93517365382236	10.907976270773696	3.771757324993549	2.435051828605382	2.259122539233466	6.4198048895062	0.319649866912109	0.00010364135239000001	0.24534834357103902	0.722271456826717	0.14313821440376	0.40883463033093403	0.038014250375808	0.07489148323168801	0.000142675006458	0.250873819414143	0.016415586641760002	0.043094070138938005	0.026812095801788	0.017132245994601003
49.0.199999999999996.0	0.29672199180172304	0.26644248952139105	0.237039479533687	0.20959820443583801	0.185260342845489	0.165637304116266	0.153342183650059	0.15239624814209002	6.737628660425071	20.232866608968127	50	0.8548531902173011	1.5882091448100022	23.93542075275035	10.908328652727548	3.771755507984445	2.444263227863284	2.258846469067808	6.361758648965347	0.326639879124805	0.000104627506816	0.24588064538838603	0.7238419423175021	0.145146809782697	0.41179085518999703	0.037697897091889004	0.07450190322953	0.000144492015562	0.251148903425374	0.016490694186539	0.043291448714404004	0.026881350157714003	0.01716944404291
49.0.8.0	0.30399606656412903	0.273847974897996	0.244267786798183	0.21637875975758603	0.19131459171349402	0.17058349891594302	0.15656878691380402	0.15295913362507502	6.7369516625886465	20.230896424590917	50	0.8528341424954401	1.585252330060726	23.935637024301244	10.908628611436162	3.771753777141144	2.451123071613503	2.258332150092471	6.304627779930555	0.333432549269711	0.00010555051319700001	0.24647418749548602	0.725592824566418	0.14716585750455802	0.41474766993927403	0.037408676205249	0.0741577221262	0.00014622285886200002	0.25166229939433105	0.016574149915864003	0.043510750842698	0.026954299493468004	0.017213666437622
50.0.4.0	0.31114123179104203	0.281210715964863	0.25153014801864604	0.22326081726500802	0.19753846799700603	0.175789994335757	0.160198951406145	0.154147203372611	6.7362121249212645	20.22874443445523	50	0.850810874764918	1.582303830469908	23.93582448433599	10.908879859044365	3.7717521335922752	2.455717628455635	2.257597361094485	6.248557563035256	0.34000727835800704	0.000106410677941	0.24712270959472601	0.727505659277892	0.14918912523508102	0.41769616953009103	0.037145017765910004	0.073855915840385	0.00014786640773000001	0.252396228227572	0.016665165484006	0.043749906266915	0.027030497898064002	0.017264225115232002
51.0.	0.318135910586448	0.28850953689143	0.25880747939458304	0.23022756931488303	0.203915275176931	0.18123519647678202	0.164199078301612	0.155908438763213	6.735416853868404	20.226430448330557	50	0.8487894936081111	1.5793721846329931	23.93598509007437	10.909085995601153	3.771750578107234	2.458139047702976	2.256659354599304	6.193677911284282	0.346344556106836	0.00010720858489	0.24782016883146002	0.7295626419937681	0.15121050639188702	0.42062781536700605	0.036905399800715	0.07359354611131501	0.000149421892771	0.253333436815803	0.016762977300131	0.044006909675708	0.027109510124873	0.017320458287512
51.0.6.0	0.324959112015671	0.29572323809169304	0.266080237072892	0.23726165961841203	0.210428230137253	0.18689856804139102	0.16853830237689402	0.158195140959824	6.734572440056282	20.223973647489448	50	0.8467759806475951	1.576465582478896	23.936120738675996	10.909250505484287	3.771749111089253	2.458484712464729	2.255534875826355	6.14010469524824	0.352426103972977	0.00010794508077500001	0.248560717552808	0.7317465426684231	0.153224019352404	0.42353441752110405	0.036688351080461	0.073367766051756	0.00015088891075300002	0.254457179092867	0.016866842390905003	0.044279809842165	0.027190910243500004	0.017381728463934
52.0.199999999999996.0	0.33159058652635004	0.30283074641929303	0.273328528932413	0.24434521496774203	0.217060365981276	0.19276036831873403	0.17318809741819802	0.16096354095897802	6.73368527566151	20.22139263485994	50	0.844776190456571	1.573591879075276	23.936233265888912	10.909376753983251	3.771747732574849	2.456856589751756	2.254240179498531	6.087940954271024	0.35823500645421	0.000108621256027	0.249338688816116	0.7340406630703361	0.15522380954342802	0.426408120924724	0.036492453098955005	0.07317582495099001	0.00015226742515600002	0.25575119924544004	0.016976035522367	0.044566702069757005	0.027274281012088	0.017447421065732
52.0.8.0	0.338010974686208	0.309811265770122	0.280532234793791	0.25145989534998403	0.22379446498775302	0.198801432019201	0.17812191530896102	0.164173412417551	6.732761564345557	20.218705463618967	50	0.842795845738866	1.570758604586069	23.93632444479692	10.909467984137914	3.771746442239581	2.453360580125593	2.252791044395409	6.037277995072051	0.363755829468756	0.00010923842209600001	0.250148588270371	0.736428812953119	0.15720415426113202	0.429241395413931	0.036316341385504006	0.073015072328506	0.00015355776042400002	0.257199717182496	0.017089847384067002	0.044865723427946	0.027359213817531	0.017516943533549
53.0.4.0	0.34420194776129703	0.316644426382549	0.28767113311770703	0.258586960063554	0.23061301888102	0.20500298474354703	0.18331485967348102	0.16778769408593902	6.731807325235884	20.21592964853432	50	0.8408405299366241	1.56797297053595	23.936395984698816	10.909527313924656	3.77174523940965	2.448105869569841	2.251202785573532	5.988196380949202	0.368974724771833	0.000109798086474	0.25098509111141704	0.7388953011682281	0.15915947006337502	0.43202702946404903	0.036158706255968	0.07288296124025101	0.00015476059035400002	0.258787416339996	0.017207583652693002	0.045175050297484004	0.027445309045176003	0.017589724835053
54.0.	0.350146338770192	0.32331043118853503	0.29472503231082703	0.265707347555441	0.237498213696955	0.211346492751665	0.18874339426584602	0.171772127302522	6.730828392311208	20.21308216400065	50	0.838915677439634	1.565241872565019	23.93644953015167	10.909557733870399	3.771744123078707	2.441204286406263	2.249490264210209	5.940766816230966	0.37387951952075704	0.000110301926525	0.25184304292048004	0.7414249382122231	0.161084322560364	0.43475812743498005	0.036018293092397	0.07277705084397	0.00015587692129800002	0.260499433863269	0.017328564768305	0.045492897787158	0.027532176755898002	0.017665215285587
54.0.6.0	0.355828262770626	0.32979019764382	0.301673904817898	0.272801766791688	0.244431936632266	0.217813544624705	0.19438508573606902	0.17609491279477302	6.729830410402379	20.21017943229025	50	0.8370265615930721	1.562571889891126	23.93648666020625	10.909562105159532	3.771743091928983	2.43276966619847	2.247667895060067	5.895050931733512	0.378459790256143	0.00011075176312300001	0.252717463324489	0.7440030470818051	0.16297343840692702	0.43742811010887406	0.035893902227983006	0.07269500823734401	0.00015690807102100002	0.26232135317681504	0.017452126273127002	0.045817520627978	0.027619437565727004	0.017742886603076
55.0.199999999999996.0	0.361233225264164	0.336065493551135	0.30849802224223405	0.279850798060091	0.251395802366841	0.22438576238108202	0.20021837995801903	0.180726389977236	6.728818828863036	20.207237305081012	50	0.8351782807282051	1.5599692817350221	23.936508887856963	10.909543158281073	3.771742144355831	2.4229172276780853	2.245749651546317	5.851101977794025	0.38270692072705803	0.00011114953492700001	0.253603551556826	0.746615479722834	0.164821719271793	0.440030718264978	0.035784388502388	0.072634609591291	0.000157855644173	0.264239198918761	0.017577619580132	0.04614721519619	0.02770672364061	0.017822232127581
55.0.8.0	0.36634821774096704	0.342119065486504	0.31517808980655504	0.286835001186453	0.258371196447196	0.231044739602689	0.206222410749847	0.18563874102454803	6.7277988938036035	20.204271040856312	50	0.8333757424715961	1.55743998100301	23.936517659721527	10.90950349224458	3.771741278494659	2.4117629627859962	2.243749068541233	5.808965432016284	0.386614143152931	0.00011149727400300001	0.254496693140564	0.7492486367821991	0.166624257528403	0.44256001899699005	0.035688660542748	0.07259374060981201	0.00015872150534500002	0.26623943418476703	0.017704413055826002	0.046480322361520006	0.027793679735685	0.017902767145546002
56.0.4.0	0.37116179952982803	0.347934758544286	0.321695378542722	0.293735029226148	0.265339333413671	0.23777200414530503	0.212376839542318	0.19080572121594402	6.726775639625002	20.20129528031394	50	0.8316236466203291	1.554989585561139	23.93651435595856	10.909445574375008	3.771740492249329	2.399423043939692	2.241679242922686	5.768679529215009	0.390176562685048	0.000111797083281	0.255392467056723	0.75188948878524	0.16837635337967002	0.445010414438861	0.035605679817382004	0.072570396356488	0.00015950775067600001	0.26830895999403803	0.017831893318268	0.04681523090083901	0.027879964224012004	0.017984029268436
57.0.	0.37566416526830604	0.353497626231118	0.32803185368278504	0.30053174577310704	0.27228132744544703	0.244549003041189	0.21866172434074002	0.19620241638375402	6.725753880440158	20.19832402148927	50	0.8299264669021631	1.552623347472526	23.93650029042374	10.909371740679672	3.771739783321122	2.386013251612534	2.239552832025429	5.730275721215374	0.39339116500561705	0.00011205111619800001	0.25628665289269603	0.7545255972519941	0.17007353309783602	0.44737665252747505	0.035534459502449	0.07256268049542401	0.000160216678882	0.270435116858376	0.017959466667139	0.047150381258763	0.027965250073763003	0.01806557882483
