time	APC_PS_VIIIa_l	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	IX_f	IX_l	IXa_AT_f	IXa_VIIIa_X_l	IXa_VIIIa_l	IXa_f	IXa_l	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_IX_l	TF_VIIa_IXa_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VIII_IIa_l	VIII_Xa_l	VIII_f	VIII_l	VIII_mIIa_l	VIIIa_f	VIIIa_l	VIIIai_f	VIIIai_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	XI_IIa_l	XI_f	XIa_IX_l	XIa_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	mIIa_AT_l	mIIa_f	mIIa_l
150.0.	0.004434437679332001	0.079127415804635	47.641335246437976	0.010368347018187	0.9583124607657951	3023.7378567066835	23.238882455002376	646.2578788950686	375.7684158353314	0.09666889135543101	0.8905291876111021	34.76822879362199	0.009294884958667001	26.14363001377748	0.0008905504067060001	0.044880587521818005	0.06298708530761901	0.021134456050393	59.4521765216462	646971.017371595	0.384864421433152	10.824888779505573	0.15587730669906202	252.1192255933792	0.00017510392798000002	0.464062526400347	2.035762369671676	3.7845473542125415e-09	1.6282390302796357e-07	0.00024914816109000004	0	0.0009116177838200001	0.0013703729584740002	0.002291318998722	2.2715614605143243e-06	0.012801921033471001	9.011910746131664e-13	6.060074757230738e-12	1.142901581184588e-15	3.692024826852318e-12	8.213665733121035e-12	1.909172090893421e-06	0.0018433993347060002	0.000606072663157	0.5852465083024071	2.349217378580493e-05	2.064524378146159e-06	0.001010805825564	0.007078286130470001	10.086887622907268	9.595728201486171e-13	8.58179076480296e-12	8.305038351421132e-16	1.850188494352452e-12	7.80294142227178e-12	1.517434376725873e-05	0.032914774176624	0.008271417532226	17.94290767192188	3.888584595783e-07	1.2392971165849938e-06	4.264756752170109	25.735241619674277	3.972501437122458	135.26253601394208	0.093782619613931	0.539001856863035	0.9422734866817251	0.45548820265684503	0.48768760653679905	27.735305072018228	0.39905428796494	0.465622788441365	317.1202284172075
155.0.	0.004032098524455001	0.07237199410261401	49.23493791377977	0.010760447871317	0.994383984631181	2988.8808754825072	22.092710922947447	614.294716427223	410.55998799727547	0.083896666878643	0.9024361270745611	33.00136508581401	0.008147811065092	22.91343261172052	0.001051141184428	0.041306654710345	0.058727642714578004	0.022452328110160003	63.148501218328995	646863.5133887628	0.329636920090677	9.269979974121416	0.15492271132079102	250.5337352822726	0.00023172869854000001	0.5436163440452161	1.956151927256247	6.613320652603669e-10	2.6701698964409482e-08	0.000218588544548	0	0.0009004558432770001	0.001354201077799	0.0022927255848760003	2.272887926509504e-06	0.013667206046801002	9.429725169883849e-14	7.086402959261271e-13	1.2608830260425948e-16	4.072601014246387e-13	9.058389968445374e-13	1.6808834019426002e-06	0.001622716360984	0.0006149238366940001	0.593694282967423	4.220767414600623e-06	3.481828893557297e-07	0.00017043280724700002	0.007080066512511001	10.087747204617868	9.541472804983949e-14	9.461596486371875e-13	8.712716054141543e-17	1.940748185084833e-13	8.178679251911252e-13	1.3437010122206521e-05	0.029141617692796003	0.008342545138470001	18.094187032104756	7.000828021033883e-08	2.353372119565435e-07	3.8061620036214023	26.193837691033064	3.922044050273154	133.5226494471883	0.1111997687527	0.48276471234955504	0.887878631328586	0.425300030270981	0.519537484069989	29.541212269961715	0.44688561028036805	0.46588361734329703	317.24405273253296
160.0.	0.003682619111961	0.066410523391999	50.61520637338676	0.011103764957374002	1.025956438789744	2956.2239749546475	21.064283803780096	585.6249558817499	443.1512298286089	0.072540737809708	0.9128412549856441	31.209581238919586	0.007129936454082	20.047984174627626	0.0012189981056970002	0.038071301682766005	0.05478624464546301	0.023626864720328003	66.44185313215932	646768.6332785311	0.281791436159187	7.923308106393344	0.154096138253057	249.16060434585643	0.000297154279776	0.6244649416568381	1.875237904063389	1.031137269132172e-10	3.940883281125486e-09	0.00019085302511300003	0	0.0008874491093630001	0.0013352380326850002	0.002287034046676	2.26746238667666e-06	0.014618007204652	1.032243531618382e-14	8.625987107735243e-14	1.4603879469362402e-17	4.7164186491677995e-14	1.044881971874188e-13	1.494135115097864e-06	0.0014422266116630002	0.0006229898747020001	0.6013931239380801	6.767409861933947e-07	5.285568111915358e-08	2.586702192367124e-05	0.007081208713040001	10.087894462130759	9.908970878608365e-15	1.0848830548922179e-13	9.581155490795912e-18	2.133916335755462e-14	8.952444223771595e-14	1.1998998048916162e-05	0.026019206198026	0.008407684880513001	18.23278697579108	1.346899428922039e-08	4.793469050340609e-08	3.385138494579679	26.614861444016594	3.8755188175501623	131.91971803264505	0.129463715460928	0.433621109850616	0.8365420294676611	0.396200471421758	0.548714415055617	31.19516464694301	0.494112503177819	0.46438486623510505	316.17624828999226
165.0.	0.0033753395912260002	0.06108628066809001	51.806605983050666	0.011402916214829	1.053457677633006	2925.7102339834305	20.139057777171686	559.8401670198052	473.5992741663814	0.062513569654624	0.9218312396055001	29.427901755993567	0.006229470082233001	17.5137618396752	0.0013930553953730002	0.035132597315206	0.051131072649408006	0.024670162769850002	69.3664436809773	646684.774680739	0.24048800989955302	6.761070223288066	0.153383051531597	247.97554934515858	0.00037118307428100005	0.705802228451853	1.7938265884738702	1.449518835377871e-11	5.281777595824676e-10	0.000165870311005	0	0.0008726733069220001	0.0013135972749310002	0.0022744202725170004	2.2552176686320502e-06	0.01565519073988	1.1796777492242822e-15	1.092106011587793e-14	1.771503094270226e-18	5.7206268666990445e-15	1.2588034509747562e-14	1.338565071242493e-06	0.0012918994305560001	0.0006303692882480001	0.6084373831602531	9.784598041021559e-08	7.287294173040572e-09	3.565662673542669e-06	0.007082142485487001	10.08791644193624	1.071734823305993e-15	1.291158340672095e-14	1.1004508895610031e-18	2.4506939699832565e-15	1.020754339235081e-14	1.0786805051071831e-05	0.023387671511337003	0.008467506467046	18.360127954870354	2.775803799044561e-09	1.04900336196156e-08	3.001072250824475	26.998927735909643	3.832565310429656	130.44100425313897	0.148479001313949	0.39047295036880303	0.7879990358534381	0.368447813455796	0.5754789884607331	32.71206026969547	0.540619793479517	0.46161370820987	314.2481002030993
170.0.	0.0031025622877000002	0.056290332812341005	52.83185185186121	0.011662466070913001	1.077310041369693	2897.257598981315	19.304678916792124	536.5936810076072	501.98632789388273	0.053714338766263005	0.9295046801409601	27.68122538154666	0.005435084775689001	15.278631549634415	0.001572377932982	0.032455649707049006	0.047735395848208004	0.025594042615425004	71.95564467405089	646610.5668170319	0.20494410311572	5.761124303716214	0.15276988376302	246.95598536927588	0.00045345565618400005	0.7869364085600221	1.712610135783797	1.854599688284206e-12	6.480167275551639e-11	0.000143526074804	0	0.000856226515595	0.0012894181168240002	0.002255137211854	2.236358081712231e-06	0.016780981092781002	1.4053551402445721e-16	1.4365082443604222e-15	2.245106557847389e-19	7.249338443592281e-16	1.581352170107655e-15	1.20696099433882e-06	0.001164753943937	0.0006371417794670001	0.6149032894726371	1.287786889291396e-08	9.198510102689075e-10	4.5000590522372333e-07	0.007082956993637	10.087918815560831	1.2041731091831651e-16	1.591953697521591e-15	1.3160634632943312e-19	2.930580052478348e-16	1.209532841723233e-15	9.749671757221717e-06	0.021136616012780003	0.008522557385579001	18.477368777939727	6.134912658091615e-10	2.467846021853378e-09	2.652787699360588	27.34721229755802	3.7928659270170133	129.07530784759163	0.16816272545972902	0.35243394814364704	0.742049152545685	0.34218886548842803	0.600059582696861	34.10494077962225	0.586338021410856	0.45794156073289805	311.71196538487584
175.0.	0.0028585404997090004	0.051943563806537	53.71175581661241	0.011886808296751001	1.097919673313204	2870.7686262196567	18.550574800473346	515.5890422584547	528.4099440210953	0.04603504386173601	0.935966335828273	25.987002838269262	0.0047360457736400005	13.312191310885483	0.0017561492328440002	0.030011059413976002	0.044576371798983	0.026409880263379003	74.24153064627097	646544.8305659865	0.17444103758606702	4.903159516023635	0.152244158278995	246.0811979208025	0.000543472516057	0.8672807585500151	1.632175768933932	2.176612169107525e-13	7.327634521042995e-12	0.00012367517112600002	0	0.0008382335425420001	0.0012628800302030001	0.002229527519422	2.2112131021625897e-06	0.017998620309995002	1.7411098042738212e-17	1.95976782273085e-16	2.964607203929376e-20	9.571875298855977e-17	2.0671409491277058e-16	1.094157777997659e-06	0.0010557912726910001	0.000643373226314	0.6208537696305461	1.5549587530557673e-09	1.0703041932761821e-10	5.2353226733022695e-08	0.0070836769587940005	10.087918480239106	1.4015612842079553e-17	2.028852813770071e-16	1.633434587928682e-20	3.6370262031625173e-17	1.4855563112546538e-16	8.851401167554353e-06	0.019187318282871003	0.008573298078567	18.58548252919827	1.454274384700736e-10	6.239237187998195e-10	2.338664861189674	27.66133513804092	3.7561390006197053	127.81271580418526	0.188442666603814	0.318778544100128	0.698533870154735	0.31749202497766404	0.622657751695435	35.385303932055955	0.6312309434130601	0.45365189262277605	308.7602812967594
180.0.	0.0026388631241150004	0.047986148368493006	54.465163453586314	0.012080081987831	1.115668873356793	2846.1373189427195	17.867641443176332	496.571149241273	552.97619539868	0.039365579687085005	0.941322260598703	24.357116690412507	0.004122300075771	11.586007982780993	0.0019436596567090003	0.027773792791466002	0.04163420049627	0.027128478461768003	76.25452786680798	646486.5473488172	0.148326922247789	4.168770077641629	0.151794547331729	245.33241698758954	0.000640617966976	0.9463442126740471	1.55301516935898	2.363917537725619e-14	7.699709349951748e-13	0.00010615064421200001	0	0.000818841356648	0.0012341973481270001	0.002198012486672	2.180196569358445e-06	0.019312159714216	2.241789674731631e-18	2.7721903342649713e-17	4.075091135434269e-21	1.3156434289571811e-17	2.8101902309706017e-17	9.963667081289024e-07	0.0009613450079880001	0.0006491190292	0.6263416831842511	1.7375546716340912e-10	1.1572949636564199e-11	5.660070563344968e-09	0.007084315190356001	10.087917859160829	1.6886998788282961e-18	2.6715087321402692e-17	2.10201411740536e-21	4.680043736695203e-18	1.890000710702675e-17	8.065462760993652e-06	0.017482083168862	0.008620124312944	18.68530475475733	3.69604913031938e-11	1.693927948525345e-10	2.056755568284896	27.943244431508703	3.722133361662507	126.64440535583115	0.20925571287501302	0.288905775226729	0.6573221468125391	0.294370901890291	0.643452347355659	36.563342736035736	0.6752862860704141	0.44896089624907304	305.53968552669994
185.0.	0.002440064387751	0.044371172215752	55.108965266536416	0.012246117356965002	1.130911184041181	2823.2539411837715	17.247998174768156	479.3193222859053	575.7948690897417	0.03359769998895	0.9456759729510871	22.799251582505548	0.0035845308382690005	10.073758781765578	0.002134295099508	0.025722342030009	0.038891512979607	0.027759975096494003	78.02316594149816	646434.8343120454	0.126016761892869	3.541451733580168	0.151410879137948	244.6928126177223	0.0007441848925830001	1.023721996487895	1.475533818619526	2.389098145216659e-15	7.556001381160802e-14	9.077171430688548e-05	0	0.0007982131062390001	0.001203610478415	0.002161076022484	2.143785892561928e-06	0.020726327059968002	2.9917075184593793e-19	4.0561817333650444e-18	5.813104322563401e-22	1.8766544058844864e-18	3.962224668619884e-18	9.107512838163367e-07	0.0008786705040240001	0.000654426440965	0.631412072906357	1.806997130008167e-11	1.16877571440913e-12	5.715532130970911e-10	0.007084881538514	10.087917261656601	2.100373268345876e-19	3.624611776144718e-18	2.7951308504408305e-22	6.222871357028847e-19	2.483200394545172e-18	7.371942389001818e-06	0.015977607415866003	0.008663381919079	18.77756513672369	1.005827390007427e-11	4.9306827240739213e-11	1.804891848978106	28.19510815096248	3.690623973792947	125.56248610836612	0.230546543907013	0.26231306295377804	0.618300886262609	0.27280138056678305	0.662602788504796	37.648134908633416	0.7185088874818101	0.444033038598426	302.16162882452943
190.0.	0.002259367299886	0.041060656850421005	55.65816462083512	0.012388406534563001	1.143968767021354	2802.008389827625	16.684792430855033	463.6417869095652	596.9761005199324	0.028627913259155	0.949125647091945	21.31792020853628	0.0031141820313120004	8.751291534760684	0.0023275263145540004	0.023838085577845003	0.036332919286163	0.028313785466181	79.57392279304374	646388.9241554809	0.10699043631621001	3.00653983188334	0.15108410629941302	244.14743124871532	0.000853399284937	1.099086505598511	1.400060095116555	2.260807860470907e-16	6.963882472184696e-15	7.735083710423484e-05	0	0.000776522303641	0.001171377078726	0.002119247990787	2.102504794737877e-06	0.022246439648905002	4.1309203015512624e-20	6.1292100742241805e-19	8.588155477158917e-23	2.772388338078493e-19	5.783726700767926e-19	8.351499866808453e-07	0.0008056764585460001	0.000659336240727	0.6361037799868441	1.7597236725977772e-12	1.108652908838959e-13	5.420932668849496e-11	0.007085384401539001	10.087916718047191	2.6900632749236768e-20	5.0589277314511205e-19	3.832803388934053e-23	8.532615626418542e-20	3.363393829865665e-19	6.755576055779347e-06	0.014640702581280002	0.008703376838170001	18.862909025017967	2.9261148991667952e-12	1.535891068507762e-11	1.580781822682457	28.41921817729922	3.661408380760204	124.55987167657266	0.252266521559715	0.23857673040548302	0.581368736650771	0.2527340160798	0.680251711997027	38.64779633612961	0.760915604568954	0.43899286901271406	298.71042715069115
195.0.	0.0020945094778090003	0.038023021041113006	56.12598570906735	0.012510094119009002	1.155131587240194	2782.2925256228514	16.17204201126232	449.37121951442094	616.6280471923465	0.024359430878391	0.9517622228447681	19.9152458302587	0.002703458944965	7.596618935085684	0.0025228989846220002	0.022104791981390003	0.033944666812559005	0.028798573822537	80.93115036147903	646348.1484831539	0.090789181856716	2.551106466319461	0.150806247002884	243.683090513411	0.000967443716461	1.172178577221423	1.326853979062119	2.0139254000463705e-17	6.057684948141567e-16	6.569969382022504e-05	0	0.0007539475458430001	0.001137763961159	0.0020730881754320004	2.056907282083532e-06	0.023878346276847002	5.889651861251578e-21	9.549002364120955e-20	1.3113295630170612e-23	4.232989308791873e-20	8.724619123163208e-20	7.678898543421143e-07	0.000740744424962	0.0006638839699370001	0.640450635443486	1.6133205710607613e-13	9.92635901770618e-15	4.85317571328089e-12	0.007085831078746001	10.087916225823529	3.5432241868325735e-21	7.251313706188812e-20	5.408578341947541e-24	1.204005907907605e-20	4.6875180666770714e-20	6.204444737008626e-06	0.013445455953932001	0.008740382210824	18.941912579625924	9.082076583085144e-13	5.108670177215792e-12	1.3820906131954231	28.617909386798527	3.63430377671782	123.63017399149895	0.274372753951295	0.21733721328982503	0.546432093843605	0.234103049589986	0.696527158765005	39.56960743791778	0.802531531866252	0.43393405371119803	295.2494179495314
200.0.	0.0019436214666510002	0.035231422315536005	56.524006935685485	0.012613982424685002	1.16465794070821	2764.0017455509833	15.704506080806206	436.36110772969226	634.8553199210394	0.020703325646258	0.9536682857231801	18.591565864675367	0.0023453099786750003	6.589861701643234	0.0027200246002740004	0.020508228751886	0.03171437709626	0.029222249067395	82.11706694696153	646311.9238998396	0.07701111662601501	2.163831655127182	0.15057030872777602	243.28824771180464	0.0010854790688070001	1.242799260980192	1.2561152599510041	1.6970003058216423e-18	4.996158378353746e-17	5.5634036652962894e-05	0	0.0007306678944920001	0.001103039958201	0.002023171478941	2.007562903764066e-06	0.025628388630567003	8.655889543018544e-22	1.53134159671523e-20	2.0653638117227827e-24	6.66677246624832e-21	1.35758513175387e-20	7.076579818677081e-07	0.0006826044148700001	0.000668100866895	0.6444823597454541	1.3992393791061422e-14	8.427333847899517e-16	4.1199136503599477e-13	0.007086227942016	10.08791577962048	4.790851096031748e-22	1.065726795121723e-20	7.839585848688376e-25	1.7451038075200047e-21	6.710773006484806e-21	5.709085607395702e-06	0.012371297233902002	0.008774643552377	19.015093787420074	3.000810621303303e-13	1.8101167163609641e-12	1.206505527864129	28.793494472133727	3.609144564976678	122.76761535552853	0.296827304149057	0.198287617856954	0.5134025763293011	0.21683294620619803	0.711544399776827	40.42011855852357	0.843387199228223	0.42892632887874704	291.825694700248
205.0.	0.001805139501077	0.032662647762255005	56.862307773851825	0.012702546984356002	1.172775918042445	2747.0360009497954	15.27757860086486	424.48274617833493	651.7579674563834	0.017579067624213	0.95491755689304	17.34590035118817	0.0020333946844130002	5.713154311632773	0.00291857216791	0.019035849716962	0.029630839427842004	0.029591979479341002	83.15180201824955	646279.7402939594	0.065306247017268	1.8348606592165821	0.150370202314142	242.95285423657083	0.001206664029119	1.3108021574172781	1.187991178553607	1.358715264556599e-19	3.923302618429719e-18	4.697740499546083e-05	0	0.0007068589623320001	0.0010674698386450002	0.001970074721309	1.955043596876129e-06	0.027503375482752	1.309038521922012e-22	2.5237820179417448e-21	3.349212345136034e-25	1.08105478186221e-21	2.175249144561055e-21	6.534110248293441e-07	0.000630247295556	0.0006720145878820001	0.6482252560596541	1.1531972543560891e-15	6.812486646102155e-17	3.330191537608846e-14	0.0070865805650300005	10.087915374478554	6.63822352831949e-23	1.603588816526904e-21	1.1651548725323151e-25	2.5935621762226953e-22	9.852612328021665e-22	5.261873059695357e-06	0.011401652065901002	0.008806382662349	19.082920754700293	1.0529425641191602e-13	6.81471616854953e-13	1.051786057236254	28.948213942762926	3.585780304884193	121.96695458912104	0.319596519784248	0.181164721931856	0.48219547653502204	0.20084310246921003	0.725407477576221	41.20523880773456	0.8835165018701321	0.42402087742140704	288.4737655850198
210.0.	0.0016777414978290002	0.030296353502901004	57.14961988063023	0.012777958626774001	1.179685466245316	2731.300411219539	14.887199543145124	413.62273565018614	667.4308648763899	0.014914594691123	0.95557483898657	16.176316324798474	0.001762042379837	4.9505251944662465	0.003118260741078	0.017676542102266	0.027683846517657002	0.029914221681538	84.05348022790491	646251.1508945836	0.05537129108988	1.55565671371596	0.15020065241232802	242.6682053719568	0.001330172040918	1.376086362434155	1.122583465524931	1.037822853572321e-20	2.944489102748959e-19	3.9563795216405305e-05	0	0.000682689710983	0.001031309292164	0.0019143652483950002	1.899912320595388e-06	0.029510566322312002	2.03376631665249e-23	4.267955152880264e-22	5.581833339375965e-26	1.801647358333693e-22	3.582946897607886e-22	6.043102507805416e-07	0.000582861923359	0.000675649773472	0.6517027538751641	9.067647474968951e-17	5.263694999086912e-18	2.572902510981741e-15	0.007086893831285	10.087915006081056	9.41241419894882e-24	2.4667938399150173e-22	1.772725802185338e-26	3.945857866294355e-23	1.481171486298424e-22	4.856578877169636e-06	0.010522985275977	0.008835800675427	19.145818156734865	3.913680109527598e-14	2.7188235214969564e-13	0.9158001004112921	29.084199899588363	3.564073971146732	121.22342451232346	0.34265046394365	0.165741795230711	0.452728854783885	0.1860511972173	0.7382105192017521	41.930311610572694	0.9229551793875761	0.41925450243385204	285.2183914975339
215.0.	0.001560299119234	0.028114528832883002	57.393475761435965	0.012842109241167	1.185560783946063	2716.705584077715	14.529780389877226	403.6808864145767	681.9633949317854	0.012646054733687	0.9556962847412661	15.080210937119478	0.0015262049221820002	4.287761281275212	0.0033188527469440003	0.016420419813067	0.025864061868356002	0.030194759613168004	84.83833289109813	646225.7637897978	0.046944562679409	1.318855900011618	0.150057108694355	242.42679230191766	0.0014552055562550002	1.438590031762921	1.059954762680828	7.590930276741605e-22	2.119495262537672e-20	3.323940876677373e-05	0	0.0006583199343890001	0.0009948009523530002	0.0018565914346670002	1.842713566909317e-06	0.031657660525052	3.2408069037703427e-24	7.394786088371353e-23	9.544714016674999e-27	3.080671942721547e-23	6.056935792844001e-23	5.596741483190658e-07	0.000539789275199	0.000679028500013	0.6549358417499791	6.827943848351755e-18	3.900903090736476e-19	1.9066450944063772e-16	0.007087172026152001	10.087914670687436	1.363656524874498e-24	3.874118959373174e-23	2.756771756408181e-27	6.13605564383801e-24	2.2766533028370812e-23	4.488054014650597e-06	0.009724108641041	0.008863080514558001	19.204172407628807	1.5369221107507308e-14	1.146395872646169e-13	0.7965482892542001	29.20345171074563	3.543900467450702	120.53267864420248	0.36596243100979203	0.15182280061821202	0.424923049658786	0.172375536051653	0.7500388626117741	42.60017943037833	0.9617397067449821	0.414652876298567	282.07679406745365
220.0.	0.001451841219253	0.026101107335524003	57.600350405910284	0.012896639067318002	1.190552852154797	2703.167725013826	14.202141243481076	394.56844967865635	695.439339809761	0.010717331972488002	0.9553298767711811	14.054530648369713	0.001321406515219	3.7122648228966	0.003520148064805	0.015258652959738002	0.024162911456784	0.030438749919038003	85.52082698921029	646203.2346631159	0.039801082798938	1.118128739541411	0.14993566082686902	242.22216098470813	0.0015810075714570002	1.498284561069459	1.000134431359089	5.33448251644024e-23	1.467956377198689e-21	2.7863623715898845e-05	0	0.000633898380275	0.0009581713926760001	0.001797275066137	1.783965737221697e-06	0.033952791256337	5.288783555408748e-25	1.3108154797375961e-23	1.671874131124357e-27	5.396065705564616e-24	1.049234258866087e-23	5.189433399895668e-07	0.000500488491158	0.000682170644263	0.65794341628546	4.940122317439697e-19	2.7817695985555707e-20	1.3595673471624691e-17	0.007087418915768	10.087914365049993	2.0160124834560192e-25	6.203697753120353e-24	4.375603301736674e-28	9.739049767377819e-25	3.5729363204037225e-24	4.1519945618415004e-06	0.008995671781747	0.008888388915430001	19.258335916040792	6.3601024802471435e-15	5.0948572204628845e-14	0.692178455353859	29.307821544646043	3.525145349037223	119.89074547007326	0.38950853385426504	0.139237661562557	0.39870045175050906	0.15973665061883702	0.7609700290732111	43.219239562657286	0.99990649449708	0.41023307596948605	279.060377528341
225.0.	0.001351525528288	0.024241675735467	57.77579303058936	0.012942963970901	1.194791959627884	2690.608597654093	13.901457462068045	386.20661806798756	707.9369216950648	0.009079445273358001	0.9545160337784441	13.09593991118719	0.001143692760341	3.212908561893482	0.0037219788039130003	0.014183326167449	0.022572494331496003	0.030650770842763003	86.11380362008671	646183.2605543429	0.033748023132907	0.9480513761418321	0.149832959102796	242.04878080904413	0.0017068705377520001	1.555169363581152	0.9431237658811	3.613151638547205e-24	9.811538661271199e-23	2.330933884051614e-05	0	0.00060956144752	0.0009216290058550001	0.001736905514732	1.724155299360919e-06	0.036404520948203005	8.82613668183544e-26	2.3739354376196328e-24	2.995290523307357e-28	9.667296416750038e-25	1.8597449968151837e-24	4.816542690226237e-07	0.00046451141021800006	0.0006850941811880001	0.6607425667270881	3.445127694313811e-20	1.914441253072321e-21	9.356187757538387e-19	0.007087637814861001	10.087914086340461	3.0373784215740763e-26	1.0116616671062878e-24	7.078946367436767e-29	1.5755739381634643e-25	5.717675589057781e-25	3.844767021263892e-06	0.008329782086379	0.008911878134066001	19.30863066766168	2.7662022861408734e-15	2.3801547434075783e-14	0.600992245775059	29.399007754224876	3.50770371840065	119.29398897319909	0.413267351048604	0.12783836536172802	0.373985437789058	0.148058348464563	0.771074566985372	43.791492488011976	1.037491320992437	0.40600556464868104	276.17607378517437
230.0.	0.0012586164204610002	0.022523248990539	57.92454737613245	0.012982301666843001	1.198390128129149	2678.9553810923817	13.625214175427809	378.5252484705361	719.5289461399233	0.007689884190267	0.9532882774007331	12.200949903150496	0.000989580585563	2.779893747233626	0.00392420472258	0.013187319989367001	0.021085508117243003	0.030834872343607003	86.6286195790613	646165.5744879664	0.028620539247843003	0.8039879052224591	0.14974614178647902	241.90192461667013	0.0018321428201130002	1.609267217409882	0.8889006397700081	2.365316342702118e-25	6.3457360233426036e-24	1.9462832134664934e-05	0	0.0005854323890960001	0.0008853626631770001	0.0016759355628910002	1.663732586695025e-06	0.039021838409005	1.504201872484563e-26	4.386682150375322e-25	5.480817209251952e-29	1.7689070139479003e-25	3.368087666609193e-25	4.4741924089996866e-07	0.00043148325709000003	0.0006878154295960001	0.663348809366998	2.3222313900019968e-21	1.2749822602862091e-22	6.23075415950053e-20	0.0070878316452	10.087913832087409	4.658101127304642e-27	1.678126544677344e-25	1.16585889759662e-29	2.5948299602994284e-26	9.318462485953479e-26	3.563276057127195e-06	0.007719717026411	0.008933687412611	19.355351296045182	1.261209621925107e-15	1.1657491638740911e-14	0.5214457251146281	29.47855427488533	3.491479265477442	118.73907438981097	0.43721962463186903	0.11749573030038502	0.35070439647282803	0.137268360475956	0.780416787454413	44.320583970105226	1.074528938344417	0.401975742560131	273.42739437769177
235.0.	0.0011724672520880002	0.020934091281073	58.050659968181435	0.013015696243009	1.201443378613212	2668.1404584585875	13.371167365567898	371.4617699537059	730.2830140234295	0.006511929668861	0.9516739149747561	11.366015686034393	0.0008560102023920001	2.404614141451292	0.004126709228587	0.012264211034078001	0.019695186394334003	0.030994625723775003	87.07528732924568	646149.9408398995	0.024278016637334	0.6819844521230051	0.14967276961033402	241.77756070367516	0.001956232934482	1.660620148224283	0.8374236188412391	1.496845790140256e-26	3.971400559252732e-25	1.622326137685204e-05	0	0.0005616209471510001	0.0008495410440960001	0.0016147787038260002	1.603109067322711e-06	0.041814155356389	2.61400468941968e-27	8.258938547719936e-26	1.0227209221544069e-29	3.3007410217410183e-26	6.223031441721043e-26	4.1591113206975195e-07	0.000401087846237	0.0006903492565010001	0.665776282305627	1.5134700539883142e-22	8.217993981653387e-24	4.015908835978986e-21	0.007088002986042	10.08791360012305	7.261209211365872e-28	2.8277463537238153e-26	1.9518713555294813e-30	4.3441810237430634e-27	1.544488053127806e-26	3.304863105509718e-06	0.007159703609447001	0.008953944254885	19.398767752431404	6.012725012624653e-16	5.9704719779101534e-15	0.45214556345850904	29.547854436541456	3.4763834292130182	118.22293834738653	0.461348000530291	0.108096706362444	0.32878580085353404	0.127298696344079	0.7890554080569001	44.80984185706978	1.111052808227604	0.398145161321221	270.8152537543641
240.0.	0.001092506190652	0.019463569639014	58.15757641645685	0.013044040625291001	1.204033805827292	2658.1011621072694	13.137310449547538	364.9602466759539	740.261776757503	0.005513991381604	0.949694706945282	10.587608475893378	0.0007402998517610001	2.079528094544999	0.004329395901608001	0.011408187375341002	0.018395245628135	0.031133171533458	87.46260995498648	646136.1513351967	0.020600728810449002	0.5786749410688711	0.149610767432995	241.67225674028057	0.002078611827953	1.70928580916921	0.7886355790028401	9.202213703678121e-28	2.416876941876229e-26	1.350191663363944e-05	0	0.0005382233475440001	0.000814312526586	0.001553807725388	1.542655893397314e-06	0.044791301673119004	4.627387600284552e-28	1.582725952031455e-26	1.9440623979975744e-30	6.27422425626616e-27	1.1717904482234831e-26	3.868515692098779e-07	0.00037305614469200005	0.0006927092484850001	0.6680379085611221	9.582751226119313e-24	5.151034834836273e-25	2.5170740903782122e-22	0.007088154117741	10.087913388538178	1.14968671601857e-28	4.8367739798768915e-27	3.3191665050062915e-31	7.38721111966196e-28	2.601303177810141e-27	3.0672277168277488e-06	0.006644747286029	0.00897276554792	19.439127652038714	2.989966918396094e-16	3.1895477599706622e-15	0.39184214826164704	29.608157851738316	3.462334661731529	117.7427627040082	0.48563680503052403	0.099542109054707	0.30816029832290703	0.11808579088295701	0.797044118226357	45.262308368496846	1.147094934298812	0.39451247498449604	268.3386136335551
