	E	E_M	E_P2	E_P_1	E_P_2	M	P	P2	T
80	0.00014903371027172164	1.7448601701799275e-07	5.18807399954024e-07	2.436756404991639e-07	2.9320670817962508e-08	0.0016234130002875146	0.0020622762375468702	0.03155201217497412	0.9647613322974626
81	0.0001490759164570145	1.5919372380955305e-07	5.158266047628343e-07	2.2231303292337557e-07	2.675018150052466e-08	0.0014807137512113514	0.001880946379003053	0.031361845423055985	0.9652755703631861
82	0.00014911470923476632	1.4523417708758635e-07	5.128393268813571e-07	2.0281340355177487e-07	2.4403857723733665e-08	0.0013505192210601742	0.0017155165467331074	0.03117210623510541	0.9657609727063355
83	0.0001491503814328703	1.3249246801195642e-07	5.098478500882545e-07	1.8501590384564766e-07	2.2262345194592904e-08	0.0012317399815169805	0.0015645996209776446	0.030982859166855534	0.9662199516120822
84	0.00014918320113224971	1.2086338750723466e-07	5.068542469515515e-07	1.6877330489108318e-07	2.0307928411169052e-08	0.0011233804552249356	0.0014269283312732472	0.030794162538221717	0.9666547118764118
85	0.0001492134136744615	1.1025064249897002e-07	5.038603968479282e-07	1.5395088891749867e-07	1.8524397284882533e-08	0.0010245310098300358	0.001301345093972347	0.030606068968752315	0.9670672683411192
86	0.00014924124352078483	1.0056612948697885e-07	5.008680025577974e-07	1.4042542347294202e-07	1.6896923708257363e-08	0.0009343606875188666	0.0011867926793156854	0.03041862586906766	0.967459462007618
87	0.000149266895971271	9.172926232037248e-08	4.978786055295253e-07	1.280842134054128e-07	1.5411947484511464e-08	0.0008521105242526651	0.0010823056457732814	0.030231875891620855	0.9678329748343238
88	0.00014929055875222055	8.366635100687083e-08	4.948935999036211e-07	1.1682422583960178e-07	1.4057071040191982e-08	0.0007770874152499019	0.0009870024831050382	0.03004585734391076	0.9681893433164859
89	0.00014931240348042956	7.631002840802553e-08	4.919142453844656e-07	1.0655128343509498e-07	1.2820962353681625e-08	0.0007086584856877188	0.0009000784092775905	0.02986060456707725	0.9685299709414372
90	0.00014933258701233657	6.959872173045067e-08	4.889416790433828e-07	9.717932135130488e-08	1.1693265549147384e-08	0.0006462459280282246	0.0008207987699707892	0.02967614828261418	0.9688561396063985
91	0.00014935125268592596	6.347616581134161e-08	4.859769261327472e-07	8.862970351480413e-08	1.0664518626002476e-08	0.0005893222697903353	0.000748492992886214	0.02949251590974748	0.9691690200802613
92	0.0001493685314629239	5.789095530642056e-08	4.830209099865151e-07	8.083059397694371e-08	9.72607781707555e-09	0.0005374060379521991	0.000682549052410299	0.029309731855845483	0.9694696815852543
93	0.00014938454297846952	5.279613301353261e-08	4.800744610781636e-07	7.371637935611316e-08	8.870048093521781e-09	0.0004900577884613644	0.0006224084033717027	0.02912781778205729	0.9697591005690874
94	0.00014939939650507415	4.814881170014425e-08	4.771383253026169e-07	6.722713857361633e-08	8.089219360331241e-09	0.0004468764715339361	0.00056756134565741	0.02894679284621205	0.970038168733101
95	0.00014941319183730005	4.3909826943803747e-08	4.7421317154439133e-07	6.130815631009219e-08	7.377007912513098e-09	0.0004074961055291284	0.0005175427843100306	0.028766673924858835	0.9703077003771386
96	0.00014942602010320795	4.004341863785692e-08	4.712995985899554e-07	5.590947682687564e-08	6.727402748198783e-09	0.0003715827341849366	0.00047192835241850636	0.028587475816182473	0.9705684391173167
97	0.0001494379645082433	3.651693895783007e-08	4.68398141438211e-07	5.098549501081195e-08	6.1349163606694775e-09	0.000338831643890305	0.0004303308666372762	0.02840921142539561	0.9708210640285845
98	0.00014944910101686104	3.33005847248238e-08	4.6550927705908003e-07	4.649458170949532e-08	5.594539656394624e-09	0.0003089648194478322	0.00039239708752822014	0.028231891934081096	0.9710661952599592
99	0.00014945949897682924	3.0367152239585624e-08	4.626334296464642e-07	4.239874062518085e-08	5.101700670385888e-09	0.0002817286184493041	0.0003578047591202597	0.028055526954841162	0.9713043991665655
100	0.00014946922169080723	2.7691812793475614e-08	4.597709754083036e-07	3.866329422847946e-08	4.652226773376213e-09	0.00025689164594620286	0.00032625990412930264	0.027880124672500603	0.9715361929991141
