time	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	alpha2M_IIa_l	alpha2M_Xa_l	alpha2M_l	mIIa_AT_l	mIIa_f	mIIa_l
275.0.	2.257240704417473e-06	43.4381837235654	0.369149609607546	3.021028858057828	4719.177317433479	336.8955080492163	829.8280870821354	1.2567407331908411	0.015600093439220001	0.11398890141061001	0.06390943583637601	57282.6213674723	5.488370734792519	13.667664723296657	0.503191543538925	72.05862247565469	0.004657077102879	0.667363033192902	11.627979889704234	1.654011522063941e-07	0.002356187246403	0.0019567592817120003	0.002941317395392	0.006237501300552	5.0992271907847796e-05	0.8704110051501731	0.000413644736767	0.13579919094429002	5.892919837239276	0.012994093844254002	1.6397242255073312	7.96252614042927e-09	7.64529135481735e-08	4.4824631423460124e-08	8.8327731004485e-06	6.335337787969581e-07	5.233701890094184e-09	1.003029634802224e-06	0.009064221445381	1.740922736058459	35.3761213125981	106.65436720776245	0.039543890638396	7.168822931333183e-08	9.755761324488395e-08	1.219932074550048e-08	0.016549922933449	0.08422928895975	0.035472023676256	0.0018561220993590002	363.9626718542248	0.526397942668351	0.09393568452501101	5.670359328520543
280.0.	1.5932031394881911e-06	43.680221857107334	0.372413557552894	3.047546532064185	4719.151298739246	336.90981152691126	829.8137797127205	1.266744380762845	0.014614524233746002	0.10832207016393601	0.06027655674677	57279.22089399073	5.410984314116165	13.474217621722415	0.501541954325842	71.81823459536342	0.0048401747258960005	0.681413056585202	11.613746768688914	1.601096810306834e-07	0.002293081128891	0.001935804754645	0.0029100382536990004	0.006171416440363	4.932458682181471e-05	0.8770634056023211	0.00040929991634700003	0.13510382969766602	5.862397939842871	0.013240383401389002	1.670697871728558	5.325725596827052e-09	5.3922904283904515e-08	3.179073588675949e-08	6.2640862282565674e-06	4.4810525384603296e-07	3.6741341181779384e-09	7.041052494998541e-07	0.009064776871276001	1.740925992288083	35.374070556882984	106.64184149000985	0.040439722396002006	5.002989016098453e-08	6.808495931786255e-08	8.512415396649811e-09	0.016462928436538002	0.083778410224684	0.035754426629425004	0.0018981771546860001	363.9623473962163	0.5415171575699741	0.093694823951152	5.65548430833989
285.0.	1.125597775608399e-06	43.90688093084553	0.375490107115509	3.072545336920926	4719.125890457318	336.9227880197886	829.8008005024801	1.27618136429776	0.01370067401084	0.102934922127035	0.05687470238581101	57276.136532606375	5.338446683951917	13.292935141557368	0.499996142505769	71.59312180105064	0.005024299826532	0.695337275105335	11.599638425068147	1.549382045886304e-07	0.002231652288437	0.0019143701375040002	0.0028780266778320003	0.006103770723195	4.7725408292654624e-05	0.8833644038621281	0.00040488586526800006	0.134415132439545	5.832201027495458	0.013484021340728	1.7013426582673001	3.566756811325476e-09	3.805366765474166e-08	2.256634362482675e-08	4.446287412108589e-06	3.172264570216291e-07	2.582749762778189e-09	4.949313658548937e-07	0.009065276751155	1.7409281839722222	35.37191242133366	106.62958261703348	0.041330699046168005	3.495180265580697e-08	4.756623728090562e-08	5.9460487547175415e-09	0.016371192044254003	0.083303926997132	0.036020833877907006	0.0019400044772600001	363.9620391616453	0.556597479313045	0.093454045608271	5.640647094422544
290.0.	7.959911863242779e-07	44.119289974344795	0.378390881042726	3.096119703120008	4719.101057004032	336.9345370106008	829.7890496123315	1.285087502822329	0.012852435412248	0.09781414375618201	0.053686534313752005	57273.34453004086	5.27040855507391	13.122937655014997	0.498546520618228	71.38216270904552	0.005209262492362	0.7091321009154271	11.585658636592227	1.4988653890414268e-07	0.0021718627043560003	0.0018924960551070001	0.0028453437672570003	0.006034694140322001	4.6190954054971184e-05	0.8893334208315731	0.000400406469503	0.13373328153274502	5.80233406082277	0.013724968358614002	1.731653473770428	2.391781197595056e-09	2.686964183726181e-08	1.603234083713474e-08	3.1587457571330886e-06	2.247688257182458e-07	1.817907377616324e-09	3.483506130248977e-07	0.009065726528527001	1.7409296366385392	35.36965881113157	106.6175820910118	0.04221656582760901	2.444259512742007e-08	3.3264686987102405e-08	4.157593158763632e-09	0.016274807811489	0.08280628379558601	0.036272256434801003	0.001981592101625	363.96174615146407	0.571638927292481	0.09321339609821001	5.625847925180015
295.0.	5.634313251903105e-07	44.31848073053329	0.38112672029279004	3.118357673051124	4719.07676544769	336.9451496327497	829.7784356613051	1.293495950576433	0.012064299901534	0.092946955783144	0.050696299393381	57270.82313763022	5.20655004373785	12.963419969051968	0.49718615209904304	71.18433255393607	0.005394875608767001	0.7227940672728671	11.57181105711838	1.449545512209022e-07	0.002113674606445	0.0018702225376140001	0.0028120497524360003	0.005964314803838001	4.471773634724479e-05	0.894988744315326	0.000395866191718	0.133058446325172	5.772801694519405	0.013963187642912002	1.761625523057147	1.605868471820399e-09	1.898314566910381e-08	1.1400035542006762e-08	2.245987753951704e-06	1.593963308034122e-07	1.281167673486412e-09	2.454906373721203e-07	0.009066130823854001	1.740930578294604	35.36732062546073	106.6058321182116	0.043097073849571	1.710979759574772e-08	2.3285591985647463e-08	2.909882784758755e-09	0.016173897391724	0.08228606814234701	0.036509630103703006	0.0020229283380150003	363.9614674415588	0.5866415278567461	0.09297291680623801	5.611086944505368
300.0.	3.991872348338279e-07	44.50539733632126	0.38370773845194506	3.139341350747734	4719.052985266783	336.95470946995624	829.7688748934617	1.301437438178826	0.011331292521116	0.08832111198518401	0.047889654931349	57268.55241692482	5.146577821057214	12.813644061713381	0.49590868688979406	70.99869357760146	0.005580955267281001	0.736319850267383	11.558099194465353	1.401421025982731e-07	0.0020570505196590002	0.001847588946014	0.002778203882138	0.005892758710977	4.3302531826193564e-05	0.900347595493704	0.00039126994225300004	0.13239078284687	5.743608238936275	0.014198645177005	1.791254365629429	1.079511432041201e-09	1.3418837657253311e-08	8.113111547405359e-09	1.5983576502557789e-06	1.131343373644061e-07	9.040019364602055e-10	1.732145101323298e-07	0.009066493617081001	1.7409311686319122	35.36490784856591	106.59432552274579	0.043971981466126006	1.19880007943272e-08	1.631529317241464e-08	2.038513028221845e-09	0.016068605577025	0.081743987600774	0.036733822284811	0.002064001836855	363.96120217587895	0.6016053135456001	0.092732644726848	5.596364230171068
305.0.	2.830811064776755e-07	44.680904928379114	0.38614337284283	3.159147323444962	4719.029688134654	336.9632932714701	829.7602904396092	1.308940487451666	0.010648914229118001	0.083924893005913	0.045253516217056006	57266.5140664211	5.09022256971988	12.672932608302865	0.49470830413848804	70.82438648440102	0.005767321153569	0.7497062865338461	11.544526392312605	1.354490038256741e-07	0.002001953306294	0.001824633901112	0.002743864315816	0.005820149518918001	4.1942355284530514e-05	0.905426192764974	0.000386622968875	0.13173043364915402	5.714757630588139	0.014431309972792001	1.82053594517633	7.265444845468178e-10	9.490783107479272e-09	5.778819749558088e-09	1.1384468479883769e-06	8.036793048185941e-08	6.386277085155791e-10	1.223630510047752e-07	0.009066818381136	1.740931519447052	35.36242963123709	106.58305567044738	0.044841055424179	8.40697161509943e-09	1.144176107840146e-08	1.429363111105834e-09	0.015959096407750003	0.081180849750104	0.036945638037676004	0.002104801642657	363.9609495603203	0.6165303224445691	0.09249261310631801	5.581679813500652
310.0.	2.009276649854807e-07	44.84579730234212	0.388442432354052	3.177847055407886	4719.006847727279	336.97097159202104	829.7526116613894	1.3160316032513482	0.010013090924895001	0.079747096505922	0.042775923271265004	57264.69126695336	5.03723671266476	12.540663205378488	0.49357966115556307	70.66062283557434	0.0059537969127890005	0.7629503874776331	11.531095815609598	1.308749823242947e-07	0.0019483462054460002	0.001801395216528	0.002709088021862	0.005746608331801	4.063443659007657e-05	0.9102398125691871	0.000381930762682	0.131077527763403	5.686253410280786	0.014661154242977	1.849466611386748	4.895584043702504e-10	6.716300479678783e-09	4.119645384470685e-09	8.115628645069849e-07	5.714020141513306e-08	4.5167733290501223e-10	8.654062529245943e-08	0.009067108180612	1.740931708935916	35.359894363839345	106.57201640171179	0.045704071814014	5.9008115059129654e-09	8.031001687695314e-09	1.003115968751273e-09	0.015845549775697	0.080597544703064	0.03714582549506	0.0021453172386370002	363.9607088572669	0.6314165976309241	0.09225285195150401	5.567033693027821
315.0.	1.427445579552238e-07	45.0008037379348	0.390613142073901	3.19550725488425	4718.984439551256	336.9778093648123	829.7457735672295	1.32273544517892	0.009420128367357	0.07577702463077901	0.040445924098087005	57263.06854357068	4.987392382470982	12.416263211524004	0.49251784788998204	70.50667827143037	0.006140210490541	0.7760493504767261	11.51781043903275	1.264196580708315e-07	0.00189619286964	0.0017779098361090002	0.0026739306823690004	0.005672253501313	3.9376200368443764e-05	0.9148028470018681	0.00037719897792300004	0.13043218076030702	5.658098707737887	0.014888153521559	1.878043135202698	3.3025122890616114e-10	4.755541789054478e-09	2.939328101032169e-09	5.790294216299018e-07	4.0660230185765795e-08	3.198153144608468e-10	6.127476202829943e-08	0.009067365745581	1.7409317917088831	35.357309741873074	106.56120197229069	0.046560816847309006	4.145274148142143e-09	5.641771056733193e-09	7.045782387170407e-10	0.015728158453998	0.07999502982144101	0.037335080708976	0.0021855385832380003	363.96047938070836	0.6462641866926471	0.092013388439729	5.552425844004338
320.0.	1.015002229698732e-07	45.14659508859667	0.39266318484724905	3.212190215299316	4718.9624407895435	336.98386641498684	829.7397162912043	1.3290749816408471	0.008866672279814001	0.07200446956129601	0.038253472143084	57261.63164198706	4.9404796039021015	12.299205133574493	0.49151834627944	70.36188646362338	0.00632639444798	0.789000567461546	11.50467303809049	1.2208252689350369e-07	0.0018454573985490002	0.00175421377608	0.0026384466049130004	0.005597200441915	3.8165248034885875e-05	0.9191288581588941	0.000372433363783	0.129794494893157	5.630296231763905	0.015112286740165001	1.906262718487029	2.230349382230739e-10	3.3690926346833766e-09	2.0989517033520508e-09	4.134725151547277e-07	2.8957794231230374e-08	2.266991712330106e-10	4.343344757195147e-08	0.009067593527560001	1.740931805814305	35.35468282493	106.55060700113721	0.047411087484186	2.91444286115097e-09	3.966628685751723e-09	4.952998870213926e-10	0.015607125495947002	0.079374316331055	0.037514051998649	0.002225456139567	363.9602604918624	0.6610731413066261	0.091774247254432	5.537856225036421
325.0.	7.223687375644103e-08	45.28378922197116	0.394599739898057	3.227954131975317	4718.940830162792	336.9891979201935	829.7343846271444	1.33507162838914	0.008349673017447	0.068419697739813	0.036189336006176	57260.36741792523	4.8963046653233295	12.189002495577679	0.49057699390755904	70.22563371188413	0.006512186250018001	0.801801631218878	11.491686182531122	1.1786294976009259e-07	0.0017961043697800002	0.0017303420721550002	0.002602688641713	0.005521561461534001	3.6999341847904214e-05	0.923230629242744	0.000367639706461	0.129164559311122	5.602848265114124	0.015333536266822002	1.934122998943324	1.507930520206593e-10	2.3881990650683933e-09	1.5001048138123832e-09	2.955008561069981e-07	2.064083386591919e-08	1.6086831905082531e-10	3.0820390934396825e-08	0.009067793742548	1.740931777668183	35.35202008980466	106.54022642450583	0.048254691927933004	2.0507430846850033e-09	2.7911338870632353e-09	3.4846631666570173e-10	0.015482661953019	0.078736457579443	0.037683343860463	0.002265060898618	363.9600515952415	0.675843516865657	0.091535450864295	5.523324782731082
330.0.	5.145558484607893e-08	45.412955886916954	0.39642951867379206	3.2428533957502372	4718.919587804445	336.99385482413896	829.7297276113784	1.340745373379437	0.00786635424801	0.065013433233766	0.034245019750117005	57259.2637378779	4.854688657604989	12.08520613535031	0.48968995147020206	70.09735411015703	0.006697428525890001	0.8144503397193871	11.478852231754747	1.1376014690622411e-07	0.0017480988667340001	0.001706328731786	0.0025667081164520004	0.005445445608277	3.587639071130166e-05	0.9271202125182281	0.00036282378010900004	0.128542450330512	5.575756663358422	0.015551887912862002	1.961622051008812	1.0206144048810571e-10	1.693848409637206e-09	1.073011091510625e-09	2.11366180526032e-07	1.4724945358684632e-08	1.142752118688394e-10	2.1893443268798582e-08	0.009067968404642001	1.7409317255169272	35.3493274784288	106.53005545560215	0.04909145000354401	1.4441560812721242e-09	1.965561308553272e-09	2.453582674077293e-10	0.01535498486946	0.07808253871651501	0.03784352049179	0.002304344397047	363.95985213511165	0.690575372146292	0.09129701975860201	5.508831454960733
335.0.	3.668470609663585e-08	45.53462107334316	0.398158798074903	3.256938864909097	4718.898695147989	336.9978842083463	829.7256981483954	1.346114889538468	0.007414185163064001	0.061776840594819006	0.032412692391362005	57258.309389989736	4.815466161677087	11.987400880147863	0.488853673613915	69.97652521635801	0.006881969301639	0.826944698728003	11.466173331970388	1.0977319584478179e-07	0.0017014065036040002	0.0016822066916220002	0.002530554758901	0.0053689585335410005	3.479443749528237e-05	0.9308089742421211	0.00035799130539600004	0.127928231753748	5.549022857124472	0.015767330912849	1.988758383341033	6.9152266164911e-11	1.202062523479659e-09	7.681551815549396e-10	1.5131275151772668e-07	1.0513406442278902e-08	8.126175394645049e-11	1.556839094187344e-08	0.009068119352710001	1.740931661871444	35.34661044121378	106.52008954915756	0.049921193434087005	1.017791661133529e-09	1.385268822697539e-09	1.728950710285651e-10	0.015224315517103001	0.07741366761078401	0.037995108973602004	0.002343298730143	363.9596615922967	0.7052687690113201	0.09105897264818001	5.494376173166579
340.0.	2.6176646843005524e-08	45.64927092300054	0.399793451234336	3.2702581168411218	4718.878134824983	337.0013296267398	829.7222526744625	1.351197636821672	0.006990855796291001	0.05870150749123101	0.03068512536765	57257.4940039196	4.7784840681441	11.895202558806846	0.48806488276271703	69.86266416805988	0.007065662204352001	0.8392829229221711	11.453651414873512	1.059010324592196e-07	0.0016559934475610001	0.0016580077802470002	0.0024942766474360003	0.005292202371686001	3.3751647683014056e-05	0.9343076367124821	0.000353147914671	0.127321955227234	5.522647857190553	0.015979857881767	2.015530933433459	4.6903836537283294e-11	8.53552681811695e-10	5.503697986819138e-10	1.084120313340192e-07	7.512684972214258e-09	5.7844938691435794e-11	1.108203238657292e-08	0.009068248271898	1.740931595219187	35.34387397631535	106.51032437037578	0.050743766027052	7.178622042013537e-10	9.770542031050761e-10	1.2192762659527042e-10	0.015090877839448001	0.076730966841694	0.038138602150837	0.002381916560584	363.95947948128907	0.719923772141941	0.090821326638843	5.479958863992002
345.0.	1.869463893521119e-08	45.75735524223119	0.40133897601010604	3.282855680808683	4718.8578905726345	337.0042314071442	829.7193508548709	1.356009954761858	0.006594255077711	0.05577942732795001	0.029055636951523002	57256.80797868041	4.743600514340104	11.808255312837446	0.487320545596076	69.7553241934779	0.007248366638245	0.8514634357136981	11.4412881976481	1.0214245451918e-07	0.001611826438243	0.0016337626861580002	0.0024579201594380003	0.00521527563628	3.2746299178435784e-05	0.9376263175943431	0.000348299122802	0.12672366063057702	5.496632261970589	0.016189464753112	2.041939059822102	3.184643460499876e-11	6.064385420961584e-10	3.946570447235666e-10	7.773919616649281e-08	5.37288506416696e-09	4.121758157794108e-11	7.896488563364325e-09	0.009068356711249	1.740931531228958	35.34112266527202	106.50075576776055	0.051559023781338004	5.06707184611828e-10	6.896627008063729e-10	8.605092596371754e-11	0.01495489707869	0.076035566632507	0.038274461244416004	0.002420191123456	363.9593053476325	0.734540448795697	0.09058409738249301	5.465579450447935
350.0.	1.336263304892652e-08	45.859290661460605	0.40280052134953703	3.294773253167692	4718.837947149908	337.00662692331383	829.7169553110303	1.360567146555784	0.0062224512986440005	0.053002982019012004	0.027518042726679	57256.242417573354	4.710683925934341	11.726229173426423	0.48661785188163503	69.65409147329495	0.007429947932871	0.863484867944946	11.429085184122217	9.849612707027122e-08	0.0015688728046320002	0.0016095009309450002	0.00242152992951	0.005138273132777001	3.177677313530068e-05	0.940774566682348	0.00034345030295200005	0.126133376490659	5.470976266995747	0.016396150701061003	2.06798253228272	2.164499121612448e-11	4.311208582999104e-10	2.832328010529053e-10	5.579071655666021e-08	3.845734439224135e-09	2.939890051473103e-11	5.6322370456534495e-09	0.009068446098352001	1.740931473599038	35.33836070541352	106.49137974938824	0.052366834924163004	3.579347128342222e-10	4.871753799017605e-10	6.077709019619475e-11	0.014816598563342002	0.075328598608601	0.038403118224431	0.002458116227991	363.9591387655479	0.749118868586903	0.09034729920984101	5.451237852750485
355.0.	9.559536104567994e-09	45.9554634807911	0.404182911677532	3.306049896320237	4718.818290261198	337.00855084068473	829.715031374106	1.364883555603519	0.0058736747025750005	0.050364925037478005	0.026066611368843	57255.78906943939	4.6796121517144496	11.648817875234448	0.485954195401854	69.55858231424735	0.007610277463973001	0.8753460556088881	11.417043666927167	9.496058924463441e-08	0.0015271004794480002	0.001585250847565	0.002385148815372	0.005061285887362	3.0841545687490764e-05	0.943761400259951	0.000338606666613	0.125551120414981	5.445679676049964	0.01659991804945	2.093661520364681	1.472624943717134e-11	3.0666892556995474e-10	2.0343443705613484e-10	4.0072082631033434e-08	2.754921023285129e-09	2.0989643248628547e-11	4.0211848908631196e-09	0.009068517751691001	1.740931424654369	35.33559193938813	106.48219246223876	0.053167079886098007	2.530340524423858e-10	3.443991505235714e-10	4.295886513744964e-11	0.014676206637434	0.07461119028332801	0.038524977970348005	0.002495686256397	363.95897933577345	0.7636591032869091	0.09011094524777101	5.436933988928465
360.0.	6.844621604943922e-09	46.04623223632146	0.40549066945390105	3.31672222261372	4718.79890648681	337.0100353386774	829.7135468622853	1.368972635301931	0.005546301952403	0.047858364836901	0.024696025078562	57255.4402755416	4.6502716815057035	11.575736881308067	0.485327156744893	69.4684406000889	0.007789232747645001	0.887046036724315	11.405164730528062	9.153426211805961e-08	0.001486478011186	0.001561039563589	0.0023488178712530003	0.004984401091586	2.9939180477338592e-05	0.9465953332107001	0.000333773247358	0.124976899539445	5.420741913661923	0.016800772169960003	2.118976580561795	1.002903976787257e-11	2.182739160427699e-10	1.46238414883707e-10	2.8805721087685364e-08	1.9751310540478943e-09	1.500025985313808e-11	2.8737413531885675e-09	0.009068572891196001	1.740931385766995	35.332819882115565	106.47319017424007	0.05395965122145	1.790113933450464e-10	2.4364927731735663e-10	3.038731936005068e-11	0.014533943715121001	0.07388446018814701	0.038640420240827006	0.0025328961601200004	363.95882668359917	0.7781612266419411	0.089875047523727	5.422667775268799
365.0.	4.904876304884563e-09	46.13193001768533	0.406728036036805	3.326824564329958	4718.779783219493	337.0111103120505	829.712471879126	1.372847012795813	0.005238842255399	0.045476748713559	0.023401344102969002	57255.18892147397	4.622556938351864	11.50672159643564	0.48473448775721906	69.38333548965242	0.007966697508623001	0.898584047481997	11.393449255009397	8.821545730545438e-08	0.001446974573911	0.0015368929892640001	0.0023125763285490003	0.0049077020623	2.9068321892660432e-05	0.949284409031047	0.000328954887807	0.12441071098641401	5.396162038695038	0.016998721371555	2.143928642381085	6.836812016466703e-12	1.554526669724083e-10	1.052091251591522e-10	2.0723889128682882e-08	1.4172236582355892e-09	1.0730180342780439e-11	2.0556848530822764e-09	0.009068612647359	1.7409313576519851	35.33004774543536	106.46436925871976	0.054744453480426	1.2673820796053042e-10	1.725016105990104e-10	2.151083709891512e-11	0.014390029446884	0.07314951357602201	0.038749801473011006	0.002569741453852	363.9586804570733	0.7926253142066141	0.08963961705902501	5.408439126647345
370.0.	3.5177979950813833e-09	46.21286656369028	0.407898990981019	3.33638913083525	4718.76090860644	337.0118035535161	829.711778630729	1.376518547305762	0.004949924954129	0.04321384715904401	0.022177974859762	57255.028393561595	4.596369637107927	11.441525748913472	0.48417409747930706	69.30295933531245	0.008142561723664	0.9099595177642341	11.381897920512115	8.500238604160016e-08	0.00140855997496	0.001512835810199	0.0022764615834910003	0.004831268216363	2.822768893495617e-05	0.9518362278868311	0.00032415622941000003	0.12385254232945402	5.3719387588104635	0.017193776782996002	2.168518993536618	4.665196185209068e-12	1.1078011358909621e-10	7.575288429845896e-11	1.4921699078141502e-08	1.01773666126621e-09	7.682894684380576e-12	1.4718910874247643e-09	0.009068638069177001	1.7409313405755582	35.32727846068886	106.45572618099065	0.055521403038801	8.979635503238858e-11	1.222208323893548e-10	1.523865487410876e-11	0.014244679985548	0.072407438637347	0.038853456428758	0.002606218207529	363.9585403253639	0.807051443191471	0.08940466395259801	5.394247956778266
375.0.	2.52508657660153e-09	46.28933015978362	0.40900726989137304	3.345446153890354	4718.742271496183	337.01214091957945	829.7114412597532	1.379998383578745	0.004678288415145	0.041063738737208005	0.021021641241604	57254.95253927984	4.571618202494296	11.379919922999983	0.483644039406577	69.22702579828453	0.008316721641078	0.9211720661287941	11.370511212230134	8.189316854015834e-08	0.0013712046606720002	0.001488891484475	0.0022405091914960004	0.004755175059456	2.7416069651161686e-05	0.9542579728476511	0.00031938170467	0.12330237206161901	5.348070445607009	0.017385952229999002	2.192749264466357	3.186422335733518e-12	7.899431258173829e-11	5.4588061446486246e-11	1.075272813148608e-08	7.314520417102169e-10	5.506146771663427e-12	1.054873729076405e-09	0.00906865013116	1.7409313345012891	35.32451469944479	106.44725748682652	0.056290427890233	6.366981227111064e-11	8.666043162669545e-11	1.080338399269779e-11	0.014098107341959001	0.071659303176269	0.038951699703232	0.0026423230365890003	363.9584059772603	0.8214396923231401	0.089170197456442	5.380094178405255
380.0.	1.814022131156035e-09	46.36158935830945	0.410056380943473	3.354024022048735	4718.72386138991	337.0121464813379	829.7114356945101	1.383297000943911	0.004422770067741001	0.039020795507084004	0.019928358734546	57254.95563127393	4.548217240452216	11.3216902263642	0.48314249993602404	69.15526813994029	0.008489079777577001	0.932221494338316	11.35928942588411	7.888584346233604e-08	0.001334879720273	0.001465082243969	0.002204752867912	0.004679494188353	2.6632316069771652e-05	0.9565564344251801	0.000314635531513	0.122760170064601	5.324555150266873	0.017575264108394002	2.216621412344691	2.1784586779636597e-12	5.636420580309865e-11	3.936840635351431e-11	7.754812660585346e-09	5.261245807637247e-10	3.949766729699455e-12	7.567050147221156e-10	0.009068649739528001	1.740931339192609	35.32175889255349	106.4389597926103	0.05705146740583401	4.5178514764926464e-11	6.149216782157718e-11	7.664726352565897e-12	0.013950518821596002	0.07090615170243	0.039044827109452	0.002678053090685	363.9582771198	0.8357901417158591	0.088936226043778	5.365977703450931
385.0.	1.304272339387473e-09	46.42989454010288	0.41104962017573604	3.362149405003469	4718.705668396757	337.01184266178313	829.7117395115914	1.386424258401046	0.004182297463	0.037079669003694006	0.018894411031521	57255.03233460826	4.526087057334831	11.266637078615656	0.48266778787497805	69.08743767071765	0.008659544893661001	0.9431077815077141	11.348232673598629	7.597837735874953e-08	0.0012995568880590001	0.001441429099635	0.0021692244947720003	0.004604293305903001	2.5875339589344863e-05	0.9587380335333111	0.00030992170951100003	0.12222589807636101	5.301390619557811	0.017761731254509	2.240137704741398	1.490745532811348e-12	4.024275669103507e-11	2.841506230483985e-11	5.59725538912626e-09	3.787411885982266e-10	2.8359061191867192e-12	5.4331290657149e-10	0.009068637737755	1.740931354284487	35.31901324769415	106.430829776961	0.05780447206520101	3.2081448129796234e-11	4.366588155871589e-11	5.4419841448707946e-12	0.013802116534526001	0.070149002899135	0.039133116950883	0.002713406041059	363.95815347700824	0.8501028727532991	0.08870275747081001	5.3518984431359
390.0.	9.38538101321143e-10	46.49447933384722	0.411990085649165	3.369847368678302	4718.687683192713	337.0112503609732	829.7123318106442	1.389389436120992	0.003955880239006	0.035235276780920005	0.017916328862638	57255.17767691643	4.50515322207946	11.214574108568167	0.48221832490248406	69.02330234031153	0.008828031948844	0.9538310779345691	11.33734089011659	7.316867397488181e-08	0.001265208543993	0.001417951850523	0.002133954133227	0.004529636247964	2.514410677356954e-05	0.9608088429800791	0.00030524401774700003	0.121699510155252	5.278574312061315	0.017945374813792003	2.2633007030586683	1.021084680791514e-12	2.875094168302637e-11	2.0525747164058288e-11	4.043235472058665e-09	2.72864240352211e-10	2.038004843075096e-12	3.904513156810464e-10	0.009068614911532	1.740931379333346	35.31627976555982	106.42286417366485	0.058549403162685004	2.279817091579615e-11	3.103048318820132e-11	3.86671407550011e-12	0.013653096972101	0.06938884743393	0.039216831192755	0.002748380066757	363.95803478874063	0.8643779679797171	0.088469798832812	5.337856308075569
395.0.	6.759149276742276e-10	46.55556190775974	0.41288069056389903	3.377141481797024	4718.669896982788	337.01038907029334	829.713193100075	1.392201273695373	0.003742602891738	0.033482789514649	0.016990870798945002	57255.38702115997	4.485346167044799	11.165327149266748	0.48179263688614204	68.96264545467798	0.008994462038056001	0.96439169867103	11.326613839290914	7.045458333299679e-08	0.0012318077128320002	0.001394669096267	0.0020989700412560003	0.004455583021491001	2.443763551237082e-05	0.9627746075936181	0.000300606014093	0.12118095313883001	5.2561034145128716	0.018126218108622	2.286113245861095	7.000355743229467e-13	2.055416014503301e-11	1.483877021612426e-11	2.923021422199292e-09	1.9674323308712182e-10	1.465912252663562e-12	2.808494809340882e-10	0.00906858199325	1.7409314138516292	35.31356025480874	106.4150597657561	0.05928623249237001	1.621327373651171e-11	2.2067816958189672e-11	2.7494869125717673e-12	0.013503650644562002	0.068626646081675	0.039296216541642004	0.0027829738398420004	363.9579208096187	0.87861551099959	0.088237356615168	5.323851208360523
400.0.	4.87177599254876e-10	46.61334614653681	0.41372417541475204	3.384053914607612	4718.65230146614	337.009276976886	829.7143051925939	1.394868005436257	0.0035416182631250004	0.03181761865972	0.016115005816466	57255.65604073605	4.46660082367115	11.118733321019239	0.48138934596809	68.90526450700771	0.009158762310567	0.97479011688988	11.316051120799553	6.783391052216339e-08	0.0011993280619240002	0.001371598252794	0.002064298696292	0.004382189852996	2.3754991513130294e-05	0.9646407630771601	0.00029601103572900005	0.120670167095867	5.233974858154952	0.018304286506069002	2.308578432198895	4.803688153442658e-13	1.4703950348775048e-11	1.073604744899884e-11	2.114866638116177e-09	1.4197146071661352e-10	1.055350652799262e-12	2.0219333663540524e-10	0.009068539666053001	1.7409314573315582	35.31085634589629	106.40741338060799	0.060014942014928005	1.1538967669899448e-11	1.570563896005929e-11	1.9565318731003892e-12	0.013353961774424002	0.067863328133674	0.039371505441781	0.0028171865097530004	363.95781130804863	0.892815586384972	0.088005436739906	5.309883053624484
405.0.	3.5142804189986404e-10	46.668022725052204	0.41452311926144303	3.390605530383684	4718.634888803882	337.0079310592163	829.7156511096309	1.397397392994105	0.003352141668165	0.03023540465064	0.015285897433302002	57255.980696702754	4.4488562895401484	11.074640193742795	0.481007163343361	68.85097011125282	0.009320865872837	0.9850269570923671	11.305652177034796	6.53044241437609e-08	0.001167743897765	0.0013487555709970002	0.002029964822357	0.004309509246527001	2.309528509006635e-05	0.9664124536812001	0.00029146220074500003	0.120167085770238	5.212185335016122	0.018479607286323002	2.330699605011664	3.299303457398047e-13	1.0525876872341259e-11	7.773874673026865e-12	1.531373017156478e-09	1.0252962196109521e-10	7.60446151192363e-13	1.456945583838087e-10	0.009068488567516	1.740931509261268	35.308169503888834	106.39992188590982	0.060735523509233	8.218447576795066e-12	1.118609020993482e-11	1.393313773282474e-12	0.013204208041026	0.067099790069227	0.039442916995706005	0.002851017686953	363.95770606531755	0.9069782795899041	0.08777404460820401	5.295951753102823
