time	APC_PS_VIIIa_l	APC_PS_Va_l	APC_PS_l	APC_f	APC_l	AT_f	II_f	II_l	IIa_AT_f	IIa_TM_PC_l	IIa_TM_l	IIa_f	IX_f	IX_l	IXa_AT_f	IXa_VIIIa_X_l	IXa_VIIIa_l	IXa_f	IXa_l	LIPID	PC_f	PC_l	PS_f	PS_l	TFPI_Xa_TF_VIIa_l	TFPI_Xa_l	TFPI_f	TF_VII_Xa_l	TF_VII_l	TF_VIIa_IX_l	TF_VIIa_IXa_l	TF_VIIa_X_l	TF_VIIa_Xa_l	TF_VIIa_l	TF_l	TM_l	VIII_IIa_l	VIII_Xa_l	VIII_f	VIII_l	VIII_mIIa_l	VIIIa_f	VIIIa_l	VIIIai_f	VIIIai_l	VII_Xa_l	VII_f	VII_l	VIIa_f	VIIa_l	V_IIa_l	V_Xa_l	V_f	V_l	V_mIIa_l	Va_f	Va_l	Vai_f	Vai_l	XI_IIa_l	XI_f	XIa_IX_l	XIa_l	X_f	X_l	Xa_AT_f	Xa_Va_II_l	Xa_Va_l	Xa_Va_mIIa_l	Xa_f	Xa_l	mIIa_AT_l	mIIa_f	mIIa_l
150.0.	0.005840146634035001	0.10719273134059401	40.18569933877033	0.075706394440057	0.7946863419612981	3102.4665186162733	191.3910164008766	602.9762503210602	294.72181065426236	0.12331565144348801	0.8638716297828221	33.69671962171905	0.10253134366951101	32.722697241026765	0.005364280165883001	0.050906029349135004	0.08496518751161701	0.161862143565827	51.721578473714416	73451.03011458856	4.463105525802261	14.244453869607948	1.406611814495791	258.29465596875815	0.000550813519166	1.580802327241047	0.9186468592397871	1.370722446805093e-07	8.352739813932222e-06	0.00030612563352700004	0	0.0007513486201080001	0.00113529278833	0.002245667848068	2.261778738768461e-06	0.012812718773695001	7.998850759113082e-11	3.938252683693102e-10	9.31348574779969e-13	3.378498727561503e-10	6.38818150957255e-10	2.6252794334733933e-05	0.0028757035592260004	0.005019457512955	0.550367221187279	0.0008733393674560001	0.000962817847841	0.053226616138368	0.06167007374834901	9.978269414676758	7.785478337444509e-11	5.203485940840476e-10	6.174655973927771e-13	1.5440301593049123e-10	5.544162948980006e-10	0.00021437779724900002	0.05275731502292701	0.071750266737945	17.672281927148042	1.3936752793151462e-05	4.58564218860604e-05	5.149789175363493	24.850151031461852	29.42493890994306	113.7305267987232	0.464546009426594	0.573036066058031	1.073647684706981	0.449119629880577	3.033157236539199	19.616008375850598	2.341760439884386	3.4817042598761683	269.38138138705625
155.0.	0.005273728486127001	0.09624752880012201	42.25220107682589	0.080739173568579	0.839658934341119	3067.562276202815	184.24595366538819	575.2044371149452	329.1418754880567	0.11074679746435001	0.8754229365438111	31.633070599460844	0.09103626521214	28.785427870499145	0.006647400903259001	0.046637963206669006	0.079110197594716	0.177484879943571	56.18570728893743	72773.56805156592	3.991997130472184	12.62313563004162	1.4084026584716591	256.237875007415	0.000734168479137	1.784255605114876	0.7150102264059871	4.031532996173495e-08	2.268892901071675e-06	0.000262623089584	0	0.0007203925457170001	0.001090213913563	0.0021881032040630003	2.1895597023366917e-06	0.013830265991844	7.843026674853454e-12	4.4358741696133535e-11	9.823426223248649e-14	3.53075568892857e-11	6.727708548396686e-11	2.2773753682797413e-05	0.002471785370541	0.005167062288888	0.5613164891444881	0.00026914499928500004	0.000276759606233	0.015149537486624001	0.06248652250606	10.016820224961531	6.945828584902455e-12	5.291269429314786e-11	5.931007318410077e-14	1.469404608818134e-11	5.313995902950085e-11	0.00018487741140200002	0.045080194523946	0.073245293076868	17.873932088066002	2.607054703148942e-06	9.150078308976149e-06	4.627685510613651	25.372302732253345	29.223009011035007	111.9087926825707	0.577191554362643	0.505188565067551	0.992234450723189	0.41388700220315605	3.314448276085813	21.231540929280015	2.7120093538753993	3.543388084103742	271.6140177857052
160.0.	0.004794960604401001	0.08682778015678201	44.104635891727995	0.08538282955799101	0.880555791927617	3035.200568338729	177.860152605118	550.7502083757571	361.00983872488007	0.099208801612313	0.885801768521794	29.531133105737197	0.080592222110154	25.27129209722649	0.008028170686304001	0.04279823958592	0.073692766888504	0.191734098354251	60.189224877921205	72170.36253303173	3.563617437555584	11.174976506857298	1.409954565104817	254.39378680240492	0.0009310643453580001	1.953657528993523	0.5454114066611181	1.0653043409429151e-08	5.603812678350728e-07	0.000223174846373	0	0.000686490407456	0.0010400827306670001	0.002116502335966	2.114299866539987e-06	0.014989429865899	8.031936108456066e-13	5.1845104715778475e-12	1.0871113051825062e-14	3.875367039117082e-12	7.400718289586342e-12	2.001306087316925e-05	0.0021542673317880004	0.005302413912202	0.571237338599033	7.465914522535278e-05	7.2398104564017e-05	0.00392794000128	0.063078952974765	10.027848164074069	6.47265258722459e-13	5.585664518121776e-12	5.97598322174742e-15	1.4683676834040431e-12	5.31923393975341e-12	0.000161168612925	0.038974879875418006	0.074608118712292	18.055425843387432	5.272752312891886e-07	1.9851842003099073e-06	4.142414352380969	25.857583135159615	29.02941419811163	110.24655596905522	0.6981156322469281	0.44697891048821603	0.9168915137910171	0.38013178496287603	3.575293083362091	22.70743083210992	3.083449133471173	3.5830596959217402	272.3700365662444
165.0.	0.004381841558986001	0.07857179054903901	45.76140893055847	0.08964706697776101	0.917609157995352	3005.3171325978005	172.13961917434685	529.1400038087446	390.3925288214955	0.08866740235149201	0.895040830704343	27.45223125995074	0.071156173714037	22.145678756813627	0.009495393717336001	0.039328921589990004	0.068666239966037	0.20466602077394302	63.766237376572306	71632.37775461611	3.175666233882035	9.884047576126878	1.4113338245845641	252.74430361274787	0.0011355527425430001	2.090233127397953	0.408631319859505	2.5566106362071034e-09	1.268853325762393e-07	0.00018820057111400003	0	0.0006511478023840001	0.0009873954945560002	0.0020355410994550003	2.032848001607261e-06	0.016291766944172	8.584369321760534e-14	6.291432483129346e-13	1.2597423458185712e-15	4.458178655327154e-13	8.499582470156396e-13	1.776610783616356e-05	0.001898228351836	0.005426874555153001	0.5802801278681461	1.8841581267990983e-05	1.7377080490514332e-05	0.000935273304588	0.06356966572986701	10.030460875151826	6.282306280312641e-14	6.113759990910021e-13	6.292534226887097e-16	1.5349525191187502e-13	5.548645614156789e-13	0.000141651126057	0.034000706542282	0.075851765011957	18.219409763524204	1.15705996961984e-07	4.693166549931149e-07	3.694582916281788	26.30541649869558	28.84422552809138	108.72728782777864	0.8265379494673971	0.396718851701983	0.8470325416137111	0.34827292992935904	3.817438039752208	24.060131342498636	3.454305237533077	3.606293123568523	272.08631844397036
170.0.	0.004019737211137	0.07125100778818401	47.24005977036832	0.09354573525555	0.951065489198548	2977.802330506387	167.004382865105	509.9829497439499	417.401505494754	0.07907876725167501	0.9031791721036211	25.4358444021465	0.06267351899014101	19.3745140781317	0.011038846314634001	0.036183047598169	0.06399285510420001	0.216348990905209	66.95102958808195	71152.03991556287	2.825592921395008	8.735386571531606	1.41258569609038	251.27208378854098	0.00134249455995	2.197255095882592	0.301402409557459	5.623488073469469e-10	2.6532511404956658e-08	0.000157697791645	0	0.0006153884820880001	0.000933805490265	0.001948640364319	1.946216869075946e-06	0.01774206064471	9.562620489736228e-15	7.924617940548655e-14	1.525369475649579e-16	5.362893222206e-14	1.0180779944804602e-13	1.589920542432546e-05	0.0016874283055670002	0.005541525553659001	0.5885595070215961	4.365121727238058e-06	3.854922296631127e-06	0.000205989704701	0.064001171940157	10.030786564528025	6.3363271593258575e-15	6.928760374773844e-14	6.902563130007108e-17	1.6726993503652433e-14	6.018207915556606e-14	0.000125291754546	0.029872991373822003	0.07698699721835901	18.367956033564273	2.7583949020179893e-08	1.2093271232664839e-07	3.284061377082503	26.715938474400847	28.667389751403576	107.33672948065445	0.961768370968856	0.35308919715949505	0.7822014963180871	0.318516984823055	4.042158008306836	25.301812512668203	3.823356781589098	3.6172853382669743	271.08081122527113
175.0.	0.0036984730883180003	0.06471042960366101	48.557182398806184	0.097095851066837	0.9811791741715631	2952.521403525463	162.38585288698846	492.9530979501988	442.172976418084	0.07039195746583901	0.910260691362274	23.506743816223334	0.055082126985430004	16.924788582356904	0.012649256658549001	0.033321921710044	0.059641319189951005	0.226859647931884	69.77744348959163	70722.91242116886	2.510713020299698	7.715028695497939	1.413740170470611	249.96066852803025	0.0015477378399350002	2.279014616760326	0.219437645399741	1.1427276692513091e-10	5.157814510880009e-09	0.000131438559959	0	0.000579960410865	0.0008805078472500001	0.0018584936204030001	1.8564494985480031e-06	0.019347351171893002	1.108241623398926e-15	1.034851966397282e-14	1.925228911358329e-17	6.7289539214684384e-15	1.269660827313853e-14	1.4321393580729513e-05	0.0015108479757400001	0.005647257702513	0.596165858939819	9.356506855801025e-07	7.956224575658691e-07	4.2239173213926295e-05	0.064388349426339	10.030569536576841	6.62416665486902e-16	8.114904022625015e-15	7.86281700897147e-18	1.894153838317962e-15	6.771017835225289e-15	0.00011138810297100001	0.026398311491724002	0.078023093147379	18.502761688898016	7.141303990111047e-09	3.392782452591011e-08	2.9100822170157983	27.089917741915077	28.498768775783983	106.06246203021927	1.103186275054114	0.31503952273178903	0.722023146619525	0.290932419404898	4.25043293325088	26.441809216602028	4.189784524753852	3.619211182448378	269.58570862320164
180.0.	0.003410713349919	0.058837757318599006	49.72835705770555	0.100316693170879	1.008206708021593	2929.3275534395107	158.22483972188476	477.7763310197155	464.854841185452	0.06255117342654301	0.9163323901257561	21.67957347714587	0.04831562915908601	14.764975882981759	0.014318267340506001	0.030713200323756	0.055585137141639006	0.23627963899147503	72.27835160061036	70339.45717384983	2.228298715193848	6.810021181813112	1.414816358960573	248.79457811266445	0.001748133870306	2.340063671724372	0.158188194405323	2.16044196577878e-11	9.378196212019976e-10	0.00010907132460300001	0	0.0005454111156	0.000828379973724	0.0017672372233850002	1.765532956476928e-06	0.021116436447708	1.3336241931671658e-16	1.3988844065712973e-15	2.5265888795202145e-18	8.784268119800506e-16	1.6454522930815541e-15	1.2968710033420782e-05	0.001360760227257	0.005744827072600001	0.6031723931747891	1.868478644985479e-07	1.5370131530248972e-07	8.11232547155179e-06	0.064737540993899	10.03025577166445	7.161144188980467e-17	9.802622057386644e-16	9.274506277230359e-19	2.222397350792042e-16	7.883990717471648e-16	9.944172896268065e-05	0.023439684363995003	0.07896827891089	18.62526117824224	2.004739007502654e-09	1.034186409888045e-08	2.571351572126963	27.428648415526432	28.338168087231328	104.89358052977208	1.250226595518066	0.28172074765869604	0.6661737562492991	0.26549915552728803	4.443076470084687	27.487655674081214	4.553060512192143	3.614480032058201	267.770770582813
185.0.	0.0031510051628470003	0.053546829253231	50.768104456094406	0.103228998937871	1.032401663439142	2908.0704272839407	154.47002055397056	464.2204684788006	485.5982961503907	0.055497749259882004	0.92144263998561	19.961938038694576	0.042306044952709	12.865342228865318	0.016038386302585	0.028329514159739003	0.051801446908485003	0.24469285842190602	74.4852337471684	69996.8579494897	1.975647982660965	6.008421315191701	1.415825799247646	247.75937191024104	0.0019414458531990001	2.38471777306033	0.11334078108647201	3.8245878206081055e-12	1.603944326742116e-10	9.018455653524095e-05	0	0.000512125283191	0.0007780449411830001	0.0016765241038950002	1.675097775117065e-06	0.023059610754515	1.662742458859004e-17	1.9539767700036482e-16	3.4391095437966996e-19	1.190036430203042e-16	2.211319753783262e-16	1.179492810524673e-05	0.001231595966222	0.0058348909022430005	0.6096397519723541	3.49826410210741e-08	2.794846097585137e-08	1.467370027685486e-06	0.065052585468595	10.029947559328098	7.986507126505524e-18	1.218879931308601e-16	1.12972996174992e-19	2.6942406823000703e-17	9.478303837212233e-17	8.908616230618963e-05	0.020896744831523	0.07982998438595601	18.736693289332297	6.087967467240184e-10	3.415551887758507e-09	2.266165588664461	27.733834407311193	28.185356825457927	103.82044308582215	1.4023706194360082	0.252438236882065	0.614363860068846	0.24214196908375102	4.620822283288753	28.44578418167629	4.912867559943948	3.604923993566618	265.7599646288173
190.0.	0.002915188568188	0.048768439658987	51.689864600513054	0.10585427460747401	1.054010587472897	2888.601567664749	151.07671491438964	452.0876375852586	504.55244913623363	0.04917186645708901	0.9256396043799121	18.35655424813316	0.036985816586433004	11.198153842572443	0.017802930376929	0.026147455326848004	0.048270194302849005	0.25218319321243204	76.427858383979	69690.88908745574	1.75013600324269	5.29927903947967	1.416774903767549	246.84167686749143	0.0021262027782000003	2.416776837993152	0.08109695922865001	6.376902560135551e-13	2.593920731835312e-11	7.43499606096569e-05	0	0.00048035494888300006	0.000729917975977	0.0015875879265430002	1.586383207218607e-06	0.025188529163007	2.1433612287972344e-18	2.8149333681719e-17	4.843517424819174e-20	1.668913837784321e-17	3.0750516114820234e-17	1.076585559199389e-05	0.0011192473063760002	0.0059180313385140005	0.6156191173016301	6.175962609069967e-09	4.808486145213458e-09	2.5126701353990316e-07	0.06533651907410201	10.029664805057696	9.168853757417152e-19	1.556982939818993e-17	1.417601027471941e-20	3.3663740591740812e-18	1.1739642484149172e-17	8.004402811235585e-05	0.018693889691096	0.08061499760528201	18.838143214149493	1.9940865997323522e-10	1.2181980311382362e-09	1.9925238336825981	28.0074761648998	28.0400815384218	102.83447481671499	1.559139975085656	0.226618134029094	0.5663282067574701	0.220753074080442	4.784376272895296	29.321967206815515	5.269040293568298	3.591937354921263	263.6434837883539
195.0.	0.002700017458948	0.044445082984795006	52.50599864481193	0.108214221406735	1.073269832507201	2870.777823178129	148.0058876047532	441.20829133967896	521.8609563792598	0.043513973606308	0.9289698854017461	16.86277971919884	0.032289331288086004	9.737793867621054	0.019605964650838	0.024146818089409	0.04497353929954501	0.25883274221069	78.13406300510738	69417.81719948161	1.54925200356599	4.672606223658134	1.4176667362765372	246.02918951846692	0.0023015387190890003	2.439409595797825	0.058288865483089	1.006844793034738e-13	3.98610318469699e-12	6.115114964489642e-05	0	0.00045024788610800005	0.0006842495743730001	0.0015013123838010002	1.500282895522935e-06	0.027516140991952	2.850230127445581e-19	4.174378868099339e-18	7.041124103063567e-21	2.4169508177715404e-18	4.414998936426828e-18	9.855691787723939e-06	0.0010206231676900001	0.005994771474395	0.621154374818221	1.033585796171265e-09	7.865668593172504e-10	4.092776921522989e-08	0.065592022609089	10.029409434925936	1.081218048935704e-19	2.0392848962408713e-18	1.828146017207423e-21	4.324739191467804e-19	1.4947832110321712e-18	7.210036010712697e-05	0.016772867354118003	0.08132956120680701	18.930570638879633	7.021371592899983e-11	4.6752422494262e-10	1.748233580583559	28.251766418878706	27.90207529267045	101.92801244810781	1.720092625263928	0.203782511993465	0.52181991551837	0.20120732170268402	4.934443401264546	30.1215740323782	5.621521852709914	3.576580772109057	261.4865086395202
200.0.	0.0025029078358940002	0.040527824480361005	53.2278104332822	0.11033027343229401	1.090403259785178	2854.4633771677	145.22332527774086	431.4364529156397	537.6600285260696	0.038465916636609004	0.9314774213295991	15.477710209198051	0.028154008912211002	8.460803194116899	0.021442240138761	0.022310019557942002	0.041895422550804	0.26472046641219704	79.62962346819312	69174.32666495242	1.37062424274002	4.119335141807491	1.418502273935014	245.31065656046565	0.0024670425902800002	2.455147705518223	0.042385251891501004	1.5128679427422372e-14	5.847170703681e-13	5.02011016747964e-05	0	0.00042187332599800004	0.000641165022759	0.0014183005495570001	1.41740912969523e-06	0.030056662033799003	3.901833471286225e-20	6.359834146456358e-19	1.0541217676799499e-21	3.606164213238668e-19	6.530513280362762e-19	9.044624249294831e-06	0.000933356722451	0.006065586379826	0.626283662328831	1.6477737896926762e-10	1.2288536424959571e-10	6.36984835230826e-09	0.06582154051743201	10.029179870234238	1.3070400555070728e-20	2.73358632087473e-19	2.417657010811083e-22	5.699818567508697e-20	1.952588414391916e-19	6.508530562161881e-05	0.015087956708704001	0.08197943543407	19.01482969506063	2.648182673585392e-11	1.9233998591776153e-10	1.531000979016572	28.468999020764617	27.771063545799727	101.09417933282374	1.884820026425591	0.18353059594424	0.48060709119506106	0.183372315871303	5.071737166161826	30.849702119598465	5.9703320396795725	3.559659647653139	259.33564513421527
205.0.	0.002321765709121	0.036974342473293	53.86558378794069	0.11222323910869801	1.105620715357003	2839.530841213398	142.69895015154816	422.64589137225323	552.0773628880955	0.033971798382909	0.9332026330924871	14.196969700525154	0.024521029819156003	7.345860135840711	0.023307131663635003	0.020621650518804	0.039021244594071004	0.26992122031029003	80.9381993121773	68957.46202350402	1.212035486650614	3.631268864377713	1.41928128526235	244.6758388186136	0.0026226305982370002	2.465944115455331	0.031433253946436	2.173330684712918e-15	8.222295205910896e-14	4.115127675548637e-05	0	0.00039524371969200004	0.000600698302432	0.0013389379477440001	1.338155052706727e-06	0.032825568524611	5.487098832832907e-21	9.93590962944555e-20	1.6216205764401801e-22	5.530847459277549e-20	9.930707893500131e-20	8.317199429445929e-06	0.0008556074663840001	0.006130910839112	0.6310405036730771	2.513740443949533e-11	1.841310425567838e-11	9.512087579388524e-10	0.066027319242732	10.02897401791761	1.616535436817974e-21	3.743495226817256e-20	3.271990659993567e-23	7.69050582192565e-21	2.611515437652472e-20	5.8862495053331235e-05	0.013602715394521	0.08256994197945701	19.091683956537814	1.065869803164558e-11	8.449370340110137e-11	1.338507123799456	28.661492876105402	27.646767903713066	100.32678348088707	2.052944901983863	0.165524298237297	0.44247086060593804	0.167115022276626	5.196978469095585	31.51123072458092	6.315543864872498	3.54178345318413	257.2236848175256
210.0.	0.0021548664943710004	0.033747630480968	54.42863158143864	0.11391303540384201	1.119117161138738	2825.861720427059	140.4062445081324	414.72701627682466	565.2316974187318	0.029978595978758002	0.9341818014448171	13.015278288801381	0.021335772399646003	6.373713363656812	0.025196577381180002	0.019068122138853002	0.036337625489387	0.27450511016482604	82.0813410825007	68764.58225245593	1.071430981202309	3.2010261478624242	1.4200029281762752	244.11546299340884	0.0027684448644930003	2.473261559053173	0.023969996082338	2.997623621907464e-16	1.112762921285413e-14	3.3694937584581716e-05	0	0.000370332097516	0.000562819446662	0.0012634459056510001	1.2627480781774611e-06	0.035839602576433004	7.911344864954737e-22	1.588832346059655e-20	2.5580539785509958e-23	8.70129782456094e-21	1.549342457414965e-20	7.661191588408829e-06	0.0007859240965370001	0.006191144912015001	0.635454655677246	3.684860710546706e-12	2.656495082014906e-12	1.3681563989117652e-10	0.066211425564908	10.028789837040064	2.0418722949752152e-22	5.228493241013198e-21	4.523063833586968e-24	1.0602220726978669e-21	3.56960325668055e-21	5.332095816304796e-05	0.012287715852706	0.08310599709336901	19.16181825275659	4.560922797361049e-12	3.947961254638219e-11	1.168468651331199	28.831531348624768	27.528908594040196	99.62023318816667	2.224119299187113	0.14947689921398502	0.407204219658565	0.15230596398565902	5.310889008937195	32.11083154920626	6.657266277654637	3.523410878239374	255.17314309099245
215.0.	0.002000768677947	0.030815083097898002	54.92535296081527	0.11541850252661101	1.1310723408231471	2813.346463228281	138.32176596090625	407.5843350468674	577.2327755256283	0.026436569770605003	0.934446647962722	11.92685801414685	0.018548022485243003	5.527081115598983	0.027107020992811003	0.017637384499848002	0.033832222582643005	0.27853712414262305	83.07854588886342	68593.32340374171	0.946920633159927	2.82198314112864	1.420666148197212	243.6211650392108	0.002904776677456	2.47816831967629	0.018926903646258	3.985298750589631e-17	1.4546672114243623e-15	2.7566737448158884e-05	0	0.00034708529001800003	0.000527455565667	0.001191924436385	1.19129302144045e-06	0.03911678226668	1.1672196792651252e-22	2.595950318319136e-21	4.129663049503308e-24	1.4013641543089397e-21	2.4751581910801018e-21	7.0668013728063425e-06	0.000723147532819	0.006246658055655	0.639552751849712	5.21041038462389e-13	3.7035415825954024e-13	1.902238723350715e-11	0.06637575938309001	10.028625431890067	2.629425394955521e-23	7.436019380306145e-22	6.375024804164497e-25	1.49072638808077e-22	4.977689050900831e-22	4.8369342833926826e-05	0.011118925581551	0.08359213887126	19.225848309009155	2.067111545088949e-12	1.9545201021784902e-11	1.018683654097176	28.981316345881222	27.417206220283376	98.96946630390617	2.39802275492086	0.13514407662846	0.37461133252225604	0.13882176494658802	5.414182723882101	32.652959801200424	6.995631470188992	3.5048843669224032	253.19890055603366
220.0.	0.001858250875647	0.028147815577565002	55.36329557403303	0.11675728635867501	1.141650866545753	2801.8842431113167	136.42473769673705	401.13435597946346	588.1815754623095	0.023299498943321003	0.9340240898310961	10.925720073417544	0.016112008842412002	4.790527883521949	0.029035357369230002	0.016318699770554	0.031493590710264	0.28207698122352304	83.94734849884125	68441.56720679054	0.836776832673472	2.488213874992587	1.421269936190301	243.18542842332266	0.0030320105449	2.4814277835974172	0.015540205857688002	5.1255663346814146e-18	1.8430858581102552e-16	2.2540114319809334e-05	0	0.00032543363965000004	0.000494506401944	0.0011243854935710001	1.1238056130440098e-06	0.042676411225591	1.759063224272465e-23	4.326510551113959e-22	6.810208687123887e-25	2.306093960203627e-22	4.0415726269339453e-22	6.526077786328471e-06	0.0006663410814060001	0.006297792293002	0.6433587991913381	7.131944450892738e-14	5.006144237391813e-14	2.5650908291813402e-12	0.06652206465323901	10.02847905914974	3.446679314402083e-24	1.0752754738609791e-22	9.146240976846038e-26	2.1341718196509092e-23	7.069792233716163e-23	4.3931680033364835e-05	0.010076521547656	0.08403255148731201	19.2843288133488	9.886412045853491e-13	1.0213889383880419e-11	0.887064439606685	29.112935560382123	27.31138314397812	98.3698902303866	2.574360496091183	0.122316722112073	0.344507072230163	0.12654657201640102	5.50755743607697	33.141839893154014	7.330785572925108	3.486456659105384	251.31018167314244
225.0.	0.001726265224138	0.025720134138529003	55.749220194619795	0.11794577618738501	1.151002623663917	2791.382574463466	134.69670092705252	395.30384786680486	598.1707031240492	0.020524777869471003	0.9329361387125491	10.005865158437631	0.013986310663788	4.150327809069962	0.030978882038770004	0.015102457507287002	0.029311073647439	0.28517914992311	84.70343685395841	68307.41406203849	0.7394291042773551	2.194431124019462	1.421813488410551	242.80151991760619	0.003150584636451	2.483575223654748	0.013274191708804001	6.398376099669763e-19	2.270432025348571e-17	1.842356117735882e-05	0	0.000305297931352	0.00046385549594300004	0.0010607781371850002	1.06023788918711e-06	0.046539083417987	2.703283608906671e-24	7.343807584853545e-23	1.1452366702271618e-25	3.870782491333828e-23	6.733431199575138e-23	6.032494766758403e-06	0.000614739341538	0.006344864745337001	0.646894567039492	9.480899217149214e-15	6.581292763120567e-15	3.3649635135648083e-13	0.066651939617827	10.028349120619756	4.591852095597471e-25	1.5787350719298732e-23	1.33367320713024e-26	3.1060906549570858e-24	1.021146644190463e-23	3.9944219339003255e-05	0.009144005863598	0.084431087837204	19.337760285162574	4.971924105411812e-13	5.613648900346156e-12	0.7716590396302541	29.228340960363642	27.21116468337425	97.81733050705564	2.752861658024398	0.110815138518562	0.316716679495055	0.11537272476515001	5.59168781992106	33.58145336962018	7.662881872434205	3.468311270871216	249.51204100048844
230.0.	0.0016039024000940002	0.023509109668929003	56.089165674928026	0.11899908619754201	1.159263404995937	2781.7568326346436	133.12121910412148	390.0283874206752	607.2848786789592	0.018073404296649002	0.931199916731069	9.161420262376552	0.012133674951106002	3.5943221068147553	0.032935244776945004	0.013980022832684002	0.027274718702048003	0.287892993505772	85.3607826960431	68189.1594100785	0.653456553100885	1.935928864411995	1.4222962990334191	242.4634250139688	0.0032609635252210003	2.484979816098163	0.011759220376621	7.776261722183262e-20	2.7271354893101192e-18	1.50564719329652e-05	0	0.00028659422114900003	0.0004353780038	0.001001007280775	1.0004971203307159e-06	0.05072667897229	4.229660879193982e-25	1.267669022408175e-23	1.960737335883583e-26	6.6161717494298506e-24	1.1427688838379131e-23	5.580636780529729e-06	0.0005677103016540001	0.006388169733569001	0.650179895393169	1.2277142119157051e-15	8.438768890474906e-16	4.3065135370400505e-14	0.066766846720809	10.028234153776312	6.209124447308394e-26	2.3504117633841777e-24	1.9737319994832483e-27	4.589108328234541e-25	1.4978053751184317e-24	3.635302552136253e-05	0.008307535822706	0.08479129127528201	19.386594994609105	2.620154080733445e-13	3.233598594577419e-12	0.6706634859018481	29.32933651409466	27.116280212882504	97.30798637470636	2.933277532684933	0.100484317782512	0.29107546857558203	0.10520092924037701	5.667220115853377	33.975532273593444	7.992075908948063	3.450578353713076	247.80648170316022
235.0.	0.0014903650586840002	0.021494226491055	56.38851264867045	0.11993107043586501	1.166555700496154	2772.929726086669	131.68362531489794	385.2511407761513	615.6014696610265	0.01590988665904	0.9288277664243251	8.386729169252416	0.010520774281906	3.111776091355812	0.034902407361966	0.012943610551434	0.025375208537699003	0.29026300471847805	85.9317798039134	68085.2728250576	0.5775788800718651	1.7085272221169432	1.4227182062385801	242.1657845535405	0.0033636198321130004	2.485892542210145	0.010743837957747	9.227284193095112e-21	3.202574590374283e-19	1.2304992124616642e-05	0	0.00026923712940500003	0.00040894605341500005	0.000944947533146	9.444597938373039e-07	0.055262346916642	6.727781475171909e-26	2.2222541983155928e-24	3.412575747427911e-27	1.1498497984454948e-24	1.972684425266153e-24	5.165962568810493e-06	0.0005247268730460001	0.006427980579233001	0.6532329424373331	1.552939458921634e-16	1.0581605242117891e-16	5.391050460066136e-15	0.06686812231311	10.028132822146722	8.51054908969979e-27	3.5440501988807103e-25	2.9606746473095028e-28	6.873760221687832e-26	2.228080496984057e-25	3.311212815801349e-05	0.007555409665606001	0.08511641669164001	19.431242108866687	1.442172222577131e-13	1.94566635052358e-12	0.582426794287353	29.417573205710557	27.026464186871312	96.83839210235747	3.115379868510953	0.091190073045312	0.26742854040533903	0.09594011270621301	5.734768590472677	34.32755856985431	8.318521976444902	3.433347010552076	246.19329825284447
240.0.	0.001384947456963	0.019657088133382003	56.652044830415754	0.120754362397004	1.172989582389305	2764.8307527514935	130.37080578165893	380.92183665735337	623.1910387300392	0.014002093628518002	0.925827435792111	7.676409339570774	0.009117928877784	2.693239879645407	0.036878605430511004	0.011986179925533	0.023603805869009002	0.29232909955127	86.42738402935137	67994.37940481979	0.510646573482458	1.508520522096659	1.42307940652701	241.90383372746618	0.0034590221418550004	2.4864819102242	0.010059067633951	1.071768923155888e-21	3.685982610102853e-20	1.005811784507019e-05	0	0.000253142040122	0.00038443233807000004	0.000892453380203	8.919819030578425e-07	0.06017047057937801	1.086428969878198e-26	3.9511744770676073e-25	6.029495584946966e-28	2.0290409106864532e-25	3.4587802428172034e-25	4.784625742256224e-06	0.00048534527755200003	0.006464551188109	0.6560703856570901	1.9236301485234713e-17	1.3007134785775241e-17	6.617099579905928e-16	0.066956986124958	10.02804390585698	1.181028255940715e-27	5.406170457094795e-26	4.496074688340421e-29	1.042511502290252e-26	3.357246369759789e-26	3.0182080349657154e-05	0.0068776674327890005	0.085409450946292	19.472072195992485	8.26490101641315e-14	1.2190501856086819e-12	0.5054504132313961	29.494549586767306	26.941457081629462	96.40538313564487	3.2989592435069532	0.082815852082449	0.24563048231924903	0.08750708101301201	5.794913526943113	34.640768910191284	8.642370669542926	3.416674881318563	244.67071147800473
