time	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_26	species_27	species_3	species_4	species_5	species_6	species_7	species_8	species_9
1240.0.	2.916996713507504	11.440997873967978	2.722762563060048	386.9604556661257	19.787012353053314	1.50971146582192	65.76739077607981	27.572486407836905	2.161034811741219	7.838965188258821	4.364760193304479	474.69988305966353	2.7516422558729112	519.4990431179418	0.44338760817787704	6.032999012741357	53.821432302586196	0.20997215987252402	9.16716805973519	29.685025028625063	27.45834273690773	3.359917908316941	3.18991012435062	637.099402778017	48.55152478176031	118.99348256539437	114.50044843003644
1280.0.	2.722569648001116	11.277344646292951	2.750643423729454	391.52278350448773	19.697348168393393	1.48134701374327	62.050484001120466	28.03570883131083	2.189408597578691	7.810591402421347	4.419652409495174	482.4696291752409	2.718521373618014	519.0920759752861	0.43382778033586405	5.722133556572624	54.04501278399283	0.204472725369044	8.583048449901533	30.02929225761955	26.042788059893507	3.302561393849255	3.186776066755818	639.4972675192654	45.76660269854575	121.95622702937158	110.61906745089331
1320.0.	2.56308957598975	11.122897761872107	2.775804480201418	395.6782500561102	19.617260191449738	1.455091993111329	58.697315885438	28.478488143468315	2.216341371575568	7.783658628424471	4.471355701361959	489.56847982858443	2.6880336113980503	518.662116220824	0.42536441048725104	5.464601242516921	54.22608623599079	0.19940570106097502	8.06003590736163	30.355082842822533	24.873989954161086	3.251460806082414	3.183630337578739	641.5757474523186	43.236597432321204	124.78051303439527	106.92241442617348
1360.0.	2.431180834555741	10.978489903160353	2.798453118804214	399.4511471006114	19.545460068556814	1.430916775316367	55.681176441674744	28.897763302747652	2.241675895129582	7.758324104870459	4.519658459854388	496.04062297694986	2.660056151417476	518.2240491806796	0.41785869962124705	5.249391733474066	54.37184950622716	0.194763238569819	7.5931405709122455	30.66053207301475	23.90243108133445	3.2059177558476852	3.180535650904152	643.38863506354	40.947725124304874	127.45316863925395	103.42874851119389
1400.0.	2.321206322787894	10.844542688423147	2.8187903610236793	402.8662195335992	19.480935950527957	1.408765018635009	52.97559304413447	29.29147781937838	2.265317951153366	7.734682048846674	4.564459536069218	501.92777032736865	2.634466611026073	517.7891692225149	0.41119526502852705	5.06812196549109	54.48849795428009	0.19053111996103703	7.177436398725796	30.944608379933438	23.089282600212435	3.165330440068156	3.177539086426544	644.9781550974257	38.88461459461584	129.96492867988414	100.15041727255613
1440.0.	2.228835740271246	10.721153076716341	2.837009980303746	405.9484107776054	19.422876008251105	1.38855858358822	50.55466537879365	29.658443717970442	2.287225815758712	7.7127741842413275	4.605747849564954	507.269841968952	2.611139514066442	517.3658560540892	0.40527655929403406	4.914356638306975	54.58131280749947	0.18669038062606402	6.8081551224798105	31.206954325758694	22.404121581272456	3.129173339490264	3.174674889182875	646.3777051980472	37.03103733291739	132.3102501906191	97.09436812002262
1480.0.	2.150722205779855	10.608168436166363	2.853297440900511	408.72256247707037	19.370612088846986	1.370202533836419	48.393368718186984	29.998205455476317	2.307400377032783	7.692599622967256	4.6435836066429115	512.1053644608656	2.589945149066039	516.9601248192274	0.400018840998401	4.783110521758872	54.65475266878144	0.183218747187047	6.480756292357173	31.447743535960655	21.8230864703733	3.096982435745353	3.171966738732467	647.6139879673369	35.37048432998104	134.48699889846563	94.26277068551946
1520.0.	2.084260458101927	10.505250642429669	2.867828876312164	411.2131096730213	19.323579230919215	1.353589931416312	46.46780603271751	30.31090814552597	2.32587609216375	7.674123907836286	4.678081448009677	516.4716451884887	2.570750013538203	516.5760825139762	0.395349274743144	4.670483343128045	54.71254647840452	0.18009187025481202	6.190975441808861	31.667554747979004	21.327409933062288	3.068344471805996	3.169429660284526	648.7086403448479	33.88660909421986	136.4960435124717	91.65370717753584
1560.0.	2.02740624233115	10.411929789131795	2.8807702434782883	413.44379997148036	19.2812872973011	1.338606207229189	44.75540000600783	30.597173879460694	2.342712915128412	7.657287084871625	4.709395712500599	520.4047888103772	2.5534181955016093	516.2163112162218	0.391203841273282	4.573391460404557	54.75778508960834	0.17728434662491602	5.9348533076399494	31.867263348119515	20.90226619761634	3.0428891097522	3.167071671618187	649.6794602607301	32.563556195182535	138.34079573735053	89.26188816395987
1600.0.	1.978541443289549	10.327648294521262	2.892276722654126	415.4374541243692	19.243301596973787	1.325132968761993	43.23502403136893	30.857989081823202	2.357989267049363	7.642010732950675	4.737707877241398	523.9396153957217	2.537813200522744	515.8821912226889	0.387525820699859	4.489370235053167	54.793008880477764	0.174770538204596	5.70874945506809	32.04795004848017	20.53587426544837	3.02028312234691	3.164895214421931	650.5413186759978	31.386194000409603	140.02673089422368	87.07935610852597
1640.0.	1.9363733359237791	10.251796347049847	2.9024923838140273	417.21577651953623	19.20922997763035	1.313051180950674	41.88707667590878	31.09460484125323	2.371796064786043	7.628203935213995	4.763216125725088	527.1095290761375	2.523799876886763	515.5741729024901	0.384264676012234	4.416428067383776	54.82028935559593	0.17252520426477302	5.509343679388311	32.210825758133694	20.218805507350663	3.000225985884606	3.162898395111481	651.306831129788	30.340269039505813	141.56091819094846	85.09614663533742
1680.0.	1.899859227542529	10.183739729211103	2.911550107569269	418.79921744907	19.178714429956834	1.302243715007404	40.693507233685814	31.30845116622074	2.384231775038947	7.61576822496109	4.786126910952834	529.9463738877103	2.5112462131811473	515.2920037629358	0.38137521316656003	4.35293819608645	54.84130333825783	0.170523969284537	5.333628306823553	32.357171261494486	19.94345217455902	2.982446423595687	3.161076049783616	651.9868489522729	29.41249777876019	142.9515825184946	83.30088626022705
1720.0.	1.868149970128556	10.122841090772704	2.919571729172309	420.20688451124585	19.151425729242085	1.292597301764138	39.63780134749676	31.50106524198124	2.395398424213974	7.604601575786063	4.806648323360982	532.4803019409658	2.500024878235867	515.0349160617448	0.37881693083605406	4.297558117577529	54.857398995336005	0.16874365114897502	5.178894111121875	32.48829004079048	19.70362112310434	2.9666995873786313	3.1594206448684092	652.5908175643038	28.590609680688218	144.2077123682163	81.68131387226254
1760.0.	1.840547483604612	10.068475717517225	2.9266683649609693	421.456497758221	19.127060040307622	1.284003951902061	38.70493578479422	31.674033075324612	2.405398469416113	7.5946015305839225	4.824985041126388	534.7396691964653	2.4900144438133722	514.8017797389676	0.37655349992539605	4.249169225786423	54.86965349305029	0.167162474520741	5.042712091629714	32.605472455853516	19.494224040170877	2.952764667905388	3.157923025427418	653.127038318153	27.863353413093286	145.33872190512318	80.22472068819292
1800.0.	1.8164726797979691	10.020042773454438	2.932940878454998	422.56438182955884	19.10533672952116	1.276361918262283	37.88131077143775	31.82894342796966	2.414332422418462	7.585667577581573	4.841334629503708	536.7509663626545	2.481100278893206	514.591225139206	0.374552332372986	4.206831279542894	54.87892251486138	0.16576019261869301	4.922912888269938	32.709969495846934	19.31104146304564	2.940442796408119	3.156573024595366	653.6028612849706	27.220476095432456	146.3541698585054	78.91830928729844
1840.0.	1.7954411109879271	9.976972898270782	2.938480445643	423.54548792556665	19.085996870828097	1.269576278659713	37.154667184115105	31.967352646590918	2.422297114415284	7.577702885584751	4.85588496096413	538.5387867712521	2.473175135077554	514.4017397584441	0.372784212426695	4.169747769858045	54.88588217529193	0.164518138093665	4.81756517945145	32.80297441111493	19.150542870317732	2.9295551523162073	3.155359949125876	654.0248291764606	26.652683625355962	147.26353386246979	77.74947655879957
1880.0.	1.777044363025122	9.938732931196595	2.943369183788997	424.41343874187936	19.068802112501686	1.263559214405235	36.513994640869115	32.09075886734991	2.42938449250431	7.570615507495724	4.868812543944982	540.1258292858059	2.466139459875608	514.2317429896896	0.371222972975338	4.137239327575026	54.89106404790785	0.16341922072553303	4.724954040775749	32.88561068676378	19.009749173304808	2.9199412250460783	3.154272956823014	654.3987869914964	26.15158847716009	148.07603614034605	76.7060280852996
1920.0.	1.7609357299904471	9.90482841837469	2.9476808139347073	425.1805901434874	19.0535336997164	1.258230052682394	35.9494352801034	32.20058406758242	2.43568084685268	7.5643191531473555	4.880281570516905	541.5329320161362	2.459901482281149	514.0796425287427	0.369845205827982	4.108723089331442	54.89488411374199	0.16244788665037502	4.643559941684809	32.95892500511815	18.886127159064312	2.911457200282999	3.153301341682522	654.729967745011	25.709649936285995	148.8005147998815	75.77633289611123
1960.0.	1.7468190901799052	9.874804450952222	2.951481333254663	425.8581042068031	19.03999153651964	1.253515131978417	35.45218688045188	32.29816251918407	2.441266378375237	7.558733621624795	4.890443518696473	542.7791314799911	2.4543771163296553	513.9438757404357	0.36862999896125304	4.083696504738721	54.89766645248127	0.161590050995665	4.572038821205859	33.023884040284265	18.777507963636083	2.903974454661118	3.152434741915518	655.0230615054032	25.320110534833383	149.44533425876344	74.94942795143943
2000.0.	1.734440185956976	9.848245280384415	2.9548296789928923	426.4560291667665	19.02799322930468	1.2493475402946261	35.01440799408797	32.3847343341088	2.446215028901361	7.553784971098673	4.899437170918697	543.8817415388071	2.449489725664792	513.822938895387	0.367558696376303	4.061724477668206	54.89966246545513	0.160833013281969	4.509203505212453	33.08137411945998	18.68202361032919	2.89737815058182	3.151663284860788	655.282272698769	24.97693147056305	150.01832821671485	74.215081450901
2040.0.	1.723579718424888	9.824773068422756	2.957778370593988	426.98338268544705	19.017373090729144	1.2456667667249	34.629126957479436	32.4614429557834	2.450594508069413	7.549405491930621	4.90738893464239	544.8564466570504	2.4451697873462512	513.7154067899231	0.36661467781467905	4.04242903176373	54.90106635581912	0.16016536279301802	4.45400659673083	33.13220296266122	18.598057145476954	2.891565927011154	3.150977681305959	655.511369028207	24.674729004369063	150.5267689205249	73.56382334772218
2080.0.	1.714047821230983	9.80404605285691	2.9603741207372734	427.44823565865363	19.007981104684728	1.242418298688837	34.29015599898093	32.52933562164113	2.454466462797126	7.545533537202907	4.914413373197612	545.7174045759537	2.441354487419109	513.6199448766656	0.36578315652577903	4.025480905679189	54.902027511907576	0.15957687932498002	4.405524878247866	33.177102869895535	18.524203039887784	2.88644668387729	3.150369280105194	655.7137242359538	24.40871321255423	150.97735705969347	72.98695049203523
2120.0.	1.705679590534694	9.785756346046847	2.962658409297415	427.8577944733262	18.999681864345806	1.239553189872139	33.9920111640725	32.58936598813775	2.457886745678241	7.542113254321795	4.920613874323771	546.4773541923004	2.437987274932874	513.5353156748351	0.365050993800971	4.010592639622959	54.90266035498746	0.15905843327448502	4.362945202047239	33.216734860426676	18.459235378657052	2.881939458116827	3.149830092337019	655.8923561720194	24.17462999340992	151.37622735182958	72.47651277030394
2160.0.	1.6983314309651112	9.769627530687504	2.96466801685549	428.2184802137941	18.992353500126555	1.237027617821344	33.729838404328675	32.64239826238877	2.4609057478335092	7.539094252166527	4.926083400276748	547.1477251806223	2.435017395619844	513.4603809065574	0.36440652925535505	3.997512827989453	54.90305212954093	0.15860188787353902	4.32555180393558	33.25169338274573	18.402082000304997	2.877972389132438	3.149352792683744	656.0499611230338	23.968706867016547	151.72896563543048	72.02528555446662
2200.0.	1.6918780382039702	9.755412174803421	2.966435516365453	428.53600379303555	18.98588661512695	1.234802445118823	33.499345902813964	32.689212319691684	2.463568769546532	7.536431230453504	4.930905277020195	547.738746621533	2.432399421567048	513.3941005227368	0.36383942595608204	3.986021295081761	54.903269036960545	0.15820000548308202	4.292714951329246	33.28251130763203	18.35180322022252	2.874481770829146	3.148930704292301	656.1889450225985	23.787602839946565	152.0406340217164	71.62673278802498
2240.0.	1.686209883518209	9.742889354258308	2.967989723044352	428.81543636551964	18.980183244109696	1.232842794024506	33.296742515779705	32.73050940214039	2.4659164084965792	7.534083591503456	4.935153991110678	548.2595525583026	2.430092789044623	513.3355295400999	0.36334052953543905	3.975925010798462	54.90336104438945	0.15784635917161602	4.263880823862891	33.309664992412664	18.30757412370596	2.871411186734305	3.148557772124176	656.311451953403	23.62836241297165	152.31580133001893	71.27496415277368
2280.0.	1.6812310984500272	9.731862244685628	2.969356103597896	429.0612746735788	18.975155849387217	1.231117641285506	33.11868208024818	32.7669180905847	2.467984950678557	7.532015049321475	4.938895971750613	548.7182829775444	2.428061353193222	513.2838134080333	0.36290174043031304	3.9670546069002612	54.90336564021834	0.15753525029075402	4.238562519881173	33.33357926465766	18.268669671737854	2.8687107241115952	3.148228528728639	656.4193902215251	23.488373673487825	152.55857662408533	70.96468899464246
2320.0.	1.676857682121677	9.722155824408537	2.97055714660411	429.27750120278864	18.970726363949918	1.229599437350511	32.9622132542792	32.79900032170829	2.469806753321269	7.530193246678763	4.942190342447238	549.1221791916706	2.426272965477156	513.2381824565311	0.362515898382163	3.9592613865782322	54.90331075642123	0.15726163238082302	4.2163320827310145	33.35463222053418	18.234452051995703	2.866336262515905	3.147938055473187	656.5144562063172	23.36533032173401	152.77264417329405	70.69116904208794
2360.0.	1.6730159715497122	9.71361471447227	2.971612696331277	429.46763918622014	18.966825289171144	1.228263752355981	32.82473450924614	32.82725728593221	2.471410612433624	7.528589387566408	4.945089632096661	549.4776729930084	2.424699077604039	513.1979458407875	0.36217667832656103	3.952414743748526	54.903217034887824	0.15702104146716903	4.196813444755135	33.373159769180624	18.204359846364245	2.864248831924556	3.147681941524522	656.5981561456878	23.25719742021275	152.96129858494515	70.45017141907753
2400.0.	1.6696413286872231	9.706101170374973	2.972540252525056	429.63480261424587	18.963390851723926	1.227088949862174	32.703953871686835	32.85213509235639	2.4728221101743433	7.527177889825687	4.947640439399006	549.7904692598469	2.423314373911145	513.1624852894047	0.36187849680535905	3.946399926124796	54.90309957933872	0.15680953261729	4.179676192924634	33.38945988180045	18.177898687971005	2.862414035417179	3.147456242274801	656.6718259932269	23.162180620516935	153.1274791980047	70.2379230257371
