time	cdhap	ce4p	cf6p	cfdp	cg1p	cg6p	cgap	cglcex	cpep	cpg	cpg2	cpg3	cpgp	cpyr	crib5p	cribu5p	csed7p	cxyl5p
30.0.400000000000002.0	0.42166112027877406	0.17209322457574602	0.7432536989999491	1.60865862830007	0.773110015859629	4.342438988924598	0.45156613097497905	1.660619254466068	1.630209382730266	1.105580543828113	0.251258355930358	1.372852909921669	0.0027389527382690004	4.248610428414214	0.555853334657701	0.14902019755659102	0.27922888869842805	0.196458533002376
30.0.8.0	0.42533477434439104	0.172222319744972	0.737214355377353	1.63446348737347	0.7698817909973991	4.307442554262273	0.45346117427140803	1.6562045213296521	1.5799070362200922	1.102829044950346	0.24371325883473902	1.332539605757783	0.002692119191697	4.243497075054146	0.555020617870568	0.14864986606240901	0.27624048445333704	0.195628572298703
31.0.200000000000003.0	0.428367875251883	0.17212403285674002	0.7308885677384821	1.655390291259454	0.766482370149926	4.270694081577566	0.454617044142186	1.651804621629859	1.530356190670153	1.099885385873749	0.236244128137323	1.292496975707334	0.002643833819069	4.238661408550631	0.553643275122209	0.14815470580317602	0.27321960540067103	0.19464192174321301
31.0.6.0	0.43063351067966105	0.171813558804528	0.7245184363581101	1.670510166680773	0.7629313067009421	4.233596384881041	0.455047347093792	1.647412252587686	1.483906568406206	1.096745025597573	0.22920607454538702	1.254629240164855	0.002597628111667	4.234454332388983	0.551767258647008	0.14755843644613	0.27025539703469703	0.193549135264725
32.0.	0.43205254600914905	0.17132173702446102	0.7183545898062901	1.679300128074048	0.7592576959174521	4.197613358821782	0.45482025610264404	1.643018651998664	1.442584023432849	1.093413678776517	0.22290918088456202	1.220613304328913	0.0025567686638020004	4.231230896994439	0.5494739651717211	0.146892982601215	0.267435458309824	0.19241012463925203
32.0.4.0	0.43261003269581205	0.170691690489145	0.7126257116396091	1.6817602448102131	0.7554980536575071	4.164092271880456	0.45404970458029204	1.638614464808201	1.407824802173058	1.089907171904489	0.217577342780111	1.191674737631953	0.002523811934051	4.229299628588305	0.546874850023891	0.14619506773025	0.264837155137211	0.19128650293875302
32.0.800000000000004.0	0.43236202944009106	0.169973266316007	0.7075098006725641	1.678441179452023	0.751693060281537	4.134092917209384	0.45287864900585306	1.634190889534196	1.3803238231652641	1.08625000311739	0.21332384395384102	1.168451534967137	0.00250029974602	4.228867159567991	0.544100467436548	0.14550169354097	0.262519507292103	0.190233181235261
33.0.2.0	0.43142926640316404	0.169216791179668	0.7031150412064101	1.67036370652034	0.7478837391396711	4.108270851926436	0.45145952050504706	1.629740814040617	1.360034866648336	1.082472791693395	0.21014993644964802	1.15098119425599	0.0024866754890940004	4.229996043961523	0.5412859697103161	0.14484566893744102	0.260517501991396	0.18929164860070902
33.0.6.0	0.42997892721569503	0.16846775361906102	0.6994746837563011	1.658853052363943	0.7441078145562231	4.086842504639141	0.44993727475292505	1.625259626702328	1.346303220305492	1.078609110357311	0.20796388152837403	1.138798964724707	0.002482413975265	4.232590942433616	0.538556380098216	0.14425232641454802	0.258840028183067	0.188486662252663
34.0.	0.428199996326077	0.167763359097461	0.6965552497545551	1.645339420737976	0.740396893401096	4.069629786597874	0.448438007077247	1.620745510989689	1.338071020999113	1.07469231760596	0.206611517680157	1.131099837282157	0.002486287157492	4.236417841343374	0.53601484089703	0.14373802280508202	0.257471635528366	0.187826609204985
34.0.4.0	0.42627889536529806	0.16713103851906402	0.694273472778269	1.6311778151621419	0.736774814401779	4.05615788926563	0.447063168363222	1.616199225978407	1.334089494792039	1.070752915317917	0.20590828400517702	1.126909902301669	0.0024966671535600004	4.241148632627114	0.533735733071228	0.14331033345785102	0.256377372103527	0.18730651275363203
34.0.800000000000004.0	0.42438048417456004	0.16658844474515802	0.692516187959311	1.617520714679933	0.733257173275046	4.045771953854644	0.44588783384448605	1.611623532193776	1.333092730706732	1.066816728165238	0.205665649617182	1.125228607922578	0.0025117915267410004	4.246416017714582	0.5317628950370841	0.14296939310554002	0.255509353588571	0.18691216292506901
35.0.2.0	0.422636567901756	0.16614435171178402	0.6911585156666871	1.605252152366891	0.7298517923514221	4.037744578659306	0.44496139132057305	1.607022477868991	1.333915362292607	1.062903955975078	0.205709136051327	1.125126279010276	0.0025299557521320003	4.251863879101225	0.530111912530912	0.142709737983493	0.25481360778203604	0.18662410338982802
35.0.6.0	0.421141518431263	0.16579999589240002	0.690077817237151	1.5949737329979552	0.726559804982789	4.031358738961041	0.444309588491043	1.6024007247579042	1.335557362570704	1.059028974469672	0.205888338934889	1.125798756651769	0.002549630748266	4.257183730760031	0.52877491957763	0.142522153250273	0.254236050303534	0.18642078643926702
36.0.	0.419953246903695	0.165550572152451	0.6891628440892911	1.5870256631461341	0.7233770399329941	4.025962372521859	0.44393739655379705	1.597763014975083	1.3372090500649612	1.055200679380612	0.20608090190738101	1.126589501475648	0.0025695208170570002	4.2621345241029225	0.527726427620131	0.142395254473716	0.253726960552345	0.18628073232897102
36.0.4.0	0.419097459774222	0.16538672370756202	0.6883187150120881	1.58152632320814	0.720295465151605	4.020998238517731	0.44383239554651205	1.593113807041148	1.338250894246322	1.051423165107985	0.20619264655565903	1.1269909522516541	0.002588581775123	4.266547992075629	0.52692909672955	0.142316716823765	0.253243815508081	0.18618383860172402
36.0.800000000000004.0	0.41857345074214003	0.165295940475224	0.687468838744265	1.57841808570975	0.7173045376996281	4.016015619779554	0.44396845264474905	1.588457062375641	1.33823993226943	1.047696567738951	0.206155651041547	1.126634768762205	0.002606016305597	4.270323967234011	0.52633882175364	0.14227417434214001	0.252752672692665	0.18611209152566602
37.0.2.0	0.418360216360175	0.16526382091715	0.686554891209405	1.5775118623420732	0.7143923807347221	4.010670441697057	0.444309476205607	1.583796143885532	1.336890666229898	1.044017953807454	0.205925475214244	1.125277409186825	0.0026212583674460003	4.273420245959801	0.525908880174369	0.14225585538802002	0.25222844974538	0.18604991474554802
37.0.6.0	0.41842219108195006	0.16527517610299403	0.685535715807961	1.57852672694816	0.7115467601429201	4.004718971196733	0.44481305131421106	1.5791337873623141	1.334054800521339	1.040382182768302	0.205478198140769	1.122784639287385	0.002633953493743	4.275840576279702	0.5255931307239631	0.142251024365079	0.251654467884424	0.18598432382795602
38.0.	0.41871428031644703	0.165314969140087	0.684385719300988	1.581123523783037	0.708755863574222	3.998008509645087	0.44543380524746806	1.574472114564252	1.329701642143352	1.036782705377283	0.204807548580546	1.119116498587979	0.002643938000596	4.277623040643399	0.5253483749551361	0.14225028578470902	0.25102156869653103	0.185904984811385
38.0.400000000000006.0	0.419186115001266	0.16536909104781902	0.68309307808173	1.5849327830827642	0.706008898464334	3.990466963974482	0.44612639874812204	1.569812667406056	1.323899432144971	1.033212281266747	0.203922171717202	1.11431296921995	0.002651217671106	4.278829956389177	0.5251360325819301	0.14224578799516002	0.250327027306578	0.185804219479269
38.0.800000000000004.0	0.41978558144368805	0.16542497689457902	0.681657884098354	1.589577842746655	0.703296528960432	3.982092075602439	0.44684807695465606	1.565156452053191	1.316797124873875	1.029663609414744	0.20284295945598502	1.108479962309125	0.002655945201946	4.279539601192771	0.524923270604283	0.14223134706263502	0.24957340145210102	0.18567696396659902
39.0.2.0	0.420461727594219	0.16547206520148802	0.6800902490874771	1.5946941144559	0.7006111695252271	3.972940423780238	0.44756073698436105	1.560503988565665	1.308605975148362	1.026129868351332	0.20160034554337702	1.101775088180626	0.0026583953573040002	4.27983959329729	0.524683693204249	0.142202498873709	0.24876739097397402	0.185520668282938
39.0.6.0	0.421167141080838	0.16550210153921102	0.678408339549287	1.5999451702970942	0.6979471491150441	3.9631160370607312	0.448232480863392	1.55585536586997	1.2995805411300752	1.022605162169735	0.20023150226229502	1.094392859555874	0.0026589371215630002	4.27982155009561	0.52439766248616	0.142156480224986	0.24791874047656	0.18533511876993602
40.0.	0.42185985992747504	0.16550928637696802	0.6766363178652111	1.605035940268039	0.6953007567260461	3.952758455104325	0.44883863082291303	1.551210303570397	1.289999187561237	1.019084866535128	0.19877744655690602	1.08654935402337	0.0026580029336140004	4.279576632154084	0.524052290509849	0.142092137397898	0.24703919765325602	0.18512217008515902
