time	ADP	ATP	BPG	P3G	pep	phos	pyr
44.0.550000000000004.0	0.9494934575478611	9.050506542452087	0.010478579847437	4.989521420152575	5	0.939014877700423	0
45.0.1.0	0.9536820222312551	9.046317977768691	0.010432390971334	4.989567609028677	5	0.9432496312599201	0
45.0.650000000000006.0	0.9578525548326621	9.042147445167286	0.010386763716879	4.989613236283132	5	0.9474657911157821	0
46.0.2.0	0.9620052692912281	9.037994730708723	0.010341686838407001	4.989658313161604	5	0.9516635824528201	0
46.0.75000000000001.0	0.9661403753668371	9.033859624633115	0.010297149402245001	4.989702850597766	5	0.95584322596459	0
47.0.300000000000004.0	0.970258078753203	9.02974192124675	0.010253140775690001	4.989746859224319	5	0.9600049379775111	0
47.0.85.0	0.9743585811870721	9.02564141881288	0.010209650616457	4.9897903493835525	5	0.9641489305706131	0
48.0.400000000000006.0	0.9784420805536821	9.021557919446273	0.010166668862577001	4.989833331137433	5	0.9682754116911041	0
48.0.95.0	0.9825087709886561	9.017491229011302	0.010124185722723	4.989875814277288	5	0.9723845852659321	0
49.0.50000000000001.0	0.986558842976448	9.013441157023511	0.010082191666932	4.989917808333078	5	0.9764766513095151	0
50.0.050000000000004.0	0.9905924834455081	9.00940751655445	0.010040677417722	4.989959322582288	5	0.980551806027784	0
50.0.6.0	0.994609875860284	9.005390124139671	0.009999633941572	4.990000366058439	5	0.984610241918711	0
51.0.150000000000006.0	0.9986112003101951	9.001388799689758	0.009959052440743	4.990040947559267	5	0.9886521478694501	0
51.0.7.0	1.002596633595684	8.997403366404269	0.009918924345442	4.990081075654568	5	0.9926777092502411	0
52.0.25000000000001.0	1.006566349311493	8.993433650688461	0.009879241306296001	4.990120758693714	5	0.9966871080051961	0
52.0.800000000000004.0	1.010520517927231	8.989479482072724	0.009839995187126001	4.990160004812886	5	1.000680522740104	0
53.0.35.0	1.014459306865383	8.98554069313457	0.009801178058012	4.990198821941997	5	1.004658128807369	0
53.0.900000000000006.0	1.018382880576819	8.981617119423134	0.009762782188629	4.990237217811383	5	1.008620098388189	0
54.0.45.0	1.022291400613937	8.977708599386016	0.009724800041842	4.99027519995817	5	1.012566600572094	0
55.0.00000000000001.0	1.026185025701494	8.97381497429846	0.009687224267556001	4.990312775732456	5	1.016497801433937	0
