time	EGF	GS	Grb	PLCg	PLCgP	PLCgl	R	R2	RG	RGS	RP	RPLCg	RPLCgP	RSh	RShG	RShGS	RShP	Ra	SOS	ShG	ShGS	ShP	Shc
56.0.	580.5960872562189	1.716218655283423	14.347786724269671	0.697366903237129	3.223601661472407	99.88423841398223	0.596087256219488	30.178281521844962	2.505129649213086	0.709674119922687	3.602124949670921	0.185352507110862	1.009440514197509	0.07525789336452	0.496124456048645	0.38105181793053106	1.897304374584119	17.324429136004763	1.7694798008099561	35.420438971278735	29.423575606053475	81.12676311620284	1.179483764537158
56.0.800000000000004.0	580.5969911521462	1.715423353396639	14.338727892422035	0.635420145392468	3.204453152694103	100.05601131051311	0.596991152146768	30.239161772720276	2.527185452195178	0.716233275656695	3.608193237981408	0.16932303074499902	0.9347923606554661	0.074902450921701	0.494214318950753	0.37600242388868704	1.887426559012558	17.348139082397715	1.7698767356539542	35.40974907208615	29.422464211404098	81.1628934107173	1.172347553018775
57.0.6.0	580.5977787794111	1.714669319850457	14.330280985996882	0.580823438349452	3.187141006514578	100.20931232803044	0.597778779411661	30.29159876508387	2.5484884314914	0.722664254508475	3.6133696233416	0.15507229165077002	0.8676509354549181	0.074605570145096	0.49257713251283103	0.37153860312892	1.879176956773308	17.368736092405868	1.7702659818775222	35.39891943187657	29.4208618406347	81.19595017469732	1.166370290231216
58.0.400000000000006.0	580.5984623698432	1.713952199343341	14.322385408177858	0.5327139732000571	3.171524850686617	100.34597522352152	0.598462369843972	30.33652268635649	2.569048761537907	0.7289611657777391	3.617756278480262	0.142415577422967	0.807370375168988	0.07435756182830301	0.491170969279677	0.36759632401521003	1.872292163164636	17.386553904091567	1.7706460041488312	35.388040865153556	29.41884430671495	81.22632911686097	1.161368692982699
59.0.2.0	580.5990531305982	1.7132684007733832	14.314988510623085	0.490327504665843	3.157468069229261	100.46768068514596	0.5990531305990721	30.374780557867453	2.588878709348742	0.7351191819285551	3.621445623138672	0.13118458113195702	0.7533391598271321	0.074150355071719	0.48995985570313105	0.36411751973286904	1.866549284905204	17.401897212089963	1.771015673323121	35.37718859764832	29.416479224242142	81.2543654879767	1.157189674719894
60.0.	580.5995612845198	1.7126149549825551	14.308044419042442	0.45298784603017206	3.14483928213421	100.57596354749245	0.599561284520793	30.407140431287424	2.6079922961063122	0.7411344487478481	3.624520948113565	0.12122656834902601	0.70498275599434	0.07397723113917101	0.48891307601787704	0.361049737720457	1.8617603366235231	17.41504305528004	1.771374194495904	35.36642440332943	29.41382666405331	81.28034338924267	1.153705161873552
60.0.800000000000004.0	580.5999961192107	1.7119893967680802	14.30151303326386	0.420097285112409	3.1335134174910992	100.67222083952842	0.599996119211587	30.434296104906657	2.626404988697768	0.7470039988557731	3.627057066710603	0.112403429439467	0.661765028428809	0.07383259844428	0.48800452193694205	0.358345767707816	1.8577672401399932	17.426242390252114	1.7717210453699832	35.355798501471575	29.410939791298414	81.30450376515108	1.15080781384989
61.0.6.0	580.6003660418578	1.7113896676217162	14.29535917812619	0.39112789308467605	3.123372437706514	100.75772034795911	0.600366041858826	30.456872138614628	2.644133421020857	0.752725669158057	3.629120973136624	0.10459066837410101	0.62318865287582	0.07371180326865401	0.487212094452425	0.355963259613781	1.854437410235767	17.435721776639642	1.772055923860976	35.345351230261656	29.407865479745535	81.32705122935242	1.148407493069724
62.0.400000000000006.0	580.6006786374073	1.7108140360270552	14.28955188395258	0.365613682722209	3.114305777949878	100.83360943369772	0.6006786374082831	30.475428992070647	2.661195144246774	0.7582980226461951	3.630772492244499	0.09767636760001601	0.588794738030417	0.073610971205747	0.48651716080629803	0.35386434053127	1.851659894430375	17.443685114967128	1.772378703888308	35.33511451488281	29.404644896907243	81.34815986595969	1.146428355276533
63.0.2.0	580.6009407281576	1.710261032516257	14.28406377776842	0.343143563113503	3.106210550036429	100.90092388943766	0.600940728158449	30.490468150051885	2.67760840476587	0.763720274798093	3.632064909131108	0.09156015870825	0.5581618387043911	0.07352687480287401	0.48590406719358004	0.35201523815193103	1.84934202440791	17.45031539040965	1.7726893983462362	35.32511314861852	29.40131405618756	81.36797813932824	1.144806451309339
64.0.	580.6011584332689	1.709729397045806	14.278870568743256	0.323355032587512	3.098991559281402	100.96059667118604	0.601158433269668	30.502437132473897	2.693391948224745	0.76899222470616	3.633045570447214	0.086152220586362	0.5309045163589751	0.073456823384639	0.485359705894281	0.35038591629734	1.847406531601686	17.455776386779625	1.7729881283146782	35.315365905452545	29.39790433363611	81.38663303403108	1.143487749702281
64.0.8.0	580.6013372270403	1.70921803658627	14.27395061349814	0.305928549536126	3.092561175905084	101.01346637579802	0.601337227041104	30.511734314492028	2.708564847863209	0.7741141909589441	3.633756451990277	0.08137232025129601	0.5066715785097751	0.073398571547405	0.484873134208452	0.34894972674822605	1.845789077785219	17.460214344249135	1.77327509764591	35.305886502076255	29.394442948060753	81.40423353457405	1.142426504999612
65.0.60000000000001.0	580.6014819951092	1.708725991127588	14.26928454889675	0.29058252103292004	3.086839096678963	101.06028537010542	0.60148199510998	30.518713504944117	2.723146355252728	0.779086952222786	3.634234689303497	0.077148906411557	0.485144105771437	0.07335024329379701	0.48443524169591706	0.34768308030106904	1.8444361522839192	17.46375954192827	1.7735505721452292	35.29668442629998	29.39095340420343	81.42087354211677	1.141583909805081
66.0.4.0	580.6015970879758	1.70825240657659	14.264854981713903	0.277068850974289	3.081752026913111	101.10172750543788	0.6015970879764481	30.52368824978254	2.737155771503461	0.7839116924087131	3.634513069680293	0.073418261800008	0.46603335487502506	0.07331026921556301	0.48403846170934306	0.346565138925425	1.84330328980072	17.466527792621278	1.773814862647228	35.28776564772066	29.38745589944215	81.43663431359381	1.140926979592284
67.0.2.0	580.601686371459	1.707796513266521	14.260646226147879	0.265168992355926	3.077233307741306	101.13839537462624	0.6016863714596	30.526935841676078	2.750612337027154	0.7885899502639561	3.634620485251002	0.070123717256261	0.44907860802054705	0.073277334526634	0.48367652297532404	0.345577530031116	1.842353566216322	17.468621842051515	1.77406831137121	35.279133225220995	29.383967695067295	81.45158649749706	1.140427628465165
68.0.	580.601753273851	1.707357609010303	14.256644081519633	0.25469045183627603	3.073222509044164	101.17082708745446	0.601753273851729	30.52870102822467	2.763535138003485	0.793123573194569	3.634582347778133	0.067214928247532	0.43404502341785206	0.073250336094237	0.48334423695294804	0.34470408316333	1.841556333618216	17.470132668758236	1.774311281017284	35.27078782454136	29.38050345361461	81.46579183037449	1.140061901640719
68.0.8.0	580.601800829664	1.706935045812083	14.252835643695482	0.24546369862432801	3.069665004292783	101.19950255552654	0.6018008296646521	30.529199419763838	2.7759430277857833	0.7975146751033041	3.6344209664698113	0.06464721284807	0.42072152870856105	0.07322834691612501	0.483037316824007	0.343930588905069	1.8408861598995152	17.471140683887082	1.774544146137285	35.262728157832164	29.377075544042345	81.47930454890914	1.13980933667156
69.0.60000000000001.0	580.6018317199587	1.706528219507635	14.249209144795785	0.23733943374093902	3.066511540092494	101.22484928917598	0.601831719959332	30.52862060402689	2.787854561588984	0.801765598013187	3.634155890591502	0.062380949021451006	0.408918787969401	0.07321058674941	0.482752224195494	0.343244579359058	1.8403219423192132	17.471716832371374	1.7747672863809991	35.254951355800884	29.373694316739215	81.49217256428575	1.139652430550888
70.0.4.0	580.6018483093225	1.7061365617362871	14.245753816628126	0.23018617968457403	3.063717810231395	101.24724771786934	0.6018483093230791	30.527130979406287	2.799287942920558	0.8058788772404181	3.6338042189586943	0.060381028259642006	0.398467263955295	0.07319639781532601	0.482486039885318	0.342635129284996	1.839846168278836	17.471923598666066	1.774981081277833	35.24745328184398	29.370368350460552	81.50443843839624	1.139576194034659
71.0.2.0	580.6018526796112	1.705759533757964	14.242459774026745	0.22388815437786502	3.061244041549606	101.26703605201702	0.6018526796117091	30.524876321578706	2.810260980338171	0.8098572098787951	3.633380878565792	0.058616362139401	0.38921538991637705	0.07318522468883401	0.482236355486776	0.342092676763735	1.839444300154561	17.471815921365877	1.7751859062670161	35.24022879641547	29.367104673332573	81.51614019522059	1.139567777937385
72.0.	580.6018466606105	1.7053966217214631	14.23931791490762	0.21834339691225602	3.059054596893606	101.28451470862113	0.601846660610962	30.521984100139925	2.820791053241588	0.8137034263606551	3.632898874679976	0.057059438088352	0.381027859484909	0.07317659763678601	0.48200118274458403	0.341608862130625	1.839104264280273	17.471442021813584	1.7753821297358332	35.2332719788422	29.363908960051507	81.52731199536825	1.1396161589457
72.0.8.0	580.6018318577951	1.70504733306668	14.236319834376294	0.213462116003681	3.057117598753196	101.29995032613544	0.601831857795584	30.518565562894675	2.830895085527671	0.817420464865233	3.632369514728316	0.05568592055242701	0.37378403855553605	0.073170118797468	0.481778878109173	0.34117638385064303	1.8388160270872542	17.470844152267507	1.775570110865683	35.2265763128527	29.360785707351834	81.5379846971884	1.139711874762407
73.0.60000000000001.0	580.601809677378	1.7047111938066442	14.233457750667533	0.20916523520267002	3.055404575844734	101.3135793956033	0.60180967737844	30.514717605776276	2.840589526053836	0.8210113483536061	3.6318026082526043	0.05447429377755401	0.36737649957203306	0.07316545070160001	0.48156808015586805	0.34078886998504504	1.838571243972848	17.470059269418893	1.775750198120393	35.22013484124329	29.357738389734394	81.54818632396811	1.139846800238723
74.0.4.0	580.6017813488478	1.70438774648687	14.230724441065222	0.205383111761714	3.053890133854195	101.32561153585515	0.601781348848211	30.510524446202925	2.8498903349655498	0.8244791640192131	3.6312066451147693	0.053405542525760005	0.361709676003505	0.073162306723673	0.48136765785441105	0.340440763911992	1.83836296870966	17.469119639088735	1.775922728240742	35.21394029435571	29.35476959734127	81.55794245345074	1.14001395765245
75.0.2.0	580.601747945194	1.704076548661626	14.228113186258621	0.202054408655538	3.052551650741966	101.3362324405093	0.60174794519449	30.506059117152382	2.858812975046472	0.827827044953913	3.6305889540194123	0.052462867211495005	0.356698632882041	0.073160443125758	0.48117666794811004	0.340127223002663	1.838185413142471	17.468053377835947	1.7760880256340972	35.20798519638106	29.351881157747783	81.56727654314231	1.140207355509738
76.0.	580.6017104010148	1.703777171760809	14.225617721847106	0.199125101587034	3.051368996397377	101.34560652392568	0.601710401015017	30.50138479846314	2.867372407345035	0.8310581538410551	3.629955843288331	0.05163143014684501	0.352267947943392	0.07315965241628501	0.48099431994880804	0.339844029012212	1.838033748580537	17.46688493701358	1.77624640206907	35.202261952928275	29.34907424331695	81.57621020255611	1.140421851240732
76.0.80000000000001.0	580.6016695286922	1.703489200248569	14.223232195918037	0.19654760490801101	3.050324275979295	101.3538792922609	0.601669528692592	30.49655600093537	2.8755830904185453	0.834175668498893	3.629312725682474	0.050898129808399	0.34835069704374105	0.07315975779587801	0.48081994747369605	0.33958750901530405	1.8379039417079612	17.46563553454677	1.776398156602526	35.1967629227924	29.346349465634795	81.58476342161198	1.140653033967867
77.0.60000000000001.0	580.6016260328195	1.703212230996884	14.220951131799085	0.19428000225699102	3.049401595958358	101.36117946449355	0.601626032819858	30.491619617774457	2.883458982615326	0.837182769109539	3.628664228924971	0.05025140027203501	0.344887537019382	0.073160608503055	0.48065298484349406	0.33935446579411105	1.837792619033864	17.46432353939954	1.7765435756808112	35.19148047642309	29.343706958418746	81.59295476279861	1.140897124184918
78.0.4.0	580.6015805230389	1.7029458728148401	14.21876939523245	0.192285369384455	3.048586851660474	101.36762086682972	0.6015805230394691	30.48661585684526	2.891013546887237	0.840082626980255	3.6280142934388353	0.04968103319626101	0.34182587892937805	0.073162075905933	0.48049294803031806	0.339142116668649	1.8376969549150761	17.462964813365996	1.7766829333689582	35.18640704321914	29.34114645016739	81.60080152337	1.14115088772343
79.0.2.0	580.6015335254552	1.7026897460883141	14.216682165340018	0.19053117811755302	3.047867534977735	101.37330412233545	0.601533525455736	30.481579066122933	2.8982597576894653	0.842878394695285	3.627366258677386	0.049178019963805004	0.33911914460574905	0.07316405021347501	0.480339419189505	0.33894803984230204	1.837614579032961	17.461573014478397	1.77681649167137	35.18153514945257	29.33866732770282	81.60831987274247	1.141411561823843
80.0.	580.6014854927616	1.7024434824957781	14.214684908849296	0.18898877172969702	3.04723256084336	101.37831815603967	0.6014854927620821	30.47653846366414	2.9052101095822502	0.845573197527223	3.626722939296367	0.048734411810981	0.33672609957659805	0.073166437702156	0.48019203413507505	0.33877012741717705	1.837543499916015	17.4601598659818	1.776944500915465	35.17685744834901	29.336268691644435	81.61552496934597	1.141676791490059
