	A	E	G	R
40	12.50548141660785	50027.99190130324	20001295.53562455	49994.735935219
41	12.502937245847141	50024.19930380163	19999915.888679698	50008.77774098648
42	12.500651787579487	50018.47595445673	19997702.47554611	50013.719174837504
43	12.498655177778863	50011.82444253379	19995074.36860852	50012.56262946228
44	12.496950289993832	50004.9323894807	19992320.457037326	50007.55561929132
45	12.49551991499733	49998.250883183515	19989631.78832796	50000.353038374036
46	12.494342917192737	49992.06237266197	19987129.057206884	49992.12478463933
47	12.49339344394311	49986.524079725175	19984880.57186766	49983.6872243093
48	12.49264275041722	49981.70392968807	19982917.191701323	49975.56300994684
49	12.492061373504137	49977.60650338138	19981243.408080474	49968.076852062455
50	12.49161782243772	49974.19372729871	19979845.881627146	49961.40803436352
51	12.491285847560173	49971.40271410649	19978700.35530607	49955.62527032126
52	12.49104427270637	49969.16115170349	19977778.217926428	49950.72394689974
53	12.490873840023191	49967.39238432709	19977048.870520096	49946.650057748244
54	12.490757689777084	49966.02136181144	19976482.18610168	49943.32422400652
55	12.49068228118929	49964.978685765316	19976050.125586636	49940.656708001516
56	12.490637117048513	49964.202470556294	19975727.552644655	49938.55517896367
57	12.490614124754288	49963.63962442013	19975492.824150518	49936.92996536429
58	12.490606412125047	49963.243413181306	19975326.872599088	49935.69767313711
59	12.490608752335756	49962.97489057798	19975213.763127204	49934.78325856135
60	12.490617392245085	49962.802527813925	19975140.55572417	49934.12143959607
61	12.490629281891465	49962.69708492905	19975095.21271651	49933.64742971964
62	12.490642939468941	49962.64295215866	19975071.295715347	49933.32501864856
63	12.490657104807887	49962.62564712916	19975062.821536798	49933.11938727678
64	12.490670422110734	49962.6416589331	19975068.42848986	49933.033082898415
65	12.490682419320603	49962.6668070329	19975077.988782227	49932.99088356741
66	12.490693010720777	49962.69687441868	19975089.736441806	49932.97970578374
67	12.490702202191773	49962.72885566108	19975102.40721427	49932.98952445151
68	12.490710059873647	49962.760679613515	19975115.124608785	49933.012781268044
69	12.490716686782124	49962.79098461779	19975127.307350703	49933.04388409381
70	12.490722205718502	49962.81893840528	19975138.595096357	49933.07878870512
71	12.490726747097465	49962.84409554373	19975148.789519805	49933.114653583994
72	12.490730440565471	49962.86628603463	19975157.808177546	49933.14955832152
73	12.490733409496455	49962.88552944926	19975165.648868855	49933.18227657884
74	12.490735767633529	49962.901969759216	19975172.362516478	49933.212095195595
75	12.49073761729807	49962.91582674009	19975178.032883693	49933.238671836414
76	12.490739048714136	49962.92736048765	19975182.761710815	49933.26192443341
77	12.490740140099977	49962.93684617687	19975186.65809382	49933.28194655584
78	12.49074095826232	49962.944556711846	19975189.831138574	49933.298943675676
79	12.490741559496504	49962.95075136161	19975192.385106143	49933.31318607545
80	12.490741990648688	49962.9556688568	19975194.416420247	49933.32497484743
81	12.490742290237918	49962.95952374105	19975196.01203816	49933.334618055495
82	12.490742489567863	49962.96250503545	19975197.24879516	49933.34241467264
83	12.490742613782297	49962.96477649081	19975198.193421338	49933.34864437088
84	12.490742682836466	49962.96647787797	19975198.903002094	49933.35356163257
85	12.490742712369677	49962.967726906754	19975199.425711207	49933.357392979015
86	12.49074271447383	49962.968621474916	19975199.801691577	49933.36033638249
87	12.490742698359002	49962.96924203523	19975200.063994262	49933.36256214702
88	12.490742670921403	49962.96965393534	19975200.239514362	49933.36421472073
89	12.490742637221588	49962.96990963563	19975200.349883206	49933.36541504305
90	12.490742600882072	49962.97005074782	19975200.412291896	49933.366263141164
91	12.490742564414024	49962.97010986447	19975200.44023303	49933.36684077553
92	12.490742529482567	49962.97011216899	19975200.44415524	49933.367214000355
93	12.49074249711971	49962.97007682895	19975200.43203108	49933.36743555391
94	12.490742467893206	49962.970018184344	19975200.4098424	49933.3675470302
95	12.490742442038774	49962.96994674742	19975200.381989576	49933.36758080949
96	12.490742419562245	49962.96987003358	19975200.35163228	49933.36756174379
97	12.490742400317274	49962.96979324373	19975200.320969813	49933.36750860527
98	12.490742384063466	49962.96971981805	19975200.29146908	49933.36743531382
99	12.490742370508967	49962.96965188028	19975200.264047753	49933.36735196395
100	12.490742359340892	49962.96959058979	19975200.2392198	49933.36726567346
