time	C1	C2	C2a	C2b	C3	C3a	C3b	C4	C4BP	C4BP_C4b	C4BP_GlcNac_LF_CRP	C4BP_PC_CRP	C4BP_PC_CRP_LF	C4a	C4b	C4b_C2a	C4b_C2a_C4BP	CRP	GlcNac	GlcNac_HF	GlcNac_HF_MASP	GlcNac_LF	GlcNac_LF_C1_MASP	GlcNac_LF_CRP	GlcNac_LF_CRP_C1	GlcNac_LF_CRP_MASP	GlcNac_LF_MASP	HF	LF	MASP	PC	PC_CRP	PC_CRP_C1	PC_CRP_LF	PC_CRP_LF_C1	PC_CRP_LF_C1_MASP	PC_CRP_LF_MASP	X	dC3b	dC4b_C2a	dC4b_C2a_C4BP	iC4b_C2a
13800.0.	2469.967372720299	78.5993898637272	0.0013895015368550001	231.4006101362724	2764.0927206668334	1885.9072793331652	0.46264934374297506	391.6483492509801	0.47012206880135005	33.31434029532127	-5.073331439026103e-27	0.000128769329125	0	378.35165074902	113.63808981896283	0.139501674358711	0.040906266482984004	1.967224302887372	-5.886789286325797e-26	-2.2380186253627218e-27	-5.600394378499716e-27	-2.1083717207343368e-24	0	-7.684173066174422e-28	-1.011068459497481e-24	-1.918631490148402e-27	-5.278045468111842e-24	-2.499416341386324e-24	19.999680610865585	6.799771858713806	3.9028873683939705e-06	1.9440972402384752e-05	0.032308097676663004	6.817631912133766e-08	9.117967191870157e-05	0.00022800234311	1.389430917237129e-07	0.0005	0.19224413346687702	0.6853663956760291	0.200970919250149	188.89706101063288
14000.0.	2469.967368404074	76.52910035219685	0.00129663215807	233.47089964780267	2719.1589283940593	1930.841071605939	0.44937492706367005	385.675769552105	0.45442857834132405	33.309430903306115	-5.120132382980625e-27	0.00012445157779400001	0	384.3242304478951	117.54519652894396	0.137737123312339	0.039040528056623	1.967224302591669	-5.84061668387944e-26	-2.238018628225486e-27	-5.6003911511552285e-27	-2.091834286583816e-24	0	-8.022222035436957e-28	-1.0693048430256739e-24	-2.003256557122967e-27	-5.236643013850775e-24	-2.4994163446108047e-24	19.99967511424703	6.7997679315201225	3.902591665828292e-06	1.9439490246145672e-05	0.032306920587294	6.911921994321436e-08	9.274815389251212e-05	0.000231927174872	1.413050140777593e-07	0.0005	0.18672872880348002	0.6767003692882241	0.19180550976777702	189.68329437415727
14200.0.	2469.967364358673	74.51138117965972	0.0012115397372440002	235.4886188203398	2675.5258029256934	1974.474197074305	0.436262445898885	379.7513915539543	0.439720175806314	33.3039992561289	-5.1619203378093754e-27	0.00012040476521400002	0	390.2486084460458	121.45720190931395	0.135897821775842	0.037272385728327	1.9672243022766231	-5.794806841384476e-26	-2.23801863108641e-27	-5.6003879240697736e-27	-2.075426785088116e-24	0	-8.35762797072163e-28	-1.12708828724055e-24	-2.087219893055064e-27	-5.195565877672261e-24	-2.49941634783503e-24	19.999669618076457	6.799764004647531	3.902276620208773e-06	1.943791237602055e-05	0.032305473122218	7.006197897046673e-08	9.431650911481729e-05	0.000235851685741	1.436667348036754e-07	0.0005	0.181280531340814	0.6676667979005431	0.18311944647567702	190.43379398445572
14400.0.	2469.9673605609983	72.54500265672151	0.001133432716974	237.45499734327805	2633.1757339663013	2016.8242660336982	0.423343444434568	373.8756408257718	0.42591286292742503	33.298098746283095	-5.199243066920926e-27	0.00011660578632900001	0	396.1243591742283	125.37239651738372	0.133993637793308	0.035596107627450004	1.9672243019435671	-5.749356908930116e-26	-2.238018633945592e-27	-5.600384697259036e-27	-2.05914819543825e-24	0	-8.690410365503957e-28	-1.184421842878005e-24	-2.170526377506053e-27	-5.154811503556175e-24	-2.4994163510589808e-24	19.999664122379997	6.799760078114715	3.901943564492273e-06	1.943624537921894e-05	0.032303778404692	7.100459623523768e-08	9.588473014624977e-05	0.000239775857049	1.460282432509387e-07	0.0005	0.175912658683773	0.65831418632354	0.174884588183636	191.1504227232347
14600.0.	2469.9673569904485	70.62875751328245	0.001061614677327	239.3712424867171	2592.0882810294506	2057.9117189705494	0.41064406505600504	368.0489297555101	0.412931717931226	33.29177696670246	-5.232583422318215e-27	0.00011303403309400001	0	401.95107024449004	129.28911240574735	0.132033645730068	0.034006326387302	1.967224301593725	-5.704264058993522e-26	-2.2380186368031223e-27	-5.600381470737627e-27	-2.042997504844413e-24	0	-9.020588676727799e-28	-1.241308597275394e-24	-2.2531808810249553e-27	-5.11437735556195e-24	-2.499416354282646e-24	19.999658627181972	6.799756151939076	3.901593722308349e-06	1.9434495303076172e-05	0.032301857059822005	7.194707170595002e-08	9.745281005568409e-05	0.00024369967140000002	1.483895294891977e-07	0.0005	0.170635982751487	0.648687138278734	0.167074581763717	191.83493434445404
14800.0.	2469.967353628597	68.76146097777612	0.000995471152342	241.2385390222234	2552.2406729014965	2097.7593270985035	0.398185689394206	362.2716577864246	0.400709716841307	33.2850764484767	-5.262368180294642e-27	0.00010967107006300001	0	407.7283422135755	133.20572221402747	0.130026183466934	0.032498015643285	1.9672243012282211	-5.659525486263985e-26	-2.238018639659079e-27	-5.600378244519164e-27	-2.0269737084730147e-24	0	-9.348182314209122e-28	-1.297751665761827e-24	-2.335188262483539e-27	-5.074260917671028e-24	-2.499416357506008e-24	19.99965313250508	6.799752226136848	3.901228217734596e-06	1.94326677033214e-05	0.032299727539073	7.288940529539043e-08	9.902074237875291e-05	0.000247623112574	1.507505842498462e-07	0.0005	0.165459396249514	0.63882663752263	0.159664747101564	192.48898041121333
15000.0.	2469.967350458909	66.94195079731631	0.0009344585084570001	243.05804920268318	2513.6082471722625	2136.3917528277375	0.385985515989887	356.5442115849079	0.389186732384926	33.27803528779737	-5.288975506091699e-27	0.000106500358885	0	413.45578841509223	137.1206383831198	0.127978905893001	0.031066467814711004	1.967224300848088	-5.615138407468442e-26	-2.2380186425135392e-27	-5.60037501861636e-27	-2.011075809384211e-24	0	-9.673210631036722e-28	-1.353754184417441e-24	-2.416553366661277e-27	-5.034459693630518e-24	-2.4994163607290558e-24	19.99964763837053	6.7997483007231825	3.9008480842353645e-06	1.9430767688219305e-05	0.03229740639584	7.383159686819931e-08	0.00010058852108000001	0.00025154616542500004	1.531113988728518e-07	0.0005	0.16039005279846003	0.6287703107721101	0.15263196828395	193.11411678307232
15200.0.	2469.967347466514	65.16908720716124	0.0008780945329170001	244.83091279283823	2476.1648358223683	2173.8351641776317	0.37405707920747305	350.86696515013375	0.378308680218632	33.27068768136447	-5.312741286194027e-27	0.000103507023392	0	419.13303484986636	141.03231247019616	0.12589883483987502	0.029707273168782	1.967224300454277	-5.571100061198455e-26	-2.2380186453665714e-27	-5.600371793041088e-27	-1.9953028184699197e-24	0	-9.995692914824735e-28	-1.409319303962997e-24	-2.4972810220472492e-27	-4.994971206798086e-24	-2.499416363951778e-24	19.9996421447981	6.799744375712242	3.900454272855856e-06	1.9428799959099272e-05	0.032294908520443005	7.477364624794206e-08	0.000102156140518	0.000255468815802	1.554719652584101e-07	0.0005	0.155433582643897	0.6185526731415151	0.145954591030971	193.7118096787039
15400.0.	2469.9673446380034	63.44175285658791	0.0008259504370860001	246.55824714341156	2439.8831024518413	2210.1168975481587	0.36241071405916203	345.2402798743966	0.368026787943786	33.26306438565794	-5.3339645215381206e-27	0.00010067764847100001	0	424.7597201256035	144.93923454697054	0.123792405628836	0.028416300145317003	1.967224300047663	-5.527407707738416e-26	-2.238018648218239e-27	-5.600368567804459e-27	-1.979653754392329e-24	0	-1.0315648380004301e-27	-1.464450184586525e-24	-2.577376038898975e-27	-4.955792999988037e-24	-2.499416367174162e-24	19.99963665180632	6.799740451117271	3.900047659607148e-06	1.9426768846739793e-05	0.032292247341312	7.571555322319315e-08	0.000103723595417	0.000259391050462	1.57832275822904e-07	0.0005	0.15059428588442803	0.608205356933058	0.13961232627650602	194.28344133941457
15600.0.	2469.967341961255	61.758852697222665	0.000777644037371	248.2411473027767	2404.734836212965	2245.265163787035	0.351053971474929	339.664504561661	0.35829696689279	33.255193112655526	-5.35291193750594e-27	9.800010725097534e-05	0	430.33549543833914	148.83993266694347	0.121665510402577	0.027189676905407002	1.967224299629056	-5.484058628895208e-26	-2.238018651068599e-27	-5.600365342916863e-27	-1.96412764352287e-24	0	-1.06330961608469e-27	-1.519149991551221e-24	-2.6568432074842823e-27	-4.916922635318593e-24	-2.499416370396199e-24	19.999631159412548	6.79973652695068	3.8996290522253e-06	1.9424678344773723e-05	0.032289434997869	7.665731755329413e-08	0.00010529088083400001	0.000263312857006	1.601923234588563e-07	0.0005	0.145875305102172	0.5977573246217891	0.13358615972336302	194.83031531731663
15800.0.	2469.967339425285	60.11931383895299	0.0007328339207460001	249.88068616104636	2370.6912071552197	2279.3087928447803	0.33999198841746103	334.1399754107112	0.349079270300415	33.247098872134934	-5.369821938867182e-27	9.546341204157992e-05	0	435.8600245892889	152.73297239002767	0.11952353842757601	0.026023774059125003	1.9672242991992	-5.441050127829163e-26	-2.238018653917707e-27	-5.600362118388052e-27	-1.948723519881689e-24	0	-1.0948055305325891e-27	-1.5734218914564278e-24	-2.7356872965404354e-27	-4.878357694060364e-24	-2.4994163736178786e-24	19.999625667633044	6.799732603224098	3.89919919624694e-06	1.94225321396759e-05	0.032286482489635004	7.759893897326712e-08	0.000106857992135	0.00026723422381100004	1.625521014984133e-07	0.0005	0.141278779223375	0.5872350669515211	0.12785826715974102	195.3536614126659
16000.0.	2469.9673370201194	58.522085377861075	0.000691214437083	251.47791462213834	2337.7229871942172	2312.2770128057828	0.32922781696658204	328.6670159683655	0.34033742446173604	33.23880426884724	-5.3849080137386524e-27	9.305758536584367e-05	0	441.3329840316346	156.61695635508556	0.11737141354073201	0.024915188522284002	1.9672242987587842	-5.398379528886258e-26	-2.2380186567656104e-27	-5.600358894227166e-27	-1.9334404250775706e-24	0	-1.126054476971994e-27	-1.627269049047674e-24	-2.8139130519033867e-27	-4.840095776485993e-24	-2.4994163768391926e-24	19.99962017648307	6.799728679948438	3.898758780519251e-06	1.9420333637625533e-05	0.032283399805254	7.854041719803485e-08	0.00010842492497200001	0.000271155139968	1.6491160368004588e-07	0.0005	0.13680598032559801	0.5766627869952461	0.12241193529672201	195.85464028253793
16200.0.	2469.967334736683	56.96613820465981	0.000652511383712	253.03386179533956	2305.8007405321523	2344.1992594678477	0.318762716324103	323.2459370547005	0.332038421383465	33.230329762445464	-5.3983616725992566e-27	9.077354798398252e-05	0	446.7540629452996	160.49052389889772	0.11521362893727201	0.023860728417253	1.967224298308446	-5.356044177436501e-26	-2.2380186596123554e-27	-5.600355670442781e-27	-1.918277408249992e-24	0	-1.157058341351656e-27	-1.6806946244840757e-24	-2.891525195256815e-27	-4.802134501725072e-24	-2.4994163800601298e-24	19.999614685976965	6.799724757133952	3.898308442335617e-06	1.9418085991291954e-05	0.03228019603451	7.948175192781717e-08	0.00010999167526200001	0.00027507559523300005	1.672708241185077e-07	0.0005	0.13245743502391802	0.566062571135545	0.117231487708483	196.33434772890052
16400.0.	2469.967332566703	55.45046476882265	0.0006164782864120001	254.54953523117675	2274.8949870241754	2375.1050129758246	0.30859641143438804	317.87703668120884	0.32415216466565905	33.22169389146305	-5.410354996318303e-27	8.860302130909127e-05	0	452.1229633187913	164.3523506744372	0.11305427947353601	0.022857399058183	1.967224297848775	-5.314041439690379e-26	-2.238018662457983e-27	-5.6003524470429734e-27	-1.903233526003466e-24	0	-1.187818999620971e-27	-1.733701771023312e-24	-2.968528423265803e-27	-4.764471507599825e-24	-2.499416383280684e-24	19.999609196128194	6.7997208347902784	3.897848771330218e-06	1.9415792116265063e-05	0.032276879465965004	8.042294284744055e-08	0.00011155823916300001	0.000278995579974	1.6962975727612748e-07	0.0005	0.12823303200010602	0.5554545478782951	0.112302216097034	196.7938187659874
16600.0.	2469.9673305026167	53.974078874803766	0.000582893165785	256.02592112519557	2244.976341685489	2405.023658314511	0.29872732105987604	312.5605999214235	0.31665115910177905	33.21291347624915	-5.4210428433148296e-27	8.653844234071027e-05	0	457.4394000785766	168.201148370297	0.11089709152299901	0.021902389763123	1.967224297380318	-5.272368702565602e-26	-2.2380186653025323e-27	-5.600349224035325e-27	-1.888307842359759e-24	0	-1.2183383171864871e-27	-1.786293632985064e-24	-3.044927406286479e-27	-4.727104450505445e-24	-2.4994163865008467e-24	19.999603706949454	6.799716912926485	3.897380314780637e-06	1.9413454720071284e-05	0.032273457672046	8.136398963531226e-08	0.000113124613063	0.000282915085127	1.71988397938969e-07	0.0005	0.12413211679936902	0.544857034527075	0.10761031557400301	197.23403128215529
16800.0.	2469.967328537507	52.53601539868232	0.00055155574366	257.4639846013171	2216.0156328150483	2433.9843671849517	0.28915275963255205	307.29689880591224	0.309510240083611	33.20400378978333	-5.430564780154916e-27	8.457288891553699e-05	0	462.7031011940879	172.03566435873057	0.10874545088159301	0.020993061712085002	1.967224296903583	-5.23102337349279e-26	-2.2380186681460394e-27	-5.600346001426985e-27	-1.8734994286883197e-24	0	-1.248618148787034e-27	-1.838473344066582e-24	-3.120726787983475e-27	-4.6900310052359554e-24	-2.4994163897206116e-24	19.999598218452693	6.799712991551112	3.896903579776028e-06	1.9411076311470155e-05	0.032269937583846005	8.230489196045088e-08	0.000114690793557	0.00028683410215500003	1.743467411922737e-07	0.0005	0.12015357576821101	0.5342866744363141	0.103142825105551	197.65590962485717
17000.0.	2469.9673266650293	51.13533005426325	0.0005222849964400001	258.8646699457363	2187.9840020543247	2462.0159979456753	0.27986911415916904	302.08619216715346	0.30270633454537704	33.19497871577169	-5.4390467612394926e-27	8.270001419323624e-05	0	467.91380783284666	175.85468145633467	0.106602428418857	0.020126936499671	1.9672242964190412	-5.190002880283548e-26	-2.238018670988538e-27	-5.6003427792246924e-27	-1.858807363659014e-24	0	-1.27866033808702e-27	-1.89024402583137e-24	-3.195931184294352e-27	-4.653248864865872e-24	-2.499416392939973e-24	19.99959273064916	6.7997090706722165	3.8964190378388e-06	1.9408659222795663e-05	0.032266325556664005	8.324564948831592e-08	0.00011625677743700001	0.00029075262301200003	1.76704782400298e-07	0.0005	0.11629590958559101	0.5237585630129851	0.098887571323423	198.06032779198915
17200.0.	2469.9673248793574	49.77109909027318	0.000494917028698	260.2289009097265	2160.852987317078	2489.147012682922	0.270871999956233	296.9287255115287	0.29621825130761203	33.18585088267086	-5.4466026025533995e-27	8.091398895181962e-05	0	473.07127448847143	179.6570176131023	0.104470804019387	0.019301685580115	1.967224295927131	-5.1493046709434824e-26	-2.238018673830058e-27	-5.6003395574347936e-27	-1.844230733175165e-24	0	-1.3084667174482822e-27	-1.941608786472569e-24	-3.270545182984011e-27	-4.6167557405825566e-24	-2.4994163961589206e-24	19.99958724354948	6.79970515029739	3.895927127291855e-06	1.9406205623922183e-05	0.032262627427739	8.418626188189732e-08	0.000117822561675	0.00029467064010300003	1.790625171861434e-07	0.0005	0.112557298013362	0.5132863654407971	0.09483311673771301	198.4481125490744
17400.0.	2469.96732317513	48.442419027406046	0.000469303210443	261.5575809725936	2134.5945922080905	2515.4054077919095	0.26215639698444804	291.82473085287813	0.290026495838678	33.17663178659516	-5.453335274780055e-27	7.920945052077411e-05	0	478.175269147122	183.44152569114306	0.10235308866593201	0.018515120400773	1.96722429542826	-5.108926213535158e-26	-2.238018676670627e-27	-5.600336336063285e-27	-1.829768630324468e-24	0	-1.338039107822621e-27	-1.992570719693768e-24	-3.3445733431935614e-27	-4.580549361563328e-24	-2.499416399377452e-24	19.999581757163696	6.799701230433809	3.895428255893185e-06	1.9403717531898373e-05	0.032258848567349	8.512672880123263e-08	0.00011938814341100001	0.00029858814625900005	1.814199414141619e-07	0.0005	0.10893565657965701	0.5028824252074551	0.090968711307329	198.82004622697278
17600.0.	2469.967321547408	47.148406351022636	0.00044530854108100005	262.85159364897703	2109.181342184064	2540.818657815936	0.253716768957573	286.774426564823	0.28411310598398304	33.16733189848656	-5.4593380391099046e-27	7.758145777351749e-05	0	483.2255734351771	187.2070931962542	0.10025154494652301	0.017765183211127	1.967224294922807	-5.068864996006497e-26	-2.2380186795102734e-27	-5.600333115115837e-27	-1.815420155317515e-24	0	-1.3673793184630461e-27	-2.043132903791175e-24	-3.418020194824419e-27	-4.544627474821557e-24	-2.49941640259556e-24	19.99957627150129	6.799697311088255	3.894922803883441e-06	1.940119682844582e-05	0.032254993923843005	8.606704990807565e-08	0.00012095351994400001	0.00030250513470500003	1.837770511736187e-07	0.0005	0.105428686094318	0.492557864898698	0.087284247329125	199.17686941710784
17800.0.	2469.9673199916356	45.88819721759313	0.00042281021232100005	264.1118027824066	2084.5863301811837	2565.4136698188163	0.24554716746697403	281.77801721675684	0.27846150634932404	33.157960760918456	-5.464695451774109e-27	7.60254509684796e-05	0	488.2219827832433	190.95264205013015	0.09816820610870101	0.017049938518165	1.9672242944111291	-5.0291185260408033e-26	-2.2380186823490213e-27	-5.6003298945978104e-27	-1.8011844154340927e-24	0	-1.396489146847095e-27	-2.093298400839058e-24	-3.4908902383360374e-27	-4.508987845072193e-24	-2.4994164058132388e-24	19.999570786571233	6.799693392267139	3.894411125579082e-06	1.9398645267617706e-05	0.032251068063822004	8.700722486491623e-08	0.000122518688717	0.00030642159903	1.861338427635225e-07	0.0005	0.102033915941662	0.48232267986186206	0.08377021749675001	199.51928344441728
18000.0.	2469.967318503599	44.66094714807971	0.000401696343597	265.33905285192	2060.7832525459494	2589.2167474540506	0.237641322199822	276.83569341345094	0.273056379006794	33.148527073831296	-5.4694842478297e-27	7.453721626254248e-05	0	493.1643065865492	194.67712835714119	0.09610489359056101	0.016367565141062003	1.967224293893556	-4.989684330900481e-26	-2.238018685186893e-27	-5.60032667451427e-27	-1.787060524967193e-24	0	-1.4253703785158841e-27	-2.1430702560042747e-24	-3.563187944303957e-27	-4.473628254591586e-24	-2.499416409030485e-24	19.999565302382	6.799689473976529	3.89389355202532e-06	1.939606448798782e-05	0.032247075207649	8.794725333733318e-08	0.00012408364731200002	0.00031033753317	1.8849031267883818e-07	0.0005	0.098748741588648	0.47218582436052703	0.08041767589538401	199.8479526970947
18200.0.	2469.967317079402	43.4658307198061	0.000381864864169	266.53416928019374	2037.7464367456673	2612.2535632543327	0.22999271956511402	271.94763163293726	0.267883548063101	33.139038771802426	-5.4737741267785106e-27	7.311285390761866e-05	0	498.05236836706285	198.3795421799305	0.09406323339896701	0.015716348809388003	1.967224293370396	-4.950559957275142e-26	-2.2380186880239093e-27	-5.6003234548700126e-27	-1.773047605168612e-24	0	-1.4540247870066881e-27	-2.1924514969529995e-24	-3.634917753269781e-27	-4.438546503081291e-24	-2.499416412247291e-24	19.99955981894164	6.799685556222175	3.893370392405569e-06	1.9393456020058844e-05	0.032243019261273	8.888713499371825e-08	0.000125648393435	0.000314252931378	1.9084645759762159e-07	0.0005	0.095570457276148	0.46215529208756	0.077218201666957	200.16350679750315
18400.0.	2469.96731571543	42.302041249995426	0.000363222524897	267.69795875000443	2015.4508617359963	2634.549138264003	0.222594670462143	267.113994069696	0.26292987668251	33.129503093015146	-5.477628447579428e-27	7.174874996441405e-05	0	502.8860059303041	202.0589073098091	0.092044671203692	0.015094675272365	1.96722429284194	-4.911742971125927e-26	-2.2380186908600922e-27	-5.600320235669598e-27	-1.759144784193194e-24	0	-1.4824541337545041e-27	-2.2414451333529996e-24	-3.7060840754906685e-27	-4.4037404075284335e-24	-2.499416415463655e-24	19.999554336257784	6.79968163900953	3.8928419359371534e-06	1.9390821295681812e-05	0.032238903844536	8.98268695066983e-08	0.00012721292491600002	0.000318167788207	1.932022743692543e-07	0.0005	0.092496284194756	0.45223819035057605	0.074163865179543	200.46654264249557
18600.0.	2469.9673144083326	41.168790480903965	0.00034568402236800005	268.8312095190959	1993.8721722642013	2656.127827735798	0.215440368780066	262.3349284778327	0.258183174926148	33.11992664150383	-5.4811048468936624e-27	7.044155094949539e-05	0	507.6650715221674	205.71428104558962	0.09005048634795801	0.014501023885157002	1.967224292308457	-4.873230957535407e-26	-2.23801869369546e-27	-5.60031701691734e-27	-1.745351197045057e-24	0	-1.510660168032739e-27	-2.2900541564454927e-24	-3.776691290787807e-27	-4.369207802071094e-24	-2.4994164186795725e-24	19.999548854337654	6.799677722343759	3.892308453379301e-06	1.9388161655434893e-05	0.032234732316540005	9.076645655359027e-08	0.00012877723969100002	0.00032208209849200005	1.95557760003561e-07	0.0005	0.08952339480792701	0.44244080893499305	0.071247196537916	200.75762630467847
18800.0.	2469.9673131549953	40.06530826179382	0.000329171221209	269.9346917382061	1972.9866877922764	2677.0133122077214	0.20852294163377103	257.61056801955067	0.253632117133466	33.11031544315281	-5.4842557894358654e-27	6.918814111357376e-05	0	512.3894319804494	209.34475397031136	0.08808180483135901	0.013933961637008002	1.967224291770202	-4.8350215205573704e-26	-2.2380186965300283e-27	-5.600313798617333e-27	-1.731665985523798e-24	0	-1.538644626906256e-27	-2.3382815386849776e-24	-3.846743748427027e-27	-4.334946537863594e-24	-2.4994164218950378e-24	19.999543373188114	6.79967380622977	3.891770198436877e-06	1.938547835556037e-05	0.032230507798389	9.170589581689777e-08	0.00013034133580600002	0.000325995857328	1.979129116607501e-07	0.0005	0.08664893373960701	0.432768683916781	0.068461156262349	201.0372948142029
19000.0.	2469.967311952522	38.990842229651705	0.000313612462372	271.00915777034817	1952.771406845755	2697.2285931542424	0.201835492323916	252.94103111910817	0.24926616772019203	33.100674996205775	-5.4871290587774075e-27	6.798562203429474e-05	0	517.058968880892	212.94944972679997	0.08613961133974801	0.013392137589542	1.9672242912274132	-4.7971122830678104e-26	-2.2380186993638152e-27	-5.6003105807734665e-27	-1.718088298171106e-24	0	-1.5664092351980131e-27	-2.386130233437094e-24	-3.9162457670333776e-27	-4.3009544829428256e-24	-2.499416425110048e-24	19.99953789281568	6.7996698906722255	3.891227409044571e-06	1.9382772574301403e-05	0.032226233193608005	9.264518698471837e-08	0.00013190521140200002	0.00032990906005700004	2.002677266421065e-07	0.0005	0.083870035637034	0.42322665679068705	0.06579910798005201	201.30605782743456
19200.0.	2469.9673107982135	37.94465748938096	0.00029894194673700004	272.0553425106188	1933.2040074581078	2716.79599254189	0.19537113689847002	248.32642132340655	0.24507551441014003	33.09101031692219	-5.489768195783588e-27	6.683129425427025e-05	0	521.6735786765938	216.52752479099883	0.084224760392708	0.012874277695461001	1.9672242906803121	-4.7595008866170395e-26	-2.238018702196835e-27	-5.600307363389435e-27	-1.70461729021781e-24	0	-1.593955705467422e-27	-2.4336031747272917e-24	-3.9852016345367804e-27	-4.267229522095655e-24	-2.4994164283245995e-24	19.999532413226564	6.7996659756755555	3.890680308541298e-06	1.938004541772101e-05	0.032221911206522	9.358432975109002e-08	0.00013346886471300002	0.000333821702251	2.026222023813799e-07	0.0005	0.081183840373343	0.413818929260778	0.06325479298349501	201.5643991897072
19400.0.	2469.967309689554	36.926036293912354	0.00028509918498800005	273.07396370608734	1914.2628443015312	2735.7371556984676	0.18912303509848802	243.76682717017465	0.241051008057574	33.081325980881594	-5.4922128909135174e-27	6.572264072994877e-05	0	526.2331728298255	220.07816824204104	0.082337986674636	0.012379179971065002	1.967224290129111	-4.722184991283024e-26	-2.2380187050291014e-27	-5.600304146468755e-27	-1.6912521235313226e-24	0	-1.621285738001014e-27	-2.480703277034167e-24	-4.0536156081462204e-27	-4.2337695567273335e-24	-2.4994164315386876e-24	19.99952693442664	6.799662061243971	3.890129106742112e-06	1.9377297924980914e-05	0.03221754435882	9.452332381623599e-08	0.000135032294058	0.000337733779699	2.049763364367953e-07	0.0005	0.07858750591560901	0.40454911401867705	0.060822306525259	201.81277839996503
19600.0.	2469.9673086241955	35.93427772486699	0.00027202850575300003	274.0657222751327	1895.9269430231316	2754.073056976868	0.183084416377085	239.2623220647581	0.23718410831219003	33.07162616043233	-5.494499335761988e-27	6.465731188843736e-05	0	530.7376779352426	223.6006015281823	0.080479914608632	0.011905709996566	1.967224289574005	-4.685162275525837e-26	-2.2380187078606283e-27	-5.60030093001477e-27	-1.677991966563521e-24	0	-1.648401020812031e-27	-2.5274334351220277e-24	-4.1214919143481986e-27	-4.200572504730983e-24	-2.4994164347523096e-24	19.999521456421526	6.799658147381484	3.8895740009220925e-06	1.937453107321149e-05	0.032213135004507	9.546216888677659e-08	0.000136595497838	0.000341645288395	2.0733012648365001e-07	0.0005	0.076078219144475	0.395420281799639	0.058496075721817004	202.0516319834144
19800.0.	2469.967307599944	34.96869737408788	0.000259678615201	275.03130262591185	1878.1759922379276	2771.82400776207	0.17724860160816203	234.81296416635578	0.23346683448417102	33.061914658665096	-5.496660538558495e-27	6.363311211361755e-05	0	535.1870358336446	227.09407822768216	0.07865106722979001	0.011452796721253001	1.967224289015181	-4.648430436043251e-26	-2.238018710691429e-27	-5.600297714030666e-27	-1.664835994299015e-24	0	-1.675303229649302e-27	-2.573796523908071e-24	-4.188834748927971e-27	-4.167636300358058e-24	-2.499416437965464e-24	19.999515979216564	6.799654234091912	3.889015176715782e-06	1.9371745781956744e-05	0.032208685343437	9.64008646758742e-08	0.000138158474531	0.00034555622452300003	2.096835703074336e-07	0.0005	0.073653204881873	0.38643500499534705	0.056270838953703	202.28137477901907
20000.0.	2469.9673066147457	34.02862702661128	0.00024800220207000004	275.97137297338827	1860.990333579316	2789.0096664206812	0.171609021026803	230.41879628459995	0.22989172103947303	33.05219494029701	-5.4987266077221996e-27	6.264798750573976e-05	0	539.5812037154004	230.55788380391635	0.076851874408409	0.011019428551309001	1.967224288452813	-4.611987187627492e-26	-2.2380187135215143e-27	-5.60029449851947e-27	-1.651783388203835e-24	0	-1.701994028013847e-27	-2.6197953983599837e-24	-4.255648277010056e-27	-4.13495889408987e-24	-2.499416441178145e-24	19.99951050281684	6.799650321378893	3.888452808944763e-06	1.9368942917257903e-05	0.032204197433555	9.73394109033392e-08	0.000139721222687	0.000349466584448	2.120366657974392e-07	0.0005	0.071309733352031	0.37759539807124504	0.054141626653194004	202.50240114696555
