time	A1	A1_2	A2	A2_2	A3	A3_2	CREB_n	DUSP_c	DUSP_n	DUSP_n_ERK_n	DUSP_n_pERK_n	DUSP_n_ppERK_n	DUSPmRNA	ERK_c	ERK_n	Elk1_n	F	FOSn	FOSn_2	FmRNA	Fn	Kin	Kin_2	MEK	PreDUSPmRNA	PreFOSmRNA	PreFmRNA	RSK_c	RsD	RsT	c_FOS_c	c_FOSmRNA	pCREB_n	pDUSP_c	pDUSP_n	pDUSP_n_ERK_n	pDUSP_n_pERK_n	pDUSP_n_ppERK_n	pERK_c	pERK_n	pElk1_n	pMEK	pRSK_c	pRSK_n	pc_FOS_c	ppERK_c	ppERK_n
1870.0.	182.3524	0	7.627319967031466	17.759700032968453	9.847776743203854	3.244843256796173	969.2560125681313	41.085286357251384	60.03322715837891	131.45413412752208	0.514352596867643	1.46284358540548	144.5733041550895	30.05621589178314	1269.0612309446244	1488.1890282592215	21.597017255746668	18.03353452695765	8.069712728552208	22.0379421379436	4.596642194142624	60.033781648977225	22.63195835102285	388.2323326982715	41041.21493137656	77.30997388524035	971.5034750053173	352.5305106916156	235.83353785537278	11.569962144628997	1.430960159053932	121.23857729490392	30.743987431870355	26.655643845150124	34.2538895308714	74.98086180375178	0.29344876532773	0.834514549578341	52.411033831949815	0.7881797257589991	21.81097174078166	249.08886730172912	0.39129864237093004	0.33408739114276603	0.07548839441893701	465.7092827702868	240.54173142697798
1925.0.	182.3524	0	7.624473825377113	17.762546174622805	9.782705783011671	3.309914216988352	969.5795205316434	41.255009535839584	60.280126883837795	131.93321202003162	0.484005056033786	1.4330198597820711	148.5293410115136	29.857658023319058	1268.4694563511887	1489.4156172062171	24.47546418814437	19.098388104747087	8.449380572851089	23.67817403911992	5.210901118320581	59.91271255455115	22.75302744544892	386.9128233955165	42030.62690493244	65.44136702013887	1013.2096745962747	352.5322557446531	235.83829244298886	11.565207557012952	1.505807450151421	120.25617775157146	30.42047946835831	30.90533979487899	40.36188064094325	88.31364256911013	0.32404577813496405	0.9593518981579751	52.09701034344506	0.738639243309209	20.584382793785217	250.40837660448403	0.38984133331306803	0.332857939593105	0.08314299775880901	464.4907769514162	234.6723881377643
1980.0.	182.3524	0	7.622162403246007	17.76485759675392	9.718965644450485	3.373654355549534	969.925692081946	41.432193396451424	60.53627138411541	132.4195004605533	0.456470162360438	1.4030291310693601	152.3748053743233	29.67690757079492	1267.7579943458195	1490.569559849083	27.558280993853185	20.150099385638786	8.808520715933847	25.331738101261248	5.8689018478499815	59.81218437378122	22.853555626218853	385.7335786882188	42986.39324527471	55.19495777629126	1054.3008488836952	352.5341393476542	235.8421484900286	11.561351509973214	1.578325183787931	118.84645234480779	30.07430791805561	35.2686189249456	46.643993473403754	102.00527575544083	0.351687045960324	1.080894879924146	51.810082163140834	0.6936716759814471	19.430440150919615	251.58762131178162	0.388268658166162	0.331529429671367	0.09115356610358101	463.1728182999848	228.78877858008076
2035.0.	182.3524	0	7.62028524090746	17.76673475909248	9.656528925576369	3.436091074423646	970.2922881012919	41.61695493697897	60.803230101570904	132.91510126413596	0.431421565625961	1.373023400307591	156.10278910120357	29.512972483982914	1266.9159465385364	1491.6528599084993	30.84650662844354	21.184691660095893	9.145819390999186	26.995573039337252	6.570870702214175	59.73105071284196	22.934689287158108	384.69383283564605	43906.46140529172	46.43365757839363	1094.7858938412435	352.5361548716714	235.84527663102628	11.558223368975504	1.648269851714705	117.08806244259401	29.70771189870972	39.74205494127484	53.094116280805245	116.03686418891333	0.376694462830413	1.198783964704043	51.54884825801974	0.6527291395632291	18.347140091503025	252.6273671643542	0.386586157981954	0.33010650965777505	0.09946992938870501	461.7593616618558	222.91268338649658
2090.0.	182.3524	0	7.618760752082721	17.768259247917218	9.59536879616962	3.4972512038303942	970.6769503065252	41.809146200883376	61.081386821887655	133.41959940907861	0.40857187672717504	1.343120925049592	159.70609582894622	29.364773697257412	1265.9335515059533	1492.6680122457046	34.34080274937878	22.19892462014818	9.460356080981668	28.666880911615547	7.316952883370139	59.668185346369825	22.997554653630253	383.7913586628682	44788.767369988745	38.99115433476062	1134.673621179545	352.53829504645256	235.84781480926924	11.555685190732442	1.7154708995350592	115.05067935399383	29.323049693476072	44.32230863170217	59.707059405347316	130.39097291706352	0.39935206504867504	1.312745281843179	51.31174093465436	0.615343926210013	17.33198775429823	253.52984133713198	0.384799903383693	0.328594305239845	0.10803255122026201	460.25480238837446	217.06486937033432
2145.0.	182.3524	0	7.61752267827586	17.76949732172409	9.53545898549872	3.557161014501292	971.0772757075777	42.0084878980148	61.370584252216055	133.93151548899993	0.38767120686722806	1.31342110812037	163.17735501312677	29.231198943531584	1264.8025143241625	1493.6178986243604	38.04148697999309	23.190231697585276	9.751520767777365	30.343106711228575	8.107219623818827	59.62248553909915	23.04325446090093	383.02279554381005	45631.275864502415	32.697626113599085	1173.9727461304242	352.54055217221	235.84987464084602	11.553625359155657	1.7798217338699902	112.79465564747323	28.92272429242347	49.00597747251003	66.47788181845296	145.05023570405882	0.419907521166943	1.422570784434938	51.09711530965665	0.581115061888408	16.382101375642446	254.29840445619018	0.38291631937671605	0.326998263215419	0.116773166474969	458.66384198623456	211.26468123223182
2200.0.	182.3524	0	7.616517209188531	17.770502790811417	9.47677377035955	3.615846229640458	971.4908733328108	42.21463102982422	61.67040746383016	134.44895108157365	0.36850308970037504	1.284010510596518	166.5091523677875	29.11113958560953	1263.5161898231106	1494.5056723923085	41.9485635821905	24.156649175305038	10.018942102757514	32.02191948294904	8.94167477791976	59.59287493777022	23.07286506222986	382.38391386217256	46432.02540536162	27.392758047615864	1212.691879549642	352.54291827606085	235.8515465041344	11.551953495867176	1.841270481704914	110.37148726284752	28.509126667190458	53.78952051658962	73.40158308263433	159.99677652037676	0.43857620694250105	1.5281074992755381	50.90331148272532	0.5496973423878091	15.494327607694713	254.93728613782778	0.380942055889789	0.325324036205888	0.125615911607582	456.9913905670863	205.52980093872574
2255.0.	182.3524	0	7.61570064405319	17.77131935594676	9.419287963380624	3.6733320366193842	971.9154071844836	42.427187017170944	61.98031209786107	134.96988334703207	0.35087997355800804	1.254965351209434	169.69417659075654	29.003515317389347	1262.069662038693	1495.3346505443835	46.061751733793876	25.0967419399414	10.262429848122155	33.70119485962092	9.820260898534126	59.57830605605441	23.08743394394568	381.8698289982715	47189.17706027966	22.931535441947407	1250.8395229253115	352.5453852292742	235.85290362274552	11.55059637725606	1.899810932043081	107.824636343735	28.08459281551786	58.669219260609516	80.47295662473724	175.21199277998025	0.455545685314915	1.629250513211491	50.72869706721403	0.520792350570779	14.665349455619417	255.45137100172894	0.37888389071183504	0.323577396418943	0.13447893825634202	455.24249505997426	199.87612342492906
2310.0.	182.3524	0	7.615037492383207	17.77198250761674	9.362976901621522	3.729643098378488	972.3486283678848	42.64574383689847	62.29968520493723	135.49230459694382	0.33463903666023903	1.2263526612450741	172.72538035319496	28.907290198460714	1260.4597493083857	1496.108221317133	50.38051159439839	26.009528567962757	10.481932286210029	35.37899891944195	10.742864838486922	59.57776237659561	23.08797762340451	381.47517502323456	47901.065159978345	19.186089426385152	1288.4240653444813	352.54794483682963	235.85400534882234	11.549494651179149	1.955473897332125	105.19047714230422	27.651371632116398	63.64115783576693	87.68651777641801	190.6765063233487	0.47097984431367806	1.725937538418742	50.57169556329264	0.49414107045167105	13.891778682869827	255.84602497676593	0.37674865531053103	0.321764169943337	0.14327643926282702	453.42228531652626	194.31771319530273
2365.0.	182.3524	0	7.6144989314423395	17.772521068557612	9.30781643527337	3.784803564726639	972.7883986390669	42.869875827139936	62.62787646645485	136.0142916250824	0.31963852894848804	1.1982309555871251	175.59615157698886	28.82148250288602	1258.684955931753	1496.8297697401524	54.90406829806634	26.8944075793742	10.677507523566888	37.05357326748399	11.709322906589964	59.59026009223329	23.075479907766834	381.1942460657895	48566.247678444815	16.0454814213366	1325.4537818851934	352.5505889075253	235.85489980864574	11.54860019135578	2.008319144872643	102.49924004652723	27.21160136093422	68.70121545320674	95.03646984965283	206.37019825443008	0.48502249546604803	1.8181442019250462	50.430804524429156	0.46951778374208203	13.170230259850495	256.12695393421086	0.37454317672339305	0.31989018547937104	0.15192096606274	451.53593247471497	188.86681689668183
2420.0.	182.3524	0	7.614061553582509	17.772958446417444	9.253782916913655	3.838837083086354	973.2327071179488	43.09915055895487	62.96421615777913	136.53404205010273	0.30575465648313704	1.170650748867459	178.3004890185135	28.745170169472374	1256.7453855128992	1497.5026205681393	59.63143410722559	27.751086456579728	10.849306495367104	38.72332125209689	12.719425628518874	59.61484951593167	23.05089048406845	381.02111163945693	49183.553587146176	13.414488049700962	1361.9368327960124	352.5533093105594	235.85562603743068	11.547873962570879	2.058428011081189	99.77589230531089	26.767292882052264	73.84506810461176	102.51669268385095	222.27229070458117	0.49780041709863104	1.9058797325005241	50.30460638144669	0.44672501819263305	12.497379431863768	256.30008836054344	0.372274230624759	0.31796123311893204	0.16032588336625	449.5886155251178	183.53391410761412
2475.0.	182.3524	0	7.613706348884564	17.77331365111538	9.200853190697948	3.89176680930206	973.6796815263381	43.333134289132715	63.30802702666143	137.04989435526372	0.292878948967743	1.143655034209931	180.83317474332713	28.677493127296184	1254.642627145926	1498.1299965804405	64.56142876509243	28.579514992834536	10.997564908782854	40.38679523283176	13.772922120640217	59.65061617667372	23.01512382332639	380.949710798805	49752.124375947795	11.211971355121158	1397.8812634735764	352.5560980226754	235.85621570421884	11.54728429578272	2.105896791952571	97.04092946215002	26.32031847366298	79.06819805490578	110.12074684902112	238.36145818466522	0.5094259077388911	1.9891829239364651	50.19177398150566	0.42558934219702205	11.870003419562428	256.3714892011954	0.36994850218614805	0.31598303013362	0.168407796316164	447.5854932763477	178.3277937847067
2530.0.	182.3524	0	7.613417878935305	17.773602121064645	9.149004581941838	3.943615418058168	974.1275950366595	43.57139665982669	63.658633253486144	137.5603392543046	0.280916044694952	1.117279759822743	183.18993490100362	28.617653425338123	1252.3796227955522	1498.7149897296042	69.69269826126474	29.379824407528393	11.122601200981324	42.04268482048482	14.869524122847842	59.6966816307056	22.969058369294533	380.973929064878	50271.44702150794	9.369149118729936	1433.2950048220662	352.55894716876475	235.8566945068926	11.546805493108968	2.150830979133696	94.31107040981367	25.87240496334167	84.3659103025893	117.84189041676858	254.6159596503328	0.519998915483948	2.068118335498122	50.091072352171544	0.40595785792487005	11.285010270398768	256.34727093512237	0.36757255234469105	0.31396119162034203	0.176088794825562	445.5316797406631	173.25564744565253
2585.0.	182.3524	0	7.61318360583137	17.77383639416858	9.098214886903813	3.994405113096191	974.5748695887073	43.813514907114694	64.01536787528595	138.0640259312675	0.26978182529856304	1.091554309016993	185.36757999490322	28.564913832121448	1249.9605223833635	1499.260542605849	75.02373210118249	30.152273442731673	11.224817802980581	43.68980601690164	16.00890970991925	59.75220400959713	22.913535990403002	381.0876611938727	50741.37613131786	7.827926925078181	1468.1858739478262	352.5618490577763	235.8570833012929	11.546416698708681	2.193340383697303	91.59985881182183	25.42513041129378	89.73335522751964	125.67310648766123	271.0137855036089	0.5296088133038851	2.14277271726561	50.00135778356149	0.387695265261402	10.739457394153352	256.2335388061277	0.36515278795189704	0.31190120461306803	0.18329838783896302	443.43222167764606	168.32317281705846
2640.0.	182.3524	0	7.6129933472447515	17.7740266527552	9.048462362793934	4.044157637206071	975.0200763619484	44.05907764744104	64.377579239304	138.5597648072203	0.2594018449365	1.066501980093797	187.36411638191018	28.51859539247898	1247.3905317690876	1499.7694379129018	80.5528791992636	30.897202273092862	11.304703441154157	45.32709118658077	17.190726707130533	59.81637832847559	22.84936167152454	381.28486226460274	51162.14367935174	6.539368371388136	1502.5615750795641	352.5647962150706	235.85739901571066	11.54610098429098	2.233535154886089	88.91817832087958	24.979923638052416	95.16555655985275	133.60714004575286	287.53281488867214	0.5383358770070641	2.213251657709089	49.92157503481144	0.370681400347647	10.230562087100735	256.03633773539764	0.362695434869511	0.30980840479882205	0.18997503895195503	441.29207753624365	163.53468356770284
2695.0.	182.3524	0	7.612838833867537	17.77418116613241	8.999725718003134	4.092894281996873	975.4619339565637	44.307688218820616	64.74463667078565	139.04652759494766	0.24971000189611203	1.04214046093376	189.17882217288786	28.478074299859824	1244.675757939626	1500.244293985087	86.27836250127123	31.614994611478004	11.36283478055096	46.95357979724761	18.41459583281026	59.88843657673563	22.77730342326448	381.55958907159487	51534.355641110924	5.462332777783161	1536.4297006469349	352.56778141180007	235.85765539192934	11.54584460807233	2.271522665697914	86.27469087345874	24.5380660434371	100.65744363360224	141.63654265339744	304.1509788485443	0.5462525194341911	2.279676452895795	49.850753263580174	0.354809161971788	9.755706014915972	255.76161092840553	0.360206513535399	0.30768795538242305	0.19606725745802603	439.1160974284899	158.8932220548638
2750.0.	182.3524	0	7.612713350001281	17.774306649998664	8.951984102547732	4.140635897452276	975.8993047322489	44.558967517191306	65.1159353623324	139.52344498198974	0.24064741480281102	1.01848229398176	190.81228287930506	28.442778350889398	1241.8230550566861	1500.6875647284076	92.19829243355844	32.306047937402404	11.399876310673918	48.56840987110187	19.680113588813303	59.96764761267363	22.698092387326483	381.90603343098223	51858.97581172257	4.562284510838091	1569.797732469538	352.5707976915047	235.85786358596798	11.545636414033753	2.307405205340571	83.67620767672189	24.100695267752126	106.20388672910929	149.75372330627658	320.84642485737055	0.553424320288165	2.342181197013549	49.788001128804176	0.33998276391855903	9.312435271595668	255.41516656901823	0.357691816849636	0.30554482793791105	0.201534238848525	436.90900405777614	154.40067290905608
2805.0.	182.3524	0	7.612611441670695	17.77440855832925	8.905217098724316	4.187402901275691	976.3311896740797	44.812556265159444	65.49090042280584	139.98980211505474	0.23216146961021902	0.9955353287224311	192.26638483572296	28.412183183098623	1238.8398745033724	1501.1015426991994	98.31067926934645	32.97075137858137	11.416577915960467	50.17081009283087	20.98685491828649	60.05331688261118	22.612423117388914	382.31854870831575	52137.29802770202	3.810265147690451	1602.6730430217142	352.57383839384437	235.8580326552506	11.545467344751083	2.341278394078663	81.12800206018949	23.668810325921005	111.79973419949137	157.95100356903032	337.5976782031654	0.559910886495896	2.400910093771834	49.732501409371	0.32611625888958	8.89845730080439	255.00265129168483	0.355156890450371	0.303383785284013	0.206346081535689	434.6753747267248	150.05787586868337
2860.0.	182.3524	0	7.612528679575817	17.774491320424136	8.859404711969882	4.233215288030125	976.7567220943117	45.06811666761372	65.86899001341854	140.44503202237016	0.224205008740498	0.9733031599286771	193.544267300787	28.385808448267085	1235.7341216115558	1501.4883643239143	104.61344449540199	33.60947047760448	11.413770010781601	51.76009252443906	22.33437564863888	60.14478598406375	22.520954015936336	382.7916706419333	52370.908792768605	3.182013765099981	1635.0628967480295	352.57689717523215	235.85816995378252	11.545330046219132	2.373230220631647	78.6340725598533	23.243277905688924	117.43985004008883	166.2206749819269	354.3837958190394	0.565766573659869	2.456014988126321	49.68350540165916	0.313132287228211	8.511635676089501	254.52952935806724	0.35260701557704605	0.301209366540553	0.21048362980575702	432.41962467597784	145.86473664665814
2915.0.	182.3524	0	7.6124614665799335	17.774558533420016	8.814527361982947	4.278092638017062	977.1751604341833	45.32533343730328	66.24969752135101	140.8887071443786	0.21673563990645703	0.9517855507307341	194.65023685749253	28.36321403742423	1232.5140212983424	1501.8500165062092	111.10443126853048	34.22253788888194	11.392356431543591	53.33564587969623	23.722214738921704	60.2414320917717	22.42430790822841	383.320133352213	52561.64284322695	2.657218550341802	1666.9744513797448	352.57996802607704	235.85828145277483	11.545218547226979	2.40334059590768	76.19736366990162	22.824839565816784	123.11915060625967	174.55505670883934	371.18450850919544	0.571041092251503	2.507653117677051	49.640327298749256	0.30096101431715805	8.149983493794842	254.00106664778735	0.35004719476710905	0.29902587457292	0.21393800647847702	430.1459920635066	141.8203348353108
2970.0.	182.3524	0	7.612406881364177	17.774613118635774	8.770565873736746	4.322054126263259	977.5858803953812	45.58391420697534	66.63255276342377	141.32052921280322	0.20971514709267303	0.9309788399362431	195.58965009001437	28.343996442242368	1229.1879943876434	1502.188344063929	117.7814139583683	34.81024898493838	11.35330548069756	54.89692932152268	25.14989633091131	60.34266726238928	22.323072737610843	383.8988812561681	52711.534460180206	2.218882889134931	1698.4147594269602	352.5830452843403	235.85837200083154	11.545127999170298	2.431681319215818	73.81995071894308	22.41411960461918	128.8326392967791	182.94655147824955	387.9803480553525	0.5757800172428761	2.555985082459298	49.60233870265564	0.289539228319521	7.811655936074857	253.42231874383214	0.347482140629541	0.29683736603562405	0.21670990406590102	427.8585249067724	137.92302799096603
3025.0.	182.3524	0	7.612362551458894	17.77465744854106	8.727501469293808	4.365118530706199	977.9883666077841	45.84358937477844	67.01712225806456	141.74031778246618	0.203108984930313	0.910876333150571	196.36877188228172	28.327785320996835	1225.7645458921647	1502.505057592674	124.64210702927925	35.37286132450716	11.297639586281585	56.443466727792085	26.61693165809313	60.4479376385145	22.217802361485628	384.5230775545461	52822.76724668108	1.8527901919087801	1729.3907693643816	352.5861236452213	235.8584455351166	11.545054464885247	2.458316357936269	71.50319453193117	22.01163339221613	134.57543823730995	191.3876981173816	404.7527565143978	0.5800252213468791	2.601173031765876	49.56896339112149	0.27880956738440105	7.494942407329939	252.79812244545417	0.34491626784815405	0.294647644155748	0.21880870070760103	425.5610702422698	134.17055114080685
3080.0.	182.3524	0	7.612326550126769	17.774693449873176	8.685315759194244	4.407304240805763	978.382204016433	46.10411145817083	67.4030086523844	142.14799779438638	0.19688584626035702	0.89146867696313	196.9946179156937	28.314240306058565	1222.2521661202	1502.801741473561	131.68417307192004	35.910597069896745	11.226424096017068	57.97484140901429	28.122820772006886	60.55672256155407	22.109017438446077	385.1881097486397	52897.624920682705	1.5470531062131512	1759.9093271341756	352.5891981668375	235.858505252763	11.544994747238794	2.483302356759284	69.24787057041154	21.617795983567223	140.34281616848392	199.87121920017708	421.48417575690405	0.583815242574647	2.643379063750362	49.53967241206348	0.26871985999643805	7.198258526443066	252.13309025136056	0.342353688524695	0.29246025435974404	0.22025146280722802	423.257265728146	130.5601110057371
3135.0.	182.3524	0	7.612297312619998	17.774722687379946	8.64399073433467	4.448629265665339	978.7670691545583	46.365254046629516	67.78984942375679	142.54358656472792	0.191017289979582	0.8727442155515641	197.4747895923539	28.303048084061142	1218.6592449325885	1503.0798618274948	138.9052302287207	36.42364748739091	11.140755653434102	59.490691229207314	29.667054138310977	60.66853361210709	21.997206387893026	385.8895926810577	52938.44513638751	1.291734538722959	1789.9771774854796	352.59226427194903	235.8585537500196	11.5449462499821	2.50668930105111	67.05427669120323	21.232930845441782	146.13021205488647	208.39006275881053	438.15811634208507	0.5871855998136191	2.682763833800127	49.5139795644576	0.25922255728562105	6.920138172509289	251.43160731894278	0.339798210817915	0.290278482721521	0.22106188633857102	420.9505337822574	127.08847436988808
3190.0.	182.3524	0	7.612273568170916	17.774746431829016	8.603508757963178	4.48911124203683	979.1427214521813	46.62681045390929	68.17731500125066	142.9271806114482	0.18547742035391201	0.854689328547203	197.81730924758418	28.29391975971027	1214.9939991255387	1503.340774287749	146.302858989477	36.912178832344836	11.04175056237108	60.990704104758876	31.249114097501305	60.78291358921838	21.88282641078172	386.6233694597509	52947.577880393204	1.078529479960419	1819.6009653367776	352.5953177458752	235.85859313521695	11.54490686478463	2.528521274412575	64.922322940909	20.857278547818595	151.93325413595622	216.93743733801443	454.75920563677	0.590169065451132	2.71948536403484	49.491437293264156	0.250274243087697	6.659225712255122	250.6978305402497	0.337253340752312	0.288105357135489	0.22126922044896602	418.64407827355075	123.75205008322521
3245.0.	182.3524	0	7.612254284759916	17.77476571524002	8.563852557848522	4.528767442151488	979.508994711195	46.88859217011419	68.56510646218312	143.29894270201768	0.180242610098776	0.8372887490674711	198.03046231759532	28.28658850424078	1211.2644125194677	1503.585731506459	153.87460841757482	37.37633903435015	10.93053346655685	62.47461385145075	32.868476203280636	60.899435440935314	21.766304559064785	387.3855105955239	52927.34942153793	0.9004981658076301	1848.787237125849	352.59835473087946	235.85862512048476	11.544874879516932	2.54883726176047	62.851606301548905	20.491005288804633	157.74777438325282	225.5068400571568	471.27321590754417	0.592795902681011	2.753698044878277	49.471633007626146	0.24183520951206103	6.414268493545376	249.93568940447665	0.334722286964708	0.285943651028124	0.22090720761373303	416.34088368427683	120.54696433575585
3300.0.	182.3524	0	7.6122386242601845	17.77478137573975	8.52500521861932	4.56761478138069	979.8657888594256	47.15042720694593	68.95295295727283	143.65908946005408	0.17529125974508902	0.820525860757865	198.12265172301392	28.28080748010277	1207.4781880490614	1503.8158903438823	161.61800185098863	37.81626471931549	10.808226598493796	63.94219635302494	34.524610448063214	61.017701157275994	21.648038842724116	388.17231163533455	52880.032290362265	0.751842482216385	1877.5424421447196	352.6013717173931	235.85865109622029	11.544848903781496	2.5676719601954803	60.841472837911084	20.134211140573832	163.569818519254	234.09207767795368	487.6870737740033	0.595094074916248	2.78555181737442	49.454185815508595	0.233869085963043	6.184109656121776	249.14888836466596	0.332207968077672	0.283795889351235	0.220013066409377	414.04371657951407	117.46912897079827
3355.0.	182.3524	0	7.612225906009814	17.774794093990117	8.486950174318778	4.605669825681237	980.21306207626	47.4121584172668	69.34060900455907	144.00787980316952	0.17060358944054402	0.804382972810017	198.1022681884957	28.27634802644066	1203.642710921077	1504.0323187110594	169.5305421295419	38.23208820782797	10.67593978555483	65.39326602557071	36.21698238667174	61.1373406357628	21.528399364237323	388.9802895372049	52807.82133497657	0.627718731127742	1905.8729338306484	352.60436553251657	235.8586721915561	11.54482780844574	2.5850565690298533	58.891069310653066	19.786937923739313	169.3956519047333	242.68728095752357	503.9888529072576	0.5970894303105521	2.8151915231796	49.438743655532555	0.22634251620432802	5.967681288944991	248.34091046279556	0.32971302233308003	0.28166435654984	0.218626535890234	411.7551291570784	114.51430275247613
3410.0.	182.3524	0	7.612215577227293	17.774804422772647	8.449671200873711	4.642948799126302	980.5508233646017	47.67364185611796	69.72785177537925	144.34560441959292	0.166161456004908	0.7888415720214651	197.9775787689276	28.272998084680093	1199.7650217766022	1504.236002053375	177.60971632163364	38.623944227364746	10.534761348894444	66.82767256171093	37.94505415250941	61.2580105285142	21.407729471485936	389.80617799523884	52712.81557894334	0.5240809218186381	1933.7849711736733	352.6073333262862	235.8586893234603	11.544810676541598	2.601019538575084	56.999385962375825	19.449176635397517	175.22176171584732	251.28691280136485	520.1677522221468	0.598805868390969	2.842756407340164	49.4249807975106	0.21922487177732802	5.763997946629196	247.5150220047615	0.327239819079975	0.27955110616042	0.21678899490957101	409.4774646000819	111.67814561922219
3465.0.	182.3524	0	7.612207188986557	17.774812811013387	8.41315240922166	4.679467590778351	980.8791256171652	47.93474523115766	70.11447846744063	144.67257640327728	0.161948193382105	0.7738825517962601	197.75663439775056	28.270560841045533	1195.8517986576298	1504.4278494651455	185.85300014698373	38.991976113886	10.385749976143156	68.24529791686649	39.70828540833945	61.3793930797245	21.28634692027564	390.64692191421926	52597.005350382526	0.437549682341477	1961.2847198324314	352.61027255617444	235.85870323660504	11.544796763396906	2.615587261512276	55.16529198307493	19.12087438283427	181.04485588636183	259.8857708375161	536.2140618651194	0.600265489604741	2.868379759448117	49.41259567798431	0.21248799977432703	5.572150534858125	246.6742780857811	0.32479047172351905	0.27745797170636605	0.214542664527013	407.21286394981695	108.95626616864102
3520.0.	182.3524	0	7.612200376704196	17.774819623295738	8.377378238089188	4.715241761910823	981.1980592199448	48.195346479864504	70.50030384108365	144.9891231225922	0.15794847133665602	0.759486417282485	197.44719638523497	28.268853560779142	1191.9093466627287	1504.60869944559	194.25786191082292	39.3363413932179	10.229927627737817	69.6460535404057	41.506134192148636	61.501194960099106	21.16454503990101	391.4996711780881	52462.26405952315	0.36530261780842305	1988.3782535023831	352.6131809703311	235.85871453574435	11.544785464257638	2.628784698845937	53.387564795386304	18.801940780054682	186.86185933511177	268.4789852124583	552.1191195251804	0.6014887321775371	2.892188675154243	49.4013090335478	0.206105996920896	5.39130055441371	245.82152882191224	0.322366851715538	0.275386578525716	0.21192989878661903	404.96327417376705	106.3442625703622
3575.0.	182.3524	0	7.61219484429372	17.774825155706207	8.342333447176967	4.750286552823046	981.5077462029914	48.4553324923981	70.88515796637974	145.295579315927	0.15414817245290202	0.745633467603618	197.05668074341588	28.267706588555946	1187.94359404541	1504.7793252941237	202.8217661426432	39.657216618413145	10.068273495797465	71.02987781721106	43.33805769948715	61.62314610564195	21.042593894358156	392.361773870557	52310.34389545853	0.304982651310831	2015.0715551240592	352.61605658999423	235.85872371200503	11.544776287997026	2.640635932763038	51.66491423275827	18.49225379700804	192.6699079910626	277.06201233840136	567.8752593125795	0.6024944954337731	2.9143039252096132	49.39086229329995	0.200055010899391	5.22067470587969	244.9594261294433	0.319970603228003	0.273338356230106	0.208992565665741	402.73045715151017	103.83775738572044
3630.0.	182.3524	0	7.612190351296368	17.774829648703555	8.308003110439884	4.784616889560131	981.8083349452528	48.7145979894692	71.26888421118217	145.59228137640727	0.15053428044747	0.7323039553372701	196.5921187666176	28.266962490984486	1183.96009373037	1504.9404401584563	211.542176900934	39.95480141456132	9.901719018214433	72.39673370959977	45.20351299403812	61.74499856619971	20.920741433800377	393.23076906556184	52142.874739566185	0.254621405360277	2041.370518096868	352.61889769146984	235.85873116423738	11.544768835764641	2.6511646444426953	49.99600243978068	18.191665054746245	198.4663411005355	285.63062541831437	583.4757553669122	0.6033002557682491	2.9348399131918903	49.38101619364494	0.19431305776868102	5.059559841546886	244.09043093443822	0.317603158179361	0.271314551496295	0.20577151762043602	400.51599929498724	101.43242669744339
3685.0.	182.3524	0	7.61218670243043	17.77483329756949	8.274372609513206	4.818247390486806	982.0999954229022	48.97304455516966	71.65133747953274	145.87956274404868	0.147094782683365	0.719478224414511	196.06013190475568	28.266475318220973	1179.9640291765822	1505.0927017450208	220.41656078020497	40.229321699804	9.731143930057728	73.74660658346691	47.10195765420984	61.866525369149656	20.799214630850447	394.10437929971135	51961.365622260615	0.21257517505123602	2067.2809474690557	352.62170278804206	235.85873721635312	11.544762783648876	2.660394515793106	48.379460208917045	17.90000457709698	204.2486922675584	294.18090244945193	598.9147621493105	0.603922171662815	2.953904710204881	49.371549580157314	0.188859860921042	4.907298254982332	243.2168207002889	0.31526575131204504	0.26931624093882	0.20230615002038602	398.32132155595747	99.12402405822677
3740.0.	182.3524	0	7.61218373910287	17.774836260897057	8.241427627278897	4.8511923727211155	982.3829149810526	49.23057981740066	72.03238269852868	146.15775030423592	0.14381858204112302	0.7071368276036121	195.46691881923863	28.26610996360747	1175.9602236992878	1505.2367167041948	229.44238964410064	40.481032078547486	9.557373319132228	75.07950220404578	49.03285036086603	61.987519402401404	20.67822059759871	394.9805028202527	51767.20811829473	0.177471421341165	2092.808561103833	352.6244706120923	235.85874213140653	11.544757868595456	2.668349556899939	46.81390035147817	17.61708501894638	210.01467962135507	302.7092123934855	614.1872530470456	0.604375181590589	2.971600151411286	49.362258363914165	0.183676704285671	4.763283295808148	242.34069717974765	0.31295943509017704	0.26734434385415	0.19863404363084902	396.1476896080393	96.90839977898138
3795.0.	182.3524	0	7.612181332516704	17.774838667483223	8.209154141570965	4.883465858429049	982.6572946024719	49.48711676458315	72.4118935410217	146.42716167668925	0.14069541787897702	0.695260625014939	194.81825251408006	28.26574160296094	1171.9531524326255	1505.3730447039388	238.6171431054751	40.71021742565994	9.381175637680373	76.39544488876882	50.99565143067812	62.107792320864725	20.55794767913541	395.8572056941653	51561.681152700185	0.148164073648092	2117.958990820582	352.62720009767054	235.85874612302857	11.544753876973529	2.675054362231845	45.29792859653064	17.342705397527155	215.76219545537455	311.2122001044974	629.2889587044243	0.60467309523294	2.9880219826100163	49.35295460375524	0.17874629898454403	4.626955296063837	241.4639943058349	0.31068509421663604	0.265399634661515	0.194790686479709	393.99622401940275	94.78151607430108
