time	ADP	ADP_cyt	AMP	ATP	ATP_cyt	Acetyl_CoA	Acetyl_CoA_cyt	Ala	Asp	Asp_cyt	CO2	Cit	Cit_cyt	CoA	CoA_cyt	Cytc2p	Cytc3p	DHAP	DPG	ETFox	ETFred	F6P	FAD	FADH2	FBP	Fum	G3P	GAP	GDP	GLC	GTP	Glu	Glu_cyt	H2O	IsoCit	IsoCitcyt	LAC	Mal	Mal_cyt	NAD	NADH	NADH_cyt	NADPH	NADPH_cyt	NADP_cyt	NADP_p	NAD_p	OG	OG_cyt	OXA	OXA_cyt	PEP	PYR_cyt	Pi	Pyr	Q	QH2	SCoA	Suc
470.0.	1.1724545299794192e-05	0.00019658766321400001	4.0924377307853785e-06	9.24197721551614e-06	0.009329971866539001	0.0005960994883480001	3.000000819763444e-05	0.0034424659796480003	0.000660939719079	0.00112588134144	0.002171480428771	0.000299277949199	0.000788475130724	2.712306687363487e-10	0.00027199999180200005	0.0031090161503770004	9.8384962211562e-07	0.0076902525782210004	0.004291783605153	0.000244095765383	0.00038590423461600003	0.015322266021968001	0.001007146124448	7.485387555127345e-05	0.000596579339933	0.00010332214326900001	0.007694747421778001	0.041430673020812006	0.00015376026465	0.019912139925163	0.004796239735349	0.0035065943012720004	0.003044118658559	0.0018053831614700002	3.849998511932744e-05	0.00010129603162700001	0.043540327900198	0.000455859527592	0.000463614183625	5.860261264105239e-05	2.9716569839622786e-05	0.0041780853873580005	0.000917595258976	0.0010709814650620001	0.0031657065349370004	0.009254404741023	0.01079028343016	1.019076178190094e-06	8.010956347510312e-07	1.118477241630091e-06	8.082914274383326e-08	3.9183761038194615e-05	0.000136860250732	0.0029253583508110003	0.0012748278895470002	0.026425336897154	0.027574663102845003	2.404205067528586e-10	0.0029588545692810003
480.0.	1.2810985213520301e-05	9.707817879007847e-05	9.989007955499881e-07	9.503884216259467e-06	0.009431226540984002	0.0005960994890460001	3.0000008314256602e-05	0.0034425208185610004	0.000658131937166	0.001121754548724	0.0021714328589070003	0.000295692198912	0.0007859347726730001	2.708625096044842e-10	0.000271999991685	0.0031090162317430003	9.837682568708926e-07	0.007690204050727001	0.004405760838711001	0.00024409648744200003	0.00038590351255700004	0.013322683242038	0.001007089408087	7.49105919123269e-05	0.00021598778948300003	0.00010296677400000001	0.007694795949272	0.045085449263365	0.000153752888938	0.019923000787738003	0.004796247111061001	0.0035093472442710005	0.003048245451275	0.0018126180512960002	3.8050479383725414e-05	0.00010100413814	0.044685810929363	0.00045438571455800003	0.00046622399414900003	3.119529298561648e-05	2.9692321194074795e-05	0.004205492707014	0.0009347058265280001	0.001078060669074	0.0031586273309250003	0.009237294173471002	0.010790307678805	1.00670475494537e-06	7.976470763157983e-07	1.116682745730257e-06	8.042972144753041e-08	2.7660489180393132e-05	7.036634311318878e-05	0.00291817481489	0.001291821137368	0.026423425088453002	0.027576574911546	2.400907786832888e-10	0.0029477361748340004
490.0.	1.2594031115257152e-05	0.000252417428339	6.876349994516946e-06	9.178934461445241e-06	0.009270551746089001	0.000596099489206	3.0000008430300983e-05	0.0034425757248350004	0.00065534239719	0.001117649599257	0.002171383424333	0.00029209837043200004	0.0007834392470090001	2.707770618946089e-10	0.000271999991569	0.0031090162317620003	9.837682371977497e-07	0.007690155282357	0.0041963654163680005	0.000244079499067	0.00038592050093200003	0.014001403362534002	0.001007032719355	7.496728064417523e-05	0.001199629528149	0.000102590907566	0.007694844717642001	0.042620761423645	0.00015374551918000002	0.019932580676349003	0.004796254480819001	0.003512081877974	0.003052350400742	0.0018192741648390002	3.7600003547865444e-05	0.000100716913859	0.044218403537568	0.00045276392005100003	0.00046878446020900006	9.571320707484887e-05	2.9679593496892224e-05	0.004140974792925	0.0009517597298840001	0.001085100848832	0.0031515871511670003	0.009220240270115001	0.010790320406503	9.94108666393736e-07	7.941261196308915e-07	1.116120164200535e-06	8.007362247625499e-08	4.5606250067558955e-05	0.00020581083020900003	0.002911571917667	0.001308755799707	0.026421779729169002	0.02757822027083	2.4001628976029183e-10	0.0029368528878310003
500.0.	1.2298428876333993e-05	0.00010065739785000001	1.074143240580462e-06	9.445225840918866e-06	0.009428143294191001	0.0005960994898630001	3.000000854580995e-05	0.0034426306974430004	0.0006525699503070001	0.001113565454025	0.002171335257414	0.00028852712472100003	0.0007809573301630001	2.7043658770387655e-10	0.00027199999145400004	0.0031090162317810002	9.837682188281525e-07	0.007690106626326001	0.004417436792574001	0.00024406214217200003	0.000385937857827	0.014173425490598001	0.001006976055356	7.502394464332503e-05	0.00021877347968300001	0.00010220784373	0.007694893373673001	0.044016147314575	0.00015373815743200002	0.019941185261561002	0.004796261842567	0.0035147993522490002	0.003056434545974	0.0018265353922450002	3.7151604166830325e-05	0.000100429160276	0.04435507500136401	0.00045108917293	0.00047133198695100006	3.265811192960895e-05	2.9674816617802423e-05	0.00420402988807	0.000968753584082	0.001092102002005	0.003144585997994	0.009203246415917	0.010790325183382	9.816831352104548e-07	7.906634041644014e-07	1.114695192495501e-06	7.965143716823055e-08	2.826555196704991e-05	7.36088516521221e-05	0.002904362634807	0.0013256316302200002	0.026420237198455	0.027579762801544002	2.396999509099846e-10	0.0029260646194040002
510.0.	1.333870339313417e-05	0.00023116698041800003	5.758916642664334e-06	9.21339587683998e-06	0.009292140493668001	0.0005960994902080001	3.0000008660763412e-05	0.0034426857353980003	0.000649815571859	0.001109503169696	0.002171286174251	0.00028499025355200003	0.000778476803948	2.7024892795271233e-10	0.000271999991339	0.003109016231798	9.837682010457243e-07	0.007690058002214	0.004237605967127	0.00024404535506500002	0.000385954644934	0.012802759123237	0.0010069194162620001	7.508058373773543e-05	0.001203200680929	0.000101822532292	0.007694941997785001	0.044596459978556005	0.00015373080070200002	0.019948951456671003	0.0047962691992970005	0.0035174986927420005	0.003060496830303	0.0018332206974350001	3.670736288033016e-05	0.000100141245781	0.044938348549047005	0.00044939666738100004	0.000473878313626	8.862048463700552e-05	2.9672290279079666e-05	0.0041480675153620005	0.0009856861961520002	0.0010990647802250001	0.003137623219774	0.009186313803847001	0.01079032770972	9.694598937007536e-07	7.872337695989577e-07	1.113431302379127e-06	7.930080025397336e-08	4.358095254842528e-05	0.000190595427274	0.002897730188436	0.0013424452461400001	0.026418741849528003	0.027581258150471	2.395427892047742e-10	0.00291531967757
520.0.	1.1886270629019462e-05	0.000106010446848	1.19175173293033e-06	9.348344228193782e-06	0.00942318167656	0.00059609949069	3.000000877516441e-05	0.0034427408377330003	0.0006470781186590001	0.001105461484344	0.0021712371520710002	0.00028149115178300005	0.0007759936622170001	2.7000449842356755e-10	0.000271999991224	0.003109016231816	9.837681835874249e-07	0.0076900092068560005	0.004426654879095	0.00024402894140500002	0.000385971058594	0.014940981102171002	0.001006862802299	7.513719770073344e-05	0.000247239534771	0.00010143682127200001	0.007694990793143001	0.043031954824444	0.000153723453218	0.019955735855653002	0.004796276546781	0.003520181043606	0.0030645385156550004	0.001840362361278	3.6267373202028204e-05	9.985163445939446e-05	0.044060464674774	0.00044769956592700006	0.00047642923222700006	3.4753737804692494e-05	2.9672367428471752e-05	0.004201934262195	0.0010025571806140002	0.001105988912703	0.003130699087296	0.009169442819386	0.010790327632571001	9.571952355293879e-07	7.837302396510492e-07	1.112600668133536e-06	7.887981469871862e-08	2.9102013078172433e-05	7.828713138380668e-05	0.0028906413179050003	0.001359197249252	0.026417272803627	0.027582727196372003	2.393054325918889e-10	0.0029045989356910004
530.0.	1.369841196473274e-05	0.00016990235869400003	3.1119631914551057e-06	9.300095505276025e-06	0.009355605660643002	0.000596099491241	3.000000888903316e-05	0.003442796003516	0.000644358401498	0.001101441484186	0.00217118849708	0.00027803154743200005	0.000773506067565	2.6970727046072423e-10	0.00027199999111000004	0.0031090162318330003	9.837681663612938e-07	0.007689960693012	0.004323345491059	0.00024401277352000003	0.00038598722648	0.012140487782822	0.001006806213605	7.519378639486184e-05	0.0009436822348970001	0.00010105137887100001	0.007695039306987001	0.046176417405819	0.00015371611036100002	0.019962039094291003	0.0047962838896380006	0.003522845594984	0.0030685585158130003	0.0018471893837780002	3.5832114422568675e-05	9.956116546124597e-05	0.045419774814162005	0.00044600257982800004	0.000478985396348	6.923983840591765e-05	2.9672901060662092e-05	0.004167448161594	0.0010193664565570002	0.001112874906124	0.0031238130938750002	0.009152633543442	0.010790327098939002	9.453646278376211e-07	7.803621657927043e-07	1.1107873188669738e-06	7.852456012265602e-08	3.724775820301585e-05	0.000147319632198	0.0028838667194860004	0.0013758878563050001	0.026415822883446002	0.027584177116553	2.390515647851648e-10	0.0028938955283090003
540.0.	1.1586072521945311e-05	0.00011648930098400001	1.439278117746564e-06	9.230267888507448e-06	0.009412873570487	0.0005960994915300001	3.00000090023338e-05	0.0034428512318420003	0.000641655705002	0.001097442177042	0.002171138666608	0.000274611309189	0.000771013627165	2.695643951013725e-10	0.00027199999099700005	0.00310901623185	9.83768149325963e-07	0.007689911794494001	0.004429577033461	0.00024399679666200003	0.000386003203337	0.015581079492455002	0.0010067496502740002	7.525034972566771e-05	0.000303729441789	0.00010066648409600001	0.007695088205505	0.042199241860193006	0.00015370877664400002	0.019967380294973	0.0047962912233550006	0.003525493063155	0.0030725578229570004	0.001854112521315	3.540163265173697e-05	9.926952193969292e-05	0.043820390761976004	0.00044430768969800006	0.000481547923441	3.8497389520078424e-05	2.9673887500766795e-05	0.004198190610479	0.001036114052465	0.001119722636467	0.0031169653635320003	0.009135885947534	0.010790326112499	9.333439817467125e-07	7.768425054611165e-07	1.110413252280516e-06	7.811490005868827e-08	3.0580507588638786e-05	8.681438183071387e-05	0.0028769971773200003	0.0013925155629	0.026414388772915003	0.027585611227084004	2.3890517440964313e-10	0.002883206989592
550.0.	1.323460375175718e-05	9.371673739591547e-05	9.309255700838085e-07	9.367619939686324e-06	0.009434368603342	0.000596099492228	3.0000009115119444e-05	0.0034429065218260003	0.0006389702411000001	0.001093464156002	0.0021710902243410003	0.000271230556835	0.0007685162470550001	2.691928708816008e-10	0.000271999990884	0.003109016231867	9.837681324747088e-07	0.0076898633018490006	0.004465891676207001	0.00024398099342000002	0.000386019006579	0.012816321707156	0.0010066931123830002	7.53068876165947e-05	0.00033988697180500004	0.00010028220880800001	0.0076951366981500005	0.046344445407881005	0.00015370144816500002	0.019972453476098002	0.004796298551834	0.0035281232370720002	0.0030765358439970004	0.001861112013667	3.497575511871063e-05	9.897663425949198e-05	0.045264976899656	0.00044261538418100004	0.000484116564915	3.098034247684964e-05	2.967550521312588e-05	0.004205707657523	0.001052800040258	0.001126532376594	0.0031101556234050002	0.009119199959741	0.010790324494786	9.218257349830031e-07	7.734971229154781e-07	1.1083902663501699e-06	7.773778098264078e-08	2.7576506613865325e-05	6.929785574443955e-05	0.0028700498895240004	0.001409082998234	0.026412969975222002	0.027587030024777002	2.385789323973651e-10	0.0028725325770700004
560.0.	1.1538023173437972e-05	0.00018509384956700003	3.6224620367493256e-06	9.109736223622787e-06	0.009342254418998	0.0005960994923980001	3.0000009227333223e-05	0.00344296187262	0.0006363019874230001	0.001089507089776	0.0021710399032290003	0.00026788899267700004	0.000766013818949	2.691090440993618e-10	0.000271999990772	0.0031090162318840003	9.837681157987223e-07	0.007689814399962001	0.004376192876251001	0.00024396535450300002	0.000386034645496	0.015779505123335	0.0010066366000030002	7.536339999675813e-05	0.0005650084972580001	9.989862192307905e-05	0.007695185600037	0.041708102661499005	0.00015369412768200002	0.019976712110425003	0.004796305872317001	0.0035307361399550003	0.003080492910223	0.001867803796769	3.4554856059516014e-05	9.868318069832808e-05	0.043728340951588	0.00044092612374800003	0.000486691104982	5.620541848561168e-05	2.9676420384112342e-05	0.004180482581514	0.0010694245077100002	0.001133304278024	0.003103383721975	0.009102575492289001	0.010790323579615001	9.101344255219075e-07	7.700025024373008e-07	1.1081133268089771e-06	7.736304358036069e-08	3.8619582704387005e-05	0.00013096711220300002	0.00286341218642	0.0014255869885840002	0.026411565823371	0.027588434176628002	2.384921773025906e-10	0.0028618721397640004
570.0.	1.2674627459542992e-05	9.572525147978363e-05	9.710895138253183e-07	9.369169117925143e-06	0.009432878352428	0.00059609949313	3.0000009339039024e-05	0.003443017283387	0.000633650446408	0.001085570820774	0.0021709913386530003	0.00026458621007200003	0.0007635067356870001	2.687245799748637e-10	0.00027199999066000003	0.0031090162319	9.83768099302172e-07	0.007689765878223001	0.004480734048868	0.000243949881676	0.00038605011832300003	0.013661966825511001	0.001006580113202	7.541988679717378e-05	0.00022043011260000002	9.951571330094108e-05	0.007695234121776	0.045454813448068	0.000153686813771	0.019980769982968	0.004796313186227001	0.0035333322702040004	0.0030844291792250004	0.0018749347663830002	3.413837995452183e-05	9.838817061730329e-05	0.044901046768012	0.000439239838359	0.0004892718589800001	3.116533564769521e-05	2.967843934226849e-05	0.004205522664352	0.0010859875483450001	0.001140038336289	0.00309664966371	0.009086012451654	0.010790321560657	8.988758996645197e-07	7.666552321690945e-07	1.106237293885079e-06	7.697715221568729e-08	2.7969421630932353e-05	7.031591925395004e-05	0.002856333536844	0.0014420312618670002	0.026410176612844	0.027589823387155002	2.381452426049703e-10	0.0028512257314710003
580.0.	1.2301504941011442e-05	0.000249462368716	6.7127762794493615e-06	9.043955533421982e-06	0.009274097884529	0.000596099493314	3.000000945018294e-05	0.003443072753325	0.0006310162269970001	0.0010816557494520002	0.0021709410150620003	0.000261322172565	0.0007609947872150001	2.686276504626028e-10	0.000271999990549	0.0031090162319170004	9.837680829836865e-07	0.007689717092011001	0.004270531762079001	0.00024393457286900003	0.00038606542713000004	0.014602525208131002	0.001006523652051	7.547634794899349e-05	0.0011726206256300001	9.913352097177645e-05	0.007695282907988	0.042627592208343	0.000153679506268	0.019984247586232	0.00479632049373	0.003535911019676	0.003088344250547	0.0018814973551040002	3.372690945917039e-05	9.809295017703157e-05	0.044284118311996	0.00043755675125200003	0.000491857859773	9.562303220784616e-05	2.9679262346835704e-05	0.004141064967792	0.0011024892608820001	0.001146734953915	0.0030899530460850003	0.009069510739117001	0.010790320737653	8.876005257152147e-07	7.632320113509226e-07	1.105624814660934e-06	7.663496067812716e-08	4.6181123581695764e-05	0.00020600989942	0.0028498250246210004	0.0014584124006230001	0.026408802328037002	0.027591197671962	2.380578599332452e-10	0.002840593548253
590.0.	1.2201260216655551e-05	9.877090713340731e-05	1.034052280925197e-06	9.320760667903405e-06	0.009430291509701	0.000596099493969	3.000000956080983e-05	0.003443128281646	0.000628398331165	0.001077761040851	0.002170891989056	0.000258096170451	0.0007584785377150001	2.682886239367811e-10	0.000271999990439	0.003109016231933	9.837680668461362e-07	0.007689668457667001	0.004492378325654	0.00024391943213700003	0.000386080567862	0.014452794351345001	0.001006467216617	7.553278338231332e-05	0.00021814612924300002	9.875203245981594e-05	0.007695331542332	0.044430344735118005	0.000153672206789	0.019987419816786003	0.004796327793210001	0.0035384733871880003	0.0030922389591480004	0.0018886656982690002	3.3319794166721294e-05	9.779610376127897e-05	0.044564693636802	0.000435876793091	0.0004944499418640001	3.2441360830406444e-05	2.9681310411193754e-05	0.004204246639169001	0.001118929743053	0.0011533939278860002	0.0030832940721130003	0.009053070256946	0.010790318689588001	8.765556225066873e-07	7.59863287726389e-07	1.104179663485416e-06	7.622351542269456e-08	2.8507856851822402e-05	7.314128634020016e-05	0.0028427094562410004	0.001474733564279	0.026407443114950004	0.027592556885049004	2.377421040382704e-10	0.0028299757231150004
600.0.	1.3011053146348943e-05	0.00023317304270800002	5.858647541214462e-06	9.062343423382126e-06	0.00929051340318	0.000596099494286	3.000000967089514e-05	0.0034431838675870003	0.000625797676348	0.0010738876192780001	0.0021708420091190003	0.000254908362297	0.0007559577517680001	2.681170684795753e-10	0.000271999990329	0.0031090162319490004	9.837680508925279e-07	0.0076896198062970005	0.004304560762390001	0.000243904459709	0.00038609554029	0.013465319869110001	0.001006410806973	7.55891930268985e-05	0.0012224259653860002	9.83712709615742e-05	0.0076953801937020005	0.044386405983302006	0.00015366491238	0.019990290625795	0.004796335087619	0.0035410184560630002	0.003096112380721	0.001895234309341	3.2917569797627054e-05	9.74990905392706e-05	0.044937145745515	0.00043420006574700006	0.000497046768784	9.058055318575215e-05	2.9682238032357474e-05	0.004146107446814	0.0011353090977070002	0.0011600157881140002	0.0030766722118850003	0.009036690902292002	0.010790317761967	8.656939268239856e-07	7.565184622108218e-07	1.1030173444287728e-06	7.588666848400946e-08	4.4619224223637684e-05	0.000194792540697	0.002836194571885	0.001490992598106	0.026406099334070003	0.027593900665929	2.3759643307856e-10	0.0028193725210540004
610.0.	1.1810936809300581e-05	0.00010303769057500001	1.125586058533852e-06	9.238529003798625e-06	0.009426405747552	0.0005960994947820001	3.0000009780447744e-05	0.003443239510404	0.0006232131749150001	0.001070034334452	0.0021707922982080003	0.00025175793876000004	0.000753432955699	2.678654515350304e-10	0.00027199999021900004	0.003109016231964	9.837680351225851e-07	0.0076895710411290005	0.004502240084819	0.000243889658596	0.00038611034140300006	0.015176749877333001	0.001006354423189	7.564557681067534e-05	0.000239944962681	9.799123597845769e-05	0.007695428958870001	0.043474584996967006	0.00015365762692400001	0.019992736610014	0.004796342373075	0.003543547314679	0.0030999656655470004	0.00190231580319	3.251974513967498e-05	9.720068200666211e-05	0.044262608969821	0.000432526585922	0.0004996492630850001	3.4166934159316665e-05	2.9684033774529976e-05	0.00420252106584	0.001151627424969	0.001166600293698	0.0030700877063010003	0.009020372575030002	0.010790315966225001	8.548531988829718e-07	7.531253345046839e-07	1.1021217779618859e-06	7.547677916813984e-08	2.921074521979204e-05	7.698207364112479e-05	0.00282916653131	0.0015071908343690002	0.026404770876637004	0.027595229123362004	2.3735231223557923e-10	0.00280878407488
620.0.	1.345297360443003e-05	0.00019747759613600001	4.196191093964394e-06	9.132385658809756e-06	0.009327359343506	0.000596099495276	3.000000988948196e-05	0.0034432952093710004	0.000620645621754	0.0010662022102400001	0.002170742749819	0.000248645051442	0.0007509040469330001	2.6759940576060924e-10	0.00027199999011000005	0.0031090162319800003	9.837680195425663e-07	0.007689522501014001	0.004363293291990001	0.000243875031009	0.00038612496899	0.012669777358217001	0.001006298065338	7.570193466129645e-05	0.001070795318725	9.761193529266738e-05	0.007695477498985001	0.04596121608065001	0.00015365034595500002	0.01999511947513	0.0047963496540440005	0.003546059168873	0.003103797789759	0.00190899212419	3.212660146389085e-05	9.690188740552582e-05	0.045431326636313	0.00043085635188000004	0.000502256218287	7.82502278352883e-05	2.9685208340967113e-05	0.004158437772164	0.0011678848303450001	0.0011731479332120001	0.0030635400667870004	0.009004115169654001	0.010790314791659001	8.443543382336615e-07	7.49839464904585e-07	1.100462978682786e-06	7.513864607173306e-08	4.0931949089279584e-05	0.00016813246733500003	0.00282254349913	0.0015233282635	0.026403458346408	0.027596541653591003	2.371244318698719e-10	0.0027982106618690003
630.0.	1.1507127287518301e-05	0.00011006599795600001	1.284693451886536e-06	9.1357502989456e-06	0.009419624921005001	0.000596099495596	3.0000009997968664e-05	0.003443350963784	0.000618094247553	0.0010623902106950002	0.0021706923591900003	0.00024556898560800004	0.00074837137512	2.67440812280076e-10	0.000271999990002	0.003109016231995	9.837680041498767e-07	0.007689473629853001	0.004508463369845	0.00024386057824100002	0.000386139421758	0.015809561702603	0.0010062417334950001	7.57582665044534e-05	0.00027957069969700003	9.723338322738782e-05	0.007695526370146001	0.042637390118107	0.000153643073983	0.019996988046437	0.004796356926016001	0.0035485547886610004	0.003107609789304	0.0019158954913730002	3.173795911427795e-05	9.660212090929884e-05	0.044004555765607	0.00042918947889800005	0.0005048682288	3.6837862229804976e-05	2.9686602256169404e-05	0.00419985013777	0.001184081416642	0.001179658581291	0.0030570294187080003	0.008987918583357	0.010790313397743001	8.337466798815497e-07	7.464384465017213e-07	1.1000113283821451e-06	7.473694184590694e-08	3.027460505437413e-05	8.30030613054197e-05	0.002815694258817	0.0015394039932870001	0.026402161483294002	0.027597838516705	2.369624969560777e-10	0.0027876524215300004
640.0.	1.329381700849349e-05	9.633313143133261e-05	9.875296617487333e-07	9.209144475739462e-06	0.009431794867422	0.000596099496238	3.0000010105956413e-05	0.0034434067729500004	0.0006155593821160001	0.001058599058107	0.002170643121054	0.00024252971604	0.000745835060712	2.670986795334594e-10	0.00027199998989400003	0.0031090162320110003	9.83767988952335e-07	0.007689425143999001	0.004519490777849001	0.00024384630425000001	0.00038615369574900005	0.012881984692496	0.001006185427734	7.581457226542143e-05	0.000521341514791	9.685557216105734e-05	0.007695574856	0.046664046918100006	0.000153635806817	0.019998942991132	0.004796364193182001	0.003551033844933	0.0031114009418920004	0.0019227303496740001	3.135375536798981e-05	9.63016148962551e-05	0.045512411468648005	0.00042752586758200005	0.000507484573145	3.798500406935584e-05	2.9688060261021943e-05	0.00419870299593	0.0012002172913800002	0.0011861325568110002	0.003050555443188	0.008971782708619001	0.010790311939738001	8.23551285006371e-07	7.431853092931818e-07	1.0980795206612258e-06	7.437783743666891e-08	2.8539428347124754e-05	8.049633265293479e-05	0.002808912372561	0.0015554201186160001	0.026400880968335	0.027599119031664003	2.366630932256543e-10	0.0027771096183670002
650.0.	1.13240196382375e-05	0.000129888494601	1.787492379757803e-06	9.024723920086989e-06	0.009399593759460001	0.000596099496429	3.0000010213388722e-05	0.0034434626362010003	0.0006130408222880001	0.001054828173533	0.0021705922436760002	0.00023952676562800001	0.000743295217624	2.6700620802799125e-10	0.000271999989786	0.0031090162320260004	9.837679739468462e-07	0.007689376227447001	0.004500584773517001	0.00024383220893600002	0.000386167791063	0.016265519109577003	0.001006129148132	7.587085186771885e-05	0.000374200749194	9.647853113774192e-05	0.007695623772552	0.041985477215432006	0.000153628547836	0.020000391103309003	0.004796371452163	0.003553496541509	0.003115171826466	0.0019294160445210002	3.097415190226116e-05	9.600062206811202e-05	0.043820158079794	0.00042586571764300003	0.000510105221412	4.311413414163144e-05	2.9689028377494402e-05	0.004193573865858001	0.001216292560471	0.00119256994357	0.003044118056429	0.008955707439528001	0.010790310971622	8.132165121160385e-07	7.397999849580648e-07	1.0978225091566089e-06	7.400517227153258e-08	3.290370394095188e-05	9.780454156558761e-05	0.002802281285434	0.0015713739604590001	0.026399616558746	0.027600383441253002	2.365644378060805e-10	0.0027665824159520003
660.0.	1.2760952589833941e-05	9.336545967667678e-05	9.236173972560159e-07	9.236177961452027e-06	0.009435332282374	0.000596099497136	3.0000010320332433e-05	0.0034435185528770003	0.000610538294534	0.0010510777176860001	0.00217054304445	0.00023655983375800001	0.000740752200453	2.666334994947206e-10	0.00027199998967900003	0.00310901623204	9.837679591407694e-07	0.007689327726920001	0.004554072145457001	0.000243818297297	0.00038618170270200003	0.013669746759383001	0.0010060728947650002	7.592710523409759e-05	0.000252460969226	9.61022393694378e-05	0.007695672273079001	0.04610637615711401	0.00015362129468800002	0.020001967395898	0.00479637870531	0.003555943152588	0.0031189222823130003	0.0019363895983350002	3.059877385046164e-05	9.569855268640771e-05	0.045172672308968	0.000424208859422	0.0005127301193730001	3.0736754404970654e-05	2.9690678392123017e-05	0.004205951245594	0.0012323073329360001	0.0011989708368140002	0.0030377171631850003	0.008939692667063001	0.010790309321607001	8.032669033724493e-07	7.365531795295644e-07	1.0959245605654818e-06	7.363815170254556e-08	2.8103101849019055e-05	6.935297171871181e-05	0.0027953606581750004	0.0015872689420550002	0.026398368837769002	0.027601631162230002	2.362299849024527e-10	0.0027560710476680003
670.0.	1.164987148963149e-05	0.000240716165765	6.2271523178348645e-06	8.929917883910492e-06	0.009284095382543	0.000596099497291	3.0000010426725873e-05	0.0034435745223400003	0.000608052179167	0.001047347722281	0.002170492030622	0.00023362872112200002	0.0007382059241220001	2.665558869916535e-10	0.000271999989573	0.0031090162320550003	9.837679445324136e-07	0.0076892788655630005	0.00436819040023	0.000243804568692	0.00038619543130700003	0.01577558902494	0.0010060166677140002	7.598333228598897e-05	0.0009260936270670001	9.57267347912722e-05	0.0076957211344360005	0.042010130427791004	0.000153614048394	0.020003150197932	0.004796385951605001	0.0035583732984910002	0.003122652277718	0.0019429030103060001	3.0228024991415004e-05	9.539636901962057e-05	0.043974420372942004	0.000422555534001	0.0005153585947580001	8.505327811063738e-05	2.9691351631716174e-05	0.004151634721889	0.001248261718166	0.001205335535595	0.0030313524644040002	0.008923738281833	0.010790308648368	7.932620916547169e-07	7.332163116054394e-07	1.095523794098064e-06	7.330090560432762e-08	4.6147214630652224e-05	0.00019069480064500002	0.0027889019845690004	0.0016031016816990002	0.026397137733103003	0.027602862266896	2.3615306429459124e-10	0.00274557571371
680.0.	1.2296135015470252e-05	9.564057937474787e-05	9.692902000842692e-07	9.215017938950058e-06	0.009433497467470001	0.000596099497972	3.0000010532630023e-05	0.0034436305439610004	0.000605581689528	0.001043637732023	0.0021704426085570002	0.000230732858196	0.000735656905423	2.662010539727361e-10	0.000271999989467	0.0031090162320690003	9.837679301269585e-07	0.007689230309173001	0.004566135448359001	0.000243791028168	0.00038620897183100003	0.014418876854699001	0.0010059604670560002	7.603953294356686e-05	0.00021622416030000002	9.5351991085925e-05	0.0076957696908260004	0.045178526536910006	0.000153606809249	0.020004380484075	0.00479639319075	0.003560787766509	0.003126362267976	0.0019499648760500001	2.9861361125810724e-05	9.509291092423687e-05	0.044840460893368	0.00042090555924	0.0005179911968060001	3.169549096911172e-05	2.969306494878655e-05	0.004204992509030001	0.001264155826401	0.001211663942522	0.0030250240574770004	0.008907844173598	0.010790306935051001	7.835382218999756e-07	7.299670325149889e-07	1.093895860446106e-06	7.291041457269675e-08	2.8537850905481815e-05	7.15004971459879e-05	0.0027818932617120003	0.001618875698299	0.026395923601205	0.027604076398794003	2.3582643286815083e-10	0.0027350966065160004
690.0.	1.2376267693557662e-05	0.00024091102641800001	6.256030418572971e-06	8.902327503553237e-06	0.009283172837965	0.0005960994981960001	3.0000010637999085e-05	0.003443686617132	0.0006031275984840001	0.001039948326087	0.002170391810287	0.00022787227056000003	0.000733104958053	2.660816935690065e-10	0.000271999989362	0.003109016232084	9.837679159254248e-07	0.007689181572001	0.0043612699646860004	0.00024377767552200003	0.00038622232447700004	0.014654453559070002	0.0010059042928730001	7.609570712617028e-05	0.0012218888904120002	9.49780481488409e-05	0.007695818427998001	0.043298318866717006	0.00015359957560200001	0.020005398315420003	0.004796400424397	0.0035631857843830004	0.0031300516739120004	0.001956413686498	2.9499268970005722e-05	9.478951369421807e-05	0.044580254546144005	0.000419259164435	0.0005206267619190001	9.46499664251275e-05	2.969365755925118e-05	0.004142038033574	0.001279989770625	0.0012179565046260001	0.003018731495373	0.008892010229374001	0.010790306342440001	7.738918339405742e-07	7.266989134303724e-07	1.093078854189547e-06	7.258818651476033e-08	4.626484703613825e-05	0.00020343091589200001	0.002775498968211	0.001634588133137	0.026394726627692003	0.027605273372307	2.357213801007465e-10	0.002724633967089
