time	species_1	species_10	species_11	species_12	species_13	species_14	species_15	species_16	species_17	species_18	species_19	species_2	species_20	species_21	species_22	species_23	species_24	species_25	species_3	species_4	species_5	species_6	species_7	species_8	species_9
960.0.	0.042471183763567004	0.629865956471343	9.631683815687355	0.36827605783264705	0.9999393329306121	4.609580101837925e-07	2.600717707927059	0.00041957129391400006	0.15958042870608502	4.55007035896771	0.0013655586122930002	0.014014038277951	0.00013709726013	10.991810788943766	9.966361314814172	8.04990300781762	1.527818134434932	7.522082049546074	0.027802266067208002	0.0046615691354040005	0.8391996558549301	0.000794119777837	8.11447293849391e-05	10.02447466493814	4.370134043528655
975.0.	0.040577295064254004	0.618331798860809	9.635450666599933	0.36450920692006805	0.999943873947381	3.9132323441056096e-07	2.429612871504882	0.00037283733514600003	0.15962716266485202	4.5501386692023615	0.001297248377641	0.012646129934197002	0.00012517525271300002	10.991952789442466	9.967389272735034	8.062379259432097	1.529970122092694	7.532406471530175	0.026402468189854002	0.004488475793467	0.827644281944634	0.0007474427846560001	7.66037126157167e-05	10.024447599651419	4.381668201139187
990.0.	0.038758554789615006	0.60688898578599	9.639280961388579	0.360678912131422	0.999948194420009	3.317162825622192e-07	2.2690321341557222	0.000330926546635	0.159669073453363	4.550204165036361	0.001231752543643	0.011401261672583	0.00011429085817500001	10.99207325159789	9.968399361108894	8.074125549144586	1.5319571255436641	7.542165908144148	0.025061219520276002	0.004320754617167	0.816113167034437	0.000703201940132	7.228323998827125e-05	10.024423078260622	4.393111014214008
1005.0.	0.037012463516712	0.5955441171195011	9.643172723128895	0.35678715039110603	0.999952301764202	2.807857181645449e-07	2.118397630471415	0.00029339795822500004	0.159706602041773	4.550266911386355	0.0011690061936510002	0.010269765792967001	0.00010435470607	10.992175293481262	9.96939186955146	8.085179605663061	1.533789952009436	7.551387281132426	0.023777082297087002	0.004158354700863	0.8046193405201421	0.000661301139907	6.817589579506775e-05	10.024396964572796	4.404455882880496
1020.0.	0.03533659624863	0.58430364667536	9.647124005103093	0.352835868416905	0.9999562034284901	2.373458086781727e-07	1.977157374633101	0.000259843362289	0.15974015663770902	4.55032697478737	0.001108942792638	0.009242574441053001	9.528495052757485e-05	10.992261610017847	9.970367017004298	8.095577713510673	1.535478884293143	7.560096592474239	0.022548593383125003	0.004001221090932	0.7931759786541621	0.000621645440972	6.427423150748945e-05	10.024365879054708	4.415696353324639
1035.0.	0.033728596098738	0.573173830030143	9.651132877862526	0.34882699565747805	0.9999599068745431	2.0035887182586452e-07	1.844784483602325	0.000229885700053	0.159770114299946	4.550384423440844	0.001051494139164	0.008311194974312	8.700666275902507e-05	10.99233452535173	9.971324965254489	8.105354724358474	1.537033688024585	7.568318928470516	0.021374263026304	0.0038492937614610003	0.781796226729179	0.000584141203555	6.0570785454599105e-05	10.024327100817377	4.426826169969856
1050.0.	0.032186169172991004	0.5621606780466081	9.655197416716643	0.34476245680336204	0.9999634195560481	1.6891913501211121e-07	1.720776424069095	0.00020317748431	0.15979682251568803	4.550439327180245	0.000996590399765	0.007467686879279001	7.945126873711861e-05	10.992396039562529	9.972265830699614	8.11454407125079	1.538463620755067	7.576078464873664	0.020252575306663002	0.0037025068990530004	0.770493042821318	0.0005486962449390001	5.705810394965646e-05	10.024278486119032	4.437839321953393
1065.0.	0.030707080533653	0.551269916434037	9.65931568942507	0.340644184094934	0.9999667488967571	1.422380108592729e-07	1.6046542755338802	0.000179399244715	0.159820600755284	4.550491757366252	0.0009441602137580001	0.006704639613735	7.255602938313303e-05	10.9924478702255	9.973189694619283	8.123177785855223	1.539777442723976	7.5833984733702415	0.019181990017519003	0.0035607884624920005	0.75927906235743	0.0005152199992250001	5.372876324068477e-05	10.024218397984077	4.448730083565965
1080.0.	0.029289151112633003	0.5405069515608231	9.66348574399262	0.33647412952738204	0.9999699022682921	1.196307012006841e-07	1.495962003488061	0.00015825798797	0.15984174201202903	4.550541786723875	0.000894130856136	0.0060151509068460006	6.626356056781283e-05	10.99249148927495	9.974096612135217	8.131286518778145	1.540983429112997	7.590301329641462	0.018160945725086003	0.003424059984014	0.748166482832022	0.00048362367759900005	5.057539170521227e-05	10.024145643564422	4.459493048439178
1095.0.	0.027930255435555003	0.529876842592791	9.667705596564899	0.332254276955101	0.999972886968235	1.0050404789617139e-07	1.39426573816056	0.00013948567029500002	0.15986051432970402	4.5505894891336975	0.0008464284463140001	0.005392805191735001	6.052139025383559e-05	10.992528155602317	9.974986619992865	8.138899562904324	1.542089383599416	7.596808523148775	0.017187863754133	0.003292236579404	0.73716696790874	0.00045382042430500006	4.759069176275287e-05	10.024059417222473	4.470123157407209
1110.0.	0.026628320017186003	0.5193842798835461	9.671973219497367	0.327986654022628	0.999975710198957	8.434555253379046e-08	1.299153055680655	0.000122837683464	0.159877162316534	4.550634939389119	0.0008009781908910001	0.004831651967296	5.5281550212779595e-05	10.992558943792947	9.9758597432688	8.146044879646864	1.543102653017852	7.602940668721318	0.016261152857324	0.0031652271347310003	0.726291569973435	0.000425725464213	4.4767461040941535e-05	10.023959248198862	4.480615720116457
1125.0.	0.025381322293875002	0.5090335694040541	9.676286529726449	0.323673343793539	0.9999783790475971	7.071348925923845e-08	1.210232259740194	0.000108091358606	0.15989190864139302	4.5506782129306895	0.0007577046493200001	0.004326183988491	5.050019987716888e-05	10.99258476937998	9.976716001092168	8.152749127932083	1.544030142940787	7.608717519959539	0.015379214342084	0.0030429346383590004	0.715550670013389	0.000399256238589	4.2098612400439274e-05	10.023844952285458	4.490966430595947
1140.0.	0.024187289967666004	0.49882862287702207	9.68064337760972	0.31931649591027	0.9999809004675011	5.9228036291532254e-08	1.1271316629041679	9.504449386427273e-05	0.159904955506135	4.550719385567642	0.000716532012368	0.0038713152669090003	4.613728002790318e-05	10.992606410968271	9.977555411460665	8.159037695693783	1.5448783339922332	7.614157984415208	0.014540447450005002	0.0029252566283370003	0.7049539335161871	0.000374332526434	3.9577192496972224e-05	10.023716587255581	4.501171377122979
1155.0.	0.023044300648807	0.48877295318281005	9.68504153642555	0.314918337094446	0.999983281261365	4.9563352658325784e-08	1.049498867607792	8.35139131228558e-05	0.159916486086876	4.550758533195576	0.0006773843844320001	0.0034623589266530004	4.215619415802515e-05	10.992624529556533	9.97837799522789	8.16493473361324	1.545653298715894	7.619280140462628	0.013743254808515001	0.002812085727091	0.694510280934307	0.00035087654944800003	3.719639863310721e-05	10.02357441198048	4.51122704681719
1170.0.	0.021950481697211	0.478869674530403	9.689478692733156	0.310481180786844	0.999985528066273	4.144052769995412e-08	0.9770000475905151	7.333406332483688e-05	0.159926665936674	4.5507957315179475	0.0006401860620600001	0.003095005005968	3.85235154902322e-05	10.992639685361404	9.979183779337761	8.170463190813987	1.5463607188287312	7.62410125573934	0.012986047801293001	0.0027033102377390004	0.6842278711598131	0.000328813059401	3.494959372467665e-05	10.023418849235359	4.521130325469596
1185.0.	0.020904010178131	0.46912150683934206	9.693952437793428	0.306007435726573	0.9999876473407231	3.46213322082879e-08	0.909319231059667	6.43556577251177e-05	0.159935644342274	4.550831055777666	0.000604861802341	0.0027652983244090003	3.520871775507631e-05	10.99265235242302	9.97997279938115	8.175644852204336	1.547005902702572	7.628637807006597	0.012267251731312	0.002598814778969	0.6741140964017841	0.00030806940728800005	3.283031927464654e-05	10.023250452207293	4.5308784931606585
1200.0.	0.01990311286213	0.459530783754976	9.698460260241438	0.301499613278565	0.9999896453536891	2.8902701837212313e-08	0.8461575872614521	5.644437175697061e-05	0.159943555628242	4.550864580503815	0.000571337076191	0.0024696165509660003	3.2183927958856864e-05	10.992662931248217	9.980745101549122	8.180500377153935	1.547593802929682	7.632905501259945	0.01158531067727	0.0024984809383650003	0.6641755868560071	0.000288575594211	3.083230630871364e-05	10.023069874688028	4.5404692162450235
1215.0.	0.018946066213668	0.450099463717184	9.702999540184832	0.29696033333517	0.9999915281757171	2.41118857101188e-08	0.7872327183812771	4.947959724536264e-05	0.159950520402753	4.550896379277256	0.000539538302749	0.002204648612962	2.9423699484711993e-05	10.992671759724615	9.9815007440556	8.185049339192615	1.548129033842645	7.636919297907874	0.010938691969470001	0.002402187926965	0.654418223596787	0.00027026430439600004	2.8949484280679506e-05	10.022877844886043	4.549900536282818
1230.0.	0.018031196325834	0.440829143518205	9.707567544879991	0.292392328640015	0.9999933016719961	2.0102195951204357e-08	0.732277958818166	4.3353259568007547e-05	0.159956646740431	4.550926524517719	0.000509393062286	0.001967373581059	2.6904803978097843e-05	10.992679122516932	9.982239798099991	8.18931026642864	1.5486158888737331	7.640693431830481	0.010325890234318002	0.0023098132208530004	0.644847158197363	0.000253070921129	2.7175988000941754e-05	10.022675142737654	4.559170856481796
1245.0.	0.017156878770677002	0.43172107381486	9.712161426111136	0.287798447408871	0.9999949714973191	1.6749297127727022e-08	0.681041683899218	3.79687011507985e-05	0.159962031298848	4.550955087293983	0.00048083028602200005	0.0017550401547760002	2.460604056920575e-05	10.992685259135891	9.982962348436766	8.193300682398455	1.54905835765401	7.644241437129935	0.009745430976952001	0.0022212331783350004	0.635466837690099	0.00023693352670100002	2.550616267804605e-05	10.022462580544964	4.568278926185142
1260.0.	0.016321538344948	0.422776176100349	9.716778219368114	0.28318165415189	0.9999965430928061	1.394797822427599e-08	0.6332866300397381	3.3239633468556234e-05	0.15996676036653001	4.550982137157878	0.00045378042212500003	0.001565146857594	2.2508061080730892e-05	10.992690370850285	9.98366849361492	8.197037147078888	1.549460142767002	7.647576171388893	0.009195873688971	0.002136323623914	0.6262810336020731	0.00022179288763600003	2.3934567191389913e-05	10.022240986724245	4.577223823899651
1275.0.	0.015523648699896002	0.41399506068766806	9.721414844886912	0.278545028633089	0.9999980216842641	1.1609353675881751e-08	0.58878922823154	2.9089158565835665e-05	0.159970910841433	4.551007742002124	0.000428175577879	0.001395423032731	2.0593209960159123e-05	10.992694626594247	9.984358345945223	8.200535297815101	1.549824676085831	7.65070984026125	0.008675814482640001	0.00205496039262	0.617292873938168	0.00020759242666100003	2.2455975733414643e-05	10.022011192414661	4.586004939312335
1290.0.	0.014761731851034	0.40537804530749205	9.726068110584343	0.27389176293565703	0.999999412282024	9.658444058577246e-09	0.547338952573267	2.5448860058881102e-05	0.15997455113994002	4.551031967941395	0.00040394963861	0.0012438107116280002	1.884537776194902e-05	10.992698168004745	9.98503203124789	8.203809889941674	1.5501551346357991	7.653654022230651	0.008183888264475001	0.0019770198303520003	0.608504877125529	0.00019427818289900002	2.106537797275494e-05	10.021774020674691	4.59462195469251
1305.0.	0.014034357569582	0.396925173975513	9.730734716885427	0.269225156634578	1.0000007196821	8.032091172231573e-09	0.508737685357413	2.225796265563198e-05	0.15997774203734302	4.551054879215615	0.000381038364391	0.0011084474081080001	1.72498670868237e-05	10.992701113708238	9.985689688427662	8.206874836899425	1.550454455936491	7.656419693385232	0.007718770469965001	0.0019023792476760002	0.599918987074608	0.00018179876184000002	1.9757977896759453e-05	10.02153027798232	4.603074826024486
1320.0.	0.013340142661768	0.38863623583585705	9.735411263409208	0.264548610110796	1.000001948468503	6.677166360344661e-09	0.47279910001194203	1.9462558449854513e-05	0.15998053744154903	4.551076538114113	0.00035937946589100004	0.000987649873011	1.579326996316477e-05	10.992703562961257	9.98633146891764	8.20974324967573	1.5507253527883629	7.659017252071443	0.007279178387545	0.0018309173260370002	0.591536608648504	0.00017010527657400002	1.8529191493523253e-05	10.021280747753199	4.611363764164144
1335.0.	0.012677750145449002	0.38051078373665903	9.740094257447153	0.259865616072853	1.000003103016566	5.5490349177507965e-09	0.43934806297065304	1.7014897611182834e-05	0.159982985102388	4.551097004919065	0.00033891266093700003	0.000879898827413	1.4463355729245751e-05	10.992705598736451	9.986957536027573	8.212427475421025	1.55097032747849	7.661456543304886	0.006863872104262	0.001762514476568	0.583358642960611	0.00015915128176000002	1.7374643431063092e-05	10.021026185597476	4.6194892162633465
1350.0.	0.012045888335764001	0.37254815234018	9.744780124137701	0.25517974938230903	1.000004187497112	4.610243278380767e-09	0.40822005532412203	1.4872740600705302e-05	0.159985127259398	4.551116337866485	0.00031957971351600004	0.0007838246777240001	1.324896854492014e-05	10.99270729033396	9.987568064227023	8.214939135117742	1.5511916853886532	7.663746882831363	0.006471655108028	0.0016970531526450002	0.5753855220384481	0.00014889270167800002	1.62901628854268e-05	10.02076731604899	4.627451847659827
1365.0.	0.011443309852943001	0.36474747561228504	9.749465218212302	0.25049465530771503	1.000005205881336	3.829399304870821e-09	0.37926061488865304	1.299876868160528e-05	0.159987001231317	4.551134593123024	0.000301324456977	0.0006981942031330001	1.2139933727362871e-05	10.992708695587469	9.9881632383888	8.217289160200494	1.551391547996268	7.665897080746275	0.006101374582407001	0.0016344181181100002	0.5676172424975261	0.000139287753646	1.5271778661206033e-05	10.02050483051823	4.635252524387724
1380.0.	0.010868810566033001	0.35710770357422605	9.754145837162108	0.24581403635791502	1.000006161946259	3.1802193881789284e-09	0.352324799129047	1.13600492529559e-05	0.15998863995074603	4.551151824776776	0.000284092803225	0.0006218981952120001	1.112697216767202e-05	10.992709862724874	9.9887432530134	8.21948782804681	1.5515718652649442	7.667915464594975	0.005751921429673	0.0015744966735890002	0.560053397962549	0.000130296867964	1.4315713737844991e-05	10.020239386241478	4.642892296425782
1395.0.	0.010321228486471	0.34962761823341104	9.758818235651294	0.24114163786872603	1.000007059280633	2.6407191890575467e-09	0.327276669185226	9.927552396670039e-06	0.15999007244760202	4.5511680848403895	0.00026783273961200003	0.000553940020784	1.020162214355373e-05	10.992710831935378	9.989308311451065	8.221544796276694	1.551734427426652	7.6698099018903925	0.005422230056840001	0.00151717884374	0.5526932100541331	0.000121882605418	1.3418379363944451e-05	10.019971606021274	4.650372381766598
1410.0.	0.009799442625026	0.342305848639168	9.763478640982983	0.23648123253703002	1.000007901291187	2.1925277060034752e-09	0.30398879508500004	8.67571497711902e-06	0.15999132428502202	4.551183423264803	0.000252494315196	0.000493425072423	9.356167898061839e-06	10.992711636687465	9.989858625134397	8.22346913581625	1.551880876161849	7.67158782199672	0.005111277957616	0.0014623575284590002	0.5455355578277741	0.00011400957327700001	1.2576368809969162e-05	10.01970207857723	4.65769415136084
1425.0.	0.009302371825002001	0.335140885034646	9.768123269407354	0.23183660411265702	1.00000869120912	1.8203069362439953e-09	0.28234178207646105	7.582048654412361e-06	0.159992417951345	4.551197887962116	0.00023802961788200002	0.00043955106591600003	8.583574405473626e-06	10.992712304835917	9.990394412831119	8.225269362695668	1.552012715187417	7.673256237339716	0.004818085121001001	0.00140992862122	0.538579005608813	0.000106644340593	1.1786450877809222e-05	10.019431359349511	4.6648591149653615
1440.0.	0.00882897358362	0.32813109209711405	9.772748343049122	0.22721153047088502	1.000009432096743	1.5112617146539452e-09	0.262223817883794	6.626788251387167e-06	0.159993373211748	4.551211524836106	0.00022439274389200002	0.00039159914051200005	7.877427793002487e-06	10.99271285955049	9.990915899923946	8.226953468565174	1.552131320265067	7.674821763914466	0.004541713294790001	0.001359791097702	0.5318218292133421	9.975535351260603e-05	1.1045563253850821e-05	10.019159971620176	4.671868907902893
1455.0.	0.008378242872406001	0.321274721276392	9.77735010722342	0.22260976629658802	1.000010126854217	1.2547263820856682e-09	0.243530240579437	5.792577037672378e-06	0.15999420742296203	4.551224377819161	0.000211539760836	0.00034892571563200004	7.231880931255247e-06	10.992713320094095	9.99142331772208	8.228528949923982	1.552237948645102	7.676290641070802	0.004281265129546	0.001311847077813	0.52526204058151	9.331285118944645e-05	1.0350805780838511e-05	10.018888407839192	4.678725278723617
1470.0.	0.007949210966171	0.31456992225525005	9.781924847905131	0.21803502561487903	1.000010778226285	1.0418167650345972e-09	0.226163126672482	5.064185650295706e-06	0.159994935814349	4.5512364889144425	0.00019942866555400002	0.000310955056609	6.641603747310522e-06	10.992713702474159	9.991916902806919	8.230002836067124	1.55233374796211	7.677668750564687	0.004035883225938001	0.0012660018641150001	0.518897410877414	8.728878280886591e-05	9.699433713042619e-06	10.018617131061754	4.685430077744759
1485.0.	0.007540944288897001	0.30801475356671804	9.78646890911752	0.21349096440249402	1.000011388808989	8.651375603078764e-10	0.210030898936983	4.428261549077216e-06	0.15999557173845	4.551247898242243	0.00018801933775400002	0.000277172501945	6.101737852138866e-06	10.992714019987256	9.992396896413036	8.231381715763348	1.552419764600406	7.6789616348708964	0.0038047491056840002	0.001222163959474	0.5127254921299	8.165672614013716e-05	9.088851009213719e-06	10.018346576421994	4.691985246433292
1500.0.	0.007152543283510001	0.301607192411568	9.790978710010954	0.208981163509067	1.000011961056289	7.185366303135206e-10	0.19504795344366502	3.873106098415917e-06	0.15999612689390103	4.551258644089652	0.00017727349034500002	0.000247118305135	5.60785510904502e-06	10.992714283674088	9.99286354384424	8.23267176268415	1.552496951547966	7.680174514758349	0.0035870821237800003	0.001180245066601	0.5067436375020591	7.63918079551785e-05	8.516603708607646e-06	10.018077152584517	4.698392807588446
